node_id,genome_id,degree_centrality,betweeness_centrality,eigenvector_centrality,degree,layer
359,20120600_S1D_7,0.139705882353,0.00686441291521,0.11269908934111073,38,2
358,20110800_S1S_8,0.0404411764706,0.000167407011229,1.0690976279532515e-06,11,2
216,20110800_S3S_13,0.0294117647059,5.32012240538e-06,2.1184221606070484e-06,8,2
217,20110800_S3S_12,0.147058823529,0.0252794396259,1.7136311628947236e-05,40,2
214,20150700_S15_1,0.0551470588235,2.10871153816e-05,0.051363794416039,15,2
215,20120600_P3M_9,,,,,2
212,20120700_S1D_84,0.0294117647059,0.0011894615365,0.00022108775544066108,8,2
213,20120700_S1D_89,0.0330882352941,0.000340826011181,0.023427421068098444,9,2
210,20120700_S1D_86,0.00367647058824,0.0,8.502933762670165e-06,1,2
211,20120700_S1D_85,0.106617647059,0.00407835251106,0.10039302337736085,29,2
218,20120800_E1D_14,0.161764705882,0.0907802661867,0.12394085607317333,44,2
219,20120700_S1D_79,,,,,2
289,PLGF01,0.169117647059,0.00945973798106,0.1276539902419006,46,2
288,20120700_S1S_11,0.128676470588,0.0198028491008,6.378016186336953e-06,35,2
4,20111000_S1D_3,,,,,2
281,20120700_S1D_102,,,,,2
280,20120700_S1D_103,,,,,2
283,20110600_S3M_2,0.00367647058824,0.0,0.001445969219183389,1,2
282,20140700_S22_7,0.0919117647059,0.0236355599918,2.4771165448133957e-05,25,2
285,20130700_S2D_2,0.0625,8.03457122195e-05,0.06569108742049799,17,2
284,Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.162_74.65_1.37,,,,,2
287,Bog.None.R3.T0.trimmomatic.megahit_bin.383_96.18_3.47,0.172794117647,0.0353141726006,1.8175907177542418e-05,47,2
286,20120700_S1D_108,,,,,2
263,Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.11_93.17_1.72,0.106617647059,0.0227193267273,0.0001268572612652509,29,2
262,20120700_S1D_45,,,,,2
261,PLCS01,0.0367647058824,1.0049120099e-06,0.039648370428885325,10,2
260,Bog.Unlabelled.R2.T3.F2.trimmomatic.megahit_bin.2_98.85_1.71,0.0110294117647,0.0,1.4349706248045146e-06,3,2
267,Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.4_95.88_2.80,,,,,2
266,20120700_S1D_48,,,,,2
265,20120700_S1D_49,,,,,2
264,20120700_S1D_41,0.161764705882,0.00350630109518,0.14453155610104218,44,2
269,20170700_S33_13,0.00735294117647,0.00729867592794,3.393243089542974e-06,2,2
268,20130700_C2M_2,,,,,2
59,Bog.None.R2.T0.JGI.BFC.metaspades_bin.84_100.00_0.00,0.220588235294,0.0502762309053,0.1777194240543776,60,2
58,20170700_E14_6,,,,,2
55,20120600_S1D_1,,,,,2
54,PLPO01,0.183823529412,0.0114727997784,0.15560518842635596,50,2
57,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.94_89.19_4.42,,,,,2
56,20120800_P1D_1,,,,,2
51,20111000_S2S_6,0.0110294117647,0.0,2.5189429060704904e-07,3,2
62,PLNE01,0.128676470588,0.00327147765391,0.1074671437422908,35,2
53,3300037138_9,,,,,2
52,Bog.None.R1.T0.trimmomatic.megahit_bin.120_96.00_3.87,,,,,2
63,20150700_E15_20,0.00367647058824,0.0,0.0027863033029612377,1,2
50,20111000_S2S_7,0.0257352941176,2.62388353646e-05,5.554664607529311e-07,7,2
115,20140700_E14_11,0.158088235294,0.030658304964,0.10727824110260704,43,2
68,20111000_S3S_8,0.0404411764706,6.68223775486e-05,1.6536624389818048e-06,11,2
117,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.97_73.23_1.91,,,,,2
116,20120800_E1D_8,0.0441176470588,3.83951818536e-06,0.04244807724081289,12,2
111,20170700_S34_26,,,,,2
110,20170700_S34_25,0.0477941176471,0.000103349980617,0.012407968227482613,13,2
113,20111000_P2D_13,,,,,2
253,20120700_S1D_43,0.0992647058824,0.0610133223587,0.0016455244418314017,27,2
119,Bog.None.R2.T0.JGI.BFC.metaspades_bin.335_92.02_1.58,,,,,2
118,20120800_E1D_7,0.0477941176471,5.91777868427e-05,0.03122052365271557,13,2
429,Bog.None.R1.T0.trimmomatic.megahit_bin.27_76.49_0.00,,,,,2
428,20160700_E21_11,,,,,2
421,20110700_S3M_18,0.0441176470588,0.0112158382289,0.00032381297547856173,12,2
420,20110700_S3M_15,0.00367647058824,0.0,-1.5675988298048695e-17,1,2
423,20170700_S34_32,,,,,2
422,Bog.None.R2.T0.JGI.BFC.metaspades_bin.302_84.77_4.31,,,,,2
425,20120600_S3M_3,0.0992647058824,0.0592937413531,0.00022603356195815047,27,2
424,20170700_S34_36,,,,,2
427,20130700_S3Z_1,0.0441176470588,3.8570887439e-06,0.03135398921587718,12,2
426,Bog.None.R1.T0.trimmomatic.megahit_bin.192_94.47_2.50,0.0551470588235,8.24982906153e-05,4.853455720263285e-06,15,2
308,20170700_S25_36,0.0477941176471,7.51579654041e-06,0.05204211683933771,13,2
309,20170700_S25_32,0.0735294117647,5.81690157403e-05,0.07177064911256831,20,2
300,20170700_S34_41,0.0551470588235,3.97608278212e-05,0.025305744267477392,15,2
301,Fen.Labelled.R1.T3.F4.trimmomatic.metaspades_bin.40_93.84_3.50,0.0845588235294,0.00145428469531,9.748750687362272e-06,23,2
302,20130700_P1Y_8,,,,,2
303,20130700_P1Y_5,,,,,2
304,20120700_S1D_30,0.00367647058824,0.0,0.0014254784031061687,1,2
305,Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.122_96.77_0.86,,,,,2
306,Bog.None.R2.T0.JGI.BFC.metaspades_bin.319_70.64_9.53,,,,,2
307,Bog.None.R2.T0.trimmomatic.megahit_bin.319_70.21_1.04,0.0698529411765,0.000148779208764,3.287092568095077e-06,19,2
node_id,genome_id,,,,,2
229,20110800_S1M_17,0.169117647059,0.0028193412098,0.15668619848547372,46,2
228,20160700_S11_6,0.00367647058824,0.0,5.139636974307495e-07,1,2
227,20160700_S11_1,,,,,2
226,20110700_P2D_26,0.00367647058824,0.0,0.0015110218186122563,1,2
225,3300037175_6,0.0919117647059,0.0023087371495,0.04725491648824474,25,2
224,Bog.None.R1.T0.trimmomatic.megahit_bin.240_81.43_2.70,,,,,2
223,20110800_S1M_8,,,,,2
222,20120700_S1D_73,,,,,2
221,20120700_S1D_77,,,,,2
220,20120700_S1D_76,0.0514705882353,0.00813173578761,0.0004654525175709328,14,2
114,PLHP01,,,,,2
391,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.82_91.99_3.21,,,,,2
390,20140700_S21_13,0.0404411764706,0.000294724255348,6.606149933037171e-06,11,2
151,20120700_S1D_21,,,,,2
150,3300036876_12,,,,,2
153,3300037349_9,,,,,2
152,20120700_S1D_20,0.0110294117647,0.0,3.0205974292173963e-05,3,2
155,Bog.None.R2.T0.JGI.BFC.metaspades_bin.32_77.74_4.21,0.0110294117647,0.0,4.46657472426164e-06,3,2
154,Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.142_81.20_4.70,0.00367647058824,0.0,3.331116945705816e-06,1,2
157,20120600_S2D_6,0.0183823529412,0.000793883064229,0.008339864430160196,5,2
156,Bog.None.R3.T0.JGI.BFC.metaspades_bin.122_92.03_1.72,,,,,2
159,20120700_S1D_114,0.0735294117647,0.0701805199124,0.013171324345292607,20,2
158,Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.31_72.28_6.84,,,,,2
112,20170700_S34_29,0.0294117647059,1.93804459053e-06,0.02652151379054506,8,2
83,20160700_P15_15,,,,,2
399,Palsa.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.23_95.38_0.50,,,,,2
398,20140700_S21_17,0.0772058823529,0.0226192551687,0.00033980456225194804,21,2
48,Bog.Unlabelled.R2.T2.F2.JGI.BFC.metaspades_bin.16_87.66_1.12,0.0919117647059,0.011002228666,0.056665527781586345,25,2
49,3300037207_8,0.0845588235294,0.00672811194452,0.0682068219404602,23,2
46,Bog.None.R2.T0.JGI.BFC.metaspades_bin.58_85.62_4.48,,,,,2
47,20140700_S16_1,0.0588235294118,0.000139289613098,0.020893882144399342,16,2
44,20110800_E3D_9,0.169117647059,0.0122667686278,0.1205046959507076,46,2
45,20150700_P24_5,,,,,2
42,Bog.None.R3.T0.JGI.BFC.metaspades_bin.344_98.63_5.75,,,,,2
43,Bog.None.R3.T0.trimmomatic.megahit_bin.32_99.32_2.03,,,,,2
40,Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.91_72.76_1.72,0.0845588235294,0.0251087418715,5.655530454529108e-05,23,2
41,20110800_S1M_32,,,,,2
5,20170700_S25_25,0.132352941176,0.000744097494112,0.1301148926804145,36,2
344,20140700_E22_12,0.209219858156,0.0202870514464,0.18074968554291057,59,3
345,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.61_83.67_6.26,,,,,3
346,20110600_S1D_11,0.131205673759,0.0089277018157,0.09896778660292772,37,3
347,PLTT01,0.0106382978723,1.66282845318e-05,0.00404738360086022,3,3
340,20111000_S3S_12,,,,,3
341,Bog.None.R3.T0.JGI.BFC.metaspades_bin.162_97.41_2.35,,,,,3
342,Bog.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.100_87.84_4.05,0.0460992907801,6.31524823241e-06,0.00039435605843482496,13,3
343,20110600_S1D_17,0.120567375887,0.0125867837538,0.0754537829701834,34,3
348,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.307_94.82_5.10,,,,,3
349,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.152_78.26_8.29,0.0177304964539,0.0,3.388351995508444e-05,5,3
298,20120600_S1S_4,0.195035460993,0.0226566485275,0.0017031778495761641,55,3
299,Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.55_93.55_2.59,0.0496453900709,0.00047536552183,0.011165040598466036,14,3
296,20140700_S11_15,0.117021276596,0.0178597077471,0.0025753122187596005,33,3
297,20110700_P2D_11,0.170212765957,0.0170872719112,0.15543264082668956,48,3
294,20130700_P1Y_10,0.0141843971631,0.00153847200404,6.9144856650665e-06,4,3
295,20140700_S11_11,0.00709219858156,0.0,0.0017209331098984486,2,3
292,20150700_P15_4,,,,,3
293,Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.104_97.47_4.73,0.117021276596,0.0129899004717,0.0010180290844146469,33,3
290,20140700_S16_20,0.0106382978723,0.0,0.005036929133483032,3,3
291,20150700_P15_5,,,,,3
199,20120800_E1D_18,0.0780141843972,0.000427756545599,0.05547329038067428,22,3
198,Bog.None.R3.T0.trimmomatic.megahit_bin.55_94.74_3.88,,,,,3
195,Bog.Unlabelled.R3.T1.F3.JGI.BFC.metaspades_bin.53_92.50_2.78,0.159574468085,0.0112293764934,0.001530267671783674,45,3
194,20130700_S1X_7,0.0212765957447,3.13285843686e-05,1.0706333410200453e-05,6,3
197,20120700_S1D_6,,,,,3
196,Bog.None.R3.T0.JGI.BFC.metaspades_bin.123_97.95_1.37,0.0992907801418,0.0011925869453,0.0010730032520968472,28,3
191,Palsa.Unlabelled.R1.T3.F2.trimmomatic.metaspades_bin.96_80.51_1.15,,,,,3
190,20170700_S25_8,0.109929078014,0.00105258113267,0.12312294684731735,31,3
193,Bog.None.R3.T0.JGI.BFC.metaspades_bin.37_91.86_1.77,0.00709219858156,0.0,0.0004107605667788338,2,3
192,Bog.None.R3.T0.JGI.BFC.metaspades_bin.166_92.84_2.72,0.0992907801418,0.000913314325484,0.0011734068847923831,28,3
270,PLTK01,,,,,3
271,20140700_S31_11,,,,,3
272,PMEE01,,,,,3
273,20170700_S24_8,0.0248226950355,7.02166455336e-05,0.017456317194776718,7,3
274,20170700_S24_9,0.141843971631,0.0066530225675,0.1280037220459278,40,3
275,Bog.None.R1.T0.trimmomatic.megahit_bin.118_76.60_1.35,0.00709219858156,0.0,4.6698595624018524e-05,2,3
276,20170700_S24_4,0.0851063829787,0.000796460493889,0.06590172741074866,24,3
277,20170700_S24_5,0.131205673759,0.0311980094057,0.08092302454767245,37,3
278,20120700_S1D_104,0.063829787234,0.025942071931,0.010217844722916062,18,3
279,20120700_S1D_107,0.00709219858156,0.0,0.004035807108459886,2,3
108,20170700_S34_23,0.0283687943262,9.88546970453e-06,0.022515846459181314,8,3
109,20170700_S34_24,0.163120567376,0.0304310382996,0.14134653754052473,46,3
102,20160700_S13_19,,,,,3
103,20110800_S1S_18,,,,,3
100,3300037360_7,,,,,3
101,20160700_S13_16,0.0177304964539,0.000145169340543,0.0013072674485620221,5,3
106,3300038457_7,,,,,3
107,20110800_S1D_5,0.131205673759,0.0243924929146,0.09364613037915437,37,3
104,Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.33_99.27_3.62,0.063829787234,0.00716158785059,0.0005185529695759645,18,3
105,Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.148_70.25_9.70,0.0354609929078,0.0143001557911,6.137454765638896e-05,10,3
39,20170700_S31_5,0.0496453900709,0.000454198461266,4.689868758408873e-05,14,3
38,20130700_S1Z_14,,,,,3
33,20140700_S36_11,0.127659574468,0.00161212106823,0.1371238174875547,36,3
32,20160700_S23_5,,,,,3
31,20110800_E2D_31,,,,,3
30,Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.35_75.21_2.71,0.0780141843972,0.000496022220542,0.0006926617098353411,22,3
37,20120700_S3X_22,0.0283687943262,0.00815981499077,0.00925458642940303,8,3
36,20160700_S23_8,,,,,3
35,3300037349_11,0.0460992907801,0.000165897273492,4.37187498814194e-05,13,3
34,20120500_P28_11,0.166666666667,0.00682353315832,0.1568128277143548,47,3
430,20111000_S2M_4,0.0106382978723,0.0,0.0073314824878993184,3,3
431,20140700_S12_15,0.0744680851064,0.00117409062231,0.0009029026265579656,21,3
339,20110600_S1M_11,0.0390070921986,0.00126117204945,0.032791284898240694,11,3
338,Bog.None.R1.T0.trimmomatic.megahit_bin.299_95.52_4.31,,,,,3
335,20110800_S3S_2,,,,,3
334,PLTW01,0.0886524822695,0.00778197027834,0.07049125907655439,25,3
337,20110800_S3S_4,0.0141843971631,1.68260939064e-06,0.00011839334953248166,4,3
336,20120700_S1D_46,,,,,3
331,20140700_S22_6,,,,,3
330,20130700_S2Y_8,0.00709219858156,0.0,0.004577850277404744,2,3
333,20110800_S3S_8,,,,,3
332,20110800_S3S_9,,,,,3
6,Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.142_89.72_0.85,0.145390070922,0.0721187059166,0.002262328584569701,41,3
99,Bog.None.R3.T0.JGI.BFC.metaspades_bin.339_96.94_3.52,0.0248226950355,0.0,0.0003143148640671794,7,3
98,20170700_P31_1,,,,,3
91,20130700_S3Z_17,0.0248226950355,0.00445856917769,0.008383674754389704,7,3
90,20110700_S2D_14,0.0531914893617,3.44452383304e-05,0.05082728958440181,15,3
93,20120600_S2D_17,0.148936170213,0.121591225441,0.07774252722209485,42,3
92,Bog.None.R2.T0.JGI.BFC.metaspades_bin.304_97.97_7.51,0.124113475177,0.0101420106728,0.0011046754668672858,35,3
95,Bog.None.R3.T0.trimmomatic.megahit_bin.67_73.32_6.98,0.0248226950355,0.000200145464329,6.330485268366658e-05,7,3
94,Bog.Unlabelled.R2.T3.F3.trimmomatic.metaspades_bin.116_93.32_2.25,0.0354609929078,8.09719278292e-05,0.00032004869864008423,10,3
97,20120800_E3X_27,0.109929078014,0.00729541011011,0.0675762022508021,31,3
96,20150700_S23_11,0.063829787234,0.00296688740293,0.0005257506458692237,18,3
238,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.311_71.88_3.42,,,,,3
239,Bog.None.R2.T0.trimmomatic.megahit_bin.247_70.69_0.00,,,,,3
234,20170700_S34_10,,,,,3
235,20170700_S34_13,,,,,3
236,20100900_E1D_10,0.0106382978723,0.0,0.0058725686479337395,3,3
237,Bog.Unlabelled.R2.T2.F1.JGI.BFC.metaspades_bin.57_88.81_1.01,,,,,3
230,PMGM01,0.0212765957447,0.00141753557446,0.008911879080637555,6,3
231,20110800_S3D_28,0.163120567376,0.0261745033541,0.14729785399375175,46,3
232,20140700_S33_15,0.0141843971631,0.0,0.0001900557134002206,4,3
233,20170700_S34_11,,,,,3
1,20170700_S25_23,,,,,3
146,20110800_S3S_24,,,,,3
147,20110800_S3S_25,0.0957446808511,0.0018579827453,0.0006910483859984575,27,3
144,20110800_S3S_21,,,,,3
145,20110800_S3S_27,0.124113475177,0.00267572804823,0.0009749342674271181,35,3
142,20120700_S3D_8,,,,,3
143,20110800_S3S_23,,,,,3
140,Bog.None.R2.T0.trimmomatic.megahit_bin.358_96.68_6.10,0.0957446808511,0.00544134774888,0.0009487787505384899,27,3
141,20110800_S3S_28,,,,,3
148,20120700_S1D_25,0.0673758865248,0.00168162013903,0.04657015814497743,19,3
149,20120700_S1D_27,0.0673758865248,0.00545576358406,0.004396771807305662,19,3
133,20140700_S21_12,0.0496453900709,8.86884471347e-05,4.92542411568841e-05,14,3
132,20160700_P15_5,,,,,3
131,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.21_97.13_1.25,,,,,3
130,20140700_S21_18,0.0390070921986,0.00114962480451,0.00014089808989110382,11,3
137,20120700_S3X_7,0.0567375886525,0.00265390494569,0.002399206215070053,16,3
136,20140700_S21_14,,,,,3
135,20160700_S33_6,0.0815602836879,0.0225211145686,0.00012096039899073308,23,3
134,20140700_S12_11,0.0425531914894,0.010707040689,0.010473734906430878,12,3
139,20110600_P3S_5,,,,,3
138,20110600_P3S_4,,,,,3
24,Bog.Unlabelled.R1.T2.F3.JGI.BFC.metaspades_bin.31_85.09_2.29,0.0106382978723,0.0,0.00021573012417707522,3,3
25,20110800_S1D_14,0.191489361702,0.0122997366528,0.17353348686744158,54,3
26,20120700_S1D_13,0.145390070922,0.00353906385617,0.15390498543056788,41,3
27,PLNV01,0.177304964539,0.0064379996738,0.16896786038908335,50,3
20,20110800_S3S_33,,,,,3
21,20160700_E23_6,0.0106382978723,0.0,8.482590421435834e-05,3,3
22,20120700_S1D_19,0.0851063829787,0.0318628060714,0.009507287164615592,24,3
23,Bog.Unlabelled.R3.T1.F3.JGI.BFC.metaspades_bin.11_87.40_5.27,,,,,3
28,3300036876_9,0.0886524822695,0.0194901260702,0.017279175302841173,25,3
29,20120800_S3X_7,0.106382978723,0.00432062050422,0.10893361134201107,30,3
407,20150700_S23_3,0.109929078014,0.0424101691295,0.055702839405615226,31,3
406,Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.69_94.23_0.86,0.106382978723,0.12981957664,0.011543476124335459,30,3
405,Bog.None.R2.T0.JGI.BFC.metaspades_bin.50_93.75_3.45,0.0744680851064,0.017780838452,0.002756297146233991,21,3
404,20140700_S15_2,0.152482269504,0.0129633456531,0.10869230288633232,43,3
403,20120700_S3X_18,0.0957446808511,0.00044175025265,0.10399045109163467,27,3
402,20120700_S1X_12,0.0673758865248,0.000987510468079,0.04747581430822085,19,3
401,20120700_S1X_15,0.0957446808511,0.011145249267,0.07995233079491362,27,3
400,Bog.None.R2.T0.trimmomatic.megahit_bin.356_99.38_2.70,,,,,3
409,Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.122_84.22_0.85,,,,,3
408,20150700_S23_2,0.0531914893617,0.0094675077443,5.241852105846313e-05,15,3
379,20170700_S33_29,,,,,3
378,20130700_S2M_1,0.113475177305,0.117672296543,0.010142824979367969,32,3
371,20160700_S15_2,0.202127659574,0.0153677985238,0.18243114906398358,57,3
370,Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.42_92.00_1.72,,,,,3
373,20120700_S1D_57,0.0602836879433,0.00310878797829,0.01124713079724866,17,3
372,20120700_S1D_55,0.0602836879433,0.0069317440775,0.005621585927322863,17,3
375,20120700_S1D_52,0.0744680851064,0.0664631003566,0.03344040059721915,21,3
374,20120700_S1D_51,0.00709219858156,0.0,0.0004505315533905505,2,3
377,20120700_S1D_59,0.0921985815603,0.000193694638228,0.1093442862975231,26,3
376,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.70_95.73_0.85,,,,,3
393,20170700_E11_1,0.00354609929078,0.0,3.1898050548174084e-05,1,3
392,20111000_S3S_9,,,,,3
88,3300037110_7,0.00354609929078,0.0,1.742708255310615e-06,1,3
89,20150700_S21_10,,,,,3
397,Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.5_81.58_0.43,0.0709219858156,0.00020087632842,0.0007522072142227484,20,3
396,20120600_S3D_1,0.0390070921986,0.00884726596482,0.00138961241671101,11,3
395,20170700_E11_3,0.127659574468,0.00875005718178,0.0015520561502214963,36,3
394,20120600_S3D_7,0.170212765957,0.0739717943457,0.0033232506025707305,48,3
82,Bog.None.R3.T0.JGI.BFC.metaspades_bin.34_94.27_1.08,,,,,3
181,Bog.None.R1.T0.trimmomatic.megahit_bin.149_91.22_4.05,,,,,3
80,20120700_S1D_69,0.0212765957447,0.00729237143268,0.000432412639030919,6,3
81,20170700_S25_14,0.063829787234,0.000178026451678,0.05559129158886995,18,3
86,20170700_S33_37,,,,,3
87,Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.63_96.30_0.08,,,,,3
84,20170700_S33_33,0.0425531914894,0.000423849508017,0.033472243581577674,12,3
85,20120700_S2X_13,0.0992907801418,0.00303769505767,0.09719098117732762,28,3
7,20160700_E21_3,,,,,3
245,20120700_S1S_6,,,,,3
244,20120700_S1S_3,0.117021276596,0.00580027572569,0.000998788492344464,33,3
247,20140700_S31_3,0.0460992907801,0.000197482280485,4.8105501031976454e-05,13,3
246,Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.165_74.19_4.27,0.0744680851064,0.000997110782737,0.0007321159551937449,21,3
241,Bog.None.R2.T0.JGI.BFC.metaspades_bin.269_78.13_8.62,0.00354609929078,0.0,3.189805054817315e-05,1,3
240,20120700_S1X_2,0.159574468085,0.00579473381709,0.14075993572362933,45,3
243,20120700_S1S_1,,,,,3
242,Bog.Unlabelled.R2.T1.F3.JGI.BFC.metaspades_bin.31_72.82_1.94,0.0957446808511,0.00524889143526,0.000845979459350153,27,3
249,Bog.Labelled.R1.T2.F3.JGI.BFC.metaspades_bin.24_99.14_0.86,0.106382978723,0.00192067554289,0.0009761811983863176,30,3
248,Bog.Labelled.R1.T3.F3.JGI.BFC.metaspades_bin.108_95.64_2.59,0.0283687943262,7.1638770274e-05,0.0002981279609841672,8,3
179,20150700_E14_4,0.0744680851064,0.00317801533441,0.045320981229679085,21,3
178,20150700_E14_5,,,,,3
177,20150700_E14_2,0.0780141843972,0.0105255848718,0.011095921405621949,22,3
176,20120700_P3D_87,0.0177304964539,0.0,0.00877414718198511,5,3
175,20170700_S31_11,0.0602836879433,0.000451037532921,5.363226593303472e-05,17,3
174,Bog.Labelled.R1.T2.F2.JGI.BFC.metaspades_bin.66_77.13_3.14,0.00709219858156,0.0,4.1123472972794955e-05,2,3
173,20120700_S1D_35,,,,,3
172,Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.47_85.24_5.81,,,,,3
171,20160700_S34_5,0.0106382978723,0.0,0.0034788496519733963,3,3
170,Bog.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.46_85.62_3.11,,,,,3
182,20120600_E2D_21,,,,,3
183,PLGY01,0.159574468085,0.00336120270271,0.13527266510445668,45,3
180,Bog.None.R1.T0.trimmomatic.megahit_bin.316_95.55_4.21,,,,,3
2,20111000_S1D_6,,,,,3
186,20170700_S25_1,0.13829787234,0.00502394262049,0.1207145683451918,39,3
187,20170700_S25_7,0.0460992907801,0.000244285292661,0.03583485645009287,13,3
184,20120600_E2D_28,,,,,3
185,20170700_S25_3,0.0567375886525,0.000940131942733,0.03583862183956297,16,3
188,Bog.None.R2.T0.trimmomatic.megahit_bin.344_99.28_6.76,0.00354609929078,0.0,4.223669713062579e-05,1,3
189,20170700_S25_9,0.163120567376,0.00732687982351,0.138318581293121,46,3
11,20111000_S3M_6,0.18085106383,0.0301382131404,0.0014874883234157082,51,3
10,PLTN01,0.0106382978723,0.0,0.007417085183798917,3,3
13,20130700_S3M_8,0.031914893617,0.0268399806421,0.0001837103062008138,9,3
12,20110700_S2D_6,0.102836879433,0.0117494112217,0.07587516978446321,29,3
15,20120700_P2D_11,,,,,3
14,3300037134_11,0.0886524822695,0.00868112438226,0.0008771443384678065,25,3
17,Bog.None.R2.T0.trimmomatic.megahit_bin.66_95.61_5.83,,,,,3
16,20130700_S3M_3,0.00354609929078,0.0,5.422276803161131e-07,1,3
19,20110800_S3S_31,,,,,3
18,20120700_S1D_29,,,,,3
322,20120700_S1D_98,0.0815602836879,0.0271007631463,0.023064940106000506,23,3
323,PLTJ01,0.0212765957447,0.0,0.021533731285918862,6,3
320,20120700_S1D_96,0.148936170213,0.0140401878917,0.0013536523836705351,42,3
321,20120700_S1D_97,0.00709219858156,0.0,0.005471220141401539,2,3
326,20170700_S24_16,,,,,3
327,20110700_S3M_11,0.22695035461,0.0715541560108,0.18614034349781616,64,3
324,20170700_S24_10,0.163120567376,0.00681296281884,0.14900196346040906,46,3
325,20170700_S24_14,0.0212765957447,0.00423473664799,0.006026821044924813,6,3
328,20170700_S24_18,,,,,3
329,Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.83_91.54_6.45,,,,,3
201,20150700_P14_7,,,,,3
200,20140700_S21_6,,,,,3
203,20110800_S1S_1,0.0425531914894,7.95599348111e-05,0.00045483647298905734,12,3
202,20110800_S1S_6,0.0957446808511,0.000774106690563,0.0008324650061244383,27,3
205,20110800_S1S_9,,,,,3
204,20110800_S3D_19,0.0673758865248,0.000578080238344,0.06881835091358098,19,3
207,20160700_E23_21,0.0141843971631,0.000177748309284,0.0007286187037650023,4,3
206,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.30_89.06_2.80,,,,,3
209,20120700_S1D_87,,,,,3
208,Bog.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.129_89.36_9.06,,,,,3
77,20110600_S1S_4,0.00354609929078,0.0,3.189805054817544e-05,1,3
76,20120700_S1D_63,0.00354609929078,0.0,6.42380082802971e-05,1,3
75,20120700_S1D_60,0.106382978723,0.0045000043072,0.06817827611770925,30,3
74,20120700_S1D_61,0.141843971631,0.00426561866321,0.15077237722326764,40,3
73,20110800_S3D_14,0.063829787234,0.000331246840468,0.059240152959938064,18,3
72,20111000_S3S_7,,,,,3
71,20111000_S3S_5,,,,,3
70,20111000_S3S_4,,,,,3
79,20120700_S1D_66,,,,,3
78,20120700_S1D_64,,,,,3
8,Bog.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.96_95.35_0.00,,,,,3
120,Bog.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.68_86.32_3.16,0.102836879433,0.00367398442002,0.0011264198811099402,29,3
121,20110700_S2D_21,0.106382978723,0.000480581841439,0.12066566762527549,30,3
122,Bog.Unlabelled.R2.T2.F1.JGI.BFC.metaspades_bin.60_95.04_1.94,0.102836879433,0.018888995516,0.004323304910321223,29,3
123,Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.151_70.18_0.00,,,,,3
124,20120500_P32_6,0.0354609929078,0.000702019908513,0.021108340921180316,10,3
125,20160700_S14_9,0.106382978723,0.00497995626748,0.08070841113314561,30,3
126,20120800_E1D_21,0.13475177305,0.00325289505121,0.12840519855043087,38,3
127,Bog.None.R3.T0.trimmomatic.megahit_bin.399_80.28_6.52,0.0709219858156,0.000346902666125,0.0008586329574370571,20,3
128,Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.2_81.64_4.58,0.063829787234,0.00118397899353,0.000996598405541714,18,3
