node_id,genome_id,degree_centrality,betweeness_centrality,eigenvector_centrality,degree,layer
68,Palsa.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.27_81.74_0.87,0.155555555556,0.00526778194211,0.1595401827823682,42,2
117,20111000_P2D_3,0.140740740741,0.219850627185,2.38371816220591e-05,38,2
116,20150700_P21_1,0.137037037037,0.028401094833,0.0822919511464429,37,2
111,3300037228_7,,,,,2
110,20110600_P1M_9,,,,,2
113,20150700_P21_5,0.00740740740741,0.0,0.009543553579897649,2,2
253,20150700_P14_6,,,,,2
119,20150700_P21_8,0.185185185185,0.0308584325291,0.16505939368896738,50,2
118,20111000_P2D_6,0.1,0.0540290826237,1.6441000593961435e-06,27,2
429,PLUL01,0.0037037037037,0.0,6.676323755039898e-09,1,2
428,3300038457_7,,,,,2
421,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.190_90.54_5.98,0.0814814814815,7.77937910234e-05,0.08499162602243808,22,2
420,Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.24_90.12_0.10,0.0148148148148,0.0,0.0017850511051730952,4,2
423,3300037353_11,0.0740740740741,0.0060150693398,0.005287897844919147,20,2
422,PMOU01,0.0037037037037,0.0,0.003577943613926867,1,2
425,3300037241_7,0.133333333333,0.0162994470766,0.01266112491711405,36,2
424,PLXS01,0.0740740740741,0.00727965430012,7.22855974846857e-06,20,2
427,20110600_P3S_11,,,,,2
426,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.152_78.26_8.29,0.0518518518519,0.000161243134041,0.019115708960237177,14,2
308,20120600_P3M_2,0.0666666666667,0.00209752602375,0.0162625950197948,18,2
309,20110600_P1M_24,,,,,2
300,Palsa.Unlabelled.R1.T3.F2.trimmomatic.metaspades_bin.96_80.51_1.15,0.037037037037,6.82820514502e-06,0.04032367064933776,10,2
301,Palsa.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.100_93.16_1.99,,,,,2
302,20120600_P3M_9,0.114814814815,0.0237135534726,0.06934393408597073,31,2
303,3300037233_9,0.0518518518519,6.35227450649e-05,1.4980682868086779e-05,14,2
304,20120600_P3M_6,0.162962962963,0.0215409633005,0.1528774325207093,44,2
305,20120600_P3M_5,0.062962962963,5.10846559391e-05,0.02325854245877781,17,2
306,20120600_P3M_4,0.177777777778,0.00276381809527,0.17345700159604316,48,2
307,20120600_P3M_3,0.162962962963,0.00207375656538,0.15809921791719223,44,2
node_id,genome_id,,,,,2
229,20120600_E2D_21,0.125925925926,0.00270194141674,3.892731518857743e-05,34,2
228,20110800_P2D_1,,,,,2
227,PNAZ01,,,,,2
226,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.263_87.12_8.86,0.0185185185185,0.0,0.02115744309928595,5,2
225,20170700_P14_3,0.0962962962963,0.291431348376,0.00020208289937605418,26,2
224,20120700_P3D_119,,,,,2
223,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.146_89.53_8.55,0.0037037037037,0.0,0.0046585879090712615,1,2
222,20120700_P3D_89,0.0444444444444,7.09281998006e-06,9.812300571069122e-08,12,2
221,20120700_P3D_83,0.0259259259259,0.00117132023286,2.0412181280236777e-06,7,2
220,3300037394_5,0.0851851851852,0.00663042776444,0.0070980705631517645,23,2
114,20150700_P21_2,0.0777777777778,0.000509062559281,0.06750207634080753,21,2
391,20111000_P3M_45,,,,,2
390,20111000_P3M_44,0.0037037037037,0.0,3.879284865935638e-08,1,2
151,20120700_P3D_43,0.0037037037037,0.0,4.606848922488606e-09,1,2
150,20120500_P32_2,,,,,2
153,20120700_P3D_46,,,,,2
152,20120500_P32_6,,,,,2
155,20120700_P3D_48,0.0111111111111,0.0,1.9841103359858965e-08,3,2
154,20160700_S14_9,0.0185185185185,0.0,8.432671406261061e-07,5,2
157,20120500_P32_8,,,,,2
156,20120700_P1M_6,0.114814814815,0.00418733791133,0.00830838254060975,31,2
159,20110800_E3D_9,0.0407407407407,0.000826938333028,1.5518786801340543e-06,11,2
158,20120700_P1M_1,0.159259259259,0.0548320997134,0.032620508422552694,43,2
112,20170700_P33_1,0.114814814815,0.00267348084927,0.013517361735629178,31,2
83,PMOM01,,,,,2
399,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.239_79.17_2.28,0.0333333333333,2.89005755735e-05,0.037982786534682296,9,2
398,3300037316_10,,,,,2
48,20120700_P3D_64,0.107407407407,0.0202761328338,2.402726759128133e-07,29,2
49,PLYD01,0.0111111111111,0.0,1.985753909976317e-08,3,2
46,PLWZ01,0.111111111111,0.069632278225,3.6323515514782186e-05,30,2
47,20150700_P24_5,0.0814814814815,0.463128846308,0.005050587432138693,22,2
44,20120700_P3D_66,0.0518518518519,0.000479068937062,1.0698634396861247e-07,14,2
45,3300037180_6,0.0259259259259,0.00280686268296,0.0008907995906270327,7,2
42,20150700_P24_8,0.1,0.00033179018909,3.6784195515815166e-05,27,2
43,20110700_P2D_27,,,,,2
40,3300037104_22,,,,,2
41,Palsa.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.58_71.79_7.57,,,,,2
5,20120700_P3D_51,,,,,2
483,PMST01,0.144444444444,0.00263686086052,0.1402162628669574,39,2
482,PLYW01,0.0444444444444,0.000357239145331,9.860816704680561e-08,12,2
481,Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.5_93.42_1.45,0.174074074074,0.0253427653629,0.15705057214775447,47,2
480,20130700_S3Z_1,,,,,2
472,20170700_S34_32,,,,,2
473,20120600_S3M_3,,,,,2
470,Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.27_85.91_3.87,,,,,2
471,20120700_P3D_139,0.0185185185185,0.0,2.4823614623129685e-07,5,2
476,20120700_P3D_135,0.0444444444444,0.000236104243454,9.752701663320463e-08,12,2
477,20120700_P3D_134,,,,,2
474,20120700_P3D_131,,,,,2
475,20120700_P3D_130,0.0185185185185,2.75368305108e-06,2.8402388567231908e-08,5,2
478,20120700_P3D_137,,,,,2
479,20120700_P3D_136,0.0222222222222,0.0,1.0387980863658034e-06,6,2
344,20130700_P1Y_10,0.137254901961,0.0112483660131,0.4292207544750948,7,3
345,20130700_P1Y_12,0.078431372549,0.0134640522876,0.2872651558147998,4,3
346,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.238_96.77_6.03,,,,,3
347,PMSU01,,,,,3
340,20170700_P23_1,,,,,3
341,20110800_E2D_31,,,,,3
342,20150700_P21_10,,,,,3
343,20130700_P1Y_11,0.078431372549,0.036862745098,0.06325157724301375,4,3
348,3300037076_33,,,,,3
349,3300037076_30,,,,,3
298,20120700_P3D_73,,,,,3
299,20120700_P3D_72,,,,,3
296,PMZK01,,,,,3
297,20120700_P3D_71,,,,,3
294,20120700_P3D_75,,,,,3
295,20120700_P3D_74,,,,,3
292,20120500_P19_11,,,,,3
293,20120700_P3D_79,,,,,3
290,Palsa.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.50_88.06_3.48,,,,,3
291,20120500_P19_10,,,,,3
199,20110800_E2D_8,,,,,3
198,20110800_E2D_9,,,,,3
195,20120700_P2D_5,,,,,3
194,20120500_P34_3,,,,,3
197,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.320_77.36_1.34,,,,,3
196,20110800_E2D_20,,,,,3
191,20120700_P2M_5,,,,,3
190,20120700_P2M_1,,,,,3
193,20120700_P2D_1,0.0392156862745,0.0,0.18549622415668418,2,3
192,20120700_P2D_8,,,,,3
270,20110700_P2D_26,,,,,3
271,20150700_P13_8,,,,,3
272,3300037159_6,,,,,3
273,20110700_P2D_21,,,,,3
274,3300037159_8,,,,,3
275,20150700_P13_2,,,,,3
276,20120600_P3D_3,0.117647058824,0.0509243697479,-2.344926669924192e-16,6,3
277,20150700_P13_7,,,,,3
278,20120600_P3D_1,0.0392156862745,0.00444444444444,-2.6284167178547123e-17,2,3
279,3300037237_7,,,,,3
449,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.128_97.22_0.00,,,,,3
448,20130700_S1X_7,,,,,3
443,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.137_79.13_4.55,,,,,3
442,20120500_P17_2,0.0196078431373,0.0,0.09629023794041608,1,3
441,20110700_P1S_12,,,,,3
440,20110700_P1S_10,,,,,3
447,PNAG01,,,,,3
446,20120800_P2M_7,,,,,3
445,3300031525_28,,,,,3
444,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.82_91.99_3.21,,,,,3
108,20110600_P1M_7,,,,,3
109,20110600_P1M_4,,,,,3
102,20111000_P3M_8,,,,,3
103,PKXJ01,,,,,3
100,20110700_P3M_3,,,,,3
101,20111000_P3M_9,,,,,3
106,20110700_P2S_6,,,,,3
107,20110600_P1M_1,,,,,3
104,20110700_P2S_4,0.0588235294118,0.00758169934641,-5.496022991531053e-17,3,3
105,20110700_P2S_5,,,,,3
39,20120500_P28_12,,,,,3
38,20120500_P28_10,,,,,3
33,20120700_P1D_9,,,,,3
32,20120500_P23_6,,,,,3
31,20120500_P23_4,,,,,3
30,20120500_P23_5,,,,,3
37,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.126_94.83_0.00,,,,,3
36,20160700_S23_5,,,,,3
35,20120700_P1D_3,,,,,3
34,20110800_E2D_35,,,,,3
438,20120700_P3D_10,,,,,3
439,20110700_P1S_11,,,,,3
436,20120700_P3D_15,,,,,3
437,20110800_S3D_3,,,,,3
434,20120700_P3D_19,,,,,3
435,20130700_S3M_11,,,,,3
432,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.70_95.73_0.85,,,,,3
433,20110700_P3S_5,0.117647058824,0.0391260504202,-3.4618084454272086e-17,6,3
430,20110700_P3S_8,,,,,3
431,20110700_P3S_3,,,,,3
339,20150700_P15_9,0.137254901961,0.0357684407096,-9.999709116244995e-17,7,3
338,PMOO01,,,,,3
335,PKWP01,,,,,3
334,20150700_P15_1,,,,,3
337,20150700_P15_4,0.0392156862745,0.00928104575163,-6.938662829080442e-18,2,3
336,20150700_P15_5,,,,,3
331,20110800_E2D_15,,,,,3
330,20110800_P3S_2,,,,,3
333,20150700_P15_3,,,,,3
332,20110800_P3S_5,,,,,3
6,20150700_P31_13,0.117647058824,0.0675032679739,-8.568056829133111e-17,6,3
99,Palsa.Labelled.R1.T1.F2.trimmomatic.megahit_bin.16_70.72_6.45,,,,,3
98,20111000_P3M_5,,,,,3
91,20160700_P15_18,0.0196078431373,0.0,-2.3335325336156984e-17,1,3
90,20160700_P15_15,,,,,3
93,20120700_S2X_13,,,,,3
92,20160700_P15_19,,,,,3
95,20110700_P2M_8,,,,,3
94,20110700_P2D_29,,,,,3
97,20110700_P2M_2,,,,,3
96,20110700_P2M_4,,,,,3
238,20170700_S25_8,,,,,3
239,PLXO01,,,,,3
234,20170700_S25_3,0.078431372549,0.0134640522876,0.28726515581479967,4,3
235,20150700_P24_12,,,,,3
236,20170700_S25_1,0.078431372549,0.00549019607843,4.7428827440503885e-17,4,3
237,20110700_P3D_13,,,,,3
230,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.218_92.57_6.03,,,,,3
231,20110800_P2D_8,,,,,3
232,20110800_P2D_9,,,,,3
233,3300036886_17,,,,,3
1,20170700_P34_1,,,,,3
146,20120600_P2M_9,,,,,3
147,20120600_P2M_5,0.0588235294118,0.00941176470588,2.179341400442974e-17,3,3
144,Bog.None.R2.T0.JGI.BFC.metaspades_bin.335_92.02_1.58,,,,,3
145,20120600_P2M_8,0.0588235294118,0.0113202614379,-8.878104623900145e-17,3,3
142,20110700_P3M_11,0.0392156862745,0.0180392156863,-7.956735586803289e-18,2,3
143,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.97_73.23_1.91,,,,,3
140,20111000_P2D_14,0.0196078431373,0.0,1.8138386274744648e-17,1,3
141,PLJD01,,,,,3
148,20120600_P2M_7,,,,,3
149,20120700_P3D_40,,,,,3
133,3300037200_7,,,,,3
132,20111000_P3D_3,,,,,3
131,20111000_P3D_2,,,,,3
130,20111000_P3D_1,,,,,3
137,Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.4_95.88_2.80,,,,,3
136,20111000_P2D_12,,,,,3
135,20111000_P2D_13,,,,,3
134,20120700_P3D_143,,,,,3
139,20111000_P2D_16,,,,,3
138,PLHP01,,,,,3
24,20120700_S1D_19,0.078431372549,0.00156862745098,0.270839292973962,4,3
25,20110700_P2D_9,,,,,3
26,20110700_P2D_8,,,,,3
27,20110700_P2D_7,,,,,3
20,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.116_93.98_2.97,,,,,3
21,20120800_E1X_21,,,,,3
22,20110700_P2D_19,,,,,3
23,3300037136_8,0.0196078431373,0.0,-2.9769483260556744e-17,1,3
28,20110700_P2D_2,,,,,3
29,20120500_P23_1,0.0980392156863,0.0186946778711,-9.669248808012294e-17,5,3
407,20120500_P24_7,,,,,3
406,20110800_P1D_13,,,,,3
405,20120500_P24_8,,,,,3
404,20170700_P31_1,0.0588235294118,0.00705882352941,5.2935229722635525e-17,3,3
403,20150700_P15_16,,,,,3
402,20150700_P15_11,,,,,3
401,20150700_P15_12,,,,,3
400,20150700_P15_13,,,,,3
409,20110600_P1M_18,,,,,3
408,20120500_P24_5,0.078431372549,0.00396078431373,0.2655436764708525,4,3
379,20110800_P1D_36,,,,,3
378,20111000_P1M_10,,,,,3
371,20120700_P3D_24,,,,,3
370,20110700_P1M_3,,,,,3
373,20120700_P3D_23,,,,,3
372,20120700_P3D_22,,,,,3
375,20120600_P3M_10,,,,,3
374,20120600_P3M_11,,,,,3
377,20110800_P1D_31,,,,,3
376,PMMQ01,,,,,3
393,3300037155_10,,,,,3
392,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.241_91.03_4.38,,,,,3
88,20160700_P15_16,,,,,3
89,20160700_P15_17,,,,,3
397,3300037104_17,,,,,3
396,20140700_E22_12,,,,,3
395,20110600_S1D_17,,,,,3
394,3300037155_12,,,,,3
82,20120700_S1D_60,,,,,3
181,20120500_P26_12,,,,,3
80,20111000_P2M_3,,,,,3
81,20111000_P2M_7,,,,,3
86,20160700_P15_13,,,,,3
87,20160700_P15_10,,,,,3
84,20170700_S25_13,,,,,3
85,20150700_P23_7,0.0392156862745,0.000679738562092,-8.488430770632245e-17,2,3
7,20120700_P3D_58,,,,,3
245,20120700_P3D_33,,,,,3
244,20120700_P3D_38,,,,,3
247,20120800_E1D_14,0.0588235294118,0.00117647058824,1.427775421356154e-18,3,3
246,20120700_P3D_37,,,,,3
241,PLZO01,,,,,3
240,20110800_P1S_2,,,,,3
243,20120700_P3D_39,,,,,3
242,20110800_P1S_5,0.0196078431373,0.0,-3.223536379329147e-17,1,3
249,20150700_P23_11,0.078431372549,0.0134584500467,-1.919034173109306e-17,4,3
248,20150700_P23_12,,,,,3
458,20110600_P1D_7,,,,,3
459,Palsa.Labelled.R2.T3.F1.trimmomatic.metaspades_bin.31_87.45_2.00,,,,,3
450,20120700_P3S_3,,,,,3
451,Palsa.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.23_95.38_0.50,,,,,3
452,Palsa.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.54_83.78_8.12,,,,,3
453,20120700_S1X_12,0.176470588235,0.0371307189542,0.4633071201878005,9,3
454,20140700_S15_2,,,,,3
455,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.203_90.06_2.84,,,,,3
456,20120500_P25_12,,,,,3
457,20110600_P1D_1,,,,,3
179,20120700_S3X_7,,,,,3
178,20160700_P15_9,,,,,3
177,20160700_P15_8,,,,,3
176,20160700_P15_5,0.0392156862745,0.0133333333333,0.013739182642055975,2,3
175,20160700_P15_3,0.0196078431373,0.0,-5.4277019670623076e-18,1,3
174,20160700_P15_2,,,,,3
173,20120800_E1X_7,,,,,3
172,20110600_P1M_17,,,,,3
171,20120500_P36_3,,,,,3
170,20120500_P36_7,,,,,3
182,20120600_P2S_3,,,,,3
183,20110600_P1D_5,,,,,3
180,20120600_P2S_4,,,,,3
2,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.50_91.45_2.99,0.0588235294118,0.0180392156863,-4.873208106205394e-17,3,3
186,20160700_P15_25,,,,,3
187,20160700_P15_24,,,,,3
184,20110600_P3S_5,,,,,3
185,20110600_P3S_9,,,,,3
188,20120700_P3D_14,,,,,3
189,20110800_P3M_11,,,,,3
11,20170700_P34_4,,,,,3
10,3300037076_9,,,,,3
13,20120700_P2D_11,,,,,3
12,20120700_P2D_10,,,,,3
15,20110800_P1D_22,,,,,3
14,20110800_P1D_21,,,,,3
17,20110800_P1D_29,,,,,3
16,20110800_P1D_24,,,,,3
19,3300037222_12,,,,,3
18,PLYZ01,,,,,3
322,20130700_C2M_2,,,,,3
323,PMOL01,,,,,3
320,20150700_P11_4,,,,,3
321,Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.54_94.98_2.76,,,,,3
326,20170700_S24_5,,,,,3
327,20110800_P3S_8,,,,,3
324,PKYA01,0.156862745098,0.0473650793651,-5.574713917129294e-17,8,3
325,20120600_P1M_1,,,,,3
328,20110800_P3S_9,,,,,3
329,PNBE01,,,,,3
201,20110800_E2D_6,,,,,3
200,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.298_98.43_2.66,,,,,3
203,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.158_96.58_0.85,,,,,3
202,PMSV01,,,,,3
205,20160700_S23_14,0.0196078431373,0.0,0.04547974716747853,1,3
204,20160700_S23_17,,,,,3
207,20110800_P3M_3,,,,,3
206,20160700_S23_13,,,,,3
209,3300037076_21,,,,,3
208,20111000_P3M_11,,,,,3
77,20120700_P3S_2,,,,,3
76,20120700_P3S_1,0.0196078431373,0.0,-9.342522946722446e-18,1,3
75,PMWT01,,,,,3
74,20110600_P3S_13,,,,,3
73,20111000_P2S_1,,,,,3
72,PLNE01,,,,,3
71,Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.56_91.47_0.17,,,,,3
70,Bog.None.R2.T0.JGI.BFC.metaspades_bin.84_100.00_0.00,,,,,3
79,20111000_P2M_2,,,,,3
78,20170700_S35_7,,,,,3
8,3300037076_8,,,,,3
120,20111000_P2D_4,,,,,3
121,20110700_P2S_7,,,,,3
122,3300037076_10,,,,,3
123,3300037076_11,,,,,3
124,20110800_P2D_12,,,,,3
125,20110700_P2D_30,0.0196078431373,0.0,0.013145728087165236,1,3
126,20110700_P2D_37,,,,,3
127,3300038478_6,,,,,3
128,3300037139_5,,,,,3
129,20120700_P3D_148,,,,,3
414,20111000_P3M_39,,,,,3
415,PMTF01,,,,,3
416,20110700_P1D_6,,,,,3
417,20120700_P3D_61,,,,,3
410,20120500_P26_8,,,,,3
411,20111000_P3M_32,,,,,3
412,20120500_P26_5,,,,,3
413,20120500_P13_5,,,,,3
418,20110700_P1D_2,,,,,3
419,Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.75_85.15_2.19,,,,,3
319,20150700_P11_6,,,,,3
318,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.247_71.06_5.63,,,,,3
313,20110600_P1M_23,,,,,3
312,20110600_P1M_20,,,,,3
311,20110800_E3D_18,,,,,3
310,20110800_P1M_19,,,,,3
317,20120700_P3D_47,,,,,3
316,20150700_P24_7,0.078431372549,0.00225490196078,0.2653245038620379,4,3
315,PLCS01,,,,,3
314,20110800_S2M_3,,,,,3
3,20170700_P34_5,,,,,3
368,3300036901_8,,,,,3
369,Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.31_72.28_6.84,,,,,3
366,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.15_88.82_6.04,,,,,3
367,20120600_P2M_10,,,,,3
364,20130700_C2Y_6,,,,,3
365,20130700_P1Y_3,0.0196078431373,0.0,0.09629023794041607,1,3
362,20130700_P1Y_8,,,,,3
363,20130700_P1Y_5,0.0392156862745,0.0,0.05862547525464373,2,3
360,20120700_P3D_129,,,,,3
361,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.96_88.84_2.56,,,,,3
380,3300037316_8,,,,,3
381,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.196_83.72_2.78,,,,,3
382,Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.10_90.51_2.85,,,,,3
383,20120500_P32_4,,,,,3
384,3300037147_7,,,,,3
385,20130700_S2Y_8,,,,,3
386,20120500_P15_4,,,,,3
387,PLBP01,,,,,3
388,20111000_P3M_43,,,,,3
389,20111000_P3M_40,,,,,3
60,20120700_P3D_93,,,,,3
61,20120700_P3D_92,,,,,3
258,20111000_P1S_5,,,,,3
259,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.30_89.06_2.80,,,,,3
64,20111000_P3M_7,,,,,3
65,20120700_P3D_100,,,,,3
66,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.94_89.19_4.42,,,,,3
67,20120700_P3D_105,,,,,3
252,Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.52_71.83_0.86,,,,,3
69,20120700_P3D_108,,,,,3
250,Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.65_73.50_0.43,,,,,3
251,20150700_P14_8,,,,,3
256,20111000_P1S_1,,,,,3
257,20111000_P1S_2,,,,,3
254,20150700_P14_7,,,,,3
255,20150700_P14_4,,,,,3
469,20120500_P13_9,,,,,3
468,20120800_P2D_5,0.0196078431373,0.0,0.002855447516485688,1,3
465,20120700_S1D_69,,,,,3
464,Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.68_75.40_6.88,,,,,3
467,20120800_P2D_2,0.0392156862745,0.0,-2.7074389907553135e-17,2,3
466,PLBY01,,,,,3
461,Palsa.Labelled.R1.T1.F3.JGI.BFC.metaspades_bin.27_84.23_6.23,,,,,3
460,20110600_P3S_4,,,,,3
463,20120500_P14_1,,,,,3
462,3300037155_22,,,,,3
168,20120700_P3D_1,,,,,3
169,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.296_95.83_0.00,,,,,3
164,20110800_P1D_14,,,,,3
165,20120700_P3D_5,,,,,3
166,20110800_P1D_16,,,,,3
167,20110800_P1D_10,,,,,3
160,20150700_P14_12,,,,,3
161,20110800_P1D_18,,,,,3
162,20120700_P3D_9,,,,,3
163,20120700_P3D_7,,,,,3
9,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.147_84.14_8.29,,,,,3
357,20110800_P1M_9,,,,,3
356,20110800_P1M_8,,,,,3
355,20110700_P1S_2,,,,,3
354,20150700_P31_7,,,,,3
353,20150700_P31_3,,,,,3
352,PMLV01,,,,,3
351,20110700_P2D_11,,,,,3
350,20120800_S3X_7,,,,,3
359,20120700_P3D_128,,,,,3
358,20110800_P1M_5,,,,,3
216,20110800_P2D_10,,,,,3
217,20120700_P3D_84,,,,,3
214,20110800_P2D_17,,,,,3
215,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.264_97.44_0.71,,,,,3
212,3300037076_25,,,,,3
213,20111000_P3D_13,,,,,3
210,3300037076_20,,,,,3
211,3300037262_8,,,,,3
218,20120700_P3D_85,,,,,3
219,20120700_P3D_87,,,,,3
289,20110800_P3M_18,,,,,3
288,20111000_P1D_14,,,,,3
4,20120500_P26_1,,,,,3
281,20111000_P1M_2,,,,,3
280,20111000_P1M_8,,,,,3
283,20111000_P1M_7,,,,,3
282,20110800_P1D_3,,,,,3
285,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.14_80.71_5.34,,,,,3
284,20111000_P1M_5,,,,,3
287,20111000_P1D_11,,,,,3
286,20120600_P3S_2,,,,,3
263,20170700_P24_2,,,,,3
262,20120500_P31_3,,,,,3
261,20120500_P31_6,0.0392156862745,0.00457516339869,-1.1940646573013176e-16,2,3
260,20160700_S15_2,,,,,3
267,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.5_87.01_6.92,,,,,3
266,PMUP01,0.0588235294118,0.00324929971989,3.638958745953797e-17,3,3
265,20120500_P37_6,,,,,3
264,20170700_P24_4,,,,,3
269,PLYO01,,,,,3
268,PLZA01,,,,,3
59,20110700_P3M_9,0.0392156862745,0.000987861811391,6.486736668057052e-19,2,3
58,20120700_P3D_97,,,,,3
55,20111000_P3M_28,,,,,3
54,20111000_P3M_22,,,,,3
57,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.300_98.33_0.91,,,,,3
56,3300037138_9,,,,,3
51,20111000_P3M_27,,,,,3
62,20120800_P1D_2,,,,,3
53,20111000_P3M_21,,,,,3
52,PLCN01,,,,,3
63,20120800_P1D_1,0.117647058824,0.0614248366013,0.2188289398565246,6,3
50,20120600_S1D_7,,,,,3
115,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.140_93.10_9.25,,,,,3
68,Palsa.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.27_81.74_0.87,,,,,3
117,20111000_P2D_3,0.0588235294118,0.00117647058824,1.3607885496930485e-17,3,3
116,20150700_P21_1,,,,,3
111,3300037228_7,,,,,3
110,20110600_P1M_9,,,,,3
113,20150700_P21_5,,,,,3
253,20150700_P14_6,,,,,3
119,20150700_P21_8,,,,,3
118,20111000_P2D_6,,,,,3
429,PLUL01,,,,,3
428,3300038457_7,0.0196078431373,0.0,1.7459300323526563e-17,1,3
421,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.190_90.54_5.98,,,,,3
420,Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.24_90.12_0.10,,,,,3
423,3300037353_11,,,,,3
422,PMOU01,,,,,3
425,3300037241_7,,,,,3
424,PLXS01,0.0392156862745,0.000882352941176,0.11982933315513251,2,3
427,20110600_P3S_11,,,,,3
426,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.152_78.26_8.29,,,,,3
308,20120600_P3M_2,,,,,3
309,20110600_P1M_24,,,,,3
300,Palsa.Unlabelled.R1.T3.F2.trimmomatic.metaspades_bin.96_80.51_1.15,,,,,3
301,Palsa.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.100_93.16_1.99,,,,,3
302,20120600_P3M_9,,,,,3
303,3300037233_9,,,,,3
304,20120600_P3M_6,,,,,3
305,20120600_P3M_5,,,,,3
306,20120600_P3M_4,,,,,3
307,20120600_P3M_3,,,,,3
node_id,genome_id,,,,,3
229,20120600_E2D_21,,,,,3
228,20110800_P2D_1,,,,,3
227,PNAZ01,,,,,3
226,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.263_87.12_8.86,,,,,3
225,20170700_P14_3,,,,,3
224,20120700_P3D_119,,,,,3
223,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.146_89.53_8.55,,,,,3
222,20120700_P3D_89,,,,,3
221,20120700_P3D_83,,,,,3
220,3300037394_5,0.0196078431373,0.0,4.886838300673038e-18,1,3
114,20150700_P21_2,0.0392156862745,0.00248366013072,5.434106965492299e-17,2,3
391,20111000_P3M_45,,,,,3
390,20111000_P3M_44,,,,,3
151,20120700_P3D_43,,,,,3
150,20120500_P32_2,,,,,3
153,20120700_P3D_46,,,,,3
152,20120500_P32_6,,,,,3
155,20120700_P3D_48,,,,,3
154,20160700_S14_9,0.0980392156863,0.0271503267974,0.3110234236383309,5,3
157,20120500_P32_8,,,,,3
156,20120700_P1M_6,,,,,3
159,20110800_E3D_9,,,,,3
158,20120700_P1M_1,0.078431372549,0.0166741363212,-4.947443434843352e-18,4,3
112,20170700_P33_1,,,,,3
83,PMOM01,,,,,3
399,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.239_79.17_2.28,,,,,3
398,3300037316_10,,,,,3
48,20120700_P3D_64,,,,,3
49,PLYD01,,,,,3
46,PLWZ01,,,,,3
