,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-S,712_S-3-D,712_S-3-X,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_S1_1-5,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
716_S2_30-34,-1.73558220339355,-0.839009717841088,-0.763919576508583,0.368410303099197,-0.77340276765268,-0.741761607985909,-0.939240402905088,-1.03672226268831,0.523220113131337,-0.463340962296116,-0.961204434471347,0.332983369473796,-1.5287700863332,-0.584717627110835,-0.628284981642748,-1.25487608623439,-0.287239483400104,-0.0608321814689343,-0.893703709923797,0.663865583493579,-0.277318126235097,-0.0967140460164359,-0.286647189743634,-0.406431938762741,-1.14646498016348,-1.06616526161984,-0.729159116336327,0.440445977486584,-0.721894993285046,-1.10364321964002,-0.946246766100434,-0.627093671252304,-0.681133993929151,-0.187439677664213,-1.36311415096963,-0.722456065079224,-0.306810233050715,-0.643607478503096,-1.43231696014225,-1.36464660158481,-0.0341090639911948,-0.592203000743649,-1.12733807493771,-0.352097495802928,-0.323356807525605,1.91200851684642,-0.632084606580356,0.292467410253142,-0.358337813777409,-0.389234835318789,-0.556744629184417,-1.19733073521908,-0.0150709449205286,-0.571246820919304,-0.031940571240258,-0.420973805831689,0.281536025849199,-0.510036749081761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_10-14,-1.46802856258383,0.0655613540973822,-0.485709438719465,-0.127985095628659,-0.387152206605117,-0.532933450212892,0.281733611198564,0.110552366978757,0.194076194057783,-0.645949428248828,0.00627140077373953,-0.663531023091257,-2.22763422609947,-0.086290144627921,-0.250674365128593,-0.238140182921164,-0.628802890916415,-0.296808397857383,-0.346762228637248,-0.514083010750523,-0.418461621514415,1.42381445122909,0.848550012646381,-0.733126817382448,-1.45652804098852,-0.297790263415261,-0.42982801803759,-0.225804066046739,-0.85804308186419,0.0405177614403574,-1.05680285364791,0.715902152146893,0.0473332247745102,-0.533578281145992,0.66853815892403,-0.482258692661159,-0.67107806940985,-0.225334357560153,0.369149210366786,-0.0632409634060779,0.540898680088411,0.237804769220409,-1.54365406801175,0.289863950222682,0.464435648430415,0.742048408961072,-0.142794621642287,-0.134921183374719,-0.620455626818552,-0.911153057725233,-1.05062004243273,-1.11903406724588,-0.273302185431863,-1.29225809878399,-0.826630487796255,1.30229065325463,0.0680940894082361,-0.0494560718829697,-0.373959755891225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_20-24,-1.55062801236786,0.12877712875024,0.123463252277165,1.05202816604724,0.484826835110441,-0.630627262192953,0.163233867826296,0.762771560058416,0.934029960350233,-0.77225303405559,0.221935942283225,-0.804447387874945,-1.47747932823335,-0.883046442251129,-0.883132656771093,-0.199004182544073,0.686067467188045,-0.23434820240098,2.52885745638607,-0.562220056706668,-0.146912321248104,1.20338959890533,0.866216099481692,0.219435008429826,-0.958070051799179,-0.623276077683409,0.445146010662955,-0.201484157031938,-0.697516595912158,0.484147507045507,0.431896180402855,-0.163898038859089,-0.378503542498909,-0.734410723307049,-0.0973012160487802,-0.0703221097440976,1.97141112776031,0.5197224352262,0.513806193687844,-0.753464659930063,-0.184287025567735,-0.58439288122846,-0.930995066244056,0.0723663779070346,2.08420677877172,-0.92538449097566,1.42195360867156,1.01279392146481,-0.696422064067037,-0.591865797101916,-0.796991568662511,-0.47051069033488,-0.697088101890783,-0.668148032454633,-0.791302286885874,1.84512823389466,0.735913851403332,0.168495128952878,-0.723360434064572,1.51754428446713,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_30-34,-0.849977461678616,-0.608371579401691,-0.495489853291982,-0.113225851419693,2.72731436548576,-0.461421887961993,-0.207757142274987,-0.178838408290898,0.264981239194788,1.21643253616627,-0.475198701758583,0.891128637770737,-0.814103205834116,-0.825533200637548,-0.832525744758192,-0.660171364703011,-0.935810148851669,-0.0591104444709183,1.84017810537299,-0.684772193292224,-0.557535791038972,0.0766221344454459,-0.133837236817238,1.87754244170034,-0.178945124270213,-0.51189064259098,-0.309469296150838,-0.171312820300022,-0.558625230303766,-0.667491680519785,-1.37242399891363,-0.758163415009389,2.45442096771103,0.133467962439598,-0.333286488074953,-0.0570560757886304,0.149001711315796,0.270305214983102,-0.990441391139081,-1.15286866237641,-0.637297349850076,-0.626518361915899,-0.315211467583843,-0.862571828599356,2.06503497243165,0.441025471754278,0.24349429699461,-0.364099409183421,3.47792496477335,2.53609763477529,3.06541558209607,-0.198187290764036,-0.0524482163216825,-0.315209547047257,-0.631387829430111,0.670834352739655,-0.574602173714285,-0.233027565303779,-0.307796953251926,-0.41304297687151,-0.238402842137774,NA,NA,NA,NA,NA,NA,NA,NA
717_S2_1-5,2.64504146626292,1.79649664438965,0.880247327498656,2.31210368135814,2.21569028830812,1.07027544760212,0.962921164000244,-0.465136583608622,1.84696020766745,1.97595501924387,1.59921851753927,1.79551647017075,1.94834236650072,1.46685452068996,1.52419448504382,0.0696773118336039,1.6359947410407,0.381377388651174,1.51747957140514,1.10378653907523,-0.0210395866906863,2.01592285850674,1.80044605062662,1.8523790407247,2.16908437857564,1.21102327611969,1.38396288734065,2.47977615116653,1.23821159194352,-0.0698908138082331,1.14473773377621,2.04092378094453,1.86684101611039,2.0516193356785,1.17275392040055,1.314213453068,1.94460201668461,2.29397751751014,-0.0463937325847472,1.48872119166672,1.99670679585214,1.27817584877091,2.68430058026243,1.82802509567378,2.31232254027252,1.13193623857854,0.109897609456815,2.14534026891161,1.70961860823037,1.68942804095403,1.19175005216826,1.28158818018984,0.979519399623965,0.735322229275877,0.431484567154669,0.339480528936602,0.373206249999212,-0.0699429431154619,1.17822135565704,0.521894478380541,0.817239953644059,2.04907753443307,NA,NA,NA,NA,NA,NA,NA
717_S2_10-14,-2.22845369004057,0.477062390638223,0.647717779206767,-0.999582042427988,-1.55908638032005,0.153204043353558,-1.14188657533333,-1.15912668173637,-0.21363153810146,-1.03452027902569,-1.16102437966481,-0.558670777408605,-2.17601610606547,0.351522762774374,0.267675940826365,-0.71084501131621,1.07803124929435,-0.964497825569695,-0.715278823500797,-0.299014729590088,-0.277534386870119,-0.779500893353382,-1.14886266433764,-1.0172131096558,-1.02076026962549,0.646505786227134,0.735757956657606,0.636155980034372,0.0348500519772653,-1.41477557804396,-0.457502274033341,-1.05909880807756,-1.43890080136741,-0.852709129068332,0.155876330681857,0.108595820771399,-0.729103235881748,-0.708367604491665,-0.679914425819984,-0.83347063814568,1.16090919017086,-0.197724701229048,-1.82060270611997,-1.00354543074366,-1.22893845609531,0.90772000496687,-0.699364356560588,-1.22188742037322,-1.10211775060688,-1.08054504572152,-1.00308207841233,-0.114144059523698,-0.874780717171721,0.174072578675011,-0.202516288838802,1.88728663499168,0.236884294765617,-0.479325471642385,-0.228625290268317,-0.1965473626169,-0.662304761487268,-1.14158176485645,0.68340007351176,NA,NA,NA,NA,NA,NA
717_S2_20-24,-2.5170634696876,-0.804337578462059,-0.801261740868403,0.577913059260394,-0.922914098105595,-0.275701807424279,-1.39357837572896,-1.42594782798874,1.14265361424891,-0.651983699771412,-0.74769844576066,0.836210697114291,-2.52956773592064,-0.360831251111299,-0.40332090502719,-0.975072381700575,-0.0707231750504908,-0.635159030425087,-1.04650931477595,-0.265279677344954,-0.988114433781498,0.2622713505682,-0.577323390167133,-0.566977232447698,-1.83275666420352,-1.36140697367424,-0.36575004063196,0.578430422152804,-0.564154363647516,-1.3857025260623,-0.902505745614229,-0.531042405160914,-1.02366736309818,-0.72715865117906,-0.439239204341098,-1.05515538231599,0.427550348934264,-1.45157768671486,-0.883047970416149,-1.03600983552744,-0.139001594215509,-0.781886880961382,-1.79006855399941,-0.604313415005239,-0.500843240090192,0.749857200160143,-1.13121003755179,0.304805262085862,-1.02102037896028,-0.946047732096702,-1.1867286901302,-0.560133097171721,2.1052716423336,-0.854262613879109,-0.524917524275232,1.13443333864166,1.38057544365878,-0.0660982074132651,-0.432107447739407,-0.65497669400198,-0.804854451212329,-0.82971114714398,0.685766278047658,-0.499542207888975,NA,NA,NA,NA,NA
717_S2_30-34,-2.37496864682825,-0.693083035807919,-0.545831281209347,1.08834922818631,-0.689426466487549,0.0519138103505765,-1.00222723250329,-0.798751124348547,1.51996143406284,-0.135475651181564,-0.493352494815638,2.03617436800579,-1.99046157476933,0.833500098990414,0.791652057250563,-1.23073864916376,0.10133980461092,-0.386708400809376,-0.74174360644623,1.07105738594125,-0.568469200787025,0.0882977536968104,-0.288586251989469,0.0696161901361703,-1.77360592710122,-1.24833971134091,-0.619881996440147,2.36423106573367,-0.575485973496886,-0.873115454273269,-0.736096528539141,-0.429150757269211,-0.566950334001434,0.88181746337668,-1.05871389183823,-0.949359903058188,1.96714608216658,-0.899492343536193,-0.328653132961863,-1.10915273341606,-0.1578372273784,-0.251394162227613,-1.64492373275306,-0.306367574889342,-0.132984673958516,2.07482597770131,-0.903202996331028,1.26324318342551,-0.23752948932399,-0.415549332045375,-0.596232970330746,-1.07714809198846,3.02673670100931,-0.848883824252731,1.77557277453041,0.198965074112692,0.422580923900703,-0.095270364066599,-0.554393641567387,-0.936035278203884,-0.699097954938556,-0.711725645514923,0.880437833930553,-0.279488648296417,-0.859879562478473,NA,NA,NA,NA
717_S3_1-5,0.052500803793596,-0.326081329279316,-1.61230605581729,0.00442498195665521,0.0614908942802019,-0.814334931497429,0.292698320458538,-0.235152707645423,0.105055298855794,-0.533591971935857,-0.815592516417014,-0.999729493957247,-1.06538832739475,-1.24613663106006,-1.31903015136369,-0.931180690680438,-0.480710900338207,-0.367276948088314,-0.206163729490491,-0.536794106641195,0.49418411087246,0.63683842795569,0.264298319590315,-0.978465324786044,-0.291350419788849,0.00847354604254349,-0.034157963170481,0.0308133748520727,-0.878882557078719,-0.909351078140389,-0.653786266115963,-0.0839220750583021,-0.489948367690585,-0.265821631755887,0.137767574643307,-0.469439699815408,-1.10037659806882,1.62872954413875,0.885598840342181,-0.0440415895711992,0.562073783603075,-0.726194083048246,-0.43721315687983,-0.235591314105291,-0.667513064611817,-1.10561575606475,-1.15830706000358,-0.0684536675670758,0.0471743328117859,-0.493023798862759,-1.23652250327826,-0.413533446276722,-1.10113827449791,-0.985751312362888,-1.42363555689428,0.737688136726476,-1.9079668109224,-1.81027800268166,-0.902242163998637,-0.370247693493839,0.87255696681222,0.217166084021753,0.0745099648399964,-1.62592376303077,-1.30197590541715,-1.24697477519555,NA,NA,NA
717_S3_10-14,-2.01411874890318,0.04149453869634,0.363469669460772,1.32576129154424,-0.161622937335882,-0.348464753441082,-0.0857662878350048,-0.234104092117473,1.63431428482564,-1.07149736846988,-0.0689718997924663,-1.0788792596577,-1.03368169751976,-1.14635863692191,-1.14880955860288,-0.76012878060399,1.0353392139463,0.248165977011057,-0.45836310533999,-0.668779645235754,1.03997834007011,2.16704480675605,1.66471098283142,-0.510052992699963,-1.50943608779638,-0.785518626682632,-0.338083597941274,0.187601010098388,-0.908926366591788,-0.169731417197652,-0.384256966425332,-0.0332443769125155,-0.645723594343081,-1.47710022910965,0.592305594972197,-0.510127970891304,-0.634241622974135,-0.0162856011976186,-0.0271149015247489,-0.530924452393284,1.13601105257757,-0.765106216460201,-0.885233959371484,-0.2418866154989,-0.174452629095654,-1.01688960695163,0.110644827796707,-0.449797067060276,-1.26037624407111,-0.799802981729474,-0.899955109340786,0.406462699042973,-1.12749644668948,-0.978755789779616,-1.26381796330545,1.65899137214413,-0.157614180592672,-0.368922645890653,-0.997005166392772,1.1850673692555,-0.561896044986485,-1.27639422128677,2.23601940436176,-1.20797281489231,-0.827591564392779,-0.96700536872837,0.017811413215019,NA,NA
717_S3_20-24,-1.37427055796607,-1.00235423545893,-0.878482679395094,-0.49112925926207,2.3134260973197,-0.824266976843384,-0.360195536230651,-0.315704825138927,-0.3456614054755,-0.458005665994935,-0.521840837575218,-0.539189732891194,-1.00279122261684,-1.0989048993265,-1.09774689116975,-0.758452452785537,-1.1021036240978,-0.533660502323113,0.453476988314543,-0.980756238150304,-0.937499924097924,-0.165175416960841,0.192970224463242,0.252832812301093,-0.688521562806108,-1.06223043004121,-0.589543787970221,-0.649469016488624,-0.89969505177457,-0.766322974524661,-1.4331727464492,-0.82397370725716,0.698813753630904,-0.409877616727971,-0.694239648574415,-0.598581103584948,-0.334076465102918,-0.001871899226275,-1.15216694592954,-1.27501406216515,-0.725056182615107,-0.865521167249035,-0.855497989948651,-1.51515957255347,0.190027442069882,-0.792688187027777,-0.191811944318191,-0.097806769929268,1.50323576062224,-0.754086303583323,-0.437829333465795,-0.337963779852951,-0.938651890175022,-0.59623965679871,-0.942535265168279,0.535422577792345,-0.844029511339283,-0.602424638997805,-0.693587067185921,-0.641459364371989,-0.732339001065838,2.98695139931125,1.74134417885419,-1.32895308817823,-1.09594808363137,-0.975861854777401,-0.204544309972509,-0.948137312868595,NA
