,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-S,712_E-3-M,712_E-3-D,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-S,713_E-2-M,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-S,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_1-5,715_E3_10-14,715_E3_20-24,715_E3_30-34,716_E1_1-5,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_1-5,716_E3_10-14,716_E3_30-34,717_E2_1-5,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_E3_30-34
714_E1_5-9,-2.41215483465593,-2.37454357342395,-3.22207760849609,-1.48080098072886,-2.33723926473273,-3.35063380170467,-1.2476066003801,-2.42337030649692,-2.68703365315398,-1.87500280390441,-0.375339678800409,-3.59918382732649,-2.08666738254476,-3.19842571071631,-3.96648568583748,-2.46044452527756,-3.05910340255991,-3.4355402475758,-3.14382641289716,-3.07398832731366,0.35845382526943,0.342199219366913,-2.5094012001834,-2.85638025343373,-2.63587016854361,-1.88719351203829,-1.19219536787152,-2.70135035028261,-2.79466989524362,-1.0142696436412,-0.478671061271903,-0.841219767219209,-1.27511244300239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_E1_20-24,-0.409146257531496,-0.258998408825556,-0.880105820031374,-1.70317987114736,-0.86844351792602,-0.301966791382872,-0.863443771404288,-0.220765370851097,0.887891959994277,0.0538040499131049,0.888501964221846,-1.45801070067315,-1.10775870580641,0.12099410402559,-0.113425860902382,-0.384603298274513,0.31431225996888,-1.32177892903884,0.56284061722822,-0.22631764604433,2.05169344507094,1.18403456513459,0.249969802270239,-0.167050202169836,0.55206376396332,0.880652765474301,0.542233269020031,0.27995439362648,0.996612587512219,-0.691322832348226,0.38024189651001,-0.424454502835926,-0.596661416244622,-0.925211087973661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_E1_30-34,-0.583913764313894,-0.731096284203393,-0.40696291806181,-1.45662389297466,-1.1577469094667,-1.1083925778308,-1.18096270782126,-0.948598556244794,0.0791846294012241,0.265880532511032,0.294602054168388,-1.19907608470915,-1.33257022426915,-0.492190705628684,-0.264567511691549,-0.772360091805776,-0.212653279617604,-1.33892938907053,0.975754383668011,0.645183801193171,1.03830866504736,0.836794294787181,-0.701540107289549,-0.539938005482836,-0.665843427591532,0.139494827174818,-0.526192902073139,-0.733815530214226,0.163709073770393,0.404402785661797,0.388703988450344,0.796931813439323,-0.570310522572115,-0.546865546715892,-0.825122795481208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_E2_1-5,-0.316028209567777,0.938214089807508,1.57280016922338,1.35585700441352,1.46231188921038,1.35867812228819,1.53759357436802,1.36989556888157,0.739987550258236,1.63262750149502,1.50357265432829,1.06523245544585,1.73681633129011,1.00250509113248,-1.22695930205442,-0.433443063188918,0.756905214528015,1.12376647215341,1.14339977258757,1.02373065712497,2.06888553143952,1.46587963144981,0.0898423361841186,-0.372093068093186,0.653699884995394,0.888230823392985,1.1301103125378,1.42036046140485,0.695520965283222,-0.0592742658906197,-0.0688042695508325,0.24633359168912,-2.48469510630954,-3.42852830294567,-0.848007596212321,-0.0774252149141287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_E2_5-9,-1.47582863753521,-1.19903048608261,-2.48234010969144,-0.413454028482454,-1.17893699254627,-2.40266092650421,0.764458711098102,-1.43236918712916,-1.83613203513571,0.173510527140325,0.651796172331765,-2.73389168943016,-0.686293680342914,-2.43515251416695,-3.28965696362412,-1.6727757740405,-2.27622284033718,-2.42612030183019,-2.27085123487711,-2.00948152974468,0.360901566188486,0.636857369166478,-1.70317610491085,-2.04483273756805,-1.86522766378764,-1.29448961520903,-0.622971392738217,-1.57895211325594,-2.16885014188552,-0.430231602210681,-0.156478952025313,-0.30801765045242,1.29573087241193,-2.07273158464374,-1.13427094228938,-0.0991674150771025,-3.16703976968531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_E2_20-24,0.64575702648863,1.49318953837139,-0.0870433327748454,1.08867110901577,1.58114767081148,1.78442979694336,1.33225913680978,1.61493724471573,1.05994439639657,1.70265174778512,1.01670978854126,1.71757081741978,1.45416034377699,1.40475919596655,-0.0226808961718797,1.36007606328938,1.38260438966615,1.66540931325741,1.54262291212712,1.72293001764273,1.72114743409837,1.36055043441332,1.75963564005937,1.38371745886077,1.31754335907331,0.63032278494839,0.843774970461646,2.30287133637974,0.503380251525971,-1.30536843566809,-0.897329052202353,0.164813426883921,-1.97922593703228,-3.3649689657788,-1.4281082891155,-1.87605072066288,0.516400821392915,-2.36246386164595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E1_1-5,1.69023755853565,0.700207284840001,1.80987888077266,-0.922841050963182,-0.109526625668408,0.933130535437435,0.575346110632105,0.92453708153082,-0.654323110219151,0.220709083381525,1.28218227731481,1.3287045414989,1.15929324310199,-0.799850208375094,-0.34719383063792,1.32762151365613,-0.796647697861568,2.28069116002498,3.06191380557149,2.64418712433688,1.02421780112508,0.74410991499128,1.60850821959096,1.78709877996611,0.171636138528623,-0.764835913763776,-0.466447332919589,0.0943267897324139,-0.753346229948854,-1.2215219653791,0.319114069092815,0.312559359055878,-2.61076448548703,-3.35091959171729,0.472326451153162,-0.0553532781275592,1.18360313909931,-2.77388896856096,1.87902392626972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E2_1-5,1.7382405717968,1.30204370412741,-0.373301510955857,-2.02182273136847,-1.041783483991,0.964599812310885,0.850974631781806,1.13427080024444,0.368027460443335,-0.723173574804523,-0.92254062276954,-0.984688628768741,-0.734246440073602,0.729662547801777,-0.91986438947702,1.76872529993165,0.646028081553659,0.370308000133736,1.24745921504643,0.48326940824467,2.10797105120161,2.33588989758505,1.85680086057911,1.56514200590577,0.548977576213082,-0.743367240817928,1.13921669392961,0.563035444669627,0.0793956782937298,-1.06996906634227,-0.128536558149864,-0.0198611555570536,-2.74701351227052,-3.36939743721825,-1.25748569872206,-1.14935221963314,-0.0962166415858516,-2.32939252768358,0.384837491402461,0.331622636518521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E2_20-24,2.5964423538883,1.31432012131187,1.79146848360063,-0.738613988597148,0.196722032791288,0.90315175063982,1.70100341789484,1.29629523727502,1.77979577980666,1.36387157198904,1.27352437660497,1.22860809018157,1.23607759451009,0.792912303978588,1.27179501550376,2.30016332931418,1.77979577980666,2.25484930328762,2.78726765644241,2.95754272980903,1.19763091995136,0.98949637030199,2.46775031470595,2.62633944736061,0.183223842843351,0.663323585155156,0.387650829738673,0.975654478527503,0.240481894188459,-0.930210870391919,0.375533807272945,0.43401214501005,-2.47590556964109,-3.40165203946032,0.774584802661342,-0.0109056073100879,0.90692104278697,-2.72491876367802,1.49358932598284,-0.701318401584427,0.906351555523733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E2_30-34,0.781637736324363,0.224029817962343,1.1521262360454,-1.41354658746586,-0.522507253584687,0.823487927977354,0.553174572694931,0.51751434671812,NA,0.793863789796962,0.399757839510303,0.236955002255168,0.25605250936952,-0.893123475936777,1.14203927457925,0.837853934469047,NA,1.02343104939582,3.01079039881377,2.31133416766501,1.28363074639412,1.57706372077417,0.522325923371346,0.723013784943731,-1.02410779956399,1.48938910793436,0.973745251198064,0.1567165809962,-0.893123475936777,-0.842646775463561,0.447575800940659,0.850786977455565,-2.32854484133594,-3.24820731831234,0.957938274462935,0.0291723494266857,0.572467684414458,-2.55659494766724,0.584702962880761,-0.634421497271869,0.0707636505628771,1.77979577980666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
