,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-S,712_S-3-D,712_S-3-X,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_S1_1-5,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
716_S2_30-34,0.666092070329674,1.13057392340417,0.479895414862715,1.50302565636367,2.15165636983124,0.710403525898423,-0.414215778234712,-0.474480742789666,0.578809940171846,0.824393707502024,0.42930896443309,0.369071416941051,-0.523400359700953,-0.635146298194946,-0.588417457986615,-0.157045412144093,-0.027055117531569,-0.422909177117981,0.773107623599796,0.328405818693695,-0.972577683934552,0.665109249958066,0.882243702321558,1.58678680585688,0.056143517845634,-0.00977437232309615,0.121442956042911,0.825920087473044,0.195068775963358,-0.193879391193169,0.330214463794264,0.364913111280686,0.109791634252328,1.47477145956702,0.192450491260236,0.0321044415726143,-0.257355685748032,0.0696674031616217,0.446048957607795,0.614014104126353,-0.356853719226569,-0.0211932734010575,0.491402904683248,0.888220365807597,1.55369683062497,1.66166782625942,0.279589678064657,1.40998609264085,-0.167068777836253,2.41533881798317,0.289980212763375,0.324082456559862,0.676331278804828,-0.555395884666346,-0.692476901684169,-0.359846648639872,-0.0781877259893212,-0.246608712632272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_10-14,-0.87799311752958,-0.399146202174427,-0.565625878311282,-0.961794858742641,-0.987900269444546,-0.29898982516554,0.460205697511436,1.52981217973385,-0.786199481297239,0.303988045493651,0.333463552546836,2.31329115659541,-0.562728263169437,1.95780321155431,1.72863657200173,0.267190552199257,1.9408136223682,0.954793390476281,-0.625977070394142,1.48412358124356,2.1393870108,0.701631528311553,0.299352540984928,-0.506359156243152,0.677183307413968,-0.567297507596358,-0.342288264268658,-0.859201286927172,0.87659400594566,1.09167010370991,-0.647009729100432,-0.691423563176508,-0.855630923647778,-0.456144391798108,0.348621861227616,-0.571616772683801,-0.718758370142181,-1.48957637847996,-0.212751365511307,-0.534574121228912,-1.00777220345983,0.00851543906078324,0.0952678813773088,0.0629722417041648,-0.139784461671696,-1.24563738867634,-0.271286550440631,-0.667051105189765,1.14972528799473,-0.315924226697869,-0.168580442719268,-0.371909620121271,0.818207903429161,-0.612306799646143,-1.09058280595585,0.713982337512995,-0.248830675058364,2.02802512042229,1.26585880265984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_20-24,-0.572876882441439,-0.471873170913991,-0.667330242420936,0.172390784574613,-0.135768207261167,-0.328267830835895,-0.203479676001979,0.0824977638188639,-0.785482496779152,0.637447600814602,-0.0279832492009886,3.36098676547542,-1.42280316596736,-0.102613817107973,-0.151292514481134,-0.514407893451188,-0.215395542808106,-0.0107640521742218,0.560219480825696,2.48265587331285,-0.253035129726802,-0.333059588394803,-0.0622263292737552,0.146500926961492,-0.930042227420457,-0.850048187615067,-0.0677955685861493,-0.192933400927442,0.432985528382997,0.118146724344263,-0.616694892835953,-0.190943559471754,0.65104285969339,0.900488824248544,-0.198599865218792,-0.228644163359109,1.90858939487606,-1.02068892669749,-0.628277125107774,-0.249753263386234,0.797088724149005,1.1153908464848,-0.781004896419915,-0.706741540074877,0.394285120333789,0.380749245146544,-0.707211532174308,0.218005146506832,2.17577281115965,-0.29087408074465,-0.307642183630934,0.177917422150764,-0.617005219676498,-0.00544585640787983,-0.637788859011626,-0.217571229845713,-0.513666856639519,-0.296492369316364,1.27242788238544,-0.438924345460278,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_30-34,-1.55583643521227,-1.01926632396028,-0.247615417428343,0.453865262439807,1.90445461791666,-0.825884056159479,-0.806891991524171,-0.913301583963913,-0.604781902027204,0.400936572760045,0.230641089831812,2.43316546165812,-2.42978650789469,-0.222027603938828,1.18275946453688,-0.71921964474138,-0.0232609707036861,-0.954395876493477,2.04290992680185,2.08655865347226,-1.00133720606475,-0.52843952286538,-0.225640588818289,0.725929833933353,-1.40551028907982,-0.807829391515855,-0.485839054797567,0.65943492882391,1.35663876436125,-0.725902474526871,-0.506315114992661,0.808584594315563,-0.437675714757205,0.967792904583944,-0.749065162244787,0.0795508189037669,0.819494858990904,-1.4839151606355,-0.900200577761823,0.477578382829075,0.459128577572365,0.981004549172811,-1.26201665674351,0.181604120915831,1.26124658059155,-0.442657807232574,0.144373356638968,0.217087656496132,2.75447580328513,0.939203002798772,-0.515318127468454,-0.536133294956217,-0.266502366378553,-0.760259252181602,-0.470469469270405,-1.52152673990251,-0.333940779048278,-0.148274128305565,-0.0459979961066096,-0.897986406916242,2.74482095154173,NA,NA,NA,NA,NA,NA,NA,NA
717_S2_1-5,-0.957673040926875,-0.55913670415206,0.847265419489545,-0.786769518231373,-1.17422356819372,0.785186362067006,-0.357762309490252,-1.25486255929091,0.146815068216072,-0.0122791666776643,-0.0267344295927104,-0.146268050457907,-0.682210583738748,0.494604049169733,0.499020094276265,-1.40828601270413,-0.379600133639322,0.239001497758666,-0.214720746984034,0.607433814533501,-0.954968823607392,0.402790872173518,0.14255731056618,-0.407198967236509,0.443385528712579,0.949750288996867,-0.305019184526827,-0.874246779040922,-0.750814248807378,-0.797602789286777,-0.268525057086006,0.035127963467563,-1.09887293795133,-0.766963190001377,-1.65978820922496,-0.907571582041445,-0.420039696773642,-0.554793104645472,-0.66797138046349,-0.0795838090579462,-1.64055600609519,-0.160536840423139,-2.07532650404491,-0.438749668151485,-1.40200285715509,-0.701876792170479,0.833222404111765,-1.34676487605992,0.0551220350598833,0.175373192975726,-0.245651706430738,-1.11544743727983,-0.862797783145983,-0.678496092677309,-1.06679979723591,0.860632478703535,0.771679764506002,-0.0880292232081387,-0.163260654493905,-0.516105513162486,-0.13987719350599,-1.08301625668992,NA,NA,NA,NA,NA,NA,NA
717_S2_10-14,-0.351740034760224,0.354177934188753,0.207667865018045,-0.16903987620449,-0.762333343627817,-0.402451564873881,-0.784577342275178,1.00989874810933,-0.0127332661066323,-1.20708731389164,0.25704719591612,-0.797195055342653,-1.74398528799982,-1.35710154768266,-0.830160596580818,0.81396782009328,-0.26480965795051,0.354371176333221,-1.39881106223254,-0.0359420296317973,0.923509274792837,-0.441187007297724,-1.06250015973424,-0.511513910826238,-0.669583935288617,0.0585868610560212,0.597097865934748,0.204022586622427,-0.173027331611677,0.890097293704829,-0.0345201372781154,-0.176989578795555,-1.65078243423527,-0.858542414852393,-0.162543903986658,0.216123368872793,-0.935888367367224,-1.08042374580443,-0.341492999078952,0.402153361226944,0.748363439440025,-1.04812713031306,-0.0482179024657282,-0.171988910800029,-0.29122716561525,-1.20034996785899,0.874302282408408,-0.626276311157212,-0.767167648082932,-0.794559501017254,-0.474524979920505,-0.736708253480062,0.692876642680634,-1.33130331906375,-1.20771408126499,-1.3335874032095,0.242138350040132,-0.519073724732405,-0.33237016582558,0.0221504987529571,-0.599353807191764,-1.67122224668558,-1.35025491747621,NA,NA,NA,NA,NA,NA
717_S2_20-24,-0.216819712216435,1.14702117306929,0.492554495530255,2.8995063541467,4.1302385967907,0.400141189490824,-0.168969322153464,0.570263476970933,2.59448910631343,-0.203403011153899,3.28082215999545,-0.234139578878505,-1.02794720056477,0.0962751929968015,-0.0111965077991792,0.641897027519071,0.489355339121182,0.361528767133995,3.3156047605985,-0.426217176223299,-0.164047170796797,3.17029296254393,2.8644786932435,2.17189499124084,0.0241627472908955,0.926001226979683,2.2860089733896,1.23095710086075,0.381846044583954,0.82681301470066,4.46858432621288,3.60607864521745,3.81560783631337,1.75941726593133,-0.223880542001878,0.684753940496337,3.96735961654323,-0.234935440276204,1.5033468943018,2.53234391003465,3.92952926851614,3.21976310929982,0.725780567330768,4.02357055011133,3.25191020122158,0.7089935247229,2.35885186291111,2.30869947721973,-0.24363892057235,3.82401998124235,2.69600540428705,1.99897636282784,2.78598085055526,1.5028445572043,1.71894384892912,-0.566036055645198,0.129970733875537,-0.149737172935812,-0.530910494119941,2.86267041506987,3.0994545479059,3.41992729499015,0.520165275548576,1.04381975104545,NA,NA,NA,NA,NA
717_S2_30-34,1.80527913887585,1.15875535611344,2.30983099145497,1.72589903385261,3.83242795718911,-0.57643355611578,-0.531976770746464,0.0869472414792097,1.8919332602272,1.37936661008578,0.649559663099489,3.03699405308754,-0.556425066056976,-0.365615663953227,-0.632356907142494,1.08991953789842,-0.461930606905859,0.0582514493774256,1.13630652177696,0.681491257063833,0.860661217707815,2.59271737433419,3.21676048475308,3.39065510521842,1.72904675893662,0.186101859901855,0.236153837150057,1.54194724423748,1.16432596140572,0.612228740856814,0.737180945278566,0.211472586900799,0.273063334564203,3.18473238704943,3.17157515813643,0.218632548191094,0.544703061049433,1.44968441089124,0.975911768489027,1.07002801250235,-0.0530480641470339,0.432877147771854,1.94667603850713,1.0636109099,1.28562623151812,2.77647576444024,0.794016307279496,0.708376934610664,0.858213596093072,3.63017864725278,1.86059953507621,2.62188388572851,2.12444986652556,2.44619550340538,1.41362590748216,-0.117667886926347,0.252521106132265,-0.567065681810152,1.29163470464364,1.97617049320399,-0.0609738963265785,0.355637257288016,0.354847119802626,0.310739225886007,0.433805818066853,NA,NA,NA,NA
717_S3_1-5,-0.955421326335429,-1.00643505619977,-0.317161556478236,-0.723885091894741,-0.97771193597446,-0.138935140882816,0.49579001741852,2.15486044373358,-0.385224911277102,-0.776578966456526,-0.548780314081065,0.613252692732822,-1.39121498509176,0.237330865742993,0.0107384474992711,0.546171159182235,1.35273771502613,-0.153684500378167,-0.772989618341235,0.923334320425431,0.805706734149992,-0.844382234100836,-0.688867907805252,-0.926942591120337,-0.208437082828827,-0.101049296665538,-0.480771369234525,-0.82947969669873,-0.152144679849185,2.58553638578494,-0.40637090572556,-0.417947766205271,-1.27284491159942,-1.07415651754468,1.46203570062167,-0.398188174558465,-0.716447274195621,-1.2972764603725,1.46266386602324,0.0549879068682374,-0.760170592775826,-0.153350610062241,-0.0462861249140256,-0.689638533648377,-0.911402273040381,-1.27395076304394,-0.696440594178116,-1.19974646218276,-0.155974234913854,-0.537931293492697,-0.486484479555592,-0.53663205006335,-0.428155729884693,0.0134854460486898,-0.603061269736537,-0.278435120844604,-0.0669207171426501,0.266867384466361,0.644486698099638,-0.428840622166915,-0.948061456119673,-1.28827968756065,-0.27042438575755,-0.306862770957522,1.32838298917972,2.54968221527132,NA,NA,NA
717_S3_10-14,-0.535898166711321,-0.435168170941396,-0.583549385510157,1.01337460688737,0.68633953836847,-0.146019740357262,1.02273989902968,0.489192610824639,0.395115872959756,1.49708196703661,0.111000847813599,3.2525249751693,-1.46273455050783,0.707470332540971,0.680785989008185,-0.364019254926476,0.895292661812701,1.86141370981873,1.22733235464313,2.68879477449002,-0.0814850025649765,-0.584017669626034,1.31912078771755,1.15308733417851,-0.681784027541643,-0.222600626207217,-0.550805724177447,-0.593655029647155,0.411616723838213,0.0459837345295611,-0.092484740355252,-0.22773580990772,1.23980698330609,1.47310275235959,0.108396026935388,-0.826441796131353,1.63518462303125,-0.946792097840302,-0.30920429028571,-0.618872855718849,-0.694631076932405,1.19392096406528,-0.499639048636591,0.286697197570063,0.92025543503554,1.04501930557943,-0.827711293938375,-0.14381310130075,2.71979896178088,0.701048388544235,0.308133775984041,0.577396057812662,1.6388909378402,1.43394994162332,0.517172582185671,-0.203540902399778,-0.64153659749315,-0.0172158633204045,1.21988520526776,-0.824358837127003,0.0492488213496787,1.72947178413021,0.225804415351404,0.930262980244503,3.59077372865177,0.71574370433952,-0.845250100533105,NA,NA
717_S3_20-24,-1.30912151106715,-0.912993295389394,-0.440656759747734,-0.0575935872442441,1.61178755983734,-0.713223919186334,-1.33909810472947,-1.28842473290868,-0.943782211290744,-0.344201975329479,-0.590839460894496,1.93994471831239,-1.42698021557218,-0.679005057447805,-0.664164562367177,-1.03146594827194,-0.743050937228336,-0.469146583987393,-0.0256922545540558,0.699247809638672,-1.47831931660304,-0.765187023379829,-1.24875725138629,0.0754925403734032,-0.971754887508048,-0.658038328080292,-0.668467099193079,-0.743431667661337,0.148057099224377,-1.18385498770042,-0.711266840015147,0.0262009540281801,-0.645181656101468,-0.875860057466217,-0.97377975055223,-0.748666316092221,-0.461862296242447,-1.21634887296281,-1.15697557725583,-0.580766259280541,-0.95166436789963,0.443253190369874,-1.21555608705144,-0.255495184109655,-0.294222472417305,-0.870147643592542,-0.446366250856304,-0.758940234118942,2.32158767744179,-0.404250994794596,-0.851050114011401,-0.935316380036402,-0.47551412489892,0.16439802283399,-0.42816544020912,-1.30964207956448,-0.840512753327881,-0.724010150695543,-0.280878536131163,-1.17059334485926,0.320883879036879,-0.241577522127838,-1.13165951827299,-1.37423682329005,0.414509148098488,0.780162886432258,-1.56548032036676,0.317846635159554,NA
