,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,711_P-1-S,711_P-1-D,711_P-2-S,711_P-2-M,711_P-2-D,711_P-3-S,711_P-3-D,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-S,712_E-3-M,712_E-3-D,712_P-1-D,712_P-2-S,712_P-2-M,712_P-3-S,712_P-3-D,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-S,713_E-2-M,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-S,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-1-X1,713_P-3-X1,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_20-24,714_P1_30-34,714_P3_30-34,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_10-14,715_E3_20-24,715_E3_30-34,715_P1_1-5,715_P1_10-14,715_P1_20-24,715_P2_20-24,715_P3_1-5,715_P3_10-14,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_1-5,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_10-14,716_E3_30-34,716_P1_10-14,716_P1_30-34,716_P2_1-5,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_30-34,716_S1_1-5,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_E2_1-5,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_E3_30-34,717_P1_20-24,717_P2_1-5,717_P2_20-24,717_P3_1-5,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
715_E3_10-14,0.527815344859787,2.01703204549245,1.18222525762502,0.752646438658369,1.32423330069355,0.947432830139736,0.681815678317231,-0.938500744386229,-0.0722727498378136,1.82927599963376,-0.865433070441556,1.82927599963376,-0.918737560686299,-0.317189973158252,1.82927599963376,-1.21069959762662,2.76960414902852,1.67161065501011,1.40334024478919,2.25640211381046,2.43640378811604,2.46244436670171,-1.79847729678686,0.982868309590425,1.16751994178647,1.00958028738875,0.993702192796794,-0.929679877656979,0.621782670249469,0.676361346574122,-1.06172483709739,1.82927599963376,1.82927599963376,1.82927599963376,1.11744041068375,1.57120511600511,1.42994864542242,1.88497135226671,1.88270434476822,2.51236081401403,1.98506288783679,3.03509199783862,2.98808121251983,1.86681255460112,1.77323368845556,0.983994206459711,-1.11717900523067,-0.788550022389867,-0.252050222831611,-2.26991023276744,0.584931062058738,-1.71029264656578,0.197366494657272,1.0684163080816,1.26692709349607,0.712483698976754,1.39554127159788,-1.18699040280005,0.880462548064201,-0.659113084372731,2.66374881615061,1.79767645524118,1.81338004705514,2.23412564663182,1.33099793581098,1.07321123894846,2.02865011756312,2.0405100504283,1.91634675054571,0.176397603786446,1.25793234939276,1.66985539337266,2.22098760904461,2.67990205897015,-1.26552587047749,-1.03032815887687,-0.622214123041765,0.202196256327166,0.469571093990558,1.15621312176853,1.02645390842212,1.01588288753225,-1.63974188280469,-0.918737560686299,3.11814300836445,2.34124990238781,2.33062217966005,2.3554984773349,2.27250062732663,2.51165959914985,3.26701550852131,2.17680197466182,-0.0707231366534961,-1.26338145244992,1.03675717880128,1.95786997381017,1.70631004485538,1.12901193865104,0.621782670249469,0.76746020603418,0.262291591728279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E3_20-24,-1.39790663331685,1.05119584328293,-0.302698999924881,-1.21852353231219,0.962683032834903,-0.280225988495163,-1.67156217061946,-1.27843754827472,-2.16132576407997,1.80290597184646,-1.94680704224331,1.80290597184646,-1.56357433340939,0.399275934752551,1.80290597184646,-0.712383269553795,2.76904477360926,1.88326799870541,1.46107674029481,1.98141794336016,2.06460834843724,2.43025666672338,-0.756815983115836,1.30169164276567,1.79281169500331,-0.290051490115552,-0.679692228190685,-1.71075437404165,0.989308812980475,-1.38010436548843,-0.629375634024081,1.80290597184646,1.80290597184646,1.80290597184646,-0.669003677963121,0.801707734869868,0.611431153197669,1.84273479222836,1.58210378616099,2.58226789569943,2.24334071623719,2.87846955088407,2.81355345895738,1.96709881706984,2.12605364208566,1.17857403675702,-0.837434281150444,-0.689472786934457,0.309725400834169,-1.07437115499296,-1.83654197006258,-1.81045128986156,0.818770170640386,-0.00558595017109059,-0.740931320208077,1.22017640549434,0.448744217529169,-0.746998135401854,0.383004863917854,0.0342944950269466,1.64040161316183,1.78385734118098,1.87772745876805,1.59327861556842,1.2459646508218,1.609805725998,1.85057286007202,1.66642519659608,1.56971418950189,0.399618376898948,2.74683385630276,2.02947827347634,2.15062241833727,2.39896500667612,-1.56842268247872,0.372667284681121,0.439596243354459,1.02968951387415,-1.83654197006258,1.19338673412198,0.869082993374322,1.37718691799736,-2.09744494803587,-1.56357433340939,0.748067065209813,1.24678435862467,2.10116108532497,1.94058612182434,2.03812127752143,1.85243916091416,1.45448437173355,2.4003141332071,0.982431895930625,-0.648711864266665,1.60077028856446,1.99733882047314,1.82826262662184,-1.09575397996283,0.989308812980475,-1.91879786218675,-2.1105726467857,0.068889014140037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E3_30-34,-1.63192016346519,1.35485077764054,-0.765534517069635,-1.26984840377032,1.03782925178854,-0.127630197194449,-1.65311491022221,-1.32767760671045,-0.869441000314111,1.85487887668523,-1.52254802249079,1.85487887668523,-1.3161856897275,0.671024856285499,1.85487887668523,-0.425788934165208,2.89422557439655,1.93022969427861,1.39256781991844,2.03403190219435,2.14011173548036,2.19620642333955,-1.3729870475917,0.311897042219464,0.907432478426353,-0.937271078518479,-0.625017003583343,-0.565893126456947,-0.147798299761728,-1.08551458554408,-0.143273553899067,1.85487887668523,1.85487887668523,1.85487887668523,-0.279794925705159,0.901051687875264,0.695532984634404,1.8504682590716,1.6536451303949,2.56416741508481,2.17875343003317,2.62655019018668,2.60189899857101,1.92111632440803,2.27905944798274,0.24721131252222,0.587568188070033,-0.112533807194328,-0.0907240030110175,0.0536882891426818,-0.416016248963314,-1.19644089509313,0.726052368639217,0.107012485589547,0.180326370091935,0.706140522585735,0.576192865349,-0.473959369694872,0.76206880144102,0.871218868512778,1.81350401888519,1.84200971286713,2.05480202717356,1.60922730913767,1.21555212723922,1.91343843427761,1.89745747520392,1.72151950061619,1.62451060527757,0.819865895829018,2.23197473066829,2.10180814325585,2.35344053499802,2.31923157676771,-1.7141098905874,-0.2225531771525,-1.39991871430763,0.704393347730057,-0.416016248963314,0.314269397616367,0.310599104620009,1.29678875031871,-1.41423986440942,-1.3161856897275,1.11437588886802,1.14307068503837,2.10242258634654,1.99315677739109,2.110357485803,1.79997595036814,1.9275800416455,2.18391012416628,1.55398860360982,-0.611856059723041,1.48384873798486,2.10617881467148,1.66558701988995,-1.63161734282828,-0.0780321951020716,-1.55908167214304,-1.66648582023012,-0.308478693324438,-1.08707572675704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P1_1-5,1.55460409956553,0.479080612826593,1.86033450815708,1.03015030674289,1.48383286435845,1.71311949907997,1.61365864857676,1.63409170793793,1.55266877676011,NA,1.07349476766683,NA,1.02837763030013,1.56399208440201,NA,1.61425212138186,0.310292873361252,0.469439070953422,0.605126665375299,0.556619481352909,0.792169071204413,1.07859331911084,2.10388213138347,1.7398568401055,1.26674705892101,1.51891398554309,1.76153119427563,0.886868631329155,1.12610672605819,1.65844157954308,1.47364570039183,NA,NA,NA,1.70806352926504,0.311448605803791,0.378622476052562,0.900174453382208,0.816529150599599,0.800963314795074,1.09364188680397,0.934192736330797,0.88820860996248,1.4531388537331,1.53645786520753,1.3510613298897,1.37454683284859,1.67023376401426,0.841167474366333,1.51994970070902,1.08785117670044,1.01797525444945,1.4500948403075,1.12115261438567,0.992915200900053,1.4155304288244,1.21024985586174,1.3549525105809,1.45912190203999,1.38051338755545,0.940977451162585,0.560341846596069,0.722808339560568,1.26282387906016,1.27173123110163,1.28828883907712,0.784106608526909,0.968236961132482,0.720533137798068,0.452052006261802,1.10180517467804,0.588102023700923,0.437894232195326,0.904381999713523,1.55923505369533,1.95323314293987,2.20691805694429,1.78869190413227,1.12550681003906,1.69910854286697,1.91264081413873,1.2865816943467,1.37076009997948,1.02837763030013,1.08480953688665,1.14594345335573,0.880980434320785,1.16605744323766,0.725161516658716,-0.668870493245225,0.577494238669701,0.850831964833902,0.145959553135983,1.32336085731321,1.28952291489438,1.0091398671329,1.3454113914534,1.77116394350161,1.12145627784502,1.58927702456153,1.62891540997853,1.82927599963376,1.80290597184646,1.85487887668523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P1_10-14,1.55460409956553,0.479080612826593,1.86033450815708,1.03015030674289,1.48383286435845,1.71311949907997,1.61365864857676,1.63409170793793,1.55266877676011,NA,1.07349476766683,NA,1.02837763030013,1.56399208440201,NA,1.61425212138186,0.310292873361252,0.469439070953422,0.605126665375299,0.556619481352909,0.792169071204413,1.07859331911084,2.10388213138347,1.7398568401055,1.26674705892101,1.51891398554309,1.76153119427563,0.886868631329155,1.12610672605819,1.65844157954308,1.47364570039183,NA,NA,NA,1.70806352926504,0.311448605803791,0.378622476052562,0.900174453382208,0.816529150599599,0.800963314795074,1.09364188680397,0.934192736330797,0.88820860996248,1.4531388537331,1.53645786520753,1.3510613298897,1.37454683284859,1.67023376401426,0.841167474366333,1.51994970070902,1.08785117670044,1.01797525444945,1.4500948403075,1.12115261438567,0.992915200900053,1.4155304288244,1.21024985586174,1.3549525105809,1.45912190203999,1.38051338755545,0.940977451162585,0.560341846596069,0.722808339560568,1.26282387906016,1.27173123110163,1.28828883907712,0.784106608526909,0.968236961132482,0.720533137798068,0.452052006261802,1.10180517467804,0.588102023700923,0.437894232195326,0.904381999713523,1.55923505369533,1.95323314293987,2.20691805694429,1.78869190413227,1.12550681003906,1.69910854286697,1.91264081413873,1.2865816943467,1.37076009997948,1.02837763030013,1.08480953688665,1.14594345335573,0.880980434320785,1.16605744323766,0.725161516658716,-0.668870493245225,0.577494238669701,0.850831964833902,0.145959553135983,1.32336085731321,1.28952291489438,1.0091398671329,1.3454113914534,1.77116394350161,1.12145627784502,1.58927702456153,1.62891540997853,1.82927599963376,1.80290597184646,1.85487887668523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P1_20-24,1.55460409956553,0.479080612826593,1.86033450815708,1.03015030674289,1.48383286435845,1.71311949907997,1.61365864857676,1.63409170793793,1.55266877676011,NA,1.07349476766683,NA,1.02837763030013,1.56399208440201,NA,1.61425212138186,0.310292873361252,0.469439070953422,0.605126665375299,0.556619481352909,0.792169071204413,1.07859331911084,2.10388213138347,1.7398568401055,1.26674705892101,1.51891398554309,1.76153119427563,0.886868631329155,1.12610672605819,1.65844157954308,1.47364570039183,NA,NA,NA,1.70806352926504,0.311448605803791,0.378622476052562,0.900174453382208,0.816529150599599,0.800963314795074,1.09364188680397,0.934192736330797,0.88820860996248,1.4531388537331,1.53645786520753,1.3510613298897,1.37454683284859,1.67023376401426,0.841167474366333,1.51994970070902,1.08785117670044,1.01797525444945,1.4500948403075,1.12115261438567,0.992915200900053,1.4155304288244,1.21024985586174,1.3549525105809,1.45912190203999,1.38051338755545,0.940977451162585,0.560341846596069,0.722808339560568,1.26282387906016,1.27173123110163,1.28828883907712,0.784106608526909,0.968236961132482,0.720533137798068,0.452052006261802,1.10180517467804,0.588102023700923,0.437894232195326,0.904381999713523,1.55923505369533,1.95323314293987,2.20691805694429,1.78869190413227,1.12550681003906,1.69910854286697,1.91264081413873,1.2865816943467,1.37076009997948,1.02837763030013,1.08480953688665,1.14594345335573,0.880980434320785,1.16605744323766,0.725161516658716,-0.668870493245225,0.577494238669701,0.850831964833902,0.145959553135983,1.32336085731321,1.28952291489438,1.0091398671329,1.3454113914534,1.77116394350161,1.12145627784502,1.58927702456153,1.62891540997853,1.82927599963376,1.80290597184646,1.85487887668523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P2_20-24,0.0507168640474757,-0.581790251248502,-0.953840265113598,0.0976844564795019,-0.159623570028885,-0.889813935404695,-0.0568779667051804,-0.546320370479073,-1.25376419216835,1.28968418939385,-1.04552163404191,1.28968418939385,-2.62168341720313,-0.60772429375316,1.28968418939385,-1.09810909138864,1.69492949163613,0.192829770653007,0.110793353165852,0.178482858482788,1.73932775810289,0.816412114017589,-0.28919033847011,-1.0138808388203,-0.647457654537594,0.00357934084059104,-0.842779718232785,-1.26859785418672,1.27483886486943,-1.15118417237844,-0.590488025252705,1.28968418939385,1.28968418939385,1.28968418939385,-0.857244292803509,0.254763005105398,0.084208625703376,0.0260382351657981,1.44557072462576,0.134883724959841,0.18848009489749,0.325991024610309,0.344413536472,-0.388548531044401,-0.374745717360342,-0.593119909097764,-0.739714016043516,-0.330330244570089,0.844377920899096,-0.455117913308731,-0.179903309440254,-0.752295872225292,-0.635214055852875,-0.80834370796479,-0.319761422772277,-0.247438083745054,-0.0440370237440994,-1.04444260682973,0.113627383343733,0.668677808554808,0.167898674892897,0.138257745678102,-0.210363677808699,1.55529077909215,0.333565807962946,-0.850779766664875,-0.115420434914578,0.150161742275622,1.44013592843767,0.275144109676107,-0.325737905886727,0.130425400692332,1.36377610685517,1.5124255544996,-0.549571723503346,-0.214219190205356,-0.63399780785653,-0.226180166025071,-0.191782513531309,-0.0420797313620085,-0.659832653224666,1.11427337634528,-1.44176613147546,-2.62168341720313,-0.0775779568363057,-0.212209502944786,-0.0217717069628572,1.86381245395164,1.51226440444573,0.949541132858628,-0.885030857596169,1.57040958879975,0.150479538494515,-1.1116830279327,-0.451985966756768,-0.098181604161442,0.528651290651848,-0.607039708421382,1.26367960598324,-0.744529862018911,-1.23630962064265,-0.459647625220207,-1.41408156816013,-1.08164659058155,1.28968418939385,1.28968418939385,1.28968418939385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P3_1-5,1.55460409956553,0.479080612826593,1.86033450815708,1.03015030674289,1.48383286435845,1.71311949907997,1.61365864857676,1.63409170793793,1.55266877676011,NA,1.07349476766683,NA,1.02837763030013,1.56399208440201,NA,1.61425212138186,0.310292873361252,0.469439070953422,0.605126665375299,0.556619481352909,0.792169071204413,1.07859331911084,2.10388213138347,1.7398568401055,1.26674705892101,1.51891398554309,1.76153119427563,0.886868631329155,1.12610672605819,1.65844157954308,1.47364570039183,NA,NA,NA,1.70806352926504,0.311448605803791,0.378622476052562,0.900174453382208,0.816529150599599,0.800963314795074,1.09364188680397,0.934192736330797,0.88820860996248,1.4531388537331,1.53645786520753,1.3510613298897,1.37454683284859,1.67023376401426,0.841167474366333,1.51994970070902,1.08785117670044,1.01797525444945,1.4500948403075,1.12115261438567,0.992915200900053,1.4155304288244,1.21024985586174,1.3549525105809,1.45912190203999,1.38051338755545,0.940977451162585,0.560341846596069,0.722808339560568,1.26282387906016,1.27173123110163,1.28828883907712,0.784106608526909,0.968236961132482,0.720533137798068,0.452052006261802,1.10180517467804,0.588102023700923,0.437894232195326,0.904381999713523,1.55923505369533,1.95323314293987,2.20691805694429,1.78869190413227,1.12550681003906,1.69910854286697,1.91264081413873,1.2865816943467,1.37076009997948,1.02837763030013,1.08480953688665,1.14594345335573,0.880980434320785,1.16605744323766,0.725161516658716,-0.668870493245225,0.577494238669701,0.850831964833902,0.145959553135983,1.32336085731321,1.28952291489438,1.0091398671329,1.3454113914534,1.77116394350161,1.12145627784502,1.58927702456153,1.62891540997853,1.82927599963376,1.80290597184646,1.85487887668523,NA,NA,NA,1.28968418939385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P3_10-14,1.55460409956553,0.479080612826593,1.86033450815708,1.03015030674289,1.48383286435845,1.71311949907997,1.61365864857676,1.63409170793793,1.55266877676011,NA,1.07349476766683,NA,1.02837763030013,1.56399208440201,NA,1.61425212138186,0.310292873361252,0.469439070953422,0.605126665375299,0.556619481352909,0.792169071204413,1.07859331911084,2.10388213138347,1.7398568401055,1.26674705892101,1.51891398554309,1.76153119427563,0.886868631329155,1.12610672605819,1.65844157954308,1.47364570039183,NA,NA,NA,1.70806352926504,0.311448605803791,0.378622476052562,0.900174453382208,0.816529150599599,0.800963314795074,1.09364188680397,0.934192736330797,0.88820860996248,1.4531388537331,1.53645786520753,1.3510613298897,1.37454683284859,1.67023376401426,0.841167474366333,1.51994970070902,1.08785117670044,1.01797525444945,1.4500948403075,1.12115261438567,0.992915200900053,1.4155304288244,1.21024985586174,1.3549525105809,1.45912190203999,1.38051338755545,0.940977451162585,0.560341846596069,0.722808339560568,1.26282387906016,1.27173123110163,1.28828883907712,0.784106608526909,0.968236961132482,0.720533137798068,0.452052006261802,1.10180517467804,0.588102023700923,0.437894232195326,0.904381999713523,1.55923505369533,1.95323314293987,2.20691805694429,1.78869190413227,1.12550681003906,1.69910854286697,1.91264081413873,1.2865816943467,1.37076009997948,1.02837763030013,1.08480953688665,1.14594345335573,0.880980434320785,1.16605744323766,0.725161516658716,-0.668870493245225,0.577494238669701,0.850831964833902,0.145959553135983,1.32336085731321,1.28952291489438,1.0091398671329,1.3454113914534,1.77116394350161,1.12145627784502,1.58927702456153,1.62891540997853,1.82927599963376,1.80290597184646,1.85487887668523,NA,NA,NA,1.28968418939385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_1-5,0.342808594383661,-0.838687067135076,0.419788115124276,-0.237671967338794,-0.103097027848838,0.264233738961557,0.422505493538773,-0.229627297989304,-0.102580936642895,0.455327770437754,-0.716226295352842,0.455327770437754,-0.0788508635757475,1.08034823494195,0.455327770437754,0.442616020841733,1.13550614396358,-1.75258266753363,-1.75285719743137,-1.62561739537173,-1.80014349092173,-1.76133032804683,0.163125286237884,-0.403304303661954,-1.41289182952498,-0.837365605502588,0.321762175355094,-0.571618558164309,-0.305629070706995,-0.126414086878629,-1.30224227664377,0.455327770437754,0.455327770437754,0.455327770437754,1.79975154418927,-1.77157463457109,-1.50812922799732,-1.94469200221589,-1.57714591174941,-1.39715535461365,-2.08756430449851,-1.0627604687259,-1.14376337152543,0.294103891670781,0.0188038738393839,-0.979478370425005,-0.966176550373793,0.349691947272042,-0.500504497363895,-0.528485831895104,-0.32607348811177,-0.864267373145591,-0.377577620803134,-1.51745614691432,0.122568079463924,-0.742074012293984,-0.748537415699671,-1.21007600457493,1.34867862948043,-0.0784533195838873,-0.177027969492985,-2.44858407877074,-2.55915108510676,-1.83846734817855,-1.65466162535137,-2.04636465940944,-1.96579862786354,-1.84418861579159,-1.46389064380267,-0.441787638534753,-1.28862831824152,-2.0118369896728,-1.75123266051337,-1.88075172205485,-0.0529034802031181,0.56562147321523,0.934763565576256,0.156384914924582,-0.399439266350296,-0.128868638350639,-0.330958524091133,1.59305431411438,-0.818548392925224,-0.0788508635757475,-0.217754725492091,-1.16021621883757,-2.09030214891574,-1.05752658248276,-1.31602692799098,1.98800415651344,0.0644505129528402,-2.2746181190391,-1.79341873272935,-1.95548109994659,-2.02448953707867,-1.48465150271169,-1.53268808113552,0.371416995200734,-0.301229943517229,0.182847802309569,-0.208430557984533,-0.530614587879988,-0.391072860272043,0.134535988305703,0.455327770437754,0.455327770437754,0.455327770437754,-0.744956008749591,0.455327770437754,0.455327770437754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_10-14,1.19668054077303,-1.23350270423181,2.03467341735156,0.586043599548488,0.0357985354609926,1.86439284262553,1.04275039763557,1.3584813891851,1.21892459901285,1.00330794421218,0.168167521902815,1.00330794421218,-0.389846328772633,0.910006326606487,1.00330794421218,0.911528690066336,2.3958607734005,-0.378157527368266,-0.113493785091592,0.53311178377048,-0.522700794762553,-1.10407721023043,2.42946035297696,0.450010456847324,-0.731259012585969,1.20210314864241,1.96407402485391,0.0290286093207386,1.51044040768814,1.62354802554043,-2.39209369964935,1.00330794421218,1.00330794421218,1.00330794421218,1.48543480111813,-1.24465263403749,-1.2058992744436,0.330457606681949,0.516745750058869,0.727986730698945,0.755737368398257,-0.714967483392977,-0.736654331649621,-0.907719101538876,-1.01302883313043,-1.38012634133159,-0.166736569167579,1.39667729425722,0.64401328491754,1.2153749176358,0.592683851543637,0.0754718578022405,-0.00962012955325692,-0.847027823708838,0.717883594572991,0.0788341516383466,0.0559922416684992,-0.141046042911525,1.00935205264764,-2.00078939800565,0.396337952363803,-0.635436567183425,0.262002041113625,-1.38416985631145,0.0109458846559978,0.0222962861636877,0.593884100410926,0.585142852129221,0.054601191165508,-2.62625512580873,0.145000171061733,-1.69810214591432,0.0839245997166844,-1.83498029238789,1.10425419150294,2.27261290705,2.57134257321144,1.04081784499635,0.654114908010269,0.297256256695919,0.225206588389271,1.65053386132167,0.761672050332082,-0.389846328772633,0.176508594659331,0.0381194344748871,0.129089103377004,-0.235848462267994,-0.859135306637084,1.33224576700609,1.11140643078378,-1.2081122152552,-1.15581501567356,-0.545806161487315,0.28466277179364,-0.120378540615512,-1.17749331478415,1.91903985167856,1.51044040768814,1.64375562840946,1.37764546676184,2.00282541276836,1.74588577529112,1.82783390394056,1.00330794421218,1.00330794421218,1.00330794421218,-0.0404612819048714,1.00330794421218,1.00330794421218,-1.88344771240386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_20-24,1.42142755596269,-1.72561723488211,2.06016915085768,0.838864067868944,0.469284874392899,1.97875915857351,1.29879029637728,1.60132839082534,1.40614402562175,0.394089469687231,0.38108340813786,0.394089469687231,0.347293796548859,1.22288848081409,0.394089469687231,1.30478441915978,1.82338521837028,-1.06436289014546,-0.524955335478448,-0.662778534799752,1.78341657845069,-0.887804048917599,2.91393361602313,0.0853802499183977,0.202163632894525,1.47592423472067,2.07878920270391,0.0378117345895956,1.38012326157331,1.73897712867558,-0.665540671504478,0.394089469687231,0.394089469687231,0.394089469687231,1.53712665612634,-0.396131625418544,-0.240375106864586,-0.519402206213189,1.00450094463645,-0.479144309982514,-0.959794925538101,-0.6594102414452,-0.6594102414452,0.0039614107665349,0.0507991205992782,-0.133549683045553,-0.536125055603224,1.6147411075803,0.498708211112221,1.43588531832842,0.780438662919306,0.165081446035966,-0.447706949438667,-0.816579316225859,0.796340106351385,-0.406563121668923,-0.403312764237088,-0.35343531603046,1.42452654568442,-0.370253278005814,-0.228578011716859,-0.864014422276927,-0.575227048264017,-0.789530066047402,-0.0972071270132487,-0.505483950943251,0.114073319398767,0.0203127403250219,0.928101059783524,-1.26613823852672,0.563799987833876,-1.32575944083216,-0.0115682757136541,-1.13539200316869,1.30866643046123,2.72091074813499,2.66852573487553,0.161338563372092,0.780438662919306,0.216427216393306,0.244562845550144,1.46083643744289,1.10929747656607,0.347293796548859,0.174344165864864,-0.982681173752494,-1.05307660270332,0.75688036067806,-0.109499200684246,0.859747556869295,1.16819563152732,-0.656388519296441,-0.543338847379949,-0.803622442644674,-0.82548091078271,0.0149080810696763,-0.251171315521361,2.07894394702658,1.38012326157331,1.75353926112263,1.51380672297955,2.33679534013739,1.83339540293077,1.92674417275923,0.394089469687231,0.394089469687231,0.394089469687231,1.15034557619909,0.394089469687231,0.394089469687231,-1.03855215692946,-0.533589082705273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
