,711_E-1-M,711_E-2-S,711_E-2-M,711_E-2-D,711_P-1-S,711_P-1-M,711_P-1-D,711_P-2-S,711_P-2-M,711_P-2-D,711_P-3-S,711_P-3-M,711_P-3-D,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_E-1-D,712_E-2-S,712_E-2-D,712_E-3-D,712_P-1-S,712_P-1-M,712_P-1-D,712_P-2-S,712_P-2-M,712_P-2-D,712_P-3-S,712_P-3-M,712_P-3-D,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-S,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-X0,713_E-1-X1,713_E-2-X1,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-1-X1,713_P-3-M,713_P-3-X1,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_20-24,714_P1_30-34,714_P3_30-34,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_E3_20-24,715_P1_10-14,715_P1_20-24,715_P1_30-34,715_P2_1-5,715_P2_10-14,715_P2_20-24,715_P3_1-5,715_P3_20-24,715_P3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_10-14,716_E3_10-14,716_P1_1-5,716_P1_30-34,716_P2_1-5,716_P2_10-14,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_10-14,716_P3_20-24,716_P3_30-34,716_S1_1-5,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_P1_10-14,717_P1_20-24,717_P2_1-5,717_P2_10-14,717_P2_20-24,717_P3_1-5,717_P3_10-14,717_P3_20-24,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
715_P3_30-34,1.83381104859049,1.7011145032096,1.83894647663483,1.7011145032096,0.861640195376762,2.02606103840245,-0.322591355429863,1.74181129273767,0.7626283969491,2.18217935846167,-1.29911352838857,-0.674366065407181,1.74689135557765,1.54919984517229,-0.52431294911194,-0.478304003898036,0.00149657982154179,-0.915060626631092,-0.800867468087213,-2.46655144214032,1.7011145032096,1.7011145032096,1.7011145032096,0.803807812552743,-1.17980001901484,2.21776416946083,0.803807812552743,-1.74369032146424,1.76690271450456,1.17076413470391,-1.4163884827382,1.07520894321539,0.582869823222178,0.582869823222178,0.00149657982154179,-0.599500323323586,-0.937666393083589,-2.16860968454174,-0.455060291866969,0.0494903938140596,0.125049221255987,1.78749195748141,1.7732099424797,1.77121695778049,2.32828146334225,2.13471269700469,0.534668745985802,0.800617547912531,0.0943613681549841,1.6099717233083,1.54128604127979,1.60631687552328,0.574357923096275,0.582869823222178,-1.28671097519082,-0.954840006436478,-1.43181347301018,0.582869823222178,0.00149657982154179,0.00149657982154179,-0.441903673061611,-0.282308836524393,1.89298061392565,1.61005905480545,-0.15531400916594,-0.925524118705398,-0.857295260318749,1.7011145032096,1.7011145032096,1.7011145032096,1.93386384280164,-1.9360175346556,0.750001880414906,1.53287908206921,0.00149657982154179,-1.17349909520616,-0.850280463370374,-1.11872350004027,-0.191360604926319,-0.528680180082969,-0.964145623117175,-0.421734469943186,-0.1099931501098,2.38606749871198,0.00149657982154179,-2.16860968454174,0.00149657982154179,-1.25673537176349,-0.676034906366807,-1.68947346152994,0.582869823222178,1.87758868005241,2.52655203220482,0.803807812552743,-0.838148043001655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_1-5,0.0172010121862586,-0.116592502506088,0.0172464311023387,-0.116592502506088,0.78424954162306,0.700432747101495,0.21151626373135,1.26124874705416,1.72745553613722,-0.755946791946276,0.527019312936041,0.716404363183731,0.176218306755076,0.0173059423527608,-0.28076372278353,0.469061848616272,0.176879647490178,1.10819267096683,-0.236141987009279,0.288314327961042,-0.116592502506088,-0.116592502506088,-0.116592502506088,0.367131854170626,0.273982056183885,0.0725806104600481,0.367131854170626,0.145774467804961,0.0935829598692303,0.809512640216344,1.42803750037297,0.717337987567826,0.176879647490179,0.176879647490179,0.176879647490178,1.20444899435484,-0.348306002730317,0.815438324806098,-0.932177894670756,0.354986568040096,0.348550613096726,0.0168032312174272,0.016683717536896,0.483497874593343,0.45151297683665,0.793162986154182,0.748596841406874,0.738305964026215,0.782142126541393,0.245923678096326,-0.429935775112904,0.261375061811177,0.768620982498172,0.176879647490179,-0.523551215705312,0.738594952781463,1.01481861724906,0.176879647490179,0.176879647490178,0.176879647490178,1.10743621771267,-1.30547307786476,-1.2060197861128,-1.5208428619779,0.251923168272299,-1.18099221559072,0.48781911403412,-0.116592502506088,-0.116592502506088,-0.116592502506088,-0.674193461345984,-0.564019755220983,1.34059530716563,-0.578757193677052,0.176879647490178,0.557847989665296,1.07478084596195,1.02923538719276,0.495183604630284,-0.226786533348355,0.662079572775095,0.383820460038962,-1.07790322392521,-1.33109275826757,0.176879647490178,0.801460458895907,0.176879647490178,0.672421119529638,1.04320587900218,1.49949267125748,0.176879647490179,0.71276501377209,0.194487235178314,0.367131854170626,1.18454559416679,0.551280495383339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_10-14,0.0304969632823419,0.0304969632823413,0.0304969632823417,0.0304969632823413,0.463733434591674,-0.100525647108593,1.30741765884133,0.965907040078018,1.69631800268541,0.32102609198548,0.346382739725942,1.49237526719554,0.100747311331978,0.175748404119147,0.223686781390192,0.0809864617356694,NA,0.0504983775485797,-0.163700931567469,-0.133879941725656,0.0304969632823413,0.0304969632823413,0.0304969632823413,0.127442687050793,1.18044384109351,0.245206737546992,0.127442687050793,0.555209969653526,0.337883061050224,0.470951673660647,1.27917409570606,1.35139531966052,0.176879647490179,0.176879647490179,NA,0.571437227227347,0.30920724920441,0.321515408844979,0.201539046359026,-0.0571480998579665,-0.0525036803069778,0.0304969632823418,0.0304969632823413,0.0353507942684416,-0.00432700485040541,0.25805211698001,0.264275525770637,0.244112433342511,0.327578196023191,0.027075001212991,0.815270424420168,0.0914350630751438,0.487231111293121,0.176879647490179,-0.214893174672989,0.200125579765778,0.426082628426728,0.176879647490179,NA,NA,0.0898461832008992,0.229206669486449,0.293802164420985,0.217890238068183,0.170835250778475,0.755442559734121,0.0514995889486518,0.0304969632823413,0.0304969632823413,0.0304969632823413,0.26677092213495,0.329876398099079,1.67963701886502,0.435806384824062,NA,0.0477180450615454,0.259357215341805,0.457009010881091,0.388898256636126,-0.162768273699311,0.224468120029652,0.131943788722376,0.309413237646125,0.333717896597598,NA,0.28412388840091,NA,0.304758379184269,0.635265807658137,1.28026369938556,0.176879647490179,0.853782759822626,0.158967295934088,0.127442687050793,0.480451090821114,0.00149657982154179,0.176879647490178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_20-24,0.823797302480328,0.643648447625896,0.821800670976195,0.643648447625896,0.366884329639401,-2.00920609612299,0.959950589841785,0.998759896054244,0.818233327192748,-0.466251939123451,-0.304997989923075,0.611580044083881,-0.94295750610529,1.23778560437825,-1.61578762470848,-1.07754694822423,0.10646387544059,1.15254922438129,0.000405862700881049,-0.53653262311063,0.643648447625896,0.643648447625896,0.643648447625896,1.05943906798867,0.36932315491743,-0.662324919678514,1.05943906798867,0.0148278625167637,-0.646773047283311,0.878256860099398,1.00828197337421,1.15345572873678,0.580972162162469,0.580972162162469,0.10646387544059,0.521325163249855,-0.907764450425133,-0.0178682892159118,-0.327671903749565,0.42881285043221,0.464247523956558,0.837805815571084,0.841178380614076,0.861445085912667,0.92455083398877,1.10342855451599,0.527386026271076,0.606136158283131,0.544912892908476,-1.47552479348686,0.419281982605872,-0.638780559018743,0.278841419213536,0.580972162162469,-0.0598685211294516,-0.119005364992646,0.4126744355848,0.580972162162469,0.10646387544059,0.10646387544059,-0.3238574697672,-1.24307108468233,-0.7352632904097,0.722973842927099,-0.0624606791970132,-0.685213369929965,-0.927509227534685,0.643648447625896,0.643648447625896,0.643648447625896,0.320579556250704,-0.791632789627736,0.302989902553706,0.401333996307412,0.10646387544059,-0.736723573407137,-0.585160219133449,0.254569203926936,0.90618739620636,-0.301145572680093,-0.388559215799463,-0.517537533837213,-0.784980378701247,0.410005269619195,0.10646387544059,-0.0178682892159118,0.10646387544059,-1.29344544573729,-0.995943314810776,1.05380118576362,0.580972162162469,0.668523738029446,-1.4886768343709,1.05943906798867,0.405032255532409,-1.17053891638267,0.741869205308683,0.10646387544059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_30-34,0.705936869372036,0.635619046454046,0.707277459538617,0.635619046454046,1.16303514641436,-1.40502730919666,0.413004788899681,1.89385550476504,-0.611508797773238,1.22765883807858,-0.91573139583842,0.725141127199171,-0.105059828782746,1.03757802346811,-0.849535525565144,-1.50885746554998,-0.0570628649277335,0.726962248854843,-0.587018076619118,-2.55899632146384,0.635619046454046,0.635619046454046,0.635619046454046,0.736373914083304,1.02692802539654,0.848479923021657,0.736373914083304,0.450737593778598,0.949789048881764,1.2382870579461,0.260270861409284,0.367005959731033,0.809613940905903,0.809613940905903,-0.0570628649277335,1.10665366270384,-0.552158243591679,-0.310308978101282,0.0859952510502952,1.09887512382613,1.0786295183864,0.693427590785337,0.689543091481489,0.533616387468391,0.506182072035778,0.865125705452229,0.801952642137858,0.795354803761757,0.826425063623814,-0.755841224943891,1.75269804632042,0.274025242417659,1.18546156939975,0.809613940905903,-0.979924955599181,0.944327667860162,0.96393582127768,0.809613940905903,-0.0570628649277335,-0.0570628649277335,1.07986135857384,0.239993398454887,1.61452756917798,1.18660390858658,0.909363408339352,1.51038247107829,-2.18079462937931,0.635619046454046,0.635619046454046,0.635619046454046,0.693937226226647,-1.44982294068566,-1.19554771037516,1.2243056124673,-0.0570628649277335,-2.12138266204589,-0.329143444604439,-0.36780430007732,0.365170028127123,-0.0333682936954085,1.12757714161251,-0.117862169881005,-0.222250275067759,1.80615895786553,-0.0570628649277335,-0.51351696604267,-0.0570628649277335,-2.50529567386167,-2.26333896575792,1.48220968882744,0.809613940905903,1.68946510096578,-0.0325092859587885,0.736373914083304,0.511951615083403,-0.692336780698455,0.739823604739163,-0.0570628649277335,0.31003071701868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_10-14,0.0304969632823419,0.0304969632823413,0.0304969632823417,0.0304969632823413,0.463733434591674,-0.100525647108593,1.30741765884133,0.965907040078018,1.69631800268541,0.32102609198548,0.346382739725942,1.49237526719554,0.100747311331978,0.175748404119147,0.223686781390192,0.0809864617356694,NA,0.0504983775485797,-0.163700931567469,-0.133879941725656,0.0304969632823413,0.0304969632823413,0.0304969632823413,0.127442687050793,1.18044384109351,0.245206737546992,0.127442687050793,0.555209969653526,0.337883061050224,0.470951673660647,1.27917409570606,1.35139531966052,0.176879647490179,0.176879647490179,NA,0.571437227227347,0.30920724920441,0.321515408844979,0.201539046359026,-0.0571480998579665,-0.0525036803069778,0.0304969632823418,0.0304969632823413,0.0353507942684416,-0.00432700485040541,0.25805211698001,0.264275525770637,0.244112433342511,0.327578196023191,0.027075001212991,0.815270424420168,0.0914350630751438,0.487231111293121,0.176879647490179,-0.214893174672989,0.200125579765778,0.426082628426728,0.176879647490179,NA,NA,0.0898461832008992,0.229206669486449,0.293802164420985,0.217890238068183,0.170835250778475,0.755442559734121,0.0514995889486518,0.0304969632823413,0.0304969632823413,0.0304969632823413,0.26677092213495,0.329876398099079,1.67963701886502,0.435806384824062,NA,0.0477180450615454,0.259357215341805,0.457009010881091,0.388898256636126,-0.162768273699311,0.224468120029652,0.131943788722376,0.309413237646125,0.333717896597598,NA,0.28412388840091,NA,0.304758379184269,0.635265807658137,1.28026369938556,0.176879647490179,0.853782759822626,0.158967295934088,0.127442687050793,0.480451090821114,0.00149657982154179,0.176879647490178,NA,0.10646387544059,-0.0570628649277335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_20-24,0.0304969632823419,0.0304969632823413,0.0304969632823417,0.0304969632823413,0.463733434591674,-0.100525647108593,1.30741765884133,0.965907040078018,1.69631800268541,0.32102609198548,0.346382739725942,1.49237526719554,0.100747311331978,0.175748404119147,0.223686781390192,0.0809864617356694,NA,0.0504983775485797,-0.163700931567469,-0.133879941725656,0.0304969632823413,0.0304969632823413,0.0304969632823413,0.127442687050793,1.18044384109351,0.245206737546992,0.127442687050793,0.555209969653526,0.337883061050224,0.470951673660647,1.27917409570606,1.35139531966052,0.176879647490179,0.176879647490179,NA,0.571437227227347,0.30920724920441,0.321515408844979,0.201539046359026,-0.0571480998579665,-0.0525036803069778,0.0304969632823418,0.0304969632823413,0.0353507942684416,-0.00432700485040541,0.25805211698001,0.264275525770637,0.244112433342511,0.327578196023191,0.027075001212991,0.815270424420168,0.0914350630751438,0.487231111293121,0.176879647490179,-0.214893174672989,0.200125579765778,0.426082628426728,0.176879647490179,NA,NA,0.0898461832008992,0.229206669486449,0.293802164420985,0.217890238068183,0.170835250778475,0.755442559734121,0.0514995889486518,0.0304969632823413,0.0304969632823413,0.0304969632823413,0.26677092213495,0.329876398099079,1.67963701886502,0.435806384824062,NA,0.0477180450615454,0.259357215341805,0.457009010881091,0.388898256636126,-0.162768273699311,0.224468120029652,0.131943788722376,0.309413237646125,0.333717896597598,NA,0.28412388840091,NA,0.304758379184269,0.635265807658137,1.28026369938556,0.176879647490179,0.853782759822626,0.158967295934088,0.127442687050793,0.480451090821114,0.00149657982154179,0.176879647490178,NA,0.10646387544059,-0.0570628649277335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_30-34,0.959123608017141,0.868632380142824,0.958895511671731,0.868632380142824,-0.208107653420765,-1.19629454983554,1.19278486943339,0.65128441317585,-0.572821135072847,0.536172303692577,0.220865426541846,1.04162113213143,-0.379882684006275,1.35178959386887,-0.868715293502989,-0.703997718532347,0.127866315752229,0.0171134117654664,0.768553750919431,0.22206649067468,0.868632380142824,0.868632380142824,0.868632380142824,0.976301979601161,-0.0156440611653878,-0.282774125805375,0.976301979601161,-1.26316979246856,0.186773128179222,0.305863148739413,0.0709306400943308,0.134200040648822,1.05127673340772,1.05127673340772,0.127866315752229,-0.494512780241263,1.33726370112519,0.312344595957712,0.562001958774143,0.881958405612732,0.941604694185007,0.957177517203124,0.955695499372134,0.242278250452111,0.564765440572097,0.626624191979365,0.242278250452111,0.242278250452111,0.353499532058653,-1.35465227932792,1.21852493528428,-1.0925533243057,0.200867692003965,1.05127673340772,0.739258095408979,0.888257961209594,-0.84686023661859,1.05127673340772,0.127866315752229,0.127866315752229,-0.525699560384841,-0.599397072716711,0.287696956315848,1.58493729207888,0.966522694017828,1.77257820781132,-1.22669462420919,0.868632380142824,0.868632380142824,0.868632380142824,0.956097808168169,-1.08252344127368,-0.667745065674145,1.53656255298874,0.127866315752229,-0.462130310082442,0.152251407104169,0.249106954086467,0.822731639223332,-0.684270423904287,1.08975461271576,-0.548866530295734,-0.178488248834221,0.413717679270079,0.127866315752229,0.312344595957712,0.127866315752229,-2.04866491724516,-2.07005487844042,-0.348493693453289,1.05127673340772,0.961931524419703,-0.986051593422834,0.976301979601161,-0.960636924273329,-0.714116451016029,1.02662718553519,0.127866315752229,0.169715357827404,-0.486647114644673,0.127866315752229,0.127866315752229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S3_20-24,0.850006196011791,0.752501255872631,0.85240550569244,0.752501255872631,0.185056647193944,-1.39954573909586,1.25517394281737,0.92050852448249,-0.258471554336182,0.487016432268004,-0.291503958216329,0.817390530781527,-0.214330373048492,1.19546793067673,-0.852356825532702,-0.970336792674856,-0.0492037050090902,-0.588895727452787,0.469851393290125,-0.0969039524967827,0.752501255872631,0.752501255872631,0.752501255872631,0.862676142832082,-0.102749267834779,0.128151632003522,0.862676142832082,-1.05820465677136,0.236756922696643,0.661960495807596,0.0646400568235256,0.673781188726443,0.937849796496909,0.937849796496909,-0.0492037050090902,0.328569167179335,0.776660601063495,0.164064529261279,-0.193112234190112,1.24800029331002,1.23749967301632,0.828929165458161,0.822601927466173,0.597918890267161,0.641275417236622,0.809251655243928,0.369653454747548,0.419896201187349,0.412541014679356,-0.972957935160178,1.29185055377734,-0.377157342876096,0.607191697755508,0.937849796496909,0.126965896868881,0.000854525480158133,0.541288925813923,0.937849796496909,-0.0492037050090902,-0.0492037050090902,-1.46041857030552,-0.56099101101488,0.894456373785799,1.27726855951245,0.988043471036633,1.54771480770409,-1.66909529584,0.752501255872631,0.752501255872631,0.752501255872631,0.501328949610648,-1.1616869831303,-0.397228478793955,1.39378048432135,-0.0492037050090902,-1.57512208749773,-1.82169722341992,0.209996440128178,0.265715579633793,-0.656235625545829,1.15077072715577,-0.70063475584423,-0.661544203261842,1.19152238685292,-0.0492037050090902,0.164064529261279,-0.0492037050090902,-2.25648129837776,-2.1237290671429,1.06658156498308,0.937849796496909,1.0975258362242,-0.920793795507655,0.862676142832082,-0.91992282889648,-1.14601815444441,0.879274292442128,-0.0492037050090902,-0.146831792912475,0.924566879397139,-0.0492037050090902,-0.0492037050090902,0.425976694449212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S3_30-34,0.897477346100189,0.767784426783624,0.897917973068935,0.767784426783624,0.165883026171481,-1.39954573909586,1.19926504411585,0.95555032396467,-0.0325865797206733,0.637943656616292,-0.153191870398991,1.08549958429521,-0.214330373048492,1.2771575202433,-0.900827723773104,-1.05798212868613,-0.00882115082784489,-0.588895727452787,0.266951003545996,-0.618118408360092,0.767784426783624,0.767784426783624,0.767784426783624,0.880730621376904,0.156516267537265,0.128151632003522,0.880730621376904,-0.754018167428967,0.236756922696643,0.656857642776872,0.247306678005484,0.874321302784017,0.956924124233192,0.956924124233192,-0.00882115082784489,0.410129670354211,0.211939003377148,-0.280675871626222,0.117363880737192,1.24800029331002,1.23749967301632,0.891148202956285,0.888639636744151,0.625243737725191,0.670860988250328,0.861019443855805,0.430856098715364,0.480060828014432,0.491978941531394,-0.972957935160178,1.37864448150235,-0.377157342876096,0.603865601539386,0.956924124233192,-0.384016470344151,0.000854525480158133,0.541288925813922,0.956924124233192,-0.00882115082784489,-0.00882115082784489,-1.46041857030552,-0.448784896939191,0.879276352107749,1.47290868237355,0.982878787204368,1.54771480770409,-1.57143512818102,0.767784426783624,0.767784426783624,0.767784426783624,0.603184977582961,-1.09211136131162,-0.185838959394763,1.4414252514129,-0.00882115082784489,-1.65888209310102,-1.7131674348923,-0.113380169054574,0.557345014132483,-0.546794360891567,1.15077072715577,-0.546448989414014,-0.562726724059356,1.26601306400878,-0.00882115082784489,-0.280675871626222,-0.00882115082784489,-2.14382891354413,-1.95364328251965,1.17614748375403,0.956924124233192,1.19473408223039,-0.920793795507655,0.880730621376904,-0.679850968669568,-1.14601815444441,0.96431023064658,-0.00882115082784489,-0.146831792912475,0.92456687939714,-0.00882115082784489,-0.00882115082784489,-0.364163361545928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_10-14,NA,0.0304969632823416,NA,0.0304969632823416,0.725154936039287,1.54587849028045,1.85531032578316,1.16360164676233,2.23385752866305,0.826241974380601,0.214758696695071,1.72120022534081,0.928369685767863,0.00901463519280025,0.694969603263192,0.746504207314251,0.030496963282342,1.02584868748713,0.871456625771547,0.2324440422,0.0304969632823416,0.0304969632823416,0.0304969632823416,0.241688123056446,1.56024288642848,0.983950138947307,0.241688123056446,0.68619536146456,1.13910184812162,0.695426623754687,1.75936054232638,1.24738839857364,-0.0957971804927369,-0.0957971804927369,0.030496963282342,1.14721457906877,0.990803728539843,0.763053121730703,0.376089544108847,0.364485490536194,0.361299885030648,NA,NA,0.449973458955782,0.418102695789444,0.757130691876606,0.706643502891014,0.696007330281166,0.735677905579501,0.898344238069433,0.869613265384285,0.865407811845781,0.394669484869539,-0.0957971804927369,0.763775881757631,0.995766004092728,0.965228936641021,-0.0957971804927369,0.030496963282342,0.030496963282342,1.03088786952859,0.154548465231081,0.62770040917864,0.38967015000947,0.633479949702267,1.21751101296495,0.450496009517538,0.0304969632823416,0.0304969632823416,0.0304969632823416,1.44084670540093,0.507029403104949,2.20241310900025,0.172728519267043,0.030496963282342,0.431445930479227,0.991542655324761,0.967145914334575,0.377733226820736,0.643317343621503,0.860533990483903,0.269901749747858,0.242478556948851,0.200769304800595,0.030496963282342,0.746357694932691,0.030496963282342,0.615108516729662,0.979832248547449,1.67086626485726,-0.0957971804927369,0.931560273309065,0.962340704729673,0.241688123056446,1.13984865435947,1.72860420901361,0.016316931975085,0.030496963282342,0.849943780432038,0.67754033525497,0.030496963282342,0.030496963282342,0.949621079071728,0.80325436836602,0.879769716085012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E3_10-14,0.0304969632823419,0.0304969632823413,0.0304969632823417,0.0304969632823413,0.463733434591674,-0.100525647108593,1.30741765884133,0.965907040078018,1.69631800268541,0.32102609198548,0.346382739725942,1.49237526719554,0.100747311331978,0.175748404119147,0.223686781390192,0.0809864617356694,NA,0.0504983775485797,-0.163700931567469,-0.133879941725656,0.0304969632823413,0.0304969632823413,0.0304969632823413,0.127442687050793,1.18044384109351,0.245206737546992,0.127442687050793,0.555209969653526,0.337883061050224,0.470951673660647,1.27917409570606,1.35139531966052,0.176879647490179,0.176879647490179,NA,0.571437227227347,0.30920724920441,0.321515408844979,0.201539046359026,-0.0571480998579665,-0.0525036803069778,0.0304969632823418,0.0304969632823413,0.0353507942684416,-0.00432700485040541,0.25805211698001,0.264275525770637,0.244112433342511,0.327578196023191,0.027075001212991,0.815270424420168,0.0914350630751438,0.487231111293121,0.176879647490179,-0.214893174672989,0.200125579765778,0.426082628426728,0.176879647490179,NA,NA,0.0898461832008992,0.229206669486449,0.293802164420985,0.217890238068183,0.170835250778475,0.755442559734121,0.0514995889486518,0.0304969632823413,0.0304969632823413,0.0304969632823413,0.26677092213495,0.329876398099079,1.67963701886502,0.435806384824062,NA,0.0477180450615454,0.259357215341805,0.457009010881091,0.388898256636126,-0.162768273699311,0.224468120029652,0.131943788722376,0.309413237646125,0.333717896597598,NA,0.28412388840091,NA,0.304758379184269,0.635265807658137,1.28026369938556,0.176879647490179,0.853782759822626,0.158967295934088,0.127442687050793,0.480451090821114,0.00149657982154179,0.176879647490178,NA,0.10646387544059,-0.0570628649277335,NA,NA,0.127866315752229,-0.0492037050090902,-0.00882115082784489,0.030496963282342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P1_1-5,0.185793564248944,-0.0965201007672614,0.172820131107658,-0.0965201007672614,1.10452685547442,1.7739821586196,1.3164077447091,1.51029527867437,1.63942524910111,1.55786805600341,0.71230592262793,0.00536474054291678,0.965531288980408,0.613824294549118,1.11356918514038,1.41664583331797,0.393402536258961,1.61312332756675,1.34449907516924,0.679014420786893,-0.0965201007672614,-0.0965201007672614,-0.0965201007672614,0.0939454464721239,1.04193137933281,0.167235593105623,0.0939454464721239,0.655245799143854,0.909627930228017,1.12385014150737,1.71215890496368,1.23768638037019,0.093945446472124,0.093945446472124,0.393402536258961,1.71158579926968,1.21180845943753,1.23641665619242,0.789043977062023,1.37710343083042,1.36696811102743,0.266452126540742,0.283271480021078,0.900956888026315,0.890002255335339,1.27097575582126,1.16720314841171,1.16692763679791,1.17314512665341,1.34898369354088,0.115651997252358,1.18768927487955,0.911862062298241,0.093945446472124,0.861511319426839,1.70945191275192,1.50625357910695,0.093945446472124,0.393402536258961,0.393402536258961,1.6368283548681,0.676501913370164,0.364961755610805,0.619818803582686,1.52094413847195,0.319495125428611,0.888537349532172,-0.0965201007672614,-0.0965201007672614,-0.0965201007672614,-0.604976435852773,0.152513172675167,1.03844434156637,-0.397831719676433,0.393402536258961,0.66322793860338,1.51273507255366,1.49323765478865,1.0037108409628,1.15607839966458,1.36359001562439,1.04535585797134,1.02401146582003,1.04294777276097,0.393402536258961,1.24333062622966,0.393402536258961,0.922555254616583,1.29037492063991,1.74607648224609,0.093945446472124,1.06716703442532,2.40161179500581,0.0939454464721239,1.77246014384703,1.30738019199609,0.612064757287429,0.393402536258961,1.40579349036118,1.15883284288581,0.393402536258961,0.393402536258961,1.48296671322745,1.33116835767645,1.37802893253339,0.322953950634251,0.393402536258961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
