,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
45,-0.3782,-0.011,-0.277,-1,-0.0901999999999999,-0.3578,-1,-0.7246,-0.7174,-0.1018,0.0234000000000001,-1,-1,-1,-0.5834,-0.1926,-0.8434,-1,-1,-0.8408,-0.5108,-1,0.1396,-0.591,-0.2498,-1,-1,-0.5308,-0.721,-1,-1,0.8612,0.88,-1,-0.254,-0.3338,-0.449,0.2408,-0.6314,-1,-1,0.0831999999999999,-0.0908,-0.9474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,-0.00560000000000005,0.3586,0.227,0.2548,0.8804,0.0548,-1,0.7906,0.2892,0.6606,0.3386,-1,-1,0.5732,0.8548,0.3862,-0.0842000000000001,-1,-1,0.3628,0.4218,0.038,0.6204,0.1318,0.544,-1,0.986,0.3128,0.2594,-1,-1,0.4026,0.4318,0.1404,-1,0.7518,0.2704,0.5242,0.3996,-1,-1,0.6092,0.6656,-0.094,0.1894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,0.2412,-1,-0.6108,-0.7492,-0.2492,-1,-1,-1,-0.659,-1,0.5132,-1,-0.6938,-1,-1,-0.7498,-0.9882,-1,-1,-0.4592,-0.518,-1,0.5818,-0.2438,-0.5186,-0.6936,-1,-1,-0.8048,-1,-1,0.486,0.2116,-0.5158,-0.5488,-0.0248,-0.1886,-1,-0.8782,-1,-1,-1,-0.8154,-0.4224,-0.1566,0.1654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,-0.0846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.7692,-0.768,-1,-1,-1,-1,-0.7654,-1,-1,-1,-0.7708,0.273,-1,-1,-0.7676,-1,-1,-1,-0.767,-0.765,-1,-1,-0.6802,-0.8458,-1,-1,-1,-0.9838,-0.7716,-0.764,-1,-0.614,-1,-1,0.0451999999999999,-0.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.8424,-0.8494,-1,-1,-1,-1,-0.8374,-1,-1,-1,-0.743,-1,-1,-1,-0.8388,-1,-1,-1,-0.848,-0.852,-1,-1,-0.6922,-1,-1,-1,-1,-1,-0.8438,-1,-1,-0.5984,-1,-1,-1,-1,-0.8712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,-0.4988,-0.3772,-0.5636,-0.396,-0.0694,-1,-1,0.4262,-0.3084,-0.0125999999999999,-0.4274,0.1326,0.1337,-1,0.525,-0.5286,-0.512,0.1348,-1,0.0427999999999999,-0.1588,0.2592,0.0424,-0.0218,-0.2568,0.1409,-1,0.0451999999999999,-0.111,0.1285,0.1322,-1,-1,-0.7394,-0.7936,0.2136,-0.2178,-1,-0.234,0.132,0.1354,-0.142,0.3686,-0.2754,0.0795999999999999,-0.5306,-0.3434,-0.592,-0.6276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.4404,0.1352,-0.5954,-0.0498,0.3376,-0.5758,-1,-0.1236,0.103,0.5652,0.3122,-0.3718,-0.3744,0.983,0.6088,-0.2692,-0.3352,-1,-1,0.5498,0.4,-1,0.6296,0.1078,0.1054,-0.3636,0.896,0.3986,0.3642,-0.3614,-1,0.6658,-0.274,-0.227,-1,0.674,0.2246,0.6964,-0.0774,-1,-1,0.3398,-0.0476,0.2168,0.5968,0.1728,-0.1842,-1,-1,-0.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,-0.2626,-0.0918,-0.7626,-0.742,-0.651,0.5634,0.8898,0.3372,-0.6286,0.0691999999999999,-0.1722,0.0663,0.0677000000000001,0.8548,0.4604,-0.7782,-0.796,0.0712999999999999,0.9228,-0.3392,-0.4782,0.1396,-0.014,-0.4308,-0.6856,0.0707,0.8814,-0.3358,-0.3896,0.0685,0.0693999999999999,0.589,-0.2422,-0.8638,-0.823,0.0795999999999999,-0.3294,0.667,-0.6594,0.0658000000000001,0.0721000000000001,0.0502,0.2033,-0.5432,-0.4706,-0.1842,-0.7238,-0.8174,-0.8116,-0.7476,-0.4614,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0.4944,0.0733999999999999,-0.5276,-0.6144,-0.3834,0.6186,0.9178,0.383,-0.4028,0.3248,0.1598,0.0678000000000001,0.0692999999999999,0.9052,0.4692,-0.6722,-0.6914,0.0699000000000001,0.9422,-0.1652,-0.2282,-0.817,0.6531,-0.3592,-0.4522,0.0721000000000001,0.9124,-0.1682,-0.1872,0.0700000000000001,0.0666,0.659,-0.0222,0.1278,0.1347,0.2754,-0.178,0.685,-0.6168,0.0685,0.0722,0.2462,-0.7104,-0.401,-0.1826,0.5467,-0.5758,-0.8064,0.1344,0.1387,-0.2834,0.0676000000000001,NA,NA,NA,NA,NA,NA,NA,NA
54,0.4518,-0.8078,-1,-0.5312,0.2778,0.2528,-1,-0.1784,-0.0628,0.2746,0.5722,-1,-1,0.9068,-0.442,-1,-0.797,-1,-1,0.1962,0.0533999999999999,-1,0.7404,0.1704,-0.3918,-1,-1,0.152,-0.1832,-1,-1,0.9688,0.3494,-1,-1,0.5832,0.1618,0.4106,-1,-1,-1,-0.5348,-1,0.004,0.4436,0.5418,-0.4384,-1,-1,-0.5728,-0.112,-1,-1,NA,NA,NA,NA,NA,NA,NA
