,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,711_P-1-M,711_P-1-D,711_P-2-M,711_P-2-D,711_P-3-M,711_P-3-D,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-S,712_E-3-D,712_P-1-M,712_P-1-D,712_P-2-M,712_P-2-D,712_P-3-M,712_P-3-D,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-S,713_E-2-M,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-S,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-1-X1,713_P-3-M,713_P-3-X1,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_20-24,714_P1_30-34,714_P3_30-34,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_5-9,714_S2_20-24,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_10-14,715_E3_20-24,715_E3_30-34,715_P1_10-14,715_P1_30-34,715_P2_10-14,715_P2_20-24,715_P3_20-24,715_P3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_1-5,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_1-5,716_E3_10-14,716_E3_30-34,716_P1_30-34,716_P2_1-5,716_P2_10-14,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_20-24,716_P3_30-34,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_E2_1-5,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_E3_30-34,717_P1_10-14,717_P1_20-24,717_P2_10-14,717_P2_20-24,717_P3_20-24,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
715_S1_20-24,-1.21184296121511,-0.722501251789242,0.454396614625839,2.96951669344657,-1.00904687276914,-0.764653270265483,2.69376614606995,2.1045364630904,-0.65943122495693,-0.812732110096748,0.962454465506804,-0.812732110096748,-0.302811890831832,-0.812732110096748,0.874712706893983,1.00339733107807,1.39841780656756,-0.231900862273806,-0.279668191484719,-0.797701598559096,-0.775796834191262,-1.11938351107666,-0.704919322741747,-0.817349332584007,-0.766453464626484,0.411938381467249,-0.497025293801842,-0.812732110096748,-0.39961044918781,-0.812732110096748,0.511134520720783,-0.812732110096748,-0.561110445291041,0.483791290137646,-0.527974801708098,0.0364711941222462,-0.354833895545775,1.05091041481919,0.0401707757128385,-0.443228659200871,-0.443366809500425,-0.897153392182271,-0.714298864349794,-0.760326532091439,0.497079516263627,0.357648449745671,0.840564501473705,-0.322601190480053,0.011814586645396,-0.357478892851843,-0.288576992246127,-0.891705885153884,0.011814586645396,0.285757536618062,0.210483837317799,-0.448197435485041,-0.82810473236635,-0.812732110096748,-0.537809260786725,-0.288539218041581,-1.55864121758245,-0.133794177280091,0.829497635584011,0.132946189900279,-1.18937525442552,0.198982107258272,0.284376305395459,-0.275511043516701,1.34548623364678,0.543633077938091,-1.05481544052203,-0.668319136038797,-0.728059485260943,1.34548623364678,1.58429378063497,-0.581119872537604,0.126899981977769,2.35758642527226,-1.083784411024,-0.850117634494538,-1.51052328081582,0.349499377619547,-0.812732110096748,-1.84482989161556,1.02099207055892,-0.0753221112054973,-0.230043521527574,-0.324822576371266,0.500177909631162,0.669035972965306,-0.997285580226732,-0.923377518072056,0.330153722875887,0.292119105087991,-0.722501251789242,0.862502547459168,-0.722501251789242,0.183925573404063,-1.51618212426012,-0.722501251789242,-0.97371397852096,0.170236220079823,-0.812732110096748,-0.812732110096748,0.975700416455784,-0.812732110096748,-0.812732110096748,-0.524597990640757,-0.456506677887261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_30-34,-0.910419452469842,-0.240557297118458,0.924706327178085,3.78812114609346,-0.79014045161979,-0.543054205691153,1.93002394645207,1.58771289592928,-0.958585759083645,0.308380268994552,0.314957906368719,0.308380268994552,-0.807198512573797,0.308380268994552,1.44060908803305,0.99468430669264,1.33105897022167,0.546895367527243,-0.418109094309616,-0.443437924124738,-1.28377345146204,-0.984049957942849,0.163309662224416,-0.391170711836739,-0.545958894600275,0.677309504442423,-0.412874012340606,0.308380268994552,-0.830917087466277,0.308380268994552,1.32085613473846,0.308380268994552,-0.970699457150299,0.57163568486702,0.0773618602384657,0.0988732507396421,1.49456588852377,0.927998462610368,0.13764151029892,0.861785599466687,0.861785599466687,-1.10074622816495,-0.59023227722178,-0.677228781950756,0.243956791997525,0.604970609508088,0.541501470161247,0.00595695913218527,0.462826249655068,-0.581530870933042,-0.152224642145303,-0.420105064154177,0.462826249655068,-0.14264150723511,-0.00821096730401914,-0.623440383074775,-0.909886615954027,0.308380268994552,-0.879773636770663,0.0863913395446593,-2.06348858436065,-0.103365321355177,-0.515621757506957,1.60253715394129,-0.588927156186917,0.909210322293176,0.216022195981926,0.72053223691021,1.18313050220269,0.661202816178779,-1.36986515169379,-0.731733658402988,-0.242329610665101,1.18313050220269,1.15114865830392,-0.765910745793971,-0.4738129285669,2.79883361435889,-0.579139830861768,-0.052147444524948,-0.150537886768636,0.84503454313975,0.308380268994552,-2.05862986442646,0.994312226008598,-0.241054472540206,0.489223632292944,0.0246445753432321,0.670012632801494,0.486796195329281,-0.61760882527691,-1.22991561072881,-0.135173327258253,0.453031592540842,-0.240557297118458,1.21638356556622,-0.240557297118458,0.661761806353816,-1.0301246202323,-0.240557297118458,-0.952880975122849,0.446411591832116,0.308380268994552,0.308380268994552,1.65041496664512,0.308380268994552,0.308380268994552,0.260621549251325,1.91299548481671,-0.206884875745455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_10-14,-0.196372499637463,0.554333453803568,0.868565498111166,2.12129780246992,0.859873688677433,0.885074317926303,1.45795578738718,1.19334595104696,0.939643693938096,-1.32958708425341,0.609023347867873,-1.32958708425341,0.0392713211492278,-1.32958708425341,-1.15039166042648,-0.714592543181223,-0.120276398270187,0.34354584679892,0.34132621986398,-0.656146274303013,0.469292058789963,0.874065534039996,0.817691310138441,0.652488822739125,0.840574306467752,0.708680598085598,0.796908298234112,-1.32958708425341,0.296475278784266,-1.32958708425341,-0.622606924798672,-1.32958708425341,0.801673795574961,-0.651640422906699,-1.35688429702811,0.0602501325108252,-0.454272313782917,-0.146922415788799,-0.196441932283287,0.370593132030625,0.371572964360475,0.977423055539969,0.982727107868614,0.930767533608996,0.477873997403506,-0.447067360727023,0.602872582348985,0.378249967687217,0.781716198474074,0.456707308730679,-0.791723068816458,0.617962033402589,0.775275862709114,-0.191244199763492,-0.442864007557663,-0.712699426003492,-0.457611472967764,-1.32958708425341,-0.143162368353082,-0.665354025745107,-0.914728648176569,-0.935060523079679,-0.0594027912383906,0.517203109561554,-0.751257271334488,0.40790565319273,-0.0821742484201244,-0.413678900377538,0.796110487666772,-0.429596822471702,-0.127756231921433,0.478990694087438,-0.0310239517934315,0.796110487666772,1.04943614364445,0.076040775262883,0.772475746680332,1.69358635986879,0.65198690955946,0.816270380572301,-1.79403736000125,-0.149482608024779,-1.32958708425341,-0.113202719454663,-0.954452153925685,0.346282078601084,0.0363400412679082,-0.683037729691374,-1.30356840328507,0.177580829276049,0.333236236805202,0.442386309566644,1.03669754637596,0.712392096025979,0.670965987050782,1.55564721172995,0.695676647443392,0.864043197446237,0.230733759328682,0.305136049981133,0.442688412528323,1.09487213881933,-1.32958708425341,-1.32958708425341,-0.971088798845426,-1.32958708425341,-1.32958708425341,-1.2535840986017,0.788763635985787,0.294589193585741,0.743208294278543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_20-24,-1.1180295943822,-0.6205352054303,0.584828672664106,3.23363752960419,-1.12164180342809,-0.822927002284187,2.57272768218754,2.05502047395507,-0.303167357113957,-0.887029242247404,0.145470011712198,-0.887029242247404,0.353170777069818,-0.887029242247404,0.887975786478923,0.53963600341043,1.01926791990689,1.62055083041449,0.0982572451692972,-0.829918620525109,-0.499503330302966,-0.809686052116987,-0.68435378676729,-0.712600533560141,-0.825837037920602,0.776458575358893,-0.40078931836384,-0.887029242247404,0.393447678303358,-0.887029242247404,0.987396393549766,-0.887029242247404,1.10724918215915,0.0385120638891196,-0.893128568538965,-0.142383483966135,0.580553310942395,-0.0204575248150029,0.316165406911829,-0.609599117237173,-0.6117141362546,-0.74364993349078,-0.54852751524258,-0.614987786601116,0.650636229313105,0.603670467785645,0.741116908631367,-0.154571610578265,0.222318955562505,0.611407553760744,-0.312037771810256,-0.766932625396372,0.222318955562505,0.455230290690649,0.325096964198499,-0.290651797390097,0.163831286423284,-0.887029242247404,0.274450725768235,-0.654683838910568,-1.25286918711924,-0.161244322452879,-0.253988388069054,0.438439036285268,-1.30912383691678,-0.116493504652405,2.06763630214786,0.894765762809692,1.16456180962725,0.115912073507995,-0.809141475664713,-0.59821001037787,-0.472171645477044,1.16456180962725,1.40935327421969,-0.550647205243633,0.81375240394688,2.5221155161916,-0.721022583284941,-0.834657664975025,-1.62618870274048,0.231162078736419,-0.887029242247404,-1.45703060723207,0.468629938961155,1.02227999726314,0.863808870723203,0.426865211920179,0.118940946521149,2.45244685228947,-0.601679662594928,-0.76946002926156,0.325240751204491,1.61428158737576,-0.6205352054303,1.3634342172553,-0.6205352054303,0.400071911391174,-1.41955864722381,-0.6205352054303,-0.539922589141846,0.720241665015308,-0.887029242247404,-0.887029242247404,0.757208680812832,-0.887029242247404,-0.887029242247404,-0.628364888626972,-0.8536376392993,0.469898049627081,1.46705360918765,-0.0694965415413389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_30-34,-0.967778999985604,-0.440631135582,0.638862655638603,2.93814283529426,-0.791045647030425,-0.538273156832652,2.47179406112216,1.9494383276151,-0.398641625210388,-0.970211952970309,0.917342671149186,-0.970211952970309,-0.234332526405075,-0.970211952970309,0.702109159062901,0.0907947816521103,0.402378255290345,-0.0717810410102937,0.0791942621490542,-0.807567310733312,-1.31266565708978,-0.599055519968277,0.0165605416819153,-0.559309806448039,-0.538273156832652,0.694458635686479,0.639552091019746,-0.970211952970309,-0.250980784255547,-0.970211952970309,0.352393937793431,-0.970211952970309,-0.454033677355485,-0.492058848655455,-1.24818922048557,-0.0535834742587689,-0.244651570969558,0.999422892419825,-0.379513196550587,-0.0790900763877582,-0.0790900763877582,-0.967479087460478,-0.938319218483617,-0.993543642572857,0.569513598103103,0.725716475518687,0.871782221273504,-0.145824807146663,0.259432582804305,0.160425898344662,-0.0365697666629348,-0.584293708136685,0.259432582804305,0.341223988604174,0.373595543319503,-0.502167672881967,-0.313888546243665,-0.970211952970309,-0.356248320341484,-1.14212419819767,-1.67454899215914,-0.108646186291228,0.164180309743164,0.918042398267469,-0.753914200115739,0.654241215929506,0.269058298150273,NA,1.09111118787127,-0.310826916896712,-0.998858499652827,-0.85913160794514,-0.208800357906248,1.09111118787127,1.43341513087169,-0.718740592387192,0.325805859823244,2.5123085396341,-1.03573124135268,-0.682434334867226,-1.43742364455583,0.668224042643239,-0.970211952970309,-1.36802565830001,1.04746135614078,-0.111724619971197,-0.0715722724388916,-0.0948223111881911,-0.299324132005711,0.118390035019225,-0.68507714681536,-1.23274309958914,-0.526489087853292,0.0263166151824258,-0.440631135582,1.03998325107225,-0.440631135582,0.421610323880734,-1.37309203325588,-0.440631135582,-0.968814648982592,0.62686377450111,-0.970211952970309,-0.970211952970309,0.726618119265681,-0.970211952970309,-0.970211952970309,-0.67869071422242,-0.901989397448611,-0.243674920118194,-0.151222292976915,-0.287592936093645,0.257260399377042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S3_20-24,-1.0452688928333,-0.406871642185924,0.81236932223105,3.48852201591608,-0.596403823573077,0.0787885949339561,2.58231375487268,2.09162132294083,-0.50215070340352,-0.68513697972962,0.831198906765728,-0.68513697972962,-0.201032880283133,-0.68513697972962,0.990435186246622,0.535154305890629,1.0051220859953,0.839429573857228,-0.262148427626852,-0.482485699545342,-0.807324047247079,-1.09734685940132,0.245958270616727,-0.525132597696979,0.0787885949339561,0.633356806907071,0.028278475132475,-0.68513697972962,-0.243889955946945,-0.68513697972962,0.679326948069957,-0.68513697972962,-0.475715047719768,0.046624797825671,-0.722557081481396,0.0637001231753704,2.06253959628841,1.56300220392392,0.0103414760941468,0.214867286827301,0.214867286827301,-0.699399023899165,-0.485789002808815,-0.556108890847138,0.392381619761091,0.603701758739429,0.828419090549612,-0.103679199255174,0.413424194557845,-0.384898489617123,-0.312747265565953,-0.556287868868634,0.413424194557845,-0.0165283981411743,0.152007905159337,-0.55375423840777,-0.469078972919697,-0.68513697972962,-0.317935503900808,-0.606279776399198,-1.44645339569905,0.195614609143579,-0.210509743863105,1.6965185490912,-1.0015995883478,0.929872327176214,0.544020262583937,1.97971003826256,1.19942845964055,0.127494903030178,-0.884961724576877,-0.739831750118733,-0.0695757060330741,1.19942845964055,1.48806514450441,-0.423709593383218,0.12607383273598,2.7273720583045,-0.686388320308724,-0.173925377855086,-1.24556284530735,0.337424832432162,-0.68513697972962,-1.59527670827001,0.597568765818571,-0.125400545008537,0.824788684016769,2.01213198745899,0.176406411370929,1.3576932072113,-0.454369861417969,-0.899933572530716,0.248201570085501,1.07478798862113,-0.406871642185924,1.40228253402053,-0.406871642185924,0.568426634917154,-1.37454121618636,-0.406871642185924,-0.828213821829378,0.942199590920063,-0.68513697972962,-0.68513697972962,1.0645315080432,-0.68513697972962,-0.68513697972962,-0.474541488321886,1.99967235635942,-0.243244460522016,-0.450077516824425,-0.110058739386891,2.33911089515491,1.64421493283042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S3_30-34,-1.1424860257792,-0.399322233114436,0.868435162594823,3.50372165467262,-0.931410857360463,-0.209830267858296,2.5876036782929,2.09912606025459,-0.616373745410877,-0.91401719953896,1.01388848271781,-0.91401719953896,-1.10577307646215,-0.91401719953896,0.747471899583028,0.388180914041012,0.769529498387643,0.642330695401866,-0.257669807870353,-0.873786531491288,-1.03703880604423,-1.26377091833853,0.267449408304891,-0.525263139001636,-0.209830267858296,0.593191479122611,0.0893607656737805,-0.91401719953896,-1.13292139499486,-0.91401719953896,0.507661250159282,-0.91401719953896,-1.29929458067375,-0.136037668971402,-1.13705629078359,0.024835267783697,2.06352776230083,1.140504737053,-0.11321235171119,0.803267443678492,0.803267443678492,-0.843595607577052,-0.724870393897333,-0.794357821371005,0.278909269937354,-0.00915234713974294,0.841972276377223,-0.112699187684969,0.465861007078627,-0.555356592161606,-0.308793532157742,-0.551157257365202,0.465861007078627,-0.126223329588792,0.15608139713149,-0.470886429204038,-1.12163728529506,-0.91401719953896,-1.1702857308888,-0.748678337956578,-1.76906464230567,-0.587090554314328,-0.0988391100906201,1.82052383868595,-0.53351120101106,0.462317683141955,0.45748836719791,1.97971003826256,1.38208887749939,-0.0342261114414685,-1.3755631205462,-0.729139000462033,0.1924913315917,1.38208887749939,1.58880045919914,-0.54434710814193,-0.00297596502140477,2.71530233487673,-0.978967417672861,-0.350284282443899,-1.48897257266077,0.324955493437163,-0.91401719953896,-1.66531499566903,0.670552897251064,-0.104860345454438,0.829414837969758,2.01564944775454,-0.211861667693863,1.29353805685887,-0.457580164712273,-0.927034942886094,-0.0455727888516729,1.2053414822011,-0.399322233114436,1.64299720537535,-0.399322233114436,0.619647845347471,-1.31848542916496,-0.399322233114436,-1.31602892312275,0.882739524826031,-0.91401719953896,-0.91401719953896,0.858324680434864,-0.91401719953896,-0.91401719953896,-0.654031492998912,1.6567021150026,-0.248133546440279,-0.429723705940459,-0.361469609337847,2.08502544096158,1.64421493283042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_1-5,0.524341872252318,-1.27098824245192,-1.73788494331835,-1.99352779598364,-1.90894561896294,-1.77287439626613,1.51585189726146,1.15893435692369,-1.66020630606695,1.15211571845963,0.850865623645016,1.15211571845963,2.79210284220104,1.15211571845963,2.05005948517576,1.52585223169996,1.72835124011265,0.989175170234021,0.956673977910342,1.56912935647311,0.651572990453556,-1.49357856012975,-1.77293384809878,-1.73576716922927,-1.77765894139941,-1.53148389190911,-1.75097137658981,1.15211571845963,2.5731457128137,1.15211571845963,2.04174480300508,1.15211571845963,2.40350796953319,1.26432220392072,1.10801525516132,1.56569545535352,0.591019436616548,0.804572952317927,0.394885601908085,-0.427262319107143,-0.466298147030128,-1.71411168955238,-1.7029262615539,-1.72052007316865,1.69354670645864,2.13189628985212,-0.253656962078567,-1.10886403633239,-1.72613513865228,1.16707235862023,1.5046856061054,-1.63823740317757,-1.72851975722609,1.46727047146744,1.4574626348204,1.27349615851212,2.33124547218742,1.15211571845963,2.61588507932783,0.885164227232707,0.268784043195986,1.73018898652514,1.21965377379324,-0.639127685001403,1.11379158472989,1.00099308361081,1.00723897385545,0.392060987944546,1.03672843470378,1.27688668492512,1.45797869597642,-0.286599738695876,0.540119695154919,1.03672843470378,0.921024029364613,0.775686969584354,0.518509498163256,-1.39119248856594,-1.86632618055049,-1.73064354344344,0.840808610316174,1.85568922596395,1.15211571845963,-0.391864010119805,1.6022720373777,0.94347692175995,0.888081113427857,0.937765309087988,1.37686370974756,-0.170237513864591,0.423307431107539,0.942080022971335,-0.411200975022933,0.270962672971014,-1.6734770637286,-0.602169655813031,-1.69986135529861,-1.72292241681208,-0.321393335830709,-0.781611183309998,-1.18245141842338,-2.02043638001798,1.15211571845963,1.15211571845963,2.10863639983337,1.15211571845963,1.15211571845963,0.888601994965396,1.30103120784962,0.532898366418449,-0.993392489837334,1.37883732600341,0.56157702689527,0.830634054368782,0.260881643855549,0.174045747602758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_10-14,-0.21938764487024,-0.648880314707596,-0.492969287820316,1.27364692138967,-0.618955158118392,-0.69934197240716,1.48667406510626,1.37193512456162,0.715763524480523,0.281169762852589,-0.185146052687164,0.281169762852589,-0.353412452757367,0.281169762852589,1.66972134995322,1.20107512196986,1.95098815605365,-0.710598350583674,-0.776716567136946,-0.423026559855605,-0.634510237406362,0.645976753967649,-0.609311236747597,-0.108764532965646,-0.948954273533126,1.6614060337513,-1.12003295840071,0.281169762852589,0.00405479841961168,0.281169762852589,1.66744094947507,0.281169762852589,0.664785612571031,0.792373032088101,0.245007179673529,-0.498548091809266,-0.406836615119995,-0.587156007917184,-0.411825572873541,0.144398024496754,0.15870054877906,-0.250556036475937,-0.266181795741305,-0.163700745882543,0.0396770689610137,-0.208592702924682,0.40104988443421,-0.258396675763778,-0.0239859770490607,1.61220816046862,-0.212860768342882,NA,-0.0239859770490607,-0.190894941759864,-0.179341210916304,-0.326316193284864,-0.589279809332268,0.281169762852589,-0.521982567629131,0.471621637280934,-0.770765464370451,0.0341544801396911,-0.769502224038815,-0.61168002971973,-0.572902958742918,-0.416737961679626,-0.552751790060599,-0.533821969147617,-0.0711132581254468,0.943035977647598,-1.12359976369781,0.324243797505847,0.00804694444823145,-0.0711132581254468,0.0854620094877058,-0.67243253459054,0.324817346436372,1.31826541571018,-0.761839504456129,-0.895738539964969,0.709869031847976,0.483919279458859,0.281169762852589,-1.03188816469764,0.978474122183219,-0.321240705085303,-0.580177874890828,-0.397330808827302,0.717368818660499,-0.385333552483081,-0.524453181848462,-0.120950128589206,-0.304582710862107,-0.548907024507072,-0.648880314707596,-1.33729521929746,-0.648880314707596,0.317940050604328,-1.1108714807224,-0.648880314707596,0.961565011183165,-1.88335526625148,0.281169762852589,0.281169762852589,1.52579598966956,0.281169762852589,0.281169762852589,0.365612355765557,0.921114627205247,-0.891705885153884,-0.420105064154177,0.59256651349076,-0.766932625396372,-0.584293708136686,-0.556287868868634,-0.551157257365202,-1.62552974545697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_20-24,-1.01858112843483,-0.610712390144497,-0.410545288348396,1.30178096376917,-0.867035511628895,-1.22147490243424,1.54712432977219,1.41660928114033,0.633994971139294,0.286694829474541,-0.0864884312021015,0.286694829474541,-0.323175686437595,0.286694829474541,1.77552809743559,0.953389092013459,1.99856294732984,-0.880294774900141,-0.936442149062499,-0.95065262883765,-1.30669606438146,0.25774174116375,-0.511688535033227,-0.10982645284549,-1.41112398305411,1.54072262076057,-1.4179607829563,0.286694829474541,0.120446854007161,0.286694829474541,1.76308092597821,0.286694829474541,0.833668320960277,0.557622198610121,-0.17151152461493,-1.02400572291113,-0.921496470037838,-1.12606967582823,-1.09288655032338,0.0469955885277739,0.0613035982690361,-0.283780783194877,-0.556919855772014,-0.668592418271573,-0.552720542818862,-0.783458323836295,0.396677190929518,-1.25055464283835,0.0397899906094831,1.38149737199802,-0.7889098452178,-0.217041938081755,0.0397899906094831,-0.767580026854628,-0.759350921058134,-0.937477429009379,-0.524759674618203,0.286694829474541,-0.456242687875057,0.141490415309181,-1.37633400869651,-0.537640737416251,-0.970565465923984,-1.30926551420107,-1.43289030014014,-0.750719219139587,-1.04766948522093,-1.13113962728502,0.0293360630645943,0.750683561471526,-1.21829864267603,0.299766441435202,-0.162552114627809,0.0293360630645943,0.174201752242623,-0.751410898706496,0.116015106200671,1.12192669025631,-1.17627526571277,-1.14939319415784,0.751753028243698,0.39286238550647,0.286694829474541,-1.464652285272,0.610515864946334,-0.863485617493894,-1.12922787386094,-0.988627361657993,0.652263101693358,-0.91415916388851,-0.500702380544527,-0.139113882643507,-0.641209675954806,-0.88079544587997,-0.597351948934147,-1.37476832960055,-0.477715639500403,0.439170442766799,-1.15458700119953,-0.608244239628685,0.897404589829918,-2.15208361984627,0.286694829474541,0.286694829474541,1.60842266067123,0.286694829474541,0.286694829474541,0.43490450516421,0.926191327279836,-1.157153206714,-1.205391266534,0.682622613525254,-0.893859733688798,-1.13568676447472,-1.02690852658785,-1.16295877551751,-1.78757806197203,-0.217041938081755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_30-34,-1.05345454232204,0.500831056672879,0.794801787224603,1.43727165714493,0.317987715841771,0.422974434542857,1.56247995549462,1.40423629015405,1.21615786913092,0.353093664926798,0.0137368897415407,0.353093664926798,-0.302209451353668,0.353093664926798,1.77344724861283,1.04375403264073,1.99950000342548,-0.673226661751748,-0.751216312392645,-0.737177578758082,-1.14116327396616,-0.368052995334675,0.207318250752095,0.034669886336129,-0.0594151109902583,0.95447875598944,-0.0320872738438849,0.353093664926798,0.0789592925864538,0.353093664926798,1.79538675230496,0.353093664926798,0.85935336596904,0.639539240053587,-0.109231052095662,-0.783249080098129,-0.749898966736608,-0.913211752582701,-0.870033330383683,0.317797554076073,0.332390257515147,0.0988114149844811,0.0338498511100983,0.0482862058761725,-0.420548744865116,-0.750789517306967,0.373371025186711,-1.3538227091448,0.942088194909117,1.22211970127975,-0.663324898048427,0.853295588518112,0.942088194909117,-0.70666959518679,-0.674329358389299,-0.852162862279542,-0.568766768579003,0.353093664926798,-0.480386154265141,0.192002433952901,-1.28485979778566,-0.445775772091368,-0.625983355175148,-0.643496672015322,-1.07741926916754,-0.522625567672029,-0.828718272779541,-0.947974044042223,0.13338465615289,0.830792738732214,-1.22889163842516,0.648681967326163,0.119445701465795,0.13338465615289,0.282150568840014,-0.589745898207886,-0.207628443787466,1.05851297765794,-0.721882534447169,-0.0831800414687246,0.693051251881037,0.513842161166107,0.353093664926798,-1.36499761541278,0.719001565152405,-0.604112094477456,-0.960420848564088,-0.863835305077065,0.745385416756273,-0.591710133417725,-0.352699936005912,0.00871084280598278,-0.317612385038286,-0.617618506553683,0.746440152746265,-1.28143980890858,0.897757391706534,0.363065678466445,-0.944971285369229,0.276998495850805,-0.654864621863235,-2.08841426901572,0.353093664926798,0.353093664926798,1.64635553014732,0.353093664926798,0.353093664926798,0.516660682586687,1.11938733544044,-0.958123089911943,-0.825191446621824,0.780479479139068,-0.645131606173798,-0.915980590419626,-0.67785469396788,-0.792454832665754,-1.76981763842328,0.853295588518112,0.777423351165596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
