RCBC,site1,site2
0.0355000000000001,7,23
-1,7,22
0.0810999999999999,7,21
0.0364,7,20
-1,7,19
0.0378000000000001,7,18
0.0387,7,17
-1,7,16
-1,7,15
-1,7,14
-1,7,13
-0.9234,7,12
-1,7,11
-1,7,10
-1,7,9
-1,7,8
0.5,6,37
-0.5352,6,36
-1,6,35
-0.4384,6,34
-0.2664,6,33
-0.2446,6,32
-0.3022,6,31
-0.7838,6,30
-0.9866,6,29
-0.0316,6,28
0.2248,6,27
0.3696,6,26
-0.2762,6,25
0.2376,6,24
-0.7764,6,23
-0.2354,6,22
-1,6,21
-0.5366,6,20
-1,6,19
-0.546,6,18
-0.6324,6,17
-0.7018,6,16
-0.9532,6,15
-0.9952,6,14
-1,6,13
0.9996,9,13
0.8476,9,12
-1,9,11
1,9,10
0.5606,8,37
-0.3176,8,36
-0.302,8,35
0.0236000000000001,8,34
0.1986,8,33
-0.6702,8,32
0.0693999999999999,8,31
-0.8968,8,30
-0.8868,8,29
0.4466,8,28
0.457,8,27
0.577,8,26
-0.4074,8,25
0.285,8,24
-0.6044,8,23
-0.00719999999999998,8,22
-1,8,21
-0.1682,8,20
-0.1482,8,19
-0.1742,8,18
-0.2972,8,17
-0.1792,8,16
-1,8,15
-1,8,14
0.7384,8,13
-0.4144,8,12
-0.082,8,11
-0.0752,8,10
-1,8,9
-1,7,37
0.0392999999999999,7,36
-1,7,35
0.0727,7,34
0.0773999999999999,7,33
-1,7,32
-1,7,31
-1,7,30
-1,7,29
0.0769,7,28
-1,7,27
