,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
48,0.1226,0.0566,0.1186,0.0627,0.1162,-0.055,-0.6006,-0.503,0.00459999999999994,-1,0.1168,-0.5282,-1,0.1781,0.3318,0.3359,0.0632999999999999,-0.9022,-0.7988,0.0598000000000001,0.0646,0.0602,0.0599000000000001,0.0605,-0.655,-1,0.0573999999999999,-0.955,-1,0.1206,-0.6644,-1,0.0613999999999999,0.0593999999999999,0.0636000000000001,-0.9456,-0.8096,-0.9948,0.2312,-0.2348,-0.19,0.1164,0.1213,-0.8192,-0.7904,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0.0547,0.0314000000000001,0.0621,0.0307999999999999,0.0626,0.1794,-0.3372,-0.8058,0.3204,0.614,0.0604,-0.3028,1,0.0861000000000001,0.1813,0.1811,0.0311999999999999,-0.7676,-0.5418,0.0286,0.0337000000000001,0.0324,0.0349999999999999,0.0325,-0.3992,0.9754,0.0315000000000001,-0.8508,0.9758,0.0613999999999999,-0.6292,0.0338000000000001,0.0323,0.0301,0.0348999999999999,-0.8604,-0.5596,-0.9196,0.1187,-0.5334,-0.5196,0.0629,0.0561,-0.8702,0.0608,-0.822,-0.9344,-0.9302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,-1,-1,0.8966,-1,-1,0.2116,0.9994,0.554,0.9994,1,-1,0.9994,1,-1,-1,0.931,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,0.832,0.9528,0.821,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.2325,0.1195,0.2316,0.1192,0.2315,-0.5146,-0.34,-0.4764,-1,-0.1304,0.233,-1,-1,0.3346,0.557,0.5596,0.1159,-0.6012,-0.3514,0.1193,0.1258,0.1225,0.1241,0.1246,-0.9768,-1,0.125,-0.8772,-1,-0.6838,-0.3784,0.0922000000000001,0.1254,0.1184,0.1211,-0.7378,-0.348,-0.9166,0.4178,0.1718,0.2232,0.2238,0.2273,-0.5848,0.2264,-0.7798,-0.9326,-0.8978,-1,0.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,-1,-1,0.7816,-1,-1,0.9442,0.9906,0.1956,0.999,1,0.439,0.9936,1,-1,0.0742,0.9926,-1,-1,0.2194,-1,-1,-1,-1,-1,0.9988,1,-1,-1,1,0.6914,0.958,0.2796,-1,-1,-1,-1,-0.4692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.993,0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0.1261,0.0571999999999999,0.1255,0.0632999999999999,-0.8748,-1,0.6117,-0.9398,-1,-1,-0.912,-1,-1,-0.8598,-0.6726,-0.6648,0.0639000000000001,0.2802,-0.4266,0.0612999999999999,0.0598000000000001,0.0605,0.0607,0.0609,-0.1386,-1,0.0623,0.1763,-1,0.1263,-0.3794,-0.2434,-1,-1,0.0661,0.232,-0.3792,0.1239,-0.8334,-0.5762,-0.583,0.1197,0.1261,0.1188,0.1201,0.1799,0.1253,0.1234,0.0624,-1,0.2214,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,0.0588,0.0316000000000001,0.0628,0.0328999999999999,0.0652999999999999,0.0795999999999999,0.3792,-0.8522,0.3262,0.6068,-0.954,-0.4196,1,-0.9548,-0.7366,-0.6468,0.0307999999999999,0.1503,-0.5288,0.0289999999999999,0.0309999999999999,0.0308999999999999,0.0329999999999999,0.0324,0.3541,0.9792,0.0291999999999999,0.0941000000000001,0.9782,0.0602,-0.3024,0.0411999999999999,-0.9422,-0.9358,0.0295000000000001,0.1222,-0.5304,0.0645,-0.9788,-0.5434,-0.543,0.0608,0.0630999999999999,0.0672999999999999,0.0636000000000001,0.0886,0.0645,0.0612999999999999,0.0314000000000001,0.8252,0.1263,0.6742,-0.9472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,-0.3398,0.1785,-0.4794,0.1839,0.3355,0.8664,0.8158,0.1872,0.925,0.9914,0.321,0.9268,1,-0.1986,-0.9812,-0.5686,-1,-0.8072,-0.9986,-0.7968,0.1713,0.1821,0.1814,0.1771,0.6274,0.8416,0.1849,-0.1224,0.8438,0.3339,0.0906,0.9688,0.1805,0.1841,-1,-0.7406,-0.991,-0.4818,-0.7768,0.0798000000000001,0.0748,-0.4818,-0.5138,-0.3484,0.3263,-0.1032,-0.4114,-0.3998,-0.6566,0.112,-0.0528,-0.3288,0.3303,0.1786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,-0.2346,0.2105,-0.2768,0.2107,0.3786,0.295,0.4732,-0.1204,-0.1838,0.8188,-0.2908,0.1226,-1,-0.2834,-0.3422,0.0196000000000001,-0.7548,-0.9996,-0.5642,-1,0.2165,0.2089,0.2069,0.2107,0.022,0.9326,0.2036,-0.9356,-1,0.3831,-0.2622,0.9336,-0.5766,-0.5694,-0.6236,-0.9932,-0.5134,-1,-0.851,-0.5508,-0.5492,-0.3394,-0.3802,-0.2376,0.3861,-0.3096,-0.8896,-0.8378,-1,0.882,-0.4494,0.5508,-0.42,-0.573,-0.8152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,0.1799,0.0908,0.1837,0.0925,0.1738,-1,-0.4696,-0.2836,-1,0.4698,0.1803,0.002,-1,0.2572,0.4514,-0.3334,0.0931,-0.9718,-0.8252,-0.8728,0.0967,0.0903,0.0908,0.0918000000000001,-0.546,-1,0.0871999999999999,-0.9682,-1,0.1756,-0.2288,0.2534,0.0921000000000001,0.0966,0.0944,-0.995,-0.7064,-0.9884,-0.395,-0.7888,-0.763,0.1791,0.1763,-0.6672,0.177,-0.8326,-0.9802,-0.9472,-1,-1,-0.8254,-1,0.1791,0.0979000000000001,-0.5736,-0.9236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.0646,0.0307999999999999,0.0647,0.0315000000000001,0.0628,0.178,0.3746,-0.8588,0.3336,0.6206,-0.9426,-0.369,1,-0.9246,-0.6956,-0.6502,0.0308999999999999,0.1484,-0.523,0.0306,0.0276000000000001,0.0291999999999999,0.0331999999999999,0.0295000000000001,0.3552,0.9754,0.0303,0.0941000000000001,0.9806,0.0605,-0.2914,0.0529999999999999,-0.94,-0.935,0.0318000000000001,0.1252,-0.536,0.0654999999999999,-0.9546,-0.526,-0.5352,0.0637000000000001,0.0627,0.0626,0.0656000000000001,0.0931,0.0623,0.0607,0.0321,0.8298,0.1184,0.6804,-0.9594,-0.942,0.1842,-0.5846,0.0885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,-0.883,0.0293000000000001,-0.8734,0.0264,0.0552999999999999,0.1152,0.3697,0.1544,0.6642,0.6022,0.0641,0.4266,0.9804,-0.8336,-0.998,-0.7804,-0.9432,-0.8426,-0.926,0.0347,0.0333000000000001,0.0298,0.0316000000000001,0.0311999999999999,0.3516,0.9266,0.0325,0.0942000000000001,0.9568,0.0647,0.4254,0.5209,0.0310999999999999,0.0306999999999999,-0.9338,0.1243,-0.9852,0.0639000000000001,-0.8834,-0.5278,-0.5442,-0.8862,-0.8902,0.0581,0.0627,0.0906,0.0584,0.0617000000000001,0.0299,0.7394,0.1237,0.5404,0.0629999999999999,0.0335000000000001,-1,-0.8948,0.0884,0.0298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,-0.8758,0.0319,-0.8808,0.0304,0.0588,0.1318,0.3713,0.1506,0.6666,0.6006,0.0668,0.4295,0.872,-0.8224,-1,-0.761,-0.9358,-0.7958,-0.9388,0.03,0.0313000000000001,0.0307999999999999,0.0262,0.0306999999999999,0.3545,0.6536,0.0310999999999999,0.0911999999999999,0.7598,0.0581,0.4303,0.5282,0.0331999999999999,0.0308999999999999,-0.9372,0.1158,-1,0.0613999999999999,-0.8056,-0.516,-0.5192,-0.8824,-0.8756,0.0629999999999999,0.0622,0.0918000000000001,0.0612999999999999,0.0609,0.0310999999999999,0.4802,0.1237,0.0731999999999999,0.0649999999999999,0.0296000000000001,-1,-0.8618,0.0921000000000001,0.0311999999999999,-0.9434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,-0.457,0.1571,-0.4472,0.1529,0.2796,-0.8142,-0.121,0.0389999999999999,-0.6796,0.893,0.2926,0.3356,-1,-0.278,0.1802,-0.299,-0.696,-0.9998,-0.9922,-0.9934,0.1473,0.1589,0.1479,0.1495,-0.073,-1,0.152,-0.912,-1,0.2847,-0.1168,0.5074,0.1532,0.1481,-0.7218,-1,-0.539,-1,-0.3774,-0.911,-0.8916,-0.4388,-0.4624,-0.4454,0.2823,-0.7812,-0.9424,-0.908,-1,-1,-0.6444,-1,0.2835,0.1504,-0.5372,-0.9978,-0.985,0.1564,-0.7024,-0.7114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,-0.3418,-0.587,-0.2942,-0.5806,0.3782,0.946,0.8832,0.1756,0.9924,0.9234,-0.8092,0.6684,-1,-1,-0.9992,-0.0604,-1,-0.00660000000000005,-0.6526,0.2087,-0.5816,-0.5868,-1,0.2104,0.8296,0.9736,0.2115,-0.0848,-1,0.3872,0.808,0.9832,-1,-1,-1,0.0426,-0.995,0.3829,-1,0.2302,0.2208,-0.5374,-0.5696,0.3849,0.3825,0.5157,0.37,0.3767,0.2131,-0.00919999999999999,0.6247,0.6244,-0.6318,-1,-0.9654,0.187,-0.2594,-1,-1,-1,0.0568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,-0.343,0.1778,-0.3494,0.1776,0.3364,0.9384,0.5068,0.0693999999999999,0.994,0.8104,-0.836,0.506,-1,-0.9506,-0.9996,-0.1206,-1,-0.001,-0.7264,0.181,0.1808,0.1867,0.1827,0.1748,0.7658,0.8596,0.1894,0.4604,0.884,0.3283,0.4566,0.938,-1,-1,-1,0.0893999999999999,-0.9494,0.3362,-0.9946,0.4086,0.3854,-0.4138,-0.4464,0.3344,0.3381,0.4573,0.3316,0.327,0.1809,0.8174,0.5692,0.917,-0.6774,-1,-0.9842,0.1464,0.462,-1,-1,-1,0.1528,-0.9914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,-0.5486,0.1279,-0.539,0.1249,0.2344,0.8032,0.8604,-0.2238,0.9342,0.9082,-0.897,0.288,-1,-0.9776,-0.9996,-0.4328,-1,-0.2992,-0.7518,0.124,0.1185,0.1235,0.1188,0.1187,0.6602,-1,0.1242,0.3222,-1,0.2285,0.698,0.9146,-1,-1,-0.771,0.4126,-0.9984,0.2256,-0.9994,0.1092,0.0975999999999999,-0.5864,-0.6186,0.2397,0.2328,0.3288,0.2265,0.2305,0.1198,-1,0.4207,0.0755999999999999,-0.789,-1,-0.9882,-0.2576,0.3196,-1,-1,-1,-0.013,-1,-0.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,-0.1376,0.2359,-0.1728,0.2395,0.4269,0.6916,0.9678,0.2972,0.9864,0.3426,-0.7736,0.7012,-1,-0.9044,-0.8504,-0.3898,-1,-0.8364,-0.2762,-1,0.2431,0.2366,0.2391,0.2379,0.894,0.9996,0.2446,0.1268,1,0.4168,0.7724,0.9928,-1,-1,-1,-0.5344,-0.071,-0.1636,-1,-0.3192,-0.3516,-0.2432,-0.2982,0.4233,0.4337,0.5647,0.4195,0.4332,0.238,-0.1046,0.6739,0.9826,-0.5784,-1,-0.874,-0.329,-0.3116,-1,-0.7108,-0.7124,-0.8172,-0.143,-0.2278,-0.5236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.3076,0.4076,0.2864,0.4031,0.6428,0.459,0.9026,0.5058,0.9914,0.9994,-0.505,0.5996,1,-0.7008,-0.9062,0.338,-1,-1,-0.5518,-1,0.41,0.4087,0.4026,0.4063,0.6002,0.9762,0.3992,-0.8636,0.9978,0.6428,-0.3298,0.9974,-1,-1,-1,-1,-0.9066,-1,-0.8924,-0.656,-0.7092,0.1494,0.1212,0.2824,0.6455,0.2532,-0.6666,-0.5608,-1,0.997,0.1332,0.995,-0.2508,-1,-0.9954,-0.6214,-0.8778,-1,-1,-1,-1,-0.1792,0.1128,-0.7642,-0.9996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.0616000000000001,0.0322,0.0619000000000001,0.0345,0.0668,0.6458,0.367,0.1556,0.6617,0.6098,0.0638000000000001,0.4283,1,0.0932999999999999,0.1806,-0.6348,0.0317000000000001,0.1553,0.2427,0.0306999999999999,0.0302,0.0299,0.0291999999999999,0.0291999999999999,0.3539,0.977,0.0326,0.0984,0.9794,0.0649,0.43,0.5238,0.0356000000000001,0.0311999999999999,0.0355000000000001,0.1196,0.245,0.0639000000000001,0.1229,0.2398,0.2431,0.0632999999999999,0.0603,0.0602,0.0646,0.0904,0.0599000000000001,0.0617000000000001,0.0302,0.832,0.1256,0.6944,0.0652999999999999,0.0293000000000001,0.1808,0.2077,0.0949,0.0286,0.0345,0.0342,0.1514,0.2088,0.178,0.1242,0.2455,0.4013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,-0.8918,-0.9382,-0.8712,-0.94,0.0620000000000001,0.6441,0.3745,0.149,0.6659,0.624,0.0612999999999999,0.4209,1,-0.893,0.1824,0.186,0.0317000000000001,0.1537,0.2459,0.0302,-0.9356,-0.932,-0.9344,0.0317000000000001,0.3451,0.9776,0.0358000000000001,0.0851,0.974,0.0590999999999999,0.4309,0.0542,0.0322,0.0288999999999999,0.0308999999999999,0.1194,0.2428,0.0629,0.1218,-0.5232,-0.5276,-0.8936,-0.8912,0.0630999999999999,0.0602,0.0967,0.0619000000000001,0.0613999999999999,0.0290999999999999,0.8338,0.1235,0.6952,0.0618000000000001,0.0309999999999999,0.1795,0.2146,0.0968,0.0274000000000001,0.0309999999999999,0.0290999999999999,0.1437,-0.5938,0.1818,0.1251,0.239,0.4022,0.0285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,-0.8878,-0.9364,-0.987,-0.9372,0.0585,0.6473,0.3706,0.152,0.6659,-0.808,0.0621,0.4325,0.3056,-0.8142,0.1774,0.1823,0.0306,0.1494,0.2295,0.032,-0.9406,-0.9384,-0.9396,0.0319,0.3467,-0.00700000000000001,0.0291999999999999,0.0918000000000001,0.8378,0.0600000000000001,0.4256,-0.0196,0.0287999999999999,0.0316000000000001,0.0319,0.126,0.2378,0.0625,0.1225,-0.916,-0.9382,-0.8846,-0.899,0.0638000000000001,0.0613999999999999,0.0872999999999999,0.0599000000000001,0.0632999999999999,0.0319,0.1956,0.1146,-0.0162,0.0641,0.0316000000000001,0.1819,0.2117,0.0925,0.0310999999999999,0.0298,0.0307999999999999,0.1534,-0.6008,0.1801,0.1205,0.2445,0.3943,0.0299,-0.9426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,-0.8716,-0.9344,-0.8714,-0.94,0.0585,0.644,0.3759,0.1541,0.6612,0.6186,0.0625,0.4364,1,-0.8436,0.1761,0.1809,0.0293000000000001,0.1531,0.24,0.0319,-0.94,-0.9388,-0.9362,0.0308999999999999,0.3409,0.9794,0.0281,0.0909,0.9776,0.0627,0.4276,0.0448,0.0326,0.0313000000000001,0.0323,0.1232,0.2426,0.0608,0.1203,-0.5218,-0.5258,-0.878,-0.888,0.0622,0.0625,0.0905,0.0672999999999999,0.0628,0.0287999999999999,0.8294,0.1219,0.677,0.0634999999999999,0.0317000000000001,0.1753,0.211,0.0895999999999999,0.0324,0.0304,0.032,0.1518,-0.59,0.1784,0.1221,0.2409,0.4074,0.0311999999999999,-0.9342,-0.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,0.5678,0.5429,0.5406,0.5292,-0.345,1,-0.963,0.3688,1,0.237,0.7831,0.136,-1,0.6938,0.9412,0.9794,0.0269999999999999,0.2266,0.9532,0.5339,0.5232,0.5232,0.5261,0.5265,0.7568,0.998,0.5238,-0.0716,0.9856,0.7775,0.1266,0.9986,0.5307,0.5167,0.0164,0.1784,0.9112,-0.4304,0.3318,0.998,0.997,0.4402,0.3888,0.5524,0.5476,0.3844,-0.4222,-0.298,-1,0.9924,-0.3224,1,0.2304,0.526,0.8358,0.954,0.2586,0.5282,0.0524,0.0198,0.409,0.9806,0.7994,0.8914,0.9958,0.9994,0.5275,0.531,0.526,0.5336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
