,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
33,0.0638000000000001,0.0818000000000001,0.0327999999999999,0.0502,0.0827,0.0159,0.0328999999999999,0.0162,-0.904,0.0641,0.0186999999999999,-0.9628,0.0154000000000001,0.0147999999999999,0.0154000000000001,0.0155000000000001,0.0149999999999999,0.0145,0.0179,0.0166999999999999,0.016,0.0163,0.0181,0.0157,-0.9322,-0.7614,0.0841000000000001,0.0807,0.0353000000000001,0.0623,-0.136,-0.3906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,0.9956,0.999,-1,-1,0.988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9986,-1,-1,-1,-1,1,0.9952,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,0.0660000000000001,0.0821000000000001,-0.9532,0.044,0.0814999999999999,0.0148999999999999,0.0307999999999999,0.0162,-0.9026,-0.9162,0.0143,0.048,0.0158,-0.9642,0.0182,0.0148999999999999,0.0184,0.0168999999999999,0.0162,0.0169999999999999,0.0159,0.0167999999999999,0.0179,0.0165999999999999,0.0674999999999999,-0.751,-0.8484,-0.876,-0.952,0.0681,-0.1114,-0.354,0.0159,0.9462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,-0.918,-0.8954,0.0299,-0.9582,-0.8928,0.0159,0.0303,0.0181,0.0761000000000001,0.0653999999999999,0.0173000000000001,-0.9478,0.0157,0.0168999999999999,0.0145,0.0165,0.0154000000000001,0.0166999999999999,-0.969,-0.9694,0.0164,0.0168999999999999,-0.9694,0.0167999999999999,0.0609,0.1432,0.0801000000000001,-0.943,0.0327,-0.9816,0.4951,0.371,0.0164,0.6252,0.0178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,-0.8022,-0.803,0.0652999999999999,-0.913,-1,0.0353000000000001,0.0629,0.0327,0.1565,0.123,0.0327,-0.8968,0.0327999999999999,0.0302,0.0311999999999999,0.0301,0.0348999999999999,0.0298,-1,-0.945,0.0336000000000001,0.0317000000000001,-0.9426,0.0333000000000001,0.1221,0.2614,0.1553,-1,0.0642,-0.8716,0.3646,0.6089,0.0334000000000001,-1,0.0308999999999999,-0.9432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0.9432,0.979,-1,-1,0.9658,-1,-1,-1,0.4516,0.8576,-1,-1,-1,0.4868,0.8585,-1,-1,-1,-1,0.4442,0.8584,0.8554,0.4304,-1,0.4674,0.9626,0.8648,0.8512,0.3784,0.8222,1,0.999,-1,1,-1,0.4542,0.5946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,-1,0.946,-1,-1,0.8138,-1,-1,-1,-1,0.969,-1,-1,-1,-1,0.9442,-1,-1,-1,-1,-1,0.9481,0.9394,-1,-1,-1,0.9514,-1,-1,-1,-1,0.9786,-0.509,-1,1,-1,-1,-1,0.9556,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.479,0.6454,-1,-1,0.2978,-1,-1,-1,-1,-0.0548,-1,-1,0.4911,-1,0.4774,-1,-1,-1,-1,-0.0696,0.4896,0.4811,-0.0996,-1,-1,-0.4704,-1,-0.6666,-1,-0.1038,-0.2774,-0.994,-1,0.9996,-1,-0.1016,-1,0.9998,1,NA,NA,NA,NA,NA,NA,NA,NA
41,-0.816,-0.892,-0.8804,-0.8542,-0.9396,0.0654999999999999,0.1211,-1,-0.658,0.2346,0.0662,-0.8026,0.0601,0.0632999999999999,0.0647,0.0689,0.0659000000000001,0.0634999999999999,-1,-0.951,0.0633999999999999,0.0628,-0.9542,0.0637000000000001,0.2351,-0.3102,0.2774,-0.9598,0.1187,-0.9646,0.3096,0.1996,0.0669999999999999,-1,0.0690999999999999,-1,-0.9642,0.5236,-1,-0.5654,NA,NA,NA,NA,NA,NA,NA
42,0.9638,0.9812,-1,-1,0.9752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5966,-1,-1,0.5862,-1,-1,0.7656,0.292,0.8254,-1,0.7728,0.9126,0.2786,-1,1,-1,0.594,0.6934,1,1,-0.752,0.4172,NA,NA,NA,NA,NA,NA
43,0.6698,0.8426,-1,-1,0.5922,-1,-1,-1,-1,0.3116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3924,-0.108,-1,-1,-1,0.9572,0.86,-1,1,-1,-1,-1,0.9932,0.8512,0.969,-1,0.9,NA,NA,NA,NA,NA
44,0.7827,0.6292,-1,0.6849,0.5944,-1,-0.29,-1,-0.8492,-0.4484,-1,-0.0962,0.3212,-1,0.3169,0.3147,0.305,0.323,0.3167,0.3143,0.3254,0.314,0.328,-1,-0.7982,-0.6974,-0.69,0.2752,-0.1064,0.1604,-0.4554,-0.6832,-1,1,-1,0.317,0.0294000000000001,0.9762,0.45,-0.9934,-0.0836,-0.0556,-0.977,NA,NA,NA,NA
45,0.0633999999999999,0.0827,0.0337000000000001,0.0497000000000001,-0.8618,-0.9656,-0.972,0.0162,-0.8956,-0.9228,0.0152000000000001,0.0465,0.0147999999999999,0.0163,0.0165,0.0182,0.0192000000000001,0.0156000000000001,0.0182,0.0153000000000001,0.0167999999999999,0.0152000000000001,0.0159,-0.9662,-0.932,-0.7384,-0.857,-0.8742,0.0317000000000001,0.0628,-0.1,-0.3682,0.0162,0.9398,0.0164,0.0144,0.0336000000000001,0.5024,0.8484,-0.0786,0.0629,0.666,0.4624,-0.4274,NA,NA,NA
46,-0.9714,-1,0.0962000000000001,-0.8892,-1,0.0462,-0.9058,0.0484,-0.6786,0.1895,0.0528999999999999,-0.9406,0.048,0.0463,0.0503,-0.9182,-0.9192,-1,-1,-0.984,0.0479000000000001,0.0494000000000001,-0.9846,0.0499000000000001,-0.7578,-0.407,0.2208,-1,-0.8612,-0.9868,0.5448,0.759,0.0482,-1,0.0458000000000001,-1,-0.9248,0.783,-1,-0.0881999999999999,-0.9524,0.7466,-1,0.2062,0.0463,NA,NA
47,0.0672999999999999,0.0855999999999999,0.0327,0.0518000000000001,0.0794999999999999,0.0175000000000001,0.0286999999999999,0.0168999999999999,0.0835999999999999,0.0622,0.0170999999999999,0.0483,0.0154000000000001,0.0154000000000001,0.0179,0.0173000000000001,0.0175000000000001,0.0157,0.0155000000000001,0.0148999999999999,0.0188999999999999,0.0132000000000001,0.0164,0.0162,0.0620000000000001,0.139,0.0792999999999999,0.0803,0.0319,0.0638000000000001,0.495,0.374,0.0146999999999999,0.3778,0.0144,0.0164,0.0305,0.3422,0.4488,0.4717,0.0609,0.5552,0.1892,0.321,0.0159,0.0467,NA
