,711_E-1-S,711_E-1-M,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,711_P-1-D,711_P-2-D,711_P-3-D,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-M,712_E-3-D,712_P-1-M,712_P-1-D,712_P-2-D,712_P-3-D,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-S,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-1-X1,713_P-3-X1,713_S-1-M,713_S-1-D,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_20-24,714_P1_30-34,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_1-5,715_S1_10-14,715_S1_20-24,715_S2_20-24,715_S3_20-24,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_30-34,716_P1_30-34,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_20-24,716_P3_30-34,716_S1_1-5,716_S1_10-14,716_S2_1-5,716_S2_10-14,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_E2_1-5,717_E3_1-5,717_E3_10-14,717_E3_30-34,717_P1_20-24,717_P2_10-14,717_P2_20-24,717_P3_20-24,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S3_1-5,717_S3_10-14,717_S3_20-24
713_E-1-X0,-1.30341245916983,-0.63727542718542,0.570993089689921,-1.08880406535632,-2.15888601409316,1.24010471503177,2.06552850684145,0.570993089689921,2.3056541267609,2.87666942864093,2.03313064001016,2.11421768938945,1.01822553680504,1.26232535824201,0.385189995743873,0.0677100872388037,-1.30341245916983,-0.754634907841401,1.48745489662912,1.52434524427679,-1.77601342229871,-0.298031292935088,0.570993089689921,2.11421768938945,1.6692507410968,1.71134612210659,1.7826020309272,0.016838060673998,-0.636662061553726,1.29134935071687,-1.87544330684331,2.11421768938945,2.11421768938945,2.11421768938945,0.720100922328305,1.12815959805576,-2.64778379945308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-1-X1,-1.55326846357115,-0.0690540697029796,0.745574768710156,-0.938833750734446,-1.66436359111275,0.765178887606048,2.13860914170535,0.745574768710156,-0.714208242869136,2.65959794529384,1.19661376297822,2.19953611158007,0.904369631312926,1.29534801362368,0.381317918537962,0.168141304104388,-1.55326846357115,-0.66737601127982,1.22279586694888,1.21353510422057,-1.25522971312988,0.0172222916994342,0.745574768710156,2.19953611158007,1.5057494786989,0.84602245328798,0.625897999155415,-0.00235766583301118,-0.643295687101996,1.32012425089029,-1.92647730474679,2.19953611158007,2.19953611158007,2.19953611158007,0.751685637123717,1.42246249864256,-2.07723603644378,0.487365044099754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-2-D,0.356504287618187,NA,-2.31168566719626,-1.39784867116252,-0.841191786526484,0.362187424326842,0.897819260474223,-2.31168566719626,0.509010860605817,0.108049045608838,1.58028178164387,0.948983596746852,0.387399793639643,0.299939413784014,0.0280269692941421,-0.412102102053282,0.356504287618187,-0.122359896076961,-0.710173467746838,-0.390914850581455,-2.24511013874869,-2.31168566719626,-2.31168566719626,0.948983596746852,1.64746312049476,1.08627622781125,0.215320440874788,-0.112095693279899,0.655906958875488,0.327570970644555,0.232905401819809,0.948983596746852,0.948983596746852,0.948983596746852,0.362187424326842,0.938900931415769,0.232905401819808,-0.63727542718542,-0.0690540697029796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-2-X0,0.59982085153214,-2.31168566719626,NA,0.258418561043976,0.611978040682367,0.614076743046415,1.22043229920122,NA,0.911272799857528,1.18309213036063,2.21918079093719,1.27679068235318,0.741763202508212,0.616128765864664,0.293645342170794,-0.225469311459456,0.59982085153214,0.739696094636534,0.723124222124907,0.723124222124907,0.120668289296737,-2.31168566719626,NA,1.27679068235318,2.2350883066573,1.60606332335577,0.913989001799642,0.122478500500428,0.681100669399104,0.645449949168135,0.484009250864666,1.27679068235318,1.27679068235318,1.27679068235318,-0.360958270888526,0.185925306869773,-0.597872813915327,0.570993089689921,0.745574768710156,-2.31168566719626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-2-X1,-0.614714691165053,-1.76036970681694,0.134691319946694,-1.03665021061602,-1.81056145351241,1.27045732532547,2.11304273070174,0.134691319946694,-0.662048403342887,2.48579739655864,2.85193945600411,2.16956714875839,1.28601996384704,1.35587402123893,0.605682959050708,0.114374402768018,-0.614714691165053,-0.737897044884615,1.30584732451633,1.3622453221023,-1.44433138949634,-1.16856263063801,0.134691319946694,2.16956714875839,2.51940067140931,2.19194198748833,1.44757728535255,0.214173881791051,-0.748984251186412,1.38464648399134,-1.32308101255909,2.16956714875839,2.16956714875839,2.16956714875839,-0.0559393514203072,0.412546794394689,-2.49641294786287,1.50770140084679,0.331953088261496,-1.76036970681694,0.134691319946694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-3-M,0.356504287618187,NA,-2.31168566719626,-1.39784867116252,-0.841191786526484,0.362187424326842,0.897819260474223,-2.31168566719626,0.509010860605817,0.108049045608838,1.58028178164387,0.948983596746852,0.387399793639643,0.299939413784014,0.0280269692941421,-0.412102102053282,0.356504287618187,-0.122359896076961,-0.710173467746838,-0.390914850581455,-2.24511013874869,-2.31168566719626,-2.31168566719626,0.948983596746852,1.64746312049476,1.08627622781125,0.215320440874788,-0.112095693279899,0.655906958875488,0.327570970644555,0.232905401819809,0.948983596746852,0.948983596746852,0.948983596746852,0.362187424326842,0.938900931415769,0.232905401819808,-0.63727542718542,-0.0690540697029796,NA,-2.31168566719626,-1.76036970681694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-3-D,-0.148912784107838,-0.847427177139333,0.308559968029621,-0.731768809131905,-1.30645821341073,1.13131989575471,1.87984626366462,0.308559968029621,1.0345285263694,-0.305798920750834,2.06314252795368,1.92542311284449,1.28342435545667,1.10988868407704,0.403830077604267,-0.0959011092475362,-0.148912784107838,-0.510746264707192,1.15690996373306,1.21427045949836,-0.605884977786961,-0.507367311157451,0.308559968029621,1.92542311284449,1.87640304594045,1.98127105292935,-0.426826870471998,0.134562243520053,-0.489419425610468,1.14598997125974,-1.41934850417127,1.92542311284449,1.92542311284449,1.92542311284449,0.415489208903824,0.794960954370087,-1.82278235429211,-0.696115102524402,-0.669915809080623,-0.847427177139333,0.308559968029621,-0.687590182109113,-0.847427177139333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-3-X0,-0.767632090322525,-0.844623570222153,-0.433399646594826,-1.15369112293941,-1.56695580492689,1.03945079558456,1.81953888305365,-0.468520430977506,1.06966421013502,0.0646394553669746,1.69773827623512,1.87043720492059,1.15076038354821,1.06601424321337,0.388814198594186,-0.0460005728848401,-0.767632090322525,-1.0621083565958,0.498842579118305,0.697262252799649,-1.18642555554581,-0.226555475617754,-0.338041967308431,1.87043720492059,1.68453540350084,1.52082483521067,-0.305828468045625,0.113772245116628,-0.523822601370106,1.09543585301881,-1.59485428983493,1.87043720492059,1.87043720492059,1.87043720492059,-0.115598948198708,0.20900780346447,-1.6793587060461,-1.00639048907638,-0.71345321409587,-0.844623570222153,-0.432503228181272,-1.17729326277532,-0.844623570222153,-0.488440053535395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-3-X1,-0.365732672979624,-0.667121926742592,0.355601568005979,-0.236536144512901,-1.085110057559,0.97090149539946,1.7693653202306,0.355601568005979,1.70793344917723,1.19693304771499,2.55377279638457,1.82564791796713,1.17244397888977,1.15793157213084,0.49813963575572,-0.0107347756065682,-0.365732672979624,0.126246171414099,1.18155912636977,1.21891116185479,-0.371470716465348,-0.748042564694008,0.355601568005979,1.82564791796713,2.48263686098731,1.87734276037447,-0.135138692955098,0.14748602043934,0.0287071590456416,1.18719517477809,-1.29690494104438,1.82564791796713,1.82564791796713,1.82564791796713,0.580721270526374,1.07375823337039,-1.50304027663815,-0.867463226220374,-0.587397790301576,-0.667121926742592,0.355601568005979,-0.805499152458834,-0.667121926742592,0.651227640846136,-0.951618786265432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_P-1-X1,0.695579146033441,1.26608793491376,1.7524747748395,1.72063967763952,2.01346960397876,1.10237326718816,-2.30078155379519,1.71217484959714,0.251436857661222,-0.78418493420254,1.3555508846063,-2.30161906819153,-0.358396085905463,-0.564629912538181,-0.880001364402822,0.562365650254654,0.695579146033441,1.73385655841648,1.84263024734393,1.8585589553697,2.20598140540385,1.252993837993,1.81398846716472,-2.30161906819153,1.37000062739033,1.15946602189446,-0.108421241667518,0.865172994610525,-1.43082531523407,-0.664921302065142,1.23074953931875,-2.30161906819153,-2.30161906819153,-2.30161906819153,1.44644143277341,-0.880148382300923,1.65599735908152,1.80957545861327,1.85089699313763,1.26608793491376,1.75335908627717,2.2945229354072,1.26608793491376,1.99641241438557,1.84387302716867,2.38633070456181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_P-3-X1,0.527243698447876,1.42719626739865,1.96789045946622,1.71710730919517,1.83642664718744,1.14513696959554,-1.79537765505227,1.91748137672683,0.725943171052233,-0.192717083675174,1.23187941497312,1.04522423474175,0.281974127249543,0.315915099475862,-0.66484816389629,0.630936789964187,0.527243698447876,1.70078079044435,2.10543423587634,2.08812752611628,2.12659883089961,1.40440101302327,2.04526539206856,1.04522423474175,1.70786424678991,-1.24469658147165,-0.496008234787564,0.861624042146896,-1.43488474577668,0.272425199792281,0.514895852399391,1.04522423474175,1.04522423474175,1.04522423474175,1.66091133570517,-0.478591480744163,1.4627799786906,1.64486914706121,1.56140287255527,1.42719626739865,1.9690001849613,2.28357275813501,1.42719626739865,1.94443744228768,1.77635864068901,2.20143692638027,0.519325531607278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-1-M,0.690346743693967,0.372683283971252,0.684686117121692,-0.040667477984648,0.0337363375287675,0.644496129076431,-0.634091920305281,0.671811194606286,0.0465973117506653,-0.935146474771684,-0.709567948081704,1.27663168692881,NA,0.0791151984040011,-2.38613196285673,-0.284368320597638,0.690346743693967,0.548463017214079,0.994350789775582,1.01510756265517,0.250274127583607,0.317804515549663,0.703912711266772,1.27663168692881,-0.416835383523982,-0.224201981814502,-0.523979185419355,0.885415828574257,-0.858512696504221,0.0791151984040011,-0.634107828886394,1.27663168692881,1.27663168692881,1.27663168692881,0.740255722636395,-0.140504510818771,-0.116175434180782,0.0766149239711199,-0.111029918741451,0.372683283971252,0.68496687595564,0.415247040011973,0.372683283971252,0.675517634840178,0.46924724539332,0.50716272145823,-0.339911847980902,0.0470348777896897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-1-D,NA,0.356504287618187,0.599722586961497,-0.230414076147177,-0.241364012209971,0.634189955675391,1.20290350894623,0.594991821744208,-0.0168444411237341,-1.42538774961467,0.0954779264297522,1.24660719234088,0.709318830227411,0.448812073570864,-0.271333140768175,-0.365635817334395,NA,0.0924267097534971,0.85964739142568,0.87722708513408,0.0306202723700567,0.289970051641933,0.605513793939565,1.24660719234088,0.152851293892176,0.474243945091917,-1.30829459821698,-0.365635817334395,-0.301208382190544,0.481142052258845,-1.07424058411792,1.24660719234088,1.24660719234088,1.24660719234088,0.685029027924462,0.844482166913408,-0.33633335482375,-1.30341245916983,-1.55326846357115,0.356504287618187,0.59982085153214,-0.614714691165053,0.356504287618187,-0.148912784107838,-0.767632090322525,-0.365732672979624,0.695579146033441,0.527243698447876,0.690346743693967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-2-M,-0.365635817334395,0.0267025689200151,0.284182522186563,-0.282075824865182,-0.152762524138791,0.348761897078994,0.990422471241223,0.281436235408239,0.436660916177504,-0.923047378566216,0.5296774079558,1.03121945922832,0.885415828574257,0.651179137897062,0.871920735906676,-0.365635817334395,-0.365635817334395,-0.0345821460253633,0.589555334659191,0.61113007127693,0.0370198159034561,-0.0415842411400796,0.286455997789473,1.03121945922832,0.608015693444089,0.575279694947226,-0.84182758907411,NA,-0.104509960339313,0.663362076204973,-0.781506592588516,1.03121945922832,1.03121945922832,1.03121945922832,0.379824332226518,0.55513883398985,-0.287519645042562,-0.235369599215787,-0.306606417627206,0.0267025689200151,0.28423638235522,0.00481892580196414,0.0267025689200151,0.0482083519464834,-0.0284761641141296,0.00372731497538513,0.798337760528249,0.76285188786478,0.885415828574257,-0.365635817334395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-2-D,-0.365635817334395,-0.412102102053282,-0.225384774415371,-0.347627956887218,-0.0947113608582128,-0.105351652329916,0.450018307746623,-0.221622666977075,0.663403428536914,-0.869805973684916,0.711231232258258,0.49638400355462,0.369869344587667,0.496384003554621,-0.00651149313362959,NA,-0.365635817334395,-0.227841379558176,-0.016928785893989,0.00315360372457987,-0.0453948220142447,-0.445801329006879,-0.231925296503991,0.49638400355462,0.785116773766236,0.362156630417699,-0.824468123133332,-0.365635817334395,-0.0171984740293356,0.49638400355462,-0.452180207683236,0.49638400355462,0.49638400355462,0.49638400355462,-0.152586067765535,-0.0198265705003037,-0.231949432810326,0.0677100872388037,0.168141304104388,-0.412102102053282,-0.225469311459456,0.114374402768018,-0.412102102053282,-0.0959011092475362,-0.0460005728848401,-0.0107347756065682,0.562365650254654,0.630936789964187,-0.284368320597638,-0.365635817334395,-0.365635817334395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-2-X0,-0.141683813124781,0.906557552589234,1.3511027516387,0.863611232868217,1.23122437940418,0.841628548408216,-1.55042455207756,1.32208710120827,-0.0385724199301676,-1.48884174903646,-1.46883698204554,-1.72383654081837,-1.74157795695987,-1.80305059900533,0.000950227876478197,0.151543989211624,-0.141683813124781,0.749070237363724,1.53607534181713,1.53472062115178,1.40678016869143,0.861198485101351,1.3941748603934,-1.72383654081837,-1.87322862184435,-1.60313410299148,-1.089811269189,0.204136545849517,0.287017663684299,-1.84836265848657,0.348606793532292,-1.72383654081837,-1.72383654081837,-1.72383654081837,1.18122052886344,1.02886321597943,0.968118968114473,0.405195724938975,-0.131104738417989,0.906557552589234,1.35173529396167,0.868086267584405,0.906557552589234,0.618935438872017,0.372477165889787,0.878993113287326,-1.88209260241354,-1.97800999327026,-1.26482402722389,-0.141683813124781,0.0707671333790461,0.151543989211624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-3-S,1.24660719234088,0.948983596746852,1.27650866119668,1.39810466346667,1.56679855959545,0.320081540235785,-2.54589242646719,1.26333608133192,0.242052137294285,1.42972138513494,0.0515466279901147,NA,0.845573273414465,0.49638400355462,-0.938427767706159,0.49638400355462,1.24660719234088,1.67400843041098,1.0484193572526,1.00672272527676,1.61828412751286,0.932157934969011,1.29525634072744,NA,1.06132294242749,-0.448624141744632,1.41301398208333,0.872510761452647,-1.0634833742562,0.49638400355462,1.15107500214594,NA,NA,NA,0.841255981538718,-1.5495870195729,1.33794135929726,2.11421768938945,2.19953611158007,0.948983596746852,1.27679068235318,2.16956714875839,0.948983596746852,1.92542311284449,1.87043720492059,1.82564791796713,-2.30161906819153,1.04522423474175,1.27663168692881,1.24660719234088,1.03121945922832,0.49638400355462,-1.72383654081837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-3-M,0.373255189971616,0.235629225823398,0.545267581855924,0.556977881458646,0.788823741759761,0.270405461185604,-1.90455678031507,0.536001790493231,0.137969092839795,-0.508279597350428,-0.0151784098811318,0.49638400355462,0.0791151984040009,NA,-1.93130606090111,0.49638400355462,0.373255189971616,0.78342127372886,0.633459850093575,0.655022851145446,0.871095379051008,0.212524522280406,0.558711604646176,0.49638400355462,0.556909450353072,-0.218799373175415,-0.193741898940771,0.788852960101162,-1.28136432970225,NA,0.264581463640465,0.49638400355462,0.49638400355462,0.49638400355462,0.393844510678242,-1.46890233133704,0.554121480229512,1.18322349115238,1.22676649987594,0.235629225823398,0.545467924394873,1.27616730208965,0.235629225823398,1.01646541899657,0.988045198692481,1.07878620175552,-0.388689577107997,0.389681779951085,0.0791151984040011,0.373255189971616,0.619133869623801,0.49638400355462,-1.68609950996303,0.49638400355462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-3-D,0.285092714170768,0.161039326649268,0.459753441148079,0.447971197578926,0.693702453801548,0.247525515469847,-1.74174272953368,0.451992466668163,0.308058283036135,-0.508279597350428,0.107088173594683,0.496384003554621,0.0791151984040009,NA,-1.94005233756321,0.49638400355462,0.285092714170768,0.666265837138073,0.581051779721822,0.602972685033509,0.775760400385873,0.136610821295133,0.470930913721761,0.496384003554621,0.621664624769352,-0.141688304163369,-0.193741898940772,0.766299345121006,-1.13791014063741,NA,0.176462512645114,0.496384003554621,0.496384003554621,0.496384003554621,0.347620529270269,-1.32165425290989,0.465249866643246,1.07306712049972,1.1295531119643,0.161039326649268,0.459920998834883,1.16323452073097,0.161039326649268,0.893594813280691,0.882692566983135,0.969474406838856,-0.248400059100055,0.446420016248209,0.0791151984040011,0.285092714170768,0.573740605340333,0.49638400355462,-1.5322077118899,0.496384003554621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-3-X0,1.24660719234088,0.948983596746852,1.27650866119668,1.39810466346667,1.56679855959545,0.320081540235785,-2.54589242646719,1.26333608133192,0.242052137294285,1.42972138513494,0.0515466279901147,NA,0.845573273414465,0.49638400355462,-0.938427767706159,0.49638400355462,1.24660719234088,1.67400843041098,1.0484193572526,1.00672272527676,1.61828412751286,0.932157934969011,1.29525634072744,NA,1.06132294242749,-0.448624141744632,1.41301398208333,0.872510761452647,-1.0634833742562,0.49638400355462,1.15107500214594,NA,NA,NA,0.841255981538718,-1.5495870195729,1.33794135929726,2.11421768938945,2.19953611158007,0.948983596746852,1.27679068235318,2.16956714875839,0.948983596746852,1.92542311284449,1.87043720492059,1.82564791796713,-2.30161906819153,1.04522423474175,1.27663168692881,1.24660719234088,1.03121945922832,0.49638400355462,-1.72383654081837,NA,0.49638400355462,0.496384003554621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-3-X1,1.6353238979643,1.29035269776705,1.76194907785547,1.9391374600279,2.19879153457286,0.600727030196777,-2.6021221520395,1.7303458497911,0.711868890409432,2.42197716994357,2.58000982575632,-2.74907728502394,-0.135690751654222,-0.820243062443205,-0.32516276010139,0.794826744145454,1.6353238979643,2.36757678626727,1.57881566998185,1.52400037500539,2.28553135078272,1.28170996098126,1.80954731059371,-2.74907728502394,2.41350213638042,1.31880256482981,2.14107514428451,1.29491744236506,-0.0354560378182757,-0.938669196882929,1.52425892701014,-2.74907728502394,-2.74907728502394,-2.74907728502394,1.25900054672072,-0.625680218345087,1.83469333248956,2.98541146044481,2.98328002815262,1.29035269776705,1.7626378664852,3.05784399326165,1.29035269776705,2.72071806371726,2.66571648239804,2.64433413382878,2.44159255696654,2.36366557473072,0.752617512110762,1.6353238979643,1.5089512869448,0.794826744145454,-0.646688427038848,-2.74907728502394,-0.592346609973859,-0.390274671109538,-2.74907728502394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
