,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
26,-0.3084,-0.8396,-0.8472,-0.6154,0.1738,0.5018,-0.6304,-0.5454,-0.7078,-0.0496,-0.0476,0.639,0.5732,-0.2028,-0.9808,-0.8286,-0.3732,0.4812,0.533,0.6778,0.693,1,-0.638,-0.3894,-0.9206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,0.263,-1,-1,-1,0.000799999999999912,0.9038,-1,-1,-1,-1,-1,0.7508,0.937,-0.1804,-1,-1,-0.2932,0.294,-1,-1,1,1,-1,0.5382,-1,0.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,-0.767,-0.9998,-0.9944,-0.7778,-0.1492,-1,-0.9994,-0.9532,-1,-0.8596,-0.9662,-0.1506,-0.235,-1,-0.9988,-0.9822,-1,-0.3568,-0.3592,-0.4482,-1,-1,-0.9758,-0.7432,-0.9834,-0.8886,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,-0.8632,-0.946,-0.8744,-0.6326,-0.1436,-0.631,-0.8772,-0.807,-0.999,-0.3592,-0.3866,-0.3412,0.0786,-1,-0.9088,-0.9576,-0.9422,-0.7794,-0.939,-0.5728,0.904,-1,-0.8342,-0.8874,-0.9844,-0.414,-0.0208,-0.9696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,-1,-1,-1,-1,0.91,0.9964,-1,-1,-1,-1,0.9898,-1,-1,0.7758,-1,-1,-1,-1,-1,0.9092,1,1,-1,-1,-1,-1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,-1,-1,-1,-1,-1,0.9968,-1,-1,0.9442,-1,0.9828,-1,0.8758,0.9564,-1,-1,0.9336,-1,-1,0.9472,1,1,-1,-1,-1,0.875,1,-1,0.918,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1,1,-1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,-0.7296,-0.6802,-0.6846,-0.7572,-0.6938,-0.3536,-0.7384,-0.783,-0.2634,-0.8888,0.1767,-0.7232,-0.7284,-0.1324,-0.3736,-0.6538,-0.0872000000000001,-0.7718,-0.6412,-0.541,0.9078,0.985,-0.819,0.284,-0.532,0.5115,0.7968,-0.6356,0.3863,0.9576,0.9512,0.9828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,-0.6936,-0.699,-0.6018,-0.6204,-0.7866,-0.4596,-0.8298,-0.84,-0.1372,-0.8704,-0.4544,-1,-0.8282,-0.4736,-0.2674,-0.4062,-0.093,-0.6936,-0.6076,-0.52,-1,-1,-0.568,-0.1956,-0.2902,0.4434,-1,-0.4416,0.1638,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,-0.524,-0.5132,-0.7418,-0.8834,-0.8276,-0.3242,-0.5786,-0.7812,-0.2182,-0.9632,-0.5988,-0.748,-0.8316,-0.1908,-0.1512,-0.398,-0.118,-0.7448,-0.67,-0.4022,-1,-1,-0.5768,-0.2844,-0.1982,0.1088,0.8392,-0.5922,-0.1298,-1,-1,0.9994,-1,-0.9676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
