,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
88,0.6998,0.6692,0.7428,0.7646,0.3234,0.4112,0.8402,0.113,0.1226,-1,-1,-0.145,-1,-1,0.2486,-1,0.9994,0.9992,0.9902,0.8718,0.9806,0.9964,0.9984,-0.1186,0.4428,-0.1816,-0.0546,-1,-1,0.5298,-1,-1,-0.1918,-1,-0.9898,0.927,1,-0.3588,0.9946,-0.942,-1,0.9996,0.9984,-0.4482,0.1772,-0.2664,-1,0.7194,-1,0.1384,0.525,-1,-1,-1,0.7509,0.8602,-1,0.6318,-0.2664,1,1,0.3292,-1,0.9998,1,0.9924,0.0544,-0.7068,0.946,1,0.4104,0.3896,0.916,0.895,1,0.9994,0.3082,0.6882,0.7092,0.939,-0.0288,0.6626,0.814,1,-0.1322,-0.9434,-0.7476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,-1,-0.5182,0.6208,-0.5116,0.4194,-0.109,-1,-1,-0.437,-1,-1,-0.2188,0.7611,-1,0.4408,-0.2776,1,0.9998,0.9568,-0.2982,0.9992,0.9806,0.9884,-0.2926,-0.0102,-1,-1,0.7676,-1,0.87,-1,0.2604,0.2382,-1,-0.9844,0.9988,0.9994,-0.8152,0.9782,-0.5434,-0.6926,0.9992,0.998,-0.4948,0.1146,-1,-1,-1,-1,-1,0.5756,-1,-1,-1,-1,0.9812,-1,0.6422,0.6284,1,1,-0.1238,-1,1,1,0.399,-0.7424,0.691,0.9994,1,0.999,0.985,-0.2056,0.3466,0.9988,0.9996,-1,0.6668,0.4036,0.7846,-0.0122,0.9946,0.9938,0.998,-0.9548,-0.947,0.7702,0.9928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,-0.2046,0.299,0.105,0.4964,-0.0696,0.0571999999999999,0.1504,0.3818,-0.1786,-1,-0.8892,0.394,-1,-0.8274,-0.4808,-0.988,0.9158,0.3404,0.5396,0.9586,0.3276,0.927,0.6204,-0.3488,-0.2158,-0.0158,-0.2816,-1,-0.9128,-0.39,-0.8018,-0.4774,-0.8468,0.4197,0.00800000000000001,0.3986,0.9686,-0.6784,-1,0.8466,-0.9848,-0.3098,-0.4512,-0.141,-0.079,0.0158,0.0928,0.8061,-1,0.5694,-0.0586,-1,0.156,0.3526,0.4236,-0.501,-0.793,0.2302,0.0444,0.7752,0.8578,0.3186,-0.6334,0.8782,0.993,0.6764,0.3134,-0.9832,-0.3374,0.739,0.2436,-0.8318,0.436,0.7506,0.9704,0.986,-0.1504,-0.0798,0.2454,0.8069,-0.8416,-0.5822,-0.6226,0.8038,0.4944,0.00639999999999996,-0.8996,-0.6724,-0.9558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,-1,0.5858,-1,0.4986,0.4172,-1,-1,-1,-1,-1,-1,0.3664,-1,-1,0.8128,-1,1,1,1,0.9764,1,0.9952,0.9868,0.692,0.771,-1,-1,-1,-1,0.7782,-1,0.6118,0.485,-1,0.2598,1,1,-0.7162,1,0.963,-1,1,1,-1,0.7914,-1,-1,-1,-1,-1,0.8904,-1,-1,-1,-1,0.9428,-1,0.952,0.8736,1,1,0.955,-1,1,1,1,-1,0.8764,0.9984,1,1,0.9862,-1,0.664,1,1,-1,0.6744,-0.0306,-1,-1,0.9984,1,1,0.8832,-0.2032,0.9882,0.9988,1,-0.4034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,-1,-1,-1,0.6554,0.489,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0.5972,-0.7306,0.9772,0.999,0.3566,0.827,0.8624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.6796,0.9896,1,-1,0.9498,-0.1072,-1,1,1,-1,0.5652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.927,-1,0.9524,0.4456,1,1,0.9318,-1,1,1,0.205,-1,-1,-0.9682,0.983,0.824,0.9622,-1,0.7462,0.9976,0.9822,-1,0.7828,0.3146,-1,-1,0.9758,0.4256,0.9998,-0.5002,-1,0.0992,0.9082,0.9778,-1,0.7034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,-1,-0.4946,0.313,0.3304,0.7428,-1,-1,-1,-1,-1,-1,0.3302,-1,-1,0.546,0.6708,0.9998,1,1,0.993,1,0.9526,0.9906,0.0482,0.266,-1,-1,0.647,-1,0.4268,-1,-1,0.3652,-1,-0.944,0.9998,1,0.6308,1,0.9426,-0.1572,1,1,-0.5324,-0.4296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3972,-1,0.6998,0.7828,0.9992,1,0.957,-0.3084,1,1,0.9998,0.837,0.9672,1,1,0.9998,0.995,-0.1696,0.3434,1,0.9998,-1,0.5876,0.5244,0.8862,0.0913999999999999,1,0.9998,1,0.7728,0.5542,0.996,0.996,0.9986,0.0764,1,0.9782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,0.4436,0.2006,0.0922000000000001,0.4126,0.2588,-1,0.2374,-0.6744,-0.6964,-1,-0.5418,-0.4308,0.5889,-1,-0.3912,0.9296,0.9244,0.6188,0.8838,0.3998,0.7158,0.694,0.8248,-0.8324,-0.0482,-1,-1,0.5946,-1,0.1166,-1,-0.3964,-0.4146,-1,0.7498,0.9868,-1,-0.8362,-1,-0.2402,0.7902,0.582,0.5388,-0.7546,0.0458000000000001,-0.8166,-1,-1,-1,-1,-0.0427999999999999,-1,-1,-1,-1,0.4982,-1,0.1632,0.8858,0.9484,-0.1522,0.223,-0.999,0.9758,0.9034,0.245,-0.8884,0.9312,0.646,-0.1088,0.6748,0.8672,-0.4956,-0.5184,0.673,0.9484,-0.5746,0.3552,-0.1622,0.6796,-0.606,0.991,0.911,0.2174,-0.698,-0.9222,0.883,0.442,-0.8492,0.4326,0.9022,0.5768,0.7456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,-0.199,-0.7264,-0.9996,-0.5282,-0.9996,-0.9984,-0.3256,-0.957,-0.9932,0.3766,0.5141,0.7097,0.2112,0.3803,0.7663,-0.1506,0.7206,0.3588,0.3326,-0.8528,0.235,-0.854,-0.743,-0.9044,-0.3902,-0.9776,-0.99,0.216,0.3874,0.1354,0.2123,0.708,0.5258,0.2113,0.3792,0.7832,-1,-0.8722,0.0391999999999999,0.706,0.1162,0.5842,0.5018,-0.943,-0.869,-0.9908,-0.9672,-0.56,-1,-0.8702,-0.9736,-1,-0.9616,-0.9206,-1,0.5908,0.2044,0.5414,0.81,-1,-1,0.7868,-0.2032,-1,-1,-0.1808,-0.9486,0.1684,-0.3812,-0.0208,0.8088,0.7714,-0.711,-0.8292,-0.9934,-0.5156,-0.5634,-0.9998,-0.999,-0.1202,0.5186,0.8164,0.2198,0.9518,-0.816,-0.1682,0.675,0.0666,-0.3454,0.1722,0.525,0.7142,-0.2808,-0.8078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,0.0600000000000001,0.2156,0.2333,0.1515,0.2999,0.114,0.0608,0.0933999999999999,0.1577,0.0391999999999999,0.0616000000000001,0.0927,0.0207999999999999,0.0389999999999999,0.117,0.287,0.8924,0.8525,0.8983,0.6657,0.8648,-0.5286,0.3398,-0.8394,0.1161,0.1168,0.0960000000000001,0.0188999999999999,0.0371999999999999,0.1549,0.0175000000000001,0.0988,0.0599000000000001,0.0187999999999999,0.694,0.8215,0.9804,0.5202,0.9342,0.5046,0.1994,0.6671,0.6497,0.1927,0.2847,0.1521,0.0398000000000001,0.0591999999999999,0.0175000000000001,0.0757000000000001,0.1314,0.0416000000000001,0.0370999999999999,0.0564,0.0177,0.1679,0.0219,0.17,0.6152,0.88,0.8881,0.7133,0.2719,0.9599,0.9805,0.8421,0.4355,0.4134,0.7728,0.886,0.8263,0.6727,0.1552,-0.6864,0.0882000000000001,0.4548,0.1158,0.3274,0.2651,0.0578000000000001,0.0544,0.7945,0.8903,0.9817,0.5948,0.5105,0.6062,0.4802,0.7634,0.4164,0.9296,0.9446,0.8282,0.5916,0.2125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,-0.52,-0.8188,-0.9712,-0.7594,-1,-0.9672,-0.669,-0.8716,-0.9968,0.1889,0.2705,0.42,0.0956999999999999,0.1889,0.4751,-0.3556,-1,0.193,-1,-1,0.2506,-0.411,-0.2696,-0.94,-0.3472,-0.9922,-0.9974,0.0952,0.1853,-0.1668,0.0967,0.4098,0.2692,0.0975999999999999,-0.5338,-1,-1,-0.8566,-1,0.2984,-0.2776,0.1052,-0.0142,-0.972,-0.945,-0.9834,-0.933,-0.7168,-1,-0.9006,-0.9904,-1,-0.9882,-0.9616,0.0981000000000001,0.1802,0.0968,0.1658,0.4736,-1,-1,0.2866,-0.5786,-1,-1,-1,-0.9306,-0.3004,-1,0.3922,0.2414,0.3994,-0.709,-0.4706,-1,0.0196000000000001,-0.6298,-1,-0.9886,0.2683,0.2738,0.2464,-1,-1,-1,-0.6988,0.1854,-0.2764,-0.2212,-0.333,-1,-1,-1,-0.7244,-0.9966,0.0901000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,-0.4524,-0.8088,-1,-0.7336,-0.9492,-0.9514,-0.8216,-0.9664,-0.9828,0.2184,0.3115,-0.3164,0.1131,0.2157,0.5432,-0.2678,0.8768,0.4668,-1,-0.7566,0.562,-0.7,-0.5938,-0.9038,-0.2228,-0.9256,-0.9694,0.1175,0.2219,-0.0494,0.1167,0.4696,0.3132,0.1143,-0.0848,0.6034,-1,-0.958,-1,0.3526,-0.1376,0.4506,0.3696,-0.827,-0.6686,-0.9602,-0.9288,-0.654,-1,-0.894,-0.9628,-1,-1,-0.9646,0.1164,0.3032,0.1158,0.2934,0.7864,-1,0.4252,0.5296,-0.6258,-1,-1,-1,-0.9348,0.0069999999999999,0.0968,0.6528,0.7174,0.6386,-0.8284,-0.761,-1,-0.216,-0.6796,-0.9804,-0.9916,0.321,0.3204,0.5498,-1,-1,-0.7244,-0.3474,0.5776,0.0494000000000001,-0.585,-0.2952,-1,-1,-0.0384,-1,-0.9966,0.1205,-0.9898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,0.1098,-0.7198,-0.6744,-0.9134,-1,-0.8332,-0.8676,-0.9772,-0.8784,0.0817000000000001,0.1165,0.1845,0.0364,0.0750999999999999,0.2247,-0.4262,-1,-1,-1,-1,-1,-1,-0.744,-0.933,-0.8668,-0.8382,-0.8822,0.0395000000000001,0.0741000000000001,0.2895,0.0403,0.1839,0.1189,0.0419,-1,-1,-1,-1,-1,-0.0796,-0.5196,0.1928,0.1458,-0.8772,-1,-0.808,-0.9474,-0.8864,0.0403,-0.9552,-0.8368,0.0793999999999999,-0.9616,-0.9636,0.0411999999999999,0.3185,0.0377000000000001,0.3259,0.4402,-1,-1,0.3308,-0.4614,-1,-1,-1,-1,0.0382,-1,-1,-1,0.5648,-0.95,-1,-1,-1,-0.9268,-1,-0.6724,0.1145,0.118,-1,-1,-1,-1,-1,0.287,-1,-1,-0.0476,-1,-1,-1,-1,-0.8224,0.0396000000000001,-0.871,-0.8498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,-0.1398,-0.4726,-0.9496,-0.503,-0.994,-0.991,-0.528,-0.9636,-0.9714,0.3831,0.5189,-0.1556,0.2104,0.383,0.4566,0.4514,0.536,0.9002,-0.4086,-0.765,0.9402,-0.939,-0.9922,-0.885,-0.3694,-0.8752,-0.9826,0.2203,0.3931,-0.0552,0.2201,0.7155,0.5189,-0.6508,0.8106,0.9622,-1,-0.7314,0.6802,0.7814,0.2374,0.8806,0.8196,-0.7732,-0.6014,-0.9442,-0.9504,-0.6022,-1,-0.9578,-0.9452,-1,-1,-1,-1,0.6898,0.2119,0.1966,0.849,-1,-1,0.9438,-0.2056,0.9894,-1,-0.763,-0.8426,0.76,-0.7112,0.5972,0.9744,0.9266,-0.883,-0.9182,-1,-0.9604,-0.7114,-0.9986,-0.9716,-0.2284,0.513,0.983,-1,-1,-0.2858,0.4162,0.8734,0.8052,0.7808,0.5202,-1,-1,0.6764,-0.0298,-0.9866,0.21,-0.8746,-0.9174,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,-0.2632,-0.6402,-1,-0.6286,-0.8148,-0.9584,-0.6816,-0.9434,-0.962,0.3522,0.4777,-0.0744,0.1896,0.3515,0.7396,0.1106,0.6742,-0.0772,-1,0.2972,0.274,-0.647,-0.9712,-0.9154,-0.3616,-0.9472,-0.9786,0.1905,0.3552,-0.1716,0.1918,0.6746,0.4852,0.1944,0.1088,0.7036,-1,-0.4586,-1,0.7486,0.0811999999999999,0.0724,-0.0634,-0.8338,-0.7314,-0.9866,-0.9798,-0.5856,-1,-0.894,-0.8988,-1,-1,-0.9256,-1,0.5756,0.1928,0.1516,0.5214,-1,-0.4296,0.7726,-0.3374,-1,-1,0.4982,-0.5062,0.477,-0.59,0.1924,0.45,0.3846,-0.7472,-0.5448,-0.9742,-0.906,-0.7464,-0.8084,-0.9982,-0.1942,0.4842,0.5352,-1,-1,0.00600000000000001,-0.1172,0.6394,-0.321,-0.4878,0.2766,-1,-1,-0.3434,-0.5442,-0.9516,0.1959,-0.9328,-0.9684,-0.8506,-0.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.1242,0.3777,-0.274,0.2849,0.5222,0.2135,0.1142,0.1866,0.2908,-1,-1,-0.8426,0.0377000000000001,-0.9798,-1,-0.7902,-1,-1,-1,0.2512,-1,0.5407,-0.4308,0.3239,0.2208,0.219,0.1838,0.0392999999999999,-1,-1,-0.9598,-0.9928,-1,0.0375000000000001,-1,-1,-1,-1,-1,-0.471,-0.7298,-1,-1,0.3618,0.4989,0.2888,0.0770999999999999,0.1161,0.0392999999999999,0.1481,0.2548,0.0780000000000001,0.0786,0.1112,0.0398000000000001,-1,-0.9558,-0.7838,-1,-1,-1,-1,-1,-1,-1,-1,-0.355,-1,-1,-1,-1,-1,0.2917,0.3779,0.2664,0.0984,0.2155,-0.0206,-0.1894,0.1138,-1,-1,-1,-1,-0.0772,-0.5516,-1,-1,-1,-1,-1,-1,-1,-1,0.3822,0.0374000000000001,0.1857,0.22,0.0782,0.3863,0.3442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,0.1627,-0.2246,-0.143,0.3967,0.2484,-0.4654,0.1707,0.262,-0.4278,-1,-0.9944,-0.7652,0.0606,-1,-0.9796,-0.5748,-1,-1,-1,0.0968,-1,0.2174,-0.6508,-0.4516,0.3169,-0.4862,-0.5898,0.0624,-0.9974,-0.9112,-1,-0.9884,-0.9312,0.0606,-1,-1,-1,-0.3146,-1,-0.3306,-0.6518,-1,-1,-0.195,0.1132,-0.3438,0.1117,0.1655,-0.8948,0.2178,-0.592,-0.8244,0.1128,0.1674,0.0571999999999999,-0.953,-1,-0.8874,-1,-1,-1,-1,-0.9228,-1,-1,-1,-0.3496,-1,-1,-1,-1,-1,0.4011,0.5197,0.474,0.304,0.3243,0.128,-0.0372,0.181,-0.9924,-1,-1,-1,-0.2824,-0.4456,-1,-1,-1,-0.7712,-1,-1,-1,-1,-0.1928,0.0556000000000001,-0.5566,-0.4714,0.1211,-0.134,-0.2294,-0.9856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.1244,0.3811,-0.2514,0.2925,0.5214,0.2184,0.1136,0.1824,0.2816,-1,-0.9738,-0.8444,0.04,-1,-0.9792,-0.6414,-1,-1,-1,-0.011,-1,0.5481,-0.544,0.3269,0.2231,0.2199,0.1877,0.0401,-0.999,-0.8756,-1,-0.962,-0.9834,0.0410999999999999,-1,-1,-1,-0.5378,-1,-0.4692,-0.6918,-1,-1,0.358,0.495,0.2912,0.079,0.1137,0.0387999999999999,0.1503,0.2596,0.0705,0.0777000000000001,0.1147,0.0377000000000001,-0.8682,-1,-0.7582,-1,-1,-1,-1,-0.974,-1,-1,-0.1116,-0.324,-1,-1,-1,-1,-1,0.294,0.3825,0.3822,0.1874,0.2183,0.00340000000000007,-0.1552,0.1156,-1,-1,-1,-1,-0.2466,-0.4598,-1,-1,-1,-0.9084,-1,-1,-1,-1,0.3826,0.0359,0.1836,0.2267,0.0810999999999999,0.3756,0.3547,-0.9988,-0.9962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,0.1102,0.3767,-0.278,0.2884,0.5292,0.221,0.1134,0.1851,0.2889,-0.9314,-1,-0.8608,0.0370999999999999,-0.9994,-1,-0.571,-1,-1,-1,-0.1836,-1,0.5519,-1,0.3182,0.215,0.2242,0.1896,0.0376000000000001,-1,-1,-0.9828,-0.9888,-0.9552,0.0432999999999999,-1,-1,-1,-0.44,-1,-0.5508,-0.7296,-1,-1,0.349,0.4934,0.2948,0.0820000000000001,0.1119,0.0415000000000001,0.154,0.2518,0.077,0.0763,0.1137,0.0367,-1,-0.984,-1,-1,-1,-1,-1,-0.8874,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2898,0.3736,0.2042,0.0933999999999999,0.2174,-0.0224,-0.1856,0.115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.7358,-1,-1,-1,-1,0.3814,0.0391999999999999,0.1786,0.2132,0.0763,0.3815,0.3398,-0.9584,-0.9962,-0.9986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,0.3093,0.7693,0.5226,0.6478,0.9027,0.5514,0.3092,0.4681,0.6551,-1,-0.9708,-0.532,-0.7684,-1,-0.8448,-0.6424,0.9756,0.816,0.7972,0.7678,0.4316,0.9185,0.2592,0.6975,0.5478,0.5357,0.4683,-0.7744,-1,-0.612,-1,-0.9494,-0.972,0.1148,-0.4724,0.6686,0.9988,0.1252,-1,0.4076,-0.8242,0.3394,0.235,0.7442,0.8785,0.656,0.2223,0.3198,0.1162,0.3924,0.6019,0.2191,0.2195,0.3125,0.1131,-0.6286,-1,-0.3072,-0.0306,0.9656,0.8824,-0.3536,-0.8238,0.9508,0.9914,0.7294,0.521,-0.8916,0.4188,0.8992,0.6956,-0.7194,0.6498,0.7785,0.9576,0.8872,0.537,0.7802,0.6614,0.308,-0.9648,-0.514,0.8194,0.9956,0.5384,0.3252,-0.0616,0.5046,0.632,-0.8558,-1,0.7742,0.7258,0.1972,0.7745,0.1173,0.4746,0.543,0.2182,0.7811,0.7349,-1,-0.9786,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.056,0.2068,-0.629,0.1528,0.3045,0.1168,0.0609,0.1016,0.1594,-0.946,-0.9498,-0.9312,0.0210999999999999,-0.9722,-0.8744,-0.7792,0.5716,0.4708,0.1292,-0.4434,0.1708,0.3214,-0.735,0.1763,0.1129,0.1229,0.0947,0.0217000000000001,-0.9486,-0.828,-0.9568,-0.939,-0.9484,0.0206,-0.5814,0.00940000000000007,0.6524,-0.724,0.422,-0.8528,-0.8614,-0.124,-0.1716,0.1924,0.2854,0.157,0.0387999999999999,0.0607,0.0195000000000001,0.0765,0.1387,0.0418000000000001,0.0370999999999999,0.0580000000000001,0.0192000000000001,-0.7684,-0.9606,-0.848,-0.4076,0.5092,0.218,-0.4184,-0.975,0.181,0.4428,-0.1104,-0.708,-0.618,0.00760000000000005,0.3328,0.0354000000000001,-0.2256,0.1509,0.2164,-0.2554,-0.4202,0.117,-0.4898,0.2731,0.0617000000000001,-0.9266,-0.0836,0.052,0.543,-0.54,-0.7564,-0.3748,0.0740000000000001,0.018,-0.9482,0.261,0.7168,0.054,-0.5018,0.2052,0.0213000000000001,0.0994999999999999,0.1205,0.0390999999999999,0.2137,0.1918,-0.958,-0.968,-0.9514,-0.986,-0.8846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
