,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,711_P-1-M,711_P-2-M,711_P-2-D,711_P-3-S,711_P-3-M,711_P-3-D,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-D,712_P-1-S,712_P-1-M,712_P-1-D,712_P-2-M,712_P-2-D,712_P-3-M,712_P-3-D,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-S,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-D,713_E-2-X1,713_E-3-S,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-1-X1,713_P-3-M,713_P-3-X1,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_30-34,714_P3_30-34,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_10-14,715_E3_20-24,715_E3_30-34,715_P1_10-14,715_P1_20-24,715_P1_30-34,715_P2_10-14,715_P2_20-24,715_P3_10-14,715_P3_20-24,715_P3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_1-5,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_1-5,716_E3_10-14,716_E3_30-34,716_P1_10-14,716_P1_30-34,716_P2_1-5,716_P2_10-14,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_10-14,716_P3_20-24,716_P3_30-34,716_S1_1-5,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_E3_30-34,717_P1_10-14,717_P1_20-24,717_P2_10-14,717_P2_20-24,717_P3_1-5,717_P3_10-14,717_P3_20-24,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
715_E3_30-34,0.436582892583693,1.13047176496764,0.987721439367432,0.640812209265405,0.253152833567771,-1.33767317327819,0.15455242603568,-1.78852602729831,-0.642375540007903,-1.33799235718516,-0.481427616547578,-1.2730172253807,1.20376201426149,-0.691244583594671,-1.20395946464892,1.39907153368138,1.7380717339952,1.20480816542314,1.94553705147181,-0.553110868728984,1.75817821441988,-1.956771560961,-0.0852922853035641,-0.23100244411403,-0.0422503761529898,-1.3319509384154,-1.58311010066221,1.20376201426149,-1.15421793806599,-1.0160456602924,1.09767875214707,-0.352643642231842,-1.37529161507797,-0.982713086883793,-0.400674533796259,-0.258836361046908,1.13242845836035,0.511610591484995,2.0814744845199,-1.09319012162058,0.20334443525808,-0.739421013293952,-0.721902038141664,-0.33665711943098,0.278866420492385,0.884817603464908,-2.55386651403719,-2.20740437777543,-2.85470584669809,-1.76084641646321,-0.607832389859506,-2.32714671177213,-2.55386651403719,-2.10815842751032,-3.03469222059781,-0.681495175991018,1.09767875214707,-0.14227263573772,-0.219841764340431,0.621451166596783,0.288057907703387,1.19698182909348,-0.208150988932774,-0.165036614153177,1.1870468632676,0.266091305367321,-0.275796144300931,1.03764591307413,1.94531717563439,1.29993081608221,0.829891444966136,1.33317823732973,-2.0640737146042,-1.23474268398275,-0.672874490872833,-1.22005284289279,-0.260352449628877,-0.206775044920561,-0.533613372191856,-0.583889474045773,-0.9211695693756,0.796580668225927,2.02938094114351,1.96201919977106,0.816488413071061,-0.109925055519274,1.16607995854853,1.23931177386442,1.68176421869643,1.12068345921761,2.19090096786323,2.27919644171343,0.97508501552385,0.495888242093087,-1.16655938797411,1.29235609308177,-1.74281517056173,-1.49882657745064,-2.67478656149252,-0.994719271756201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P1_10-14,-0.38109255895298,-0.800550851189413,-1.65309763180152,-0.864024300370538,-1.26496777580062,-0.917094196363958,0.0721972376895628,-0.715099082995504,-0.800910498444008,NA,0.190627385691033,-1.83480192684164,0.251043859696704,NA,-1.17537604533523,-1.3438116546839,-1.41166302192391,-1.22447806798338,-1.54415023672423,-2.39489334330756,-1.03231469405858,-1.04095721285093,-1.23493855716205,-1.34903361144885,-1.32173479377122,-1.19706297805419,-1.26956511975135,0.251043859696704,NA,-0.903555666699176,0.56254866009558,-1.15150007117302,0.223969915940449,-0.49515544142582,-2.13468144685202,-2.24077734967235,-1.85981430521388,-1.97886796386382,-1.46816609945394,-2.3616706915152,-1.78265937811395,-0.76620304007962,-0.707675491502529,-1.55700666469844,-1.56663192440387,-0.792365673832858,-0.834919325488751,-1.02197440633817,-1.58142128342395,-0.683340471504409,-1.34236126708258,-1.29001483399788,-0.716555845158542,-0.649077092525782,-1.52427261180217,-0.631507261053079,0.56254866009558,-0.0645473256003745,-2.04920207179799,-2.23210348774067,-1.45797941346752,-1.32880894780415,-1.72711582552768,-2.46115472738952,-1.49118448465565,-1.76250284384818,-2.30192786644687,-1.84172500454267,-1.5879297790282,-1.79955801244191,-1.51364885442319,-1.40967669141931,-0.763782438230034,-0.613184937021363,-1.57679060232666,-1.72308713757562,-1.04728347082947,-1.53267077455569,-1.26381081983904,-0.766370221062193,-0.192779288826273,-1.61342852552048,-1.37762217868585,-1.08454453942099,-2.3181603215941,-2.32954754570164,-1.73264374372053,-1.75615453126956,-1.21921715906945,-1.36795062462176,-1.35419332620559,-1.52723728954131,-1.91547292622747,-1.8128189799946,-0.595557588968754,0.886613713916185,-0.923200480369372,-0.541204456235854,-0.924154499998113,-0.701795307534532,-1.12323627444846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P1_20-24,0.0062792825642661,-0.378776985007066,-1.40708839841435,-0.627944524580963,-0.727486614409803,-0.114308012724106,0.26407876510976,-0.416466798415774,0.358490492939425,-1.82502239213256,-0.441823221965282,-1.91129329794891,0.316730590327296,-1.82502239213256,-1.12050262876284,-0.875892228440206,-0.999164842120331,-0.898185067611816,-0.948127240317215,-1.73830107962342,-0.434048428107889,-0.579425067078082,-0.960795648982934,-0.823507128915575,-1.13182277720938,0.0293827090832321,-0.135418092159155,0.316730590327296,-1.82502239213256,-0.65808751326513,0.632643105191507,-1.33656771886077,-0.385441118154004,-0.273099915211668,-1.57788488155394,-1.731482479454,-1.42337630989257,-1.06244529919817,-0.996620042705366,-2.10596459847752,-1.28388539997171,-0.334210837356309,-0.28385650165137,-0.848111807674369,-0.881039115233451,0.163198998207197,-0.467786731800968,-0.627561756894731,-0.391104896180892,-0.252012163479602,-0.827530013129919,-0.134103098691637,-0.353598616319304,-0.251668214634507,-1.20272379775773,-0.500536113183621,0.632643105191507,0.0531727892951663,-1.48175180131108,-1.95865693673084,-1.0367194514529,-0.452905577651561,-1.2061391365828,-2.10302305746194,-1.01017994728083,-1.09665302114915,-1.55128352284709,-1.23951657824554,-1.18391115923204,-1.44901046304532,-1.09662609656239,-0.849339718402844,-0.413368224821315,-0.238810242719603,-1.32082743449746,-1.67077895662231,-0.841816691507447,-1.19420840318927,-0.555209856746254,-0.448116408851867,-0.898709936873893,-1.08390028896492,-0.925873011923964,-0.591741238163676,-1.62638378547126,-1.61325726430798,-1.08161516000642,-1.3430227448533,-0.107882017701328,-0.690238456008523,-0.801002305913702,-1.09316235583915,-1.5825018289039,-1.09817908585736,0.278714439558898,1.01828326655751,0.148585204768366,0.263084596924861,-0.552996521245546,-0.0426130834998944,-0.391264975765992,-1.82502239213256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P1_30-34,-0.454475834561325,-0.83941391705422,-1.63436118007361,-0.898906282132189,-1.30549430750437,-1.00515984845602,0.0599774639123041,-0.776850219012002,-0.891350127647791,NA,0.190627385691033,-1.81895890219276,0.273531261689035,NA,-1.17537604533523,-1.3438116546839,-1.41166302192391,-1.22447806798338,-1.54415023672423,-2.39489334330756,-1.03231469405858,-1.12623032226204,-1.23493855716205,-1.387258224267,-1.35365810697556,-1.28484121064749,-1.35543646736699,0.273531261689035,NA,-0.903555666699176,0.56254866009558,-1.15150007117302,0.223969915940449,-0.538009098466323,-2.13468144685202,-2.24077734967235,-1.85981430521387,-1.97886796386382,-1.46816609945394,-2.3616706915152,-1.78265937811395,-0.76620304007962,-0.707675491502529,-1.59409618475007,-1.6061652694681,-0.888789003395673,-0.924003415129826,-1.12076221681176,-1.66211011534398,-0.786484854866259,-1.37819012698683,-1.36372311221446,-0.803276610593897,-0.743536111309553,-1.60470622155444,-0.631507261053079,0.56254866009558,-0.0645473256003749,-2.04920207179799,-2.23210348774067,-1.45797941346752,-1.32880894780415,-1.72711582552768,-2.46115472738952,-1.49118448465565,-1.76250284384818,-2.30192786644687,-1.84172500454267,-1.5879297790282,-1.79955801244191,-1.51364885442319,-1.40967669141931,-0.837873536643803,-0.689514765887535,-1.55260233645516,-1.6961196058474,-1.07916407953829,-1.5141560443407,-1.32144033359017,-0.824317659818568,-0.192779288826273,-1.61342852552048,-1.37762217868585,-1.08454453942099,-2.3181603215941,-2.32954754570164,-1.73264374372053,-1.75615453126956,-1.21921715906945,-1.36795062462176,-1.35419332620559,-1.52723728954131,-1.91547292622747,-1.8128189799946,-0.694047956762872,0.879575638015277,-1.00995155020423,-0.632098121751751,-1.01449868062154,-0.797776650398129,-1.22322771999379,NA,-1.82502239213256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P2_10-14,0.142823514332944,-0.460439865856813,-1.71876036408725,-0.549197514839846,-0.860541115381207,-0.248531499177121,0.149022141186978,-0.240298865274051,-0.124717504211211,NA,0.190627385691033,-1.86110590322374,0.0839572103878409,NA,-1.17537604533523,-1.3438116546839,-1.41166302192391,-1.22447806798338,-1.54415023672423,-2.39489334330756,-1.03231469405858,-0.367533413118335,-1.23493855716205,-0.951858478158689,-0.981146835236989,-0.505177726441897,-0.586033497636176,0.0839572103878409,NA,-0.903555666699176,0.562548660095579,-1.15150007117302,0.223969915940449,-0.179354257706598,-2.13468144685202,-2.24077734967235,-1.85981430521388,-1.97886796386382,-1.46816609945394,-2.3616706915152,-1.78265937811395,-0.76620304007962,-0.707675491502529,-1.14932280003961,-1.13833058212092,-0.0775933440506926,-0.173459734139052,-0.277837084850772,-0.960014853431723,0.0636113790990871,-0.968291064989275,-0.707955118302845,-0.0784103113359419,0.0376588697940244,-0.905421760957096,-0.631507261053079,0.562548660095579,-0.0645473256003749,-2.04920207179799,-2.23210348774067,-1.45797941346752,-1.32880894780415,-1.72711582552768,-2.46115472738952,-1.49118448465565,-1.76250284384818,-2.30192786644687,-1.84172500454267,-1.5879297790282,-1.79955801244191,-1.51364885442319,-1.40967669141931,-0.196698620949315,-0.0464658557918678,-1.69944710043011,-1.86542020624818,-0.732883309872005,-1.60531416325042,-0.945678707461361,-0.321999793775546,-0.192779288826273,-1.61342852552048,-1.37762217868585,-1.08454453942099,-2.3181603215941,-2.32954754570164,-1.73264374372053,-1.75615453126956,-1.21921715906945,-1.36795062462176,-1.35419332620559,-1.52723728954131,-1.91547292622747,-1.8128189799946,0.11377679221709,0.906117592324608,-0.26310889238014,0.111953175525482,-0.247150929843702,0.000126891403099369,-0.349471015481871,NA,-1.82502239213256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P2_20-24,-0.957248904146801,-0.747805334112216,-0.755680440048472,-1.03778613950619,-0.886910021671942,-0.608010764458157,0.339562570617583,-0.429029950755,-0.800496481257835,-0.914341366015509,-1.07448558915586,-1.28714482690633,0.228184387574025,-0.914341366015509,-0.173697428120694,-0.451531812718333,-0.354421613592119,-0.268824491212878,-0.691732933943117,-1.23055400956029,0.027983210542748,-0.774429616281252,-0.18357768206058,-1.25637288557499,-1.50433757861141,-0.928882867536346,-1.03688928839773,0.228184387574025,-0.914341366015509,-0.298692759438101,0.100352712055953,-0.267288657024885,-0.592413146220655,-0.386299162736014,-0.321446715484625,-1.26459149837108,-0.312125132380182,-0.708906380368582,-0.413544343520666,-0.599818728406808,-0.594160783479959,0.537797415586079,0.541559119033702,-1.38848911892015,-1.43186019175536,-0.373589304982439,-0.575798535962417,-0.745186906036982,-1.30498953974096,-0.369537673990052,-0.875347680541449,-0.997176420672586,-0.4571908275852,-0.363067646646761,-1.20690393916485,-0.133707381200073,0.100352712055953,0.522018394308832,-0.502674984537673,-0.648067406725168,-0.342636892398845,-0.390311348833907,-0.167293509365869,-1.61572863538505,-0.0270845094494512,-0.332957130182823,-1.15180881306104,-0.752769266069778,-0.452235679910118,-0.421475873671728,0.142071459303228,-0.377089447019588,-0.393854134842611,-0.184903032253246,-0.666967521826377,-0.869296175441807,-1.12018461150076,-0.820566877694882,-0.587990710069269,-0.585244642604515,-0.981427784650014,-0.468450369732126,-0.290073541441383,-0.0410474605638606,-1.01479607590505,-1.03007804053434,-0.68124702168823,-0.742750805260607,0.180228949226926,-0.336954824366862,-0.323465741421571,-0.573070321052252,-0.503451338735664,-0.431565983610929,-0.0695183614474435,1.17705285203445,-0.58309444898151,-0.0546841775303886,-0.66088015402754,-0.273437742500388,-0.794624769368656,-0.914341366015509,-0.820284850222964,-0.914341366015509,-0.914341366015509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P3_10-14,0.180446040969753,-0.0847472593148991,0.799939748428442,-0.176305885778693,-0.0687214953461087,0.878351060182467,0.151368309719638,0.518924403870911,0.957294881163103,0.56254866009558,0.43037622341146,0.748833447439753,-0.176972499801458,0.562548660095579,0.72693953303479,-0.857660770464254,-0.531154486287681,-1.16617055693705,0.309099902852159,0.761773334562821,0.0756668564452208,1.04173094023354,0.864048044275337,-0.0870168770204657,-0.348627449942036,0.858470707897622,0.782355463600164,-0.176972499801458,0.56254866009558,0.641507266667778,NA,0.653792170480488,0.510116018288413,0.463549897623462,0.634690434952568,0.734221600808546,0.491545010598016,0.510535620682934,-0.376590792257923,0.532046519276173,-0.734771944718139,0.445981929650924,0.423446459212081,0.0588801781480941,-0.0273295212471529,1.01944189290769,0.768580287070598,0.952731467157299,0.494515797727416,1.05746904100723,-0.167741374905933,0.321629937348558,0.762855919280629,0.922403259395471,0.556320730403831,0.377114165159855,NA,0.843814669311813,0.593853780433012,0.639746216209942,0.462100566229717,0.345302823532613,0.572996701522911,0.671983063581948,0.170840363675992,0.595776901496227,0.674949383207776,-0.601308849027747,-0.821113338371547,-0.587273214248559,0.171243380056764,0.0758892409180385,0.717100210291443,0.830346461065636,0.806333607832517,0.739384979863935,-0.198907180239196,0.0499754825426441,0.30264331501892,-0.186526211818722,0.435407505660833,0.466128524234907,-0.0559539643970967,-0.202694112779449,0.695403016812835,0.521323075134974,0.554788573997253,0.0355725939345632,0.569302401127891,-0.366459552512716,-0.200628340903508,-0.840392075771872,0.593931203548591,0.691745407480968,1.08643392758054,0.7961548656539,0.711055465069678,0.802229833543208,0.799683447631244,1.13598315081801,1.09767875214707,0.56254866009558,0.632643105191507,0.56254866009558,0.562548660095579,0.100352712055953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P3_20-24,0.180446040969753,-0.0847472593148991,0.799939748428442,-0.176305885778693,-0.0687214953461087,0.878351060182467,0.151368309719638,0.518924403870911,0.957294881163103,0.56254866009558,0.43037622341146,0.748833447439753,-0.176972499801458,0.562548660095579,0.72693953303479,-0.857660770464254,-0.531154486287681,-1.16617055693705,0.309099902852159,0.761773334562821,0.0756668564452208,1.04173094023354,0.864048044275337,-0.0870168770204657,-0.348627449942036,0.858470707897622,0.782355463600164,-0.176972499801458,0.56254866009558,0.641507266667778,NA,0.653792170480488,0.510116018288413,0.463549897623462,0.634690434952568,0.734221600808546,0.491545010598016,0.510535620682934,-0.376590792257923,0.532046519276173,-0.734771944718139,0.445981929650924,0.423446459212081,0.0588801781480941,-0.0273295212471529,1.01944189290769,0.768580287070598,0.952731467157299,0.494515797727416,1.05746904100723,-0.167741374905933,0.321629937348558,0.762855919280629,0.922403259395471,0.556320730403831,0.377114165159855,NA,0.843814669311813,0.593853780433012,0.639746216209942,0.462100566229717,0.345302823532613,0.572996701522911,0.671983063581948,0.170840363675992,0.595776901496227,0.674949383207776,-0.601308849027747,-0.821113338371547,-0.587273214248559,0.171243380056764,0.0758892409180385,0.717100210291443,0.830346461065636,0.806333607832517,0.739384979863935,-0.198907180239196,0.0499754825426441,0.30264331501892,-0.186526211818722,0.435407505660833,0.466128524234907,-0.0559539643970967,-0.202694112779449,0.695403016812835,0.521323075134974,0.554788573997253,0.0355725939345632,0.569302401127891,-0.366459552512716,-0.200628340903508,-0.840392075771872,0.593931203548591,0.691745407480968,1.08643392758054,0.7961548656539,0.711055465069678,0.802229833543208,0.799683447631244,1.13598315081801,1.09767875214707,0.56254866009558,0.632643105191507,0.56254866009558,0.562548660095579,0.100352712055953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P3_30-34,-0.537944378680174,-0.879821904861417,-1.61247386782252,-0.934977569281505,-1.34525204528789,-1.1026238224391,0.045623321849338,-0.84515734391611,-0.991457164993865,NA,0.190627385691033,-1.80042128132331,0.299203042708348,NA,-1.17537604533523,-1.3438116546839,-1.41166302192391,-1.22447806798338,-1.54415023672423,-2.39489334330756,-1.03231469405858,-1.21849850051644,-1.23493855716205,-1.42400615032905,-1.38418890516998,-1.38079707237017,-1.44912756405376,0.299203042708348,NA,-0.903555666699176,0.56254866009558,-1.15150007117302,0.223969915940449,-0.587046029156406,-2.13468144685202,-2.24077734967235,-1.85981430521388,-1.97886796386382,-1.46816609945394,-2.3616706915152,-1.78265937811395,-0.76620304007962,-0.707675491502529,-1.62880258434343,-1.64335244192261,-0.995687866541587,-1.02482544345165,-1.23111278382786,-1.75322600376231,-0.902794755444953,-1.41268006796934,-1.44544740768051,-0.901792389226453,-0.850555012714184,-1.69557810016246,-0.631507261053079,0.56254866009558,-0.0645473256003749,-2.04920207179799,-2.23210348774067,-1.45797941346752,-1.32880894780415,-1.72711582552768,-2.46115472738952,-1.49118448465565,-1.76250284384818,-2.30192786644687,-1.84172500454267,-1.5879297790282,-1.79955801244191,-1.51364885442319,-1.40967669141931,-0.919025325187579,-0.774134194169789,-1.52465234602994,-1.66517627738518,-1.11083986763883,-1.49262907133434,-1.39324586405104,-0.888934827286646,-0.192779288826273,-1.61342852552048,-1.37762217868585,-1.08454453942099,-2.3181603215941,-2.32954754570164,-1.73264374372053,-1.75615453126956,-1.21921715906945,-1.36795062462176,-1.35419332620559,-1.52723728954131,-1.91547292622747,-1.8128189799946,-0.804279109610679,0.870091880823522,-1.10594481979406,-0.734156696808576,-1.11633142797177,-0.904967091878468,-1.33231180780474,NA,-1.82502239213256,NA,NA,-0.914341366015509,0.56254866009558,0.56254866009558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_1-5,-0.274175483156336,-0.707493278331829,-0.370718785753648,0.0359982443888738,-0.392290235186985,0.0666961567471569,0.752658555005707,-0.0734043993008429,-0.131803721807987,-1.06353507334329,-0.983619145306439,-1.43095912620227,1.4676519061814,-1.06353507334329,-0.137351119883062,0.201575730458993,0.590531612239616,0.725556736771794,0.204415219512754,-0.26999118607955,2.0524412735225,0.107845398967961,0.687155264670606,-0.96565615085412,-0.506315247251051,0.105411453262563,0.527446365821459,1.4676519061814,-1.06353507334329,0.169287233064997,0.138354353939246,-0.0822853430755495,-0.185958298250437,-0.605782314375059,0.713519702750696,1.63549449153938,0.112714090846898,0.427136687307002,0.669250485186718,1.45928374209912,0.888252222521609,0.425595565402917,-0.158248815548585,-0.624673825803117,-0.45808112955016,0.333489457748179,-0.0636917121559527,-0.389069117692056,-0.652112305595086,0.137368238224696,-0.843504372812098,-0.369751628712154,-0.0566953317974296,0.0721134066358797,-0.820887610980884,0.788374904851291,0.138354353939246,2.07069327588297,-0.504281400033158,0.104503864596008,-0.0839582788054516,1.53492317626598,2.20856204244025,0.197070079307425,-0.0913847460047656,-0.399448453328903,0.338676583305585,-1.53943585256995,0.16616951954102,0.0909345276308779,1.31918832522799,1.97281075000411,0.547966293376093,0.136936612758182,-0.0133400140112687,0.0858585590174442,-0.376394625938522,-0.437448563060818,-0.0527212595209763,0.55707128333254,-0.889791123770189,2.69193036007199,0.281723102594698,1.69998814728869,-0.358313282384562,-1.28799728001296,3.50896402951591,2.28822369001107,1.564065595895,-1.45270882590213,-0.347710365547855,1.03354077049748,-0.54326723614431,0.92820780091114,0.783357402787408,-0.385507946864138,0.618784312896791,0.766865620194913,0.169712639415876,1.16561734153246,1.02494484174976,-1.06353507334329,-0.542534600775326,-1.06353507334329,-1.06353507334329,-0.212615214563286,0.138354353939246,0.138354353939246,-1.06353507334329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_10-14,0.440074178757323,0.35731889784818,0.347148368621292,0.757857110527298,0.801170972418137,1.3164763471596,0.183324656364633,0.341149471748993,1.1427558207319,-1.11615929183306,-0.871715437443132,-0.501089357634967,0.353580488992962,-1.11615929183306,-0.270027680630863,1.56861567130154,1.56078029517861,1.7600091462256,0.623478349838558,-0.206654381267232,1.74002487228654,1.2273128584351,0.811259010708659,-0.392057021458064,-0.301101579523788,1.3164763471596,1.22518200964334,0.353580488992962,-1.11615929183306,0.179504005268094,-0.752461597222137,-0.312137013858233,-0.646717695415047,0.0444087667744147,-0.356543407691985,0.526873723689451,1.66437570896102,-0.345300430988768,0.536754456466004,2.59768121557322,1.3662203585894,0.740598759185105,0.699748304241101,0.3125693104282,0.821793224852825,1.66706762828338,0.734974203929128,1.09967721634356,0.0136813234347972,1.57141992669635,-0.561898593688448,0.0802826711385283,0.734974203929129,1.18355540001918,-0.0014633618349356,0.0744219199786147,-0.752461597222137,0.313323415206489,1.53602734048473,-0.87807155929063,-0.416218111906087,0.60257602927667,2.30496032770614,0.152884732320897,0.957685012630514,-0.58768286751853,0.189386084247328,1.39095957133426,1.8652443308141,1.59945968001785,1.20467043349679,1.31727099984704,0.952038496300566,1.14772069402975,0.897700908649016,0.618266180042202,-0.522457604349889,0.251288500980768,1.4493140383757,-0.184483150901734,-0.794157663691815,1.35234902409113,2.57724789539801,2.19636022681163,-0.334436499712945,0.578865237823989,3.52729044116626,1.64375208337544,0.785353862779546,-0.472097373339344,1.48813656143606,0.346923902526783,2.24620883021909,0.116380862293211,1.90785322056659,-0.0344227451294602,1.21433253363037,1.29420879982846,0.776233373631417,2.015316717759,1.89413617847283,-1.11615929183306,-0.661617126032113,-1.11615929183306,-1.11615929183306,0.0127405571490835,-0.752461597222137,-0.752461597222137,-1.11615929183306,0.81913027622627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
