,711_E-2-S,711_E-2-M,711_P-1-S,711_P-1-M,711_P-1-D,711_P-2-S,711_P-2-M,711_P-2-D,711_P-3-M,711_P-3-D,711_S-1-S,711_S-1-M,711_S-2-D,712_E-1-D,712_P-1-S,712_P-1-M,712_P-1-D,712_P-2-S,712_P-2-M,712_P-2-D,712_P-3-S,712_P-3-M,712_P-3-D,712_S-1-X,712_S-2-D,712_S-3-S,713_E-1-X0,713_E-1-X1,713_E-2-X1,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-1-X1,713_P-3-M,713_P-3-X1,713_S-1-X0,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_20-24,714_E1_30-34,714_P1_20-24,714_P1_30-34,714_P3_30-34,714_S1_10-14,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,715_E3_20-24,715_P1_10-14,715_P1_20-24,715_P1_30-34,715_P2_10-14,715_P2_20-24,715_P3_20-24,715_P3_30-34,716_P1_1-5,716_P1_10-14,716_P1_30-34,716_P2_1-5,716_P2_10-14,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_10-14,716_P3_20-24,716_P3_30-34,716_S1_1-5,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S3_10-14,716_S3_20-24,717_P1_10-14,717_P1_20-24,717_P2_1-5,717_P2_10-14,717_P2_20-24,717_P3_1-5,717_P3_10-14,717_P3_20-24,717_S2_1-5,717_S2_20-24,717_S3_1-5,717_S3_10-14,717_S3_20-24
714_S3_1-5,0.914078036730159,0.535126103899028,0.449326675239245,0.64021303638093,-0.212217483029377,0.898752365428088,0.736103112251332,-0.270210681802461,0.384001456906972,-0.309395005564551,NA,NA,0.535126103899028,0.408688736552516,-0.738948915486728,-1.4627711875975,-0.594647854251332,0.449326675239245,0.125902136894848,-1.53658955124621,0.964556895969287,-0.840605904752676,0.262265635914443,0.408688736552516,NA,NA,-0.0649293885902215,0.329051476093932,-0.66410386792876,-0.300217669987145,-0.943854412863276,-0.727874413074015,-0.967540984290474,-0.147187649147932,-0.211655467196599,NA,0.408688736552516,0.449326675239244,1.01571312099158,NA,NA,0.812012577434985,0.408688736552516,0.408688736552516,-0.286127416591132,-0.415926952925675,0.818640853651956,NA,0.408688736552516,0.449326675239245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_5-9,-0.692117498888353,0.847814186012216,0.524877355817465,-1.05460959136057,0.774170290280223,-1.72101346468329,0.428421495596743,0.298959368597968,-0.638741594539411,-0.463648714778812,1.01571312099158,1.01571312099158,0.847814186012216,0.68823249482103,0.302223485732596,-1.46150667409142,-0.0337948324586289,0.524877355817465,-1.90857750691307,-1.30437431617171,-1.17418119585389,-1.49343266539778,-0.0781984236311213,0.68823249482103,1.01571312099158,1.01571312099158,0.753490987599662,1.03880416849797,0.679926515777815,0.349885872472725,0.258010467122293,0.80130443801698,-1.24640164146004,-2.048321177018,0.0791877412383789,1.01571312099158,0.68823249482103,0.701600625660807,NA,1.01571312099158,1.01571312099158,-0.694056842837745,0.68823249482103,0.68823249482103,-0.0714653436698841,0.256684540314633,-1.38570703754493,1.01571312099158,0.68823249482103,0.524877355817465,1.01571312099158,1.01571312099158,1.01571312099158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_10-14,0.138550784418553,0.720272708974338,0.461376542419842,-0.678866613442761,0.675753220278724,-0.571387550237321,0.566800315001801,0.386632865699416,-0.0921478811031435,-0.512829663378259,1.09289559510024,1.09289559510024,0.720272708974338,0.556040611076981,-0.741655216887717,-1.16774290660094,-0.0796222415598487,0.461376542419842,-1.80227142685926,-0.927901489790754,-0.255054678146883,-1.48801836918258,0.231697874005814,0.556040611076981,1.09289559510024,1.09289559510024,0.552273105936461,0.933388337006436,0.0166250167831255,0.189560407690484,-0.431499382014593,-0.115191003652461,-0.834173561368108,-1.77324044901985,-0.0280916164935617,1.09289559510024,0.556040611076981,0.60940580908465,0.623736357487604,1.09289559510024,1.09289559510024,-0.520911618526972,0.556040611076981,0.556040611076981,0.0904626633084201,0.186894863650505,-1.11649882091213,1.09289559510024,0.556040611076981,0.461376542419842,1.09289559510024,1.09289559510024,1.09289559510024,0.623736357487604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E3_20-24,0.243605477942398,-1.51911408403726,-0.230849645685678,-0.375198776113894,-2.12011588969039,0.220036053942625,-0.637853599891081,-0.511813921410872,0.113842236483525,-0.0730978431205984,0.408688736552516,0.408688736552516,-1.51911408403726,NA,0.345358384479665,0.829236074406673,0.747726719398788,-0.230849645685678,0.657224540670046,0.141720435099838,0.182969821008618,0.676051787654403,-0.375912741183591,NA,0.408688736552516,0.408688736552516,0.53591073003864,-0.854557682346696,0.234378150512366,0.234801956946902,0.303792744278684,-1.07978675031084,-0.359975953028816,0.6681056437408,0.728124668218763,0.408688736552516,NA,0.323640307222511,0.696019552357661,0.408688736552516,0.408688736552516,0.557627715025134,NA,NA,-0.108109569169442,-1.17641363573407,1.00372767483911,0.408688736552516,NA,-0.230849645685678,0.408688736552516,0.408688736552516,0.408688736552516,0.68823249482103,0.556040611076981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P1_10-14,0.046936861059604,-0.0924806881164277,NA,0.172037945302217,0.437477069581059,0.0220168200249248,-0.0432029051675531,2.39060760123768,0.0999819112609312,0.624941812504936,0.449326675239245,0.449326675239245,-0.0924806881164277,-0.230849645685678,0.463256358533812,0.480826074480303,0.383527672285793,NA,0.244874860890058,0.975832839645197,0.0220168200249242,0.509164496776294,0.314052604607177,-0.230849645685678,0.449326675239245,0.449326675239245,0.588086404765996,0.608224877973775,0.768477187191851,0.259067999117373,0.457067575052587,0.874234449341814,0.653875925541275,0.226322803423402,1.24590737672488,0.449326675239245,-0.230849645685678,0.449326675239245,0.577610138571825,0.449326675239245,0.449326675239245,0.457770647185711,-0.230849645685678,-0.230849645685678,0.607905822441576,1.29144792333013,0.293916905824025,0.449326675239245,-0.230849645685678,NA,0.449326675239245,0.449326675239245,0.449326675239245,0.524877355817465,0.461376542419842,-0.230849645685678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P1_20-24,0.046936861059604,-0.0924806881164277,NA,0.172037945302217,0.437477069581059,0.0220168200249248,-0.0432029051675531,2.39060760123768,0.0999819112609312,0.624941812504936,0.449326675239245,0.449326675239245,-0.0924806881164277,-0.230849645685678,0.463256358533812,0.480826074480303,0.383527672285793,NA,0.244874860890058,0.975832839645197,0.0220168200249242,0.509164496776294,0.314052604607177,-0.230849645685678,0.449326675239245,0.449326675239245,0.588086404765996,0.608224877973775,0.768477187191851,0.259067999117373,0.457067575052587,0.874234449341814,0.653875925541275,0.226322803423402,1.24590737672488,0.449326675239245,-0.230849645685678,0.449326675239245,0.577610138571825,0.449326675239245,0.449326675239245,0.457770647185711,-0.230849645685678,-0.230849645685678,0.607905822441576,1.29144792333013,0.293916905824025,0.449326675239245,-0.230849645685678,NA,0.449326675239245,0.449326675239245,0.449326675239245,0.524877355817465,0.461376542419842,-0.230849645685678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P1_30-34,0.922811765221768,0.630215241631239,0.376165119048289,1.12711313750796,0.839538826044535,0.898309112908491,0.835425393908864,1.01838936999591,0.90055665214093,0.333510339095297,-1.50219661313617,-1.50219661313617,0.630215241631239,0.473511888126837,-0.424611714945529,0.0912711536723354,0.0428289975663868,0.376165119048289,0.792064366817713,-0.599317404098018,1.0693451098622,0.792064366817713,0.926010507208611,0.473511888126837,-1.50219661313617,-1.50219661313617,0.38835504604442,0.779061632436657,0.00519942050473424,0.0327842337733799,-0.438511176521624,-0.0766574402910932,-0.0191589408896648,0.792064366817713,0.205264688434885,-1.50219661313617,0.473511888126837,-1.12373626169509,-0.529051335196355,-1.50219661313617,-1.50219661313617,-0.880121723227348,0.473511888126837,0.473511888126837,0.605039782474642,0.409693664454103,1.15718738260739,-1.50219661313617,0.473511888126837,0.376165119048289,-1.50219661313617,-1.50219661313617,-1.50219661313617,-0.159036158184556,-0.7049942471611,0.473511888126837,0.376165119048289,0.376165119048289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P2_10-14,-0.458203835766437,0.982648214098401,0.640063133853551,0.802603614110753,0.788497337968819,1.08038869622518,0.84140258216029,0.528259578451341,0.885581399610675,-0.474482861604387,-0.347794778561624,-0.347794778561624,0.982648214098401,0.813718312350326,0.364070881769316,0.516119254173356,0.128847203303153,0.640063133853551,0.782143302739731,-1.09873754077819,1.18446159726501,0.782143302739731,0.199852805217688,0.813718312350326,-0.347794778561624,-0.347794778561624,0.731772299427248,1.10026953638375,0.548938056725746,0.305045783409047,0.115676147116877,0.688108810585115,-1.05177601701053,0.782143302739731,0.0509522785334574,-0.347794778561624,0.813718312350326,-0.111569447869776,-2.23653657067187,-0.347794778561624,-0.347794778561624,-1.21905606236283,0.813718312350326,0.813718312350326,0.419372744644788,0.0360475533050909,0.102054975265578,-0.347794778561624,0.813718312350326,0.640063133853551,-0.347794778561624,-0.347794778561624,-0.347794778561624,-2.18309848243342,-1.71002526837873,0.813718312350326,0.640063133853551,0.640063133853551,0.972001001095889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P2_20-24,-0.270078897217903,-0.334586475590713,1.13793539701025,2.06275149641682,-0.35959475587272,-0.623496577155846,1.6793784819478,-0.919747068410172,1.58024870808908,0.568230303971769,1.26725497429851,1.26725497429851,-0.334586475590713,-0.657511946394891,0.317644441739855,0.524773921831353,-0.877509931709478,1.13793539701025,0.284971373830219,-0.266919853734403,0.689384905001385,0.46576453776982,0.532223384702893,-0.657511946394891,1.26725497429851,1.26725497429851,1.91335630461306,1.91848614645783,1.70116149915696,1.20413538602443,0.678149166198444,1.40120137321724,-0.275336826801162,-0.0418404974193279,-0.586415335171379,1.26725497429851,-0.657511946394891,1.0017099380178,-1.49212761892575,1.26725497429851,1.26725497429851,-0.762877623982226,-0.657511946394891,-0.657511946394891,1.00109128042725,0.348155722769371,1.59944764405866,1.26725497429851,-0.657511946394891,1.13793539701025,1.26725497429851,1.26725497429851,1.26725497429851,-1.49212761892575,-1.03699395138259,-0.657511946394891,1.13793539701025,1.13793539701025,1.62112570562223,-0.533763293125811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P3_20-24,-1.36737059746861,0.368216626222919,0.0220168200249248,0.520453507600054,0.353653619788266,NA,0.0590946433521055,0.209610665908682,0.398149877594153,-0.316139853735789,0.898752365428088,0.898752365428088,0.368216626222919,0.220036053942625,0.823802481118364,1.01150081768418,0.330517843541332,0.0220168200249248,0.905167823207344,0.301764468508125,0.0220168200249246,1.04379665608484,-0.258264019237193,0.220036053942625,0.898752365428088,0.898752365428088,1.11455410830172,1.1905348901899,1.35929793497104,0.721069537105466,1.01198137549454,1.54110486227779,-0.288716175246109,0.861143107645594,0.39969413654638,0.898752365428088,0.220036053942625,0.714977138126297,-1.09557864604937,0.898752365428088,0.898752365428088,-0.0190454138611536,0.220036053942625,0.220036053942625,0.856114755024146,-0.116573730592428,0.0390907247099824,0.898752365428088,0.220036053942625,0.0220168200249248,0.898752365428088,0.898752365428088,0.898752365428088,-1.72101346468329,-0.571387550237321,0.220036053942625,0.0220168200249248,0.0220168200249248,0.898309112908491,1.08038869622518,-0.623496577155846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P3_30-34,-0.40481433486437,-0.418729250736581,0.0873220395092128,1.82417022309538,-0.226874232300866,-0.247501841135222,1.5761915666945,0.00496472836469723,1.5078813430011,-0.180488620169524,0.879449511937616,0.879449511937616,-0.418729250736581,-0.0703691660109501,0.287030877299409,0.354504721427027,-0.310097715679345,0.0873220395092128,0.12070271288751,-0.408834704568907,0.110969415132507,0.12070271288751,0.557373871123714,-0.0703691660109501,0.879449511937616,0.879449511937616,1.93335898013322,1.6481881055966,1.7140416157789,1.24439984539409,1.00398446733162,1.19299344869296,-0.47772517775754,0.12070271288751,0.181872966162925,0.879449511937616,-0.0703691660109501,0.448768950035927,-1.59013166408584,0.879449511937616,0.879449511937616,-0.727356320165724,-0.0703691660109501,-0.0703691660109501,1.02457325353089,0.301887317213236,1.59974348708997,0.879449511937616,-0.0703691660109501,0.0873220395092128,0.879449511937616,0.879449511937616,0.879449511937616,-1.59013166408584,-1.36581400455891,-0.0703691660109501,0.0873220395092128,0.0873220395092128,1.07528286842399,0.312794809278111,-0.499841435429854,-0.247501841135222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P1_1-5,0.046936861059604,-0.0924806881164277,NA,0.172037945302217,0.437477069581059,0.0220168200249248,-0.0432029051675531,2.39060760123768,0.0999819112609312,0.624941812504936,0.449326675239245,0.449326675239245,-0.0924806881164277,-0.230849645685678,0.463256358533812,0.480826074480303,0.383527672285793,NA,0.244874860890058,0.975832839645197,0.0220168200249242,0.509164496776294,0.314052604607177,-0.230849645685678,0.449326675239245,0.449326675239245,0.588086404765996,0.608224877973775,0.768477187191851,0.259067999117373,0.457067575052587,0.874234449341814,0.653875925541275,0.226322803423402,1.24590737672488,0.449326675239245,-0.230849645685678,0.449326675239245,0.577610138571825,0.449326675239245,0.449326675239245,0.457770647185711,-0.230849645685678,-0.230849645685678,0.607905822441576,1.29144792333013,0.293916905824025,0.449326675239245,-0.230849645685678,NA,0.449326675239245,0.449326675239245,0.449326675239245,0.524877355817465,0.461376542419842,-0.230849645685678,NA,NA,0.376165119048289,0.640063133853551,1.13793539701025,0.0220168200249248,0.0873220395092128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P1_10-14,0.046936861059604,-0.0924806881164277,NA,0.172037945302217,0.437477069581059,0.0220168200249248,-0.0432029051675531,2.39060760123768,0.0999819112609312,0.624941812504936,0.449326675239245,0.449326675239245,-0.0924806881164277,-0.230849645685678,0.463256358533812,0.480826074480303,0.383527672285793,NA,0.244874860890058,0.975832839645197,0.0220168200249242,0.509164496776294,0.314052604607177,-0.230849645685678,0.449326675239245,0.449326675239245,0.588086404765996,0.608224877973775,0.768477187191851,0.259067999117373,0.457067575052587,0.874234449341814,0.653875925541275,0.226322803423402,1.24590737672488,0.449326675239245,-0.230849645685678,0.449326675239245,0.577610138571825,0.449326675239245,0.449326675239245,0.457770647185711,-0.230849645685678,-0.230849645685678,0.607905822441576,1.29144792333013,0.293916905824025,0.449326675239245,-0.230849645685678,NA,0.449326675239245,0.449326675239245,0.449326675239245,0.524877355817465,0.461376542419842,-0.230849645685678,NA,NA,0.376165119048289,0.640063133853551,1.13793539701025,0.0220168200249248,0.0873220395092128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P1_30-34,0.185591274877671,-0.202906491714524,0.31113554087018,2.48336890626086,-1.08682955101076,0.0924504524497998,2.8921515878909,-0.702574455836371,2.19400269654037,-0.2826281391071,0.339376671240338,0.339376671240338,-0.202906491714524,-0.161991825679369,0.842048173662392,0.817992106967234,-0.651452059261413,0.31113554087018,0.372237963738518,-1.13269493952373,0.3903991299341,0.372237963738518,-0.69765465356039,-0.161991825679369,0.339376671240338,0.339376671240338,2.02253029175263,1.41442516289023,1.29551015044239,0.782945117389577,0.0675256191753079,0.827792454094783,-0.604843688712336,0.372237963738518,0.124624716778695,0.339376671240338,-0.161991825679369,0.448833567443154,-0.102986475055964,0.339376671240338,0.339376671240338,-0.0756387044728043,-0.161991825679369,-0.161991825679369,1.56669825216155,-1.30879124057273,1.56782621465368,0.339376671240338,-0.161991825679369,0.31113554087018,0.339376671240338,0.339376671240338,0.339376671240338,-0.102986475055964,0.172081395804196,-0.161991825679369,0.31113554087018,0.31113554087018,0.9867385681485,0.164381890923138,1.12412669118037,0.0924504524497998,0.94862716946579,0.31113554087018,0.31113554087018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P2_1-5,0.153633964907078,0.284749099753974,0.338659712620778,1.5614297519973,-0.622537357023079,0.0696508464803589,2.05362211699612,0.117953809582052,1.20935522374633,-0.384370615538,0.335310206451733,0.335310206451733,0.284749099753974,0.0495332890054372,0.840852180632704,0.248005908136615,-0.172453529399918,0.338659712620778,0.117776521219516,-1.0973537357303,0.332233370906875,0.0886468396381599,-0.264565739687663,0.0495332890054372,0.335310206451733,0.335310206451733,0.504951891613071,1.648710432606,0.993354960612871,0.944496877214386,0.256974515466124,0.8554890002635,-1.015654705138,0.0857782281940208,0.174796593318082,0.335310206451733,0.0495332890054372,0.439689441688088,-0.29363105717696,0.335310206451733,0.335310206451733,-0.164950288186688,0.0495332890054372,0.0495332890054372,0.405604686104674,-0.723392712968524,1.04145047190265,0.335310206451733,0.0495332890054372,0.338659712620778,0.335310206451733,0.335310206451733,0.335310206451733,-0.29363105717696,-0.00537005940700408,0.0495332890054372,0.338659712620778,0.338659712620778,0.390744413113689,-0.0706929108821924,1.33782660208846,0.0696508464803589,0.686725270965388,0.338659712620778,0.338659712620778,-0.619627769388891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P2_10-14,-0.542551941531016,0.648003025880478,0.225096766790926,0.613097503091551,0.359152098237118,0.743518273353482,0.681982832834917,0.675679417586402,0.655193007202404,-0.783039684774344,-0.646138182163961,-0.646138182163961,0.648003025880478,0.473186608663536,0.349988522192512,-0.860826973192644,0.00251057925950459,0.225096766790926,-0.812800740790201,-0.667977233906041,0.797866851116603,-0.8128007407902,0.0460950361945849,0.473186608663536,-0.646138182163961,-0.646138182163961,0.786890227731591,1.04843696293632,0.727609594379359,0.357465387663734,0.267281804325345,0.80892843373362,-1.17153722469469,-0.812800740790201,-0.103725083613529,-0.646138182163961,0.473186608663536,-0.765255756988263,-1.67801050891813,-0.646138182163961,-0.646138182163961,-1.06662717338267,0.473186608663536,0.473186608663536,0.377778491643372,0.137691540456883,-0.626538995259924,-0.646138182163961,0.473186608663536,0.225096766790926,-0.646138182163961,-0.646138182163961,-0.646138182163961,-1.86652698426556,-1.54347634933072,0.473186608663536,0.225096766790926,0.225096766790926,0.626483225411929,-0.183052515839536,-0.554490519617523,0.743518273353482,-0.570236973902514,0.225096766790926,0.225096766790926,-0.109786691104582,-0.253861205410828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P2_20-24,-0.188521461407883,-0.222223568501369,0.266202843245086,-0.319511104782843,-0.870185701542593,0.223422974471275,1.27331861718385,-0.800933010037083,-0.826570767793513,-0.370512825965992,0.57085028145929,0.57085028145929,-0.222223568501369,-0.662053851477896,0.12096673460457,1.0566852983484,-0.698403677153766,0.266202843245086,0.493338728822691,0.0621265182372159,0.595251034491405,0.493338728822691,-1.04988889230586,-0.662053851477896,0.57085028145929,0.57085028145929,1.98325619026994,1.71850520970127,1.32072404337388,0.723148973919493,-0.0906640558834703,1.56223940197526,-0.437010185029863,0.493338728822691,-0.129975527729927,0.57085028145929,-0.662053851477896,0.39396191542904,-0.690665022128237,0.57085028145929,0.57085028145929,-0.367646517186287,-0.662053851477896,-0.662053851477896,-1.00561834141442,-1.06180668049006,1.17466256864042,0.57085028145929,-0.662053851477896,0.266202843245086,0.57085028145929,0.57085028145929,0.57085028145929,-0.690665022128237,-0.443819034864088,-0.662053851477896,0.266202843245086,0.266202843245086,1.11491920418867,0.365833889138882,1.22420678374666,0.223422974471275,0.405965193713702,0.266202843245086,0.266202843245086,1.12201737399948,-0.329553649115673,0.00813079804402299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P2_30-34,-0.370546428512032,-0.101339645581131,0.540635940631559,0.652039800848195,-0.294642825664734,-1.1323671230303,1.6814676296392,0.529081818283438,1.00346427460115,-0.418543983370607,0.555241951555708,0.555241951555708,-0.101339645581131,0.260088897661124,0.674713443493385,-0.598171809120587,-0.0226324021571964,0.540635940631559,-1.25662191863245,-1.26167044131746,-0.932952758615771,-1.08326227415805,0.177856207927786,0.260088897661124,0.555241951555708,0.555241951555708,0.930616022868196,1.90138206986372,1.33494441607861,0.913718890076754,0.791752181164973,1.92994285458443,-0.533907750704636,-1.20418526149277,0.525175360072362,0.555241951555708,0.260088897661124,0.188704982600988,-1.09801937966748,0.555241951555708,0.555241951555708,-1.17553659169296,0.260088897661124,0.260088897661124,0.72247006293767,-0.182038789451346,-0.555828552010536,0.555241951555708,0.260088897661124,0.540635940631559,0.555241951555708,0.555241951555708,0.555241951555708,-1.09801937966748,-0.854315433529721,0.260088897661124,0.540635940631559,0.540635940631559,0.251297908273168,-1.23662605787655,-0.182299375576158,-1.1323671230303,-0.702708560120888,0.540635940631559,0.540635940631559,-0.387419388503477,-0.364152544108759,-1.31703340015996,-0.314559411897316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P3_1-5,-0.667630446548629,0.95286174402119,0.0849807436907068,0.672060143551403,0.60979049225621,0.568329298927393,1.14738007294158,0.877100009322033,1.06769738356172,-0.3746914193479,0.759522324925097,0.759522324925097,0.95286174402119,0.763975280458167,0.712648214798611,0.259151641197996,0.180102106830961,0.0849807436907068,0.935211348513366,-0.644922276671037,1.0820172157712,0.935211348513366,0.278698129121213,0.763975280458167,0.759522324925097,0.759522324925097,1.38756072934685,1.56642405782732,1.54293710216046,0.862495810253022,1.03428141186022,1.71993799707131,-0.606440688235342,0.935211348513366,0.656605824248492,0.759522324925097,0.763975280458167,0.353068750937203,-1.8321551045487,0.759522324925097,0.759522324925097,-0.718182355593022,0.763975280458167,0.763975280458167,0.220444937868491,0.511664950718089,-0.0672939379446558,0.759522324925097,0.763975280458167,0.0849807436907068,0.759522324925097,0.759522324925097,0.759522324925097,-1.82316735973384,-1.63187427556836,0.763975280458167,0.0849807436907068,0.0849807436907068,0.823439714641935,0.914844659326458,0.652095410317971,0.568329298927393,0.728310950446847,0.0849807436907068,0.0849807436907068,0.873300542210952,0.551217706830049,-0.0970676433388468,0.768031821357441,-1.05100844840154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P3_10-14,0.046936861059604,-0.0924806881164277,NA,0.172037945302217,0.437477069581059,0.0220168200249248,-0.0432029051675531,2.39060760123768,0.0999819112609312,0.624941812504936,0.449326675239245,0.449326675239245,-0.0924806881164277,-0.230849645685678,0.463256358533812,0.480826074480303,0.383527672285793,NA,0.244874860890058,0.975832839645197,0.0220168200249242,0.509164496776294,0.314052604607177,-0.230849645685678,0.449326675239245,0.449326675239245,0.588086404765996,0.608224877973775,0.768477187191851,0.259067999117373,0.457067575052587,0.874234449341814,0.653875925541275,0.226322803423402,1.24590737672488,0.449326675239245,-0.230849645685678,0.449326675239245,0.577610138571825,0.449326675239245,0.449326675239245,0.457770647185711,-0.230849645685678,-0.230849645685678,0.607905822441576,1.29144792333013,0.293916905824025,0.449326675239245,-0.230849645685678,NA,0.449326675239245,0.449326675239245,0.449326675239245,0.524877355817465,0.461376542419842,-0.230849645685678,NA,NA,0.376165119048289,0.640063133853551,1.13793539701025,0.0220168200249248,0.0873220395092128,NA,NA,0.31113554087018,0.338659712620778,0.225096766790926,0.266202843245086,0.540635940631559,0.0849807436907068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P3_20-24,-0.384287274691127,-0.557064947580796,1.70386892333532,1.99529872311208,-0.962286617986927,-0.188158121246141,2.59124340032715,-0.64446683430255,2.35094213067558,1.10875055391113,0.927574038245869,0.927574038245869,-0.557064947580796,-0.700921247921901,1.62508442680713,1.8196005486334,-0.0727058928805554,1.70386892333532,1.31680827283137,-0.888901926470532,1.34961837849481,1.49620940168799,-0.29073160104527,-0.700921247921901,0.927574038245869,0.927574038245869,1.97726635779632,0.753790937298486,1.21622395255765,0.862152465355331,0.292617687978719,0.643993852850735,-0.837137299996602,0.988034623869794,0.151393701829344,0.927574038245869,-0.700921247921901,1.1205070257612,-0.418975911824989,0.927574038245869,0.927574038245869,-0.171177453705578,-0.700921247921901,-0.700921247921901,1.88147877051549,-1.47379950248264,2.42782431265681,0.927574038245869,-0.700921247921901,1.70386892333532,0.927574038245869,0.927574038245869,0.927574038245869,-0.418975911824989,-0.150218261584253,-0.700921247921901,1.70386892333532,1.70386892333532,1.79727928635824,0.62452912016585,0.0820646371643246,-0.188158121246141,0.740658565009074,1.70386892333532,1.70386892333532,0.241350579332482,-0.171420806174992,0.65868255027121,0.544317190094496,0.075537369405177,1.89493267804518,1.70386892333532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
