,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
49,0.4492,0.4413,0.247,0.45,-0.0796,0.4449,0.4996,0.29,0.2428,0.6064,0.3771,0.1041,0.4885,0.4912,0.3733,0.1556,0.1547,0.2046,0.2876,0.2948,0.6419,0.7128,0.4087,0.1026,0.0557000000000001,0.1093,0.1002,0.0530999999999999,0.0535000000000001,0.0545,0.0545,0.106,0.3353,0.0548,0.0566,0.0586,0.0531999999999999,0.1076,0.5806,0.6139,0.5756,0.2078,-0.1654,0.6207,0.5201,0.3665,0.0542,0.2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,0.2532,0.2607,0.1308,0.2599,0.5266,0.2587,-0.731,0.1565,-0.772,-0.7002,0.2114,0.0521,0.2765,0.2785,0.213,0.0840000000000001,0.0801000000000001,0.1019,0.1684,0.1548,0.4057,0.4604,0.226,0.0593999999999999,0.0248999999999999,0.0533999999999999,0.0564,0.0273000000000001,0.0271999999999999,0.0259,0.0271999999999999,0.0515000000000001,0.1807,0.0239,0.0298,0.0266,0.0248999999999999,0.0508999999999999,0.3512,-0.6916,0.352,0.1106,0.2639,0.3726,0.3091,-0.6992,0.0266999999999999,0.1085,0.0548999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.2591,0.263,0.1368,-0.6762,0.515,0.2609,-0.6074,0.1572,0.1312,0.3736,0.2076,0.054,-0.6286,-0.6016,0.2058,0.0773999999999999,0.0785,0.1075,0.1575,0.1516,-0.2794,0.4504,0.2214,0.0491999999999999,0.0261,0.056,0.0572999999999999,0.0262,0.0270999999999999,0.03,0.0276000000000001,0.0552999999999999,0.1827,0.0274000000000001,0.0271999999999999,0.0276000000000001,0.0274000000000001,0.0523,-0.543,-0.516,0.3511,0.1052,-0.5134,0.3739,0.3045,0.2078,0.0282,0.1027,0.0545,0.0267999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,-0.407,-0.4458,-0.4496,0.0978000000000001,0.5722,0.0471999999999999,0.7458,-0.7998,-0.3968,-0.609,-0.0182,-0.837,-0.086,0.2036,-0.3202,0.2947,0.2863,0.3716,-0.3542,0.5093,-0.0474,-0.4292,-0.2754,-0.7802,0.1026,0.2055,0.2053,-1,0.1088,0.1032,0.1032,-0.7554,-0.7902,0.1065,-1,0.1059,0.1044,0.2005,0.1556,-0.637,-1,-0.7002,0.7016,0.4626,0.0327999999999999,-0.7046,-0.9468,0.3729,0.2014,0.1107,0.1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0.445,0.447,0.2538,-0.3136,-0.236,-0.3988,0.4924,0.2949,-0.665,-0.1908,0.3761,-0.9014,-0.6996,0.4816,-0.5256,0.1524,0.1588,0.1999,-0.6802,0.2939,-0.1996,-0.2376,-0.4436,-0.888,0.0522,0.1087,0.1059,0.0538000000000001,0.0531999999999999,0.0592999999999999,0.0583,0.1048,-0.6706,0.054,-1,0.0538000000000001,0.0533999999999999,0.107,-0.0946,-0.3032,-1,-0.9124,0.4564,-0.1644,-0.2174,-0.5266,0.0567,0.2039,0.1067,0.0527,0.0519000000000001,-0.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,0.446,0.4448,0.2541,0.4587,-0.0898,-0.3846,0.4895,0.2944,0.2433,0.6087,-0.3796,0.1031,-0.363,0.4886,-0.4832,0.1549,0.1592,0.2056,-0.6596,0.3025,0.2182,0.3418,0.4158,0.0992,0.0555000000000001,0.1018,0.1071,0.0523,0.054,0.0528,0.0546,0.1048,0.33,0.0538000000000001,0.0545,0.0522,0.0524,0.1108,0.5818,0.6008,0.5823,0.2093,0.454,0.0913999999999999,-0.0886,0.3927,0.0512999999999999,0.1969,0.1077,0.0538000000000001,0.0524,0.2066,0.1084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,-0.4864,-0.3404,-0.5158,-0.3586,0.6758,-0.2946,-0.0764,-0.7258,-0.6156,-0.3654,-0.433,0.155,-0.2856,-0.253,-0.4394,-0.7358,-0.6954,-0.8908,-0.591,0.4183,-0.0934,-0.0648,-0.4684,0.1545,-0.9098,-0.7606,0.1508,-1,-1,0.0854999999999999,0.0775999999999999,-0.7692,-0.5882,-0.9048,0.0829,0.0808,0.0775999999999999,-0.7708,-0.0546,-0.4932,-1,0.2914,-0.1754,0.1428,-0.0384,-0.4224,-0.9128,-0.7042,0.1546,0.0834999999999999,0.0822000000000001,-0.8056,0.1565,0.1571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,0.6708,0.4664,-0.1484,-0.0362,0.1486,0.0291999999999999,0.2842,0.7261,-0.3218,-0.181,0.0700000000000001,0.3486,-0.1984,0.368,-0.0679999999999999,-0.385,0.4683,-0.1848,-0.2844,0.7183,0.3942,-0.4416,0.1288,0.3388,-0.829,-0.498,0.3381,0.1885,0.185,0.1897,0.1784,0.335,-0.1538,-0.8238,0.1826,0.1859,0.1889,0.3338,0.6112,-0.3566,-0.5234,-0.4718,0.1904,-0.411,0.3282,-0.0222,0.1818,-0.4924,0.3335,-0.7974,0.1836,-0.2122,-0.6768,0.3386,-0.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,0.4526,0.4498,0.2491,-0.6386,0.7716,-0.7332,-0.4388,0.2958,-0.9588,0.1306,-0.75,0.1081,-0.737,-0.707,-0.7888,-0.817,0.1539,-0.7346,-0.8832,0.301,-0.4802,-0.3728,-0.7414,0.1067,-0.9382,-0.8276,0.1027,0.0538000000000001,0.0479000000000001,0.0513999999999999,0.0607,0.1095,0.3431,-0.9678,0.0549999999999999,0.0526,0.0531999999999999,0.1133,-0.1322,-0.1772,-0.5764,0.2009,-0.6716,-0.469,-0.5828,-0.3214,0.0519000000000001,-0.7848,0.1086,-0.9054,0.0526,0.2041,0.1026,0.1034,-0.8364,-0.7292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.4515,0.4572,0.2497,-0.6006,0.4746,-0.9232,-0.2842,0.2924,-0.9046,0.6108,-0.7918,0.1087,-0.7952,-0.778,-1,-0.8026,0.1544,-0.7268,-0.924,0.2925,-0.5478,-0.4754,-0.79,-0.8728,-0.921,-0.8246,0.1055,0.0524,0.0527,0.0515000000000001,-0.9048,0.099,0.3301,-1,0.0539000000000001,-1,0.0565,0.1056,-0.1126,0.0780000000000001,-0.5524,0.2018,-0.7006,-0.2948,-1,0.3782,0.0562,-0.7818,0.1103,0.0564,0.0542,0.2065,0.108,0.1039,-0.8298,-0.6602,-0.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.2621,0.2624,0.1337,0.2623,0.5167,0.2597,0.284,0.1568,0.1323,0.3795,0.2128,0.0522,0.2861,0.2787,0.2047,0.081,0.0786,0.106,0.1616,0.1559,0.3917,0.4585,0.2318,0.0517000000000001,0.0301,0.0562,0.0526,0.0267999999999999,0.0254000000000001,0.0264,0.028,0.0526,0.1824,0.0285,0.0267999999999999,0.0250999999999999,0.0261,0.0567,0.3506,0.3707,0.3552,0.1103,0.2636,0.3696,0.3127,0.2112,0.0245,0.1078,0.0543,0.0281,0.0262,0.1039,0.0512999999999999,0.0524,0.0767,0.1855,0.0566,0.0557000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.4546,-0.3468,0.2534,0.4418,0.0673999999999999,0.4514,0.483,0.3014,0.2496,0.6039,0.3761,0.1072,0.4806,0.4854,0.3731,0.1558,0.1577,0.2019,0.2991,0.294,0.6379,0.7051,0.4168,0.1118,0.0528999999999999,0.1107,0.1107,0.0507,0.0568,0.0525,0.0525,0.1028,0.3353,0.0566,0.0559000000000001,0.0516000000000001,0.0527,0.1024,0.5757,0.6142,0.5835,0.1983,0.4597,-0.00280000000000002,0.5266,0.3752,0.0517000000000001,0.2052,-0.8388,0.0549999999999999,0.0548999999999999,0.2023,0.1123,0.1053,0.1596,0.3383,0.1078,0.1068,0.0564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,-0.5552,-0.8004,0.256,0.4491,0.507,0.4495,-0.1534,-0.798,0.2522,-0.627,0.3726,0.1117,0.4872,0.4975,0.368,0.1569,0.1596,0.2015,0.293,0.2869,0.1176,0.1334,-0.279,0.1051,0.0523,0.1066,0.1091,-1,0.0523,0.0538000000000001,0.0511999999999999,-0.8184,-0.7844,0.0528999999999999,0.0558000000000001,0.0592999999999999,0.0577000000000001,0.1038,0.5832,-0.5766,-0.441,0.198,0.4574,0.2106,0.5244,-0.6866,-1,0.1961,0.1092,0.0550999999999999,0.0537000000000001,-0.8892,0.1121,0.1077,-0.8314,0.3333,0.1033,0.1089,0.0529999999999999,0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,-0.3122,-0.00800000000000001,0.3516,-0.295,0.8922,0.5924,0.0398000000000001,0.4097,0.3635,0.7607,0.5125,0.1609,-0.5938,-0.778,0.5094,-0.7852,-0.6464,-0.6638,0.4171,0.4136,-0.157,0.849,0.5565,0.157,0.0773999999999999,0.1551,0.151,0.0795999999999999,0.0812999999999999,0.0818000000000001,0.079,0.1629,0.4595,0.0835999999999999,0.0798000000000001,0.0812999999999999,0.0780000000000001,0.1562,-0.1486,0.764,0.7252,0.2899,-0.5946,0.3346,0.0176000000000001,0.5105,0.075,0.2928,0.1575,0.0789,0.0831,0.2985,0.1629,0.1528,0.2302,0.4564,0.152,0.1538,0.0808,0.1595,0.1616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,-0.1034,-0.2942,-0.602,0.7112,0.9554,0.0935999999999999,0.127,-0.5994,-0.1564,-0.2568,0.0553999999999999,0.2005,0.7456,0.0591999999999999,0.6163,0.2999,0.2935,0.3641,0.511,0.5135,0.618,0.4072,-0.3868,0.2063,0.1081,0.2023,0.2108,-1,0.1099,0.1089,0.1035,-0.657,-0.7614,0.1043,0.1101,0.1069,0.1064,0.21,0.8358,-0.3022,-0.1022,0.3743,0.6967,0.6154,0.4426,-0.9634,-1,-0.6376,0.2049,-0.8336,0.1064,-0.7806,0.1981,0.2048,-0.6814,-0.383,-0.656,0.2106,0.1094,0.2069,-0.779,0.2867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,0.4585,0.4625,0.2461,-0.702,0.7737,-1,-0.3296,0.2885,-1,0.622,-1,0.1065,-0.7126,-0.6964,-1,-0.8116,0.155,-0.7256,-1,0.2889,-0.4482,-0.3216,-0.7376,0.1052,-1,-0.8316,0.0999000000000001,0.0492999999999999,0.0497000000000001,0.0585,0.0536000000000001,0.1051,0.3336,-0.97,0.0562,0.0573999999999999,0.0552999999999999,0.108,-0.1916,0.0436000000000001,-1,-0.713,-0.6662,-0.4724,-1,0.3737,0.052,-0.777,0.1039,0.0548,0.0521,0.2038,0.1069,0.1105,-0.8574,-0.7028,-0.9532,-0.9474,0.0553999999999999,0.1105,0.1075,0.1528,0.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.2558,0.2547,-0.8688,0.2577,0.5196,0.2672,0.2903,-0.7964,0.1288,-0.5582,-0.6436,-0.9388,0.2843,-0.6228,-0.7464,0.0806,0.0783,0.1097,0.1647,0.1631,0.3972,-0.3034,0.2321,0.0550999999999999,0.0266,0.0541,0.0551999999999999,0.0267999999999999,0.0249999999999999,0.0290999999999999,0.0266999999999999,0.0529999999999999,0.1821,0.0267999999999999,0.026,0.0266,0.0266999999999999,0.0521,-0.6454,-0.6428,-0.5958,0.1093,0.2575,0.381,-0.4066,0.2148,0.0259,0.1054,0.0538000000000001,0.0259,0.0324,-0.8718,0.0523,0.0508,0.0808,0.1834,0.0536000000000001,0.0558000000000001,0.0279,0.0546,0.0593999999999999,0.0770999999999999,0.1079,0.0566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.1106,0.0109999999999999,-0.4028,0.7883,0.486,-0.0554,0.3508,-0.3914,-0.2124,0.1978,-0.1532,-0.7024,0.8183,0.3738,-0.1988,0.3527,0.3546,0.4385,-0.2124,0.5927,0.6034,0.534,0.0891999999999999,0.2475,0.1357,0.2486,0.2515,0.1411,0.1329,0.1336,0.1305,0.2509,0.6477,0.1318,0.1305,0.1361,0.134,0.25,0.5286,0.5914,0.0502,-0.4162,0.3738,0.6838,0.1526,0.1418,0.1345,0.4398,-0.842,0.1352,0.1326,-0.4136,0.2387,0.2513,0.3562,0.655,0.2529,0.2557,0.1325,0.2486,-0.7742,0.345,0.4435,-0.6494,-0.8182,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.4465,0.4543,0.2494,0.4591,-0.2182,-0.2436,0.4927,0.3029,-0.583,-0.5068,-0.3432,0.1058,-0.6824,0.4943,-0.3912,0.1604,0.1538,0.2084,-0.5498,0.295,0.0516000000000001,-0.3096,0.4059,0.1097,0.0545,0.1019,0.1083,0.0528,0.0516000000000001,0.0579000000000001,0.0535000000000001,0.1065,-0.6816,0.0532999999999999,0.0513999999999999,0.0526,0.0530999999999999,0.1044,-0.0472,-0.5598,-1,-0.9024,0.4507,-0.4664,-0.056,-0.4646,0.0562,0.208,0.1067,0.0555000000000001,0.0551999999999999,-0.7476,-0.892,0.1061,0.1577,-0.8242,0.1107,0.1069,0.0495000000000001,0.109,0.1052,0.1529,0.2051,-0.8256,0.0563,-0.6642,NA,NA,NA,NA,NA,NA,NA,NA
68,0.975,0.95,-0.00719999999999998,0.916,1,0.9404,0.7622,0.3116,0.648,0.7284,0.9114,-0.3778,0.8416,0.777,0.842,-0.5224,0.5568,-0.136,0.7,0.9557,0.9996,0.9992,0.7594,-0.00980000000000003,-0.2128,-0.2208,0.6471,0.3983,-1,0.3955,0.3919,0.6336,0.6992,-0.2134,-0.2146,0.3906,0.3999,0.1622,0.8074,0.773,0.9236,0.0551999999999999,0.9886,0.9982,0.991,0.5262,0.3956,0.0316000000000001,0.6427,-1,-1,0.2878,0.1082,0.6422,0.2202,0.6382,0.0688,0.2058,0.3964,0.6335,0.231,0.4332,-0.4468,0.1486,-0.236,0.3482,0.6359,NA,NA,NA,NA,NA,NA,NA
69,0.2034,-0.3404,0.7007,0.7672,0.877,0.7946,0.3406,-0.5562,0.1842,-0.849,0.8655,-0.3724,0.326,0.617,0.6488,0.5115,0.5006,0.6166,0.4156,0.7742,0.8246,0.607,0.1676,-0.405,0.2015,0.3791,0.3796,-1,0.2107,0.2096,0.2114,-0.4034,-0.5474,0.2106,-0.595,0.2089,0.2034,0.3778,0.693,-0.595,0.00419999999999998,-0.5042,0.9212,0.6008,0.8948,-0.7662,-1,0.6183,0.3711,-0.7142,0.2012,-0.867,-0.7114,0.3781,-0.4342,-0.3544,-0.3798,0.382,0.2086,0.3767,-0.9716,0.5145,-0.565,0.377,0.2143,-0.222,-0.7628,0.61,NA,NA,NA,NA,NA,NA
70,0.4483,0.4513,-0.7182,0.4492,-1,0.4483,-0.1876,0.3071,0.2489,-1,0.3777,0.103,-0.658,-0.1894,0.3728,0.1594,0.1591,-0.7706,0.2962,0.2917,0.1126,-0.405,0.4183,0.1108,0.0529999999999999,0.1013,0.1045,0.0543,0.0589,0.0546,0.0505,0.1037,-0.6506,0.0522,0.0536000000000001,0.0558000000000001,0.0528,0.1029,-0.2086,-1,-1,-0.8958,0.4512,-0.4994,0.5162,-0.3956,0.0508999999999999,-0.7286,0.1116,0.0562,0.0549999999999999,-0.734,-0.8974,0.1059,0.1555,-0.8502,0.1088,0.105,0.0553999999999999,0.1022,0.1073,0.1599,0.2059,0.1079,0.0548999999999999,0.2499,-0.9474,0.2064,-0.7978,NA,NA,NA,NA,NA
71,0.114,0.208,-0.33,-0.0434,0.6416,0.7898,-0.164,0.5913,0.5235,0.145,0.7043,0.2523,0.0264,-0.0931999999999999,0.7013,-0.4902,-0.3624,-0.6012,0.5936,0.5994,0.752,0.9592,0.7388,0.2546,0.1293,-0.877,0.2593,0.1327,0.1338,0.1374,0.1324,0.2515,0.6599,0.1324,0.1359,0.1326,0.1347,0.2512,-0.1904,0.2386,0.6146,-0.6016,0.4116,0.7624,0.561,0.6974,0.1316,-0.4128,0.247,0.1328,0.1382,0.4438,0.2542,0.2488,0.3558,0.6593,0.2566,0.2563,0.138,0.2458,0.2428,-0.6316,0.4389,0.2548,0.1348,0.5174,0.2566,0.0474000000000001,0.6989,-0.5992,NA,NA,NA,NA
72,0.2938,-0.0546,0.7838,0.9609,0.9668,0.9588,0.7944,-0.2296,0.4836,0.0544,0.9208,0.4565,0.876,0.6362,0.9231,0.5953,0.593,0.7091,0.8452,0.8517,0.9246,0.751,0.0806,0.4534,0.2619,0.4543,-0.545,-1,0.2552,0.2616,0.2577,-0.2838,-0.512,0.2652,0.2596,0.2527,0.2511,0.4582,0.991,0.0831999999999999,0.5502,0.6962,0.9611,0.7828,0.9818,-0.6638,-1,0.6999,0.4471,-0.5578,0.2561,-0.4528,0.4529,0.4495,-0.36,0.6188,-0.243,0.4496,0.2542,0.4559,-0.7476,0.5962,-0.5288,0.4511,0.2508,0.2012,0.4449,0.7444,-0.3264,0.4516,0.7882,NA,NA,NA
73,0.9446,0.9439,0.7469,0.9428,0.9902,0.9434,0.9579,0.8099,0.7461,0.9895,0.8974,0.4133,0.9576,0.9594,0.8972,0.5557,0.5553,0.6781,0.8095,-0.892,0.9927,0.9975,0.9234,0.4135,0.2331,0.4136,0.4122,0.2361,0.2344,0.2403,0.2362,-0.6908,0.861,0.2332,0.2251,0.2335,-1,-0.6738,0.9854,0.9882,0.9849,0.6668,0.8844,0.9902,0.9687,0.8993,0.2327,0.668,-1,0.2359,0.2347,0.6687,0.4127,0.4222,0.5586,0.8622,0.4113,0.4112,-1,-0.3466,0.41,0.5594,0.6647,0.4168,0.2376,-0.1764,0.4221,0.9928,0.8967,0.4188,0.7433,0.9428,NA,NA
74,0.5881,0.5895,0.3461,-0.456,0.8953,-0.7312,-0.049,0.4048,-0.9206,0.7653,-0.75,0.1563,-0.6486,-0.626,-0.7928,-0.7218,-0.6832,-0.5852,-0.9754,0.407,-0.2976,-0.1792,-0.687,0.1551,-1,-0.7428,-0.752,0.0821000000000001,0.0799000000000001,-0.8988,0.0799000000000001,0.1585,0.4644,-0.9606,0.0803,0.0821000000000001,0.0829,0.1589,0.1656,0.3784,-0.5046,-0.6098,-0.5504,-0.176,-0.5778,0.5064,0.0846,-0.678,0.1561,0.0782,0.0778000000000001,0.2864,0.1614,0.1493,-0.7758,-0.5156,-0.928,-0.9424,0.0772999999999999,0.1575,0.1594,0.2225,0.2975,-0.9934,0.0780000000000001,-0.5382,-0.739,0.4636,0.512,0.1601,0.354,0.5924,0.554,NA
