,711_P-1-S,711_P-2-D,711_P-3-S,711_P-3-D,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-3-M,712_E-3-S,712_P-1-S,712_P-1-M,712_P-1-D,712_P-2-S,712_P-2-D,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-S,712_S-3-D,712_S-3-X,713_P-1-X1,713_P-3-X1,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_P3_30-34,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,715_P1_1-5,715_P1_10-14,715_P1_20-24,715_P1_30-34,715_P2_1-5,715_P2_20-24,715_P3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S2_10-14,715_S2_20-24,715_S3_20-24,715_S3_30-34,716_E3_1-5,716_P1_1-5,716_P1_10-14,716_P1_30-34,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_10-14,716_S1_1-5,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S3_10-14,717_P1_20-24,717_P3_1-5,717_P3_10-14,717_P3_20-24,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5
714_S1_5-9,1.2982231337869,0.235152868348195,1.2982231337869,2.3640045026347,0.578298223264266,0.801573318807493,-1.15061885563121,-0.498138807744927,-2.08428824334818,1.96195081736744,1.2982231337869,2.09949597835679,1.90838313910094,1.2982231337869,1.68399898834056,-0.0017270160088891,0.300244483348686,0.397995321309216,0.626076586392139,-0.388397016274033,-1.52450112191466,0.662027850622624,-0.88876407028323,-0.88876407028323,1.64748909540595,1.27501825158153,0.131772119316608,1.05823003122071,-2.09163215626593,-1.42304265351384,-1.52450112191466,-1.22389555441943,0.0525465868730088,0.0525465868730088,-1.52450112191466,0.36696913241627,0.240413340433918,0.476668967374939,0.626076586392139,-0.88876407028323,1.21297795857464,0.68035092113627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_10-14,1.28636466590596,0.313600043137162,1.28636466590596,1.84035425463718,-1.44669136968798,-0.351292327775025,-0.417036459384607,1.05612141899601,-1.12103416387178,1.17819447514284,1.28636466590596,1.98339191255152,1.606945985543,1.28636466590596,1.15314772869762,-1.34903478607883,-0.872423153030432,-0.107950990117906,1.43828785681649,-1.4941566180657,-1.05541782758982,-0.905357979054782,0.0487935741280519,0.0487935741280519,0.865091926687233,0.657717735107185,-1.37930594887037,-0.931673972319514,-1.43769362685075,-0.982535985675891,-1.05541782758982,-2.5387927285279,0.633278223304355,0.126825190659851,-1.05541782758982,-1.41830790603588,-1.17124548178912,0.465591726072432,1.43828785681649,0.0487935741280519,0.931676988023318,-0.883406918641105,1.01925612673142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_20-24,1.19009793645682,1.07788421222883,1.19009793645682,2.10713696384497,1.47606971170054,-1.18612921640825,-0.545959439148281,-1.47795261342758,0.170288364979565,1.74664867366256,1.19009793645682,1.52309563663966,1.59136415199545,1.19009793645682,1.74696003288985,1.15818611511109,1.23949407519976,-0.0537660218126147,-2.28699434999345,-0.271172125965713,NA,1.68832778073715,-2.45283808842129,-2.45283808842129,1.55173006947328,1.4869294608332,0.506900221682516,-1.46914474145562,1.19009793645682,-0.0218775693684952,NA,0.312274917416817,-0.985477562915877,-2.14312228517615,NA,0.624753699924038,-1.40074005644696,-0.331523519722294,-2.68134359211628,-2.45283808842129,1.21001369291473,1.08475462157167,-1.52450112191466,-1.05541782758982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_30-34,1.19009793645682,1.07788421222883,1.19009793645682,2.10713696384497,1.47606971170054,-1.18612921640825,-0.545959439148281,-1.47795261342758,0.170288364979565,1.74664867366256,1.19009793645682,1.52309563663966,1.59136415199545,1.19009793645682,1.74696003288985,1.15818611511109,1.23949407519976,-0.0537660218126147,-2.28699434999345,-0.271172125965713,NA,1.68832778073715,-2.45283808842129,-2.45283808842129,1.55173006947328,1.4869294608332,0.506900221682516,-1.46914474145562,1.19009793645682,-0.0218775693684952,NA,0.312274917416817,-0.985477562915877,-2.14312228517615,NA,0.624753699924038,-1.40074005644696,-0.331523519722294,-2.68134359211628,-2.45283808842129,1.21001369291473,1.08475462157167,-1.52450112191466,-1.05541782758982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S2_1-5,0.588864406083032,0.144900427211827,0.588864406083032,1.17790041241533,1.93139241500373,-0.862403173098306,-1.09477633056343,-1.54346790760917,-2.51672845438178,2.26946098912038,0.588864406083032,1.40492222458882,1.37328920122061,0.588864406083032,0.916215947921092,0.343585948092789,1.56139333845103,-0.278129549067556,-0.237959391778068,0.0854366140208778,0.982871325603876,1.89416866039879,0.920686962296225,0.920686962296225,1.01870782847528,0.77023515123666,2.09944285868493,-0.69381764405153,-1.29219723562066,-0.803914072923699,0.982871325603876,1.690164553251,-1.00998029864367,-1.00998029864367,0.982871325603876,1.94980974804008,-1.03074783033773,-1.57836165881237,-0.237959391778068,0.920686962296225,0.510874071222935,0.686024048172097,-0.404453462334027,-1.64074856436516,0.982871325603876,0.982871325603876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S2_5-9,1.13139986554376,-0.461407206986987,1.13139986554376,1.03308327029224,0.79302642809893,0.715221995222393,1.04099935007734,-0.350780621938612,-1.45755911337411,2.54813532023309,1.13139986554376,1.61108507832581,1.21000916610735,1.13139986554376,1.12098867915924,0.204309928117999,-0.0919713692517726,1.48358465931996,0.378105663706412,-1.53861266634498,0.86026879740978,0.492550816084241,0.702402772555175,0.702402772555175,0.959120565357451,0.522226475288683,-0.290318588683516,1.02611679293996,0.124335589519679,-0.492005659579702,0.86026879740978,-0.0961089739759733,-0.0127975510572132,-0.0127975510572132,0.86026879740978,0.66248393032582,0.138313917372138,0.997790738820469,0.378105663706412,0.702402772555175,1.02202154423341,-0.194332310706477,0.105801928955073,0.480659757722201,0.86026879740978,0.86026879740978,-1.24553773516431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S2_20-24,0.911166052893562,0.791258825392239,0.911166052893562,1.68115909582877,0.725980159972117,-1.08812617719653,-1.23364933585893,-1.08540392184157,0.515545352718117,1.52918105748801,0.911166052893562,1.3219310415845,1.45056895092024,0.911166052893562,1.15678116000883,-0.336199701198055,-1.32306778760963,-0.476803032302015,-1.29235504117504,-1.00863082922519,1.11146241279179,-0.175462130784609,-0.612954244732285,-0.659579255760028,1.38812826432329,1.30846706988281,-1.54990299480405,-0.81415326608031,0.803068060625014,-1.30266571468755,1.11146241279179,-2.35461076695033,-0.382945166667238,-1.29725339692274,1.11146241279179,0.218335235469074,-0.800403236352206,-0.148149488171441,-1.48827617634998,-0.977819927846759,0.702608844151973,-0.956827043531517,-1.09615948889142,-0.484842514559901,1.11146241279179,1.11146241279179,-1.55384189157147,0.269842563920507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_1-5,0.134236585291964,-0.500943731375661,0.134236585291964,1.17855674934542,0.397921925276124,0.386668133863874,0.637972340867757,0.562003332018158,0.195041072292779,1.00920710114701,0.134236585291964,0.873785114346489,1.7411295230248,0.134236585291964,1.3380444582873,0.131349288839287,0.59095368840173,-0.0433773960603913,1.40198819116283,0.596786576546535,1.76225890019114,1.46890506064904,1.47083910730944,1.47083910730944,0.750116117823894,-0.095067887953476,0.26492346177706,-0.296263630879388,-0.290940390732456,1.26338157423164,1.76225890019114,-1.18000768595891,0.816041220664831,0.816041220664831,1.76225890019114,1.14605941505112,-0.910732028374939,-0.656135007095218,1.40198819116283,1.47083910730944,1.29513840034006,1.2386959028322,1.12986893863095,-0.756898225911256,1.76225890019114,1.76225890019114,-0.499825213804817,1.62334291070807,1.29650900407782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_5-9,0.770080888163359,0.0199700671698078,0.770080888163359,1.37915308358531,1.33227863712156,-0.674047536030194,-0.402084092118575,-0.392928428082883,-1.95924480308471,2.11872068961913,0.770080888163359,1.4564212849905,1.09485325468902,0.770080888163359,0.624760394071871,-0.0730049065547641,1.7907997015683,0.832733487203091,1.57283350429375,0.988900211829481,0.0886368859763087,1.95651721475161,0.1919500065042,0.1919500065042,0.0877920029466477,0.0225129193742698,2.02879506046445,0.345122190360631,-2.54586406405615,0.146847459044276,0.0886368859763087,-0.406858930901275,-0.0891838000674253,-0.130501659894372,0.0886368859763087,1.73784474190073,-1.0715178999143,-1.08745111613889,1.57283350429375,0.1919500065042,1.53336818413905,2.13563470496714,0.301115508647211,-1.03789173869489,0.0886368859763087,0.0886368859763087,1.47826609472703,1.11042413805453,-0.43457961346433,1.3216006456578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_10-14,1.23087020267309,0.746514991536581,1.23087020267309,2.4804658068253,-0.11119153645313,2.56536608864124,-0.609567783672216,-1.21902688577479,-2.39750288849649,1.77578604595903,1.23087020267309,2.23672482704877,2.21943027630705,1.23087020267309,1.82691011292214,0.385691509886472,1.31828918017019,1.12214423274851,0.798643408186787,0.779402197278252,-1.67265054124815,0.816271132273505,-0.675789071940011,-0.675789071940011,1.31359613754576,1.11258550757605,1.73280334318919,1.8638425857652,-2.70696815681846,-0.924384444178521,-1.67265054124815,0.0249107642826996,-0.539776058522003,-0.539776058522003,-1.67265054124815,0.229045807479999,-0.972727022203671,-1.28008425513805,0.798643408186787,-0.675789071940011,1.50479488964955,1.95575060331373,1.02542368278193,-0.357361634597473,-1.67265054124815,-1.67265054124815,0.208793270587035,1.18138727037476,-1.72584746380783,0.193155982921609,1.44443906740004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_20-24,1.19009793645682,1.07788421222883,1.19009793645682,2.10713696384497,1.47606971170054,-1.18612921640825,-0.545959439148281,-1.47795261342758,0.170288364979565,1.74664867366256,1.19009793645682,1.52309563663966,1.59136415199545,1.19009793645682,1.74696003288985,1.15818611511109,1.23949407519976,-0.0537660218126147,-2.28699434999345,-0.271172125965713,NA,1.68832778073715,-2.45283808842129,-2.45283808842129,1.55173006947328,1.4869294608332,0.506900221682516,-1.46914474145562,1.19009793645682,-0.0218775693684952,NA,0.312274917416817,-0.985477562915877,-2.14312228517615,NA,0.624753699924038,-1.40074005644696,-0.331523519722294,-2.68134359211628,-2.45283808842129,1.21001369291473,1.08475462157167,-1.52450112191466,-1.05541782758982,NA,NA,0.982871325603876,0.86026879740978,1.11146241279179,1.76225890019114,0.0886368859763087,-1.67265054124815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P1_1-5,NA,-1.65031380568231,NA,0.035682170660625,-0.585522595782714,1.16504207323596,1.01514597795368,1.3298406549747,1.19890466208808,0.700257909344454,NA,0.567006506286886,-0.55862001099104,NA,-0.266088243515931,-0.514506706641535,0.60654030714564,1.19137298985556,1.14452044144508,1.14500067284303,1.19009793645682,-0.0613451623819919,1.0546848577995,1.04670214465335,-0.524549980687939,-0.969609265489131,0.617538235798551,1.22426931302705,1.19009793645682,1.04460644536729,1.19009793645682,0.878857532663757,1.36058910495714,1.3696542517094,1.19009793645682,0.410646818224201,1.09448556183228,1.32477256088043,1.04419132457673,0.912185705023104,0.391366580695168,0.602306397640029,1.2982231337869,1.28636466590596,1.19009793645682,1.19009793645682,0.588864406083032,1.13139986554376,0.911166052893562,0.134236585291964,0.770080888163359,1.23087020267309,1.19009793645682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P1_10-14,-0.464491410478012,0.284947179729913,-0.464491410478012,-0.0548104517866075,-0.257019455572448,0.802381291816961,0.321485315215832,0.841842895593447,1.04321253908021,0.930754504477072,-0.464491410478012,0.105680344603796,1.00701239821495,-0.464491410478012,0.164455202189586,-0.484696462573799,0.36574033741393,1.47392979295204,1.20342309604406,0.352731950071623,1.64273695032452,-0.630192691470747,1.68378511945768,1.68000046416795,0.880102878641603,0.74722919794789,0.684872866722088,1.92196777822519,0.711058312761167,1.45460560148079,1.64273695032452,1.67457694253463,1.05544326275077,1.12764782977826,1.64273695032452,0.690571858586185,0.811416233766665,0.479349892699744,1.15972065019368,1.47573071557689,-1.01780567231175,0.413756866336688,1.21240469471043,0.938810465382414,1.64273695032452,1.64273695032452,0.464009050940239,0.326230591701189,0.665243074128863,1.16246933338311,1.30831057512897,1.50755864180948,1.64273695032452,-0.464491410478012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P1_20-24,0.662515097808753,0.543595144301917,0.662515097808753,1.48800659565134,1.19554997162176,2.33788731727402,1.79258112949225,1.80366022888068,1.63990649214958,0.747532517692424,0.662515097808753,0.751371591065263,0.313516096069262,0.662515097808753,1.07247062574601,1.41668609730418,1.79225668240669,1.9189772519564,1.6907382373974,1.49532121846323,1.63828275751852,1.55518964894502,1.58550984521914,1.57936806801812,0.837585294771269,0.836789114015532,2.14302417814974,1.90105696256156,1.36040932345289,1.59524698036312,1.63828275751852,1.93305173278891,1.92419562036347,1.95531319941085,1.63828275751852,1.9294135468628,2.24305176339887,1.66491736528584,1.6175943484221,1.40991518029505,0.807081678898234,2.03500976020796,2.18599122401633,1.82561197309924,1.63828275751852,1.63828275751852,2.04603384274542,1.72253493066258,1.43371705145957,0.934506213727611,1.5253337793512,2.35779870804207,1.63828275751852,0.662515097808753,1.10815517227429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P1_30-34,0.567006506286886,0.458886212318364,0.567006506286886,1.30482472983293,1.4158142747925,1.71750993419625,1.26834823952614,1.29810302365878,1.25339046658149,1.12800303563186,0.567006506286886,0.567006506286886,0.509805703769475,0.567006506286886,0.999722202449718,1.3485748563576,1.42105952160489,1.50603808345746,1.24363520963188,1.60137288651137,1.32201076503262,1.41393940729275,1.18346200323064,1.17535036613063,0.877887077375414,0.817188412772167,1.64913716334444,1.51363234258742,1.07253502846661,1.14650917024124,1.32201076503262,1.53071954412533,1.41703502794831,1.4270327457719,1.32201076503262,1.63049923226733,1.99603190884307,1.33532099034591,1.14309314564908,1.03577425197879,0.471192217945393,1.61569509507887,1.64601886473496,1.66608200840794,1.32201076503262,1.32201076503262,1.64146798882965,1.35299355936706,1.0165610681407,0.835068393480509,1.72642264817405,2.05774196297474,1.32201076503262,0.567006506286886,0.916992863388584,0.72827142459386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P2_1-5,NA,-1.65031380568231,NA,0.035682170660625,-0.585522595782714,1.16504207323596,1.01514597795368,1.3298406549747,1.19890466208808,0.700257909344454,NA,0.567006506286886,-0.55862001099104,NA,-0.266088243515931,-0.514506706641535,0.60654030714564,1.19137298985556,1.14452044144508,1.14500067284303,1.19009793645682,-0.0613451623819919,1.0546848577995,1.04670214465335,-0.524549980687939,-0.969609265489131,0.617538235798551,1.22426931302705,1.19009793645682,1.04460644536729,1.19009793645682,0.878857532663757,1.36058910495714,1.3696542517094,1.19009793645682,0.410646818224201,1.09448556183228,1.32477256088043,1.04419132457673,0.912185705023104,0.391366580695168,0.602306397640029,1.2982231337869,1.28636466590596,1.19009793645682,1.19009793645682,0.588864406083032,1.13139986554376,0.911166052893562,0.134236585291964,0.770080888163359,1.23087020267309,1.19009793645682,NA,-0.464491410478012,0.662515097808753,0.567006506286886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P2_20-24,0.19158425615193,0.0860812344867914,0.19158425615193,-0.177228296217437,0.225965901169079,1.27702773708239,1.05237058033346,1.43143610347777,1.21009612336605,0.603764179507375,0.19158425615193,0.530868079202508,0.637764143727163,0.19158425615193,-0.510476359692605,-0.154616335426977,0.28730875087934,1.26376752250746,1.33234943019242,0.91423931398264,1.16433260514228,-0.0173556371309862,1.05436109103097,1.04642975620301,0.403743707472698,0.353075612332005,0.67221399715433,1.28283324107965,0.825576418001563,0.875839242766993,1.16433260514228,0.801608191186101,1.42818025641404,1.50208613696201,1.16433260514228,0.951974615644015,1.56528257377638,1.19475760954739,1.25819474015873,0.888645531902075,-0.454303689512254,0.494943801857774,1.51790513059524,1.4092340062136,1.16433260514228,1.16433260514228,0.44032108922048,1.05341832234162,1.12942225200627,1.40290708345372,1.32853102562327,1.68131085944438,1.16433260514228,0.19158425615193,-1.13219247934651,0.612202038996907,0.445253924218976,0.19158425615193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_P3_30-34,0.119075956593021,0.0281642327213955,0.119075956593021,-0.524164117783017,-0.248600868476472,0.575705029147309,0.300191089495597,0.988594981956956,0.887260161825116,0.694418938583058,0.119075956593021,0.372626370160196,0.408807326535145,0.119075956593021,-0.530405515236277,-0.509730444171254,-0.38738051223057,0.84645312279526,0.981329235403519,0.297624090304728,0.884153855486597,-0.550572937785666,0.720042054451176,0.711247711339836,0.404190019266079,0.349175450502793,0.00380511479520631,0.859804659313226,0.597759699606586,0.378274824501069,0.884153855486597,0.280323523625133,0.928207717718744,1.00123099943815,0.884153855486597,0.383269217440012,0.733852012357692,0.773388239363523,0.793410622161089,0.579419954390073,-1.31256901422482,-0.198819148660216,0.983145236952183,0.932655389576822,0.884153855486597,0.884153855486597,-0.248845672277657,0.655338474944242,0.835389665305176,0.489170283751542,0.816087870493046,0.882138122164804,0.884153855486597,0.119075956593021,-1.41617196846543,0.453305352134854,0.192433771122874,0.119075956593021,-0.185818520292929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_1-5,0.782495594303536,0.462919614687652,0.782495594303536,1.68396019021892,0.646519753555889,-0.388859621448074,0.00991742533274502,-0.596155761925173,-1.8587492309427,2.29542740200786,0.782495594303536,1.72758676466384,1.71511136215126,0.782495594303536,1.02457824596756,0.192170556983886,1.07473229024129,0.764184005898481,0.279117722148162,-0.592508025082926,0.577784458852712,0.944151754527024,0.659819707700576,0.659819707700576,1.31448678701339,1.13357060666137,1.74990800922756,-0.707943544013232,-1.03172508874553,-0.576773604234223,0.577784458852712,1.23634181927028,-0.0502009949283987,-0.0502009949283987,0.577784458852712,1.41447197285679,0.411342472249081,-0.750435870614999,0.279117722148162,0.659819707700576,0.64267664739547,2.56025240409745,0.421673437572175,-1.16526001371643,0.577784458852712,0.577784458852712,2.09612906508542,-0.713270419592914,-0.541863003399996,-0.253063611612589,1.77423549796248,1.48402218148866,0.577784458852712,0.782495594303536,0.640553581282622,2.11401062191264,1.64370814816276,0.782495594303536,0.57023506590887,-0.104295947343682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_10-14,1.09717078623604,-0.0943150572272339,1.09717078623604,0.887037000721837,-0.374730130111175,-1.62193222021628,-0.428303076297342,0.750040333967604,-0.784452591279222,1.45650205444744,1.09717078623604,1.77626960177385,-0.379680124268989,1.09717078623604,0.293967934074149,-0.874522625463168,-0.954372733714104,-1.69607068115277,1.02985667218727,-2.04785700873164,-0.119135312548696,-0.328599642066635,0.537424289053308,0.537424289053308,0.582805790296562,0.727513210667748,-1.51204349651476,-1.69258354283564,-0.802877227122583,-0.39216943233979,-0.119135312548696,-2.39992135035071,0.436558025220049,0.0398640894248453,-0.119135312548696,-0.577565587756615,0.127264860833615,0.879409126917276,1.02985667218727,0.537424289053308,0.91302901429991,-0.715908845356564,-2.54253327860972,1.05999163986162,-0.119135312548696,-0.119135312548696,-1.4555987725195,-0.769399945181615,-0.254058312575572,0.66474242779375,-1.17011256579582,0.479477752697304,-0.119135312548696,1.09717078623604,0.404703695716274,1.69572691904561,1.30141351232989,1.09717078623604,-0.19489505320506,0.843579098662746,-0.641041676699092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_20-24,1.19009793645682,1.07788421222883,1.19009793645682,2.10713696384497,1.47606971170054,-1.18612921640825,-0.545959439148281,-1.47795261342758,0.170288364979565,1.74664867366256,1.19009793645682,1.52309563663966,1.59136415199545,1.19009793645682,1.74696003288985,1.15818611511109,1.23949407519976,-0.0537660218126147,-2.28699434999345,-0.271172125965713,NA,1.68832778073715,-2.45283808842129,-2.45283808842129,1.55173006947328,1.4869294608332,0.506900221682516,-1.46914474145562,1.19009793645682,-0.0218775693684952,NA,0.312274917416817,-0.985477562915877,-2.14312228517615,NA,0.624753699924038,-1.40074005644696,-0.331523519722294,-2.68134359211628,-2.45283808842129,1.21001369291473,1.08475462157167,-1.52450112191466,-1.05541782758982,NA,NA,0.982871325603876,0.86026879740978,1.11146241279179,1.76225890019114,0.0886368859763087,-1.67265054124815,NA,1.19009793645682,1.64273695032452,1.63828275751852,1.32201076503262,1.19009793645682,1.16433260514228,0.884153855486597,0.577784458852712,-0.119135312548696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_10-14,0.665857227995888,-1.38949176233722,0.665857227995888,0.265451673830358,0.796174188969297,0.030981756068716,-0.0155722160624287,-0.661865846411809,-1.40811506417621,2.11232772833762,0.665857227995888,1.44626838443613,-0.150721150503771,0.665857227995888,0.0317796096785926,0.112842543445685,0.628261360928298,-1.08259623923742,0.76448555699624,-0.0932943744826583,0.675745767258294,1.13907051990752,0.803508779637712,0.803508779637712,-0.0846230375902825,-0.300226962095597,0.0538250890748488,-1.32229880250959,-1.56462855803228,0.583216988766768,0.675745767258294,-0.482922760469682,0.589103194808898,0.589103194808898,0.675745767258294,0.488454917776809,0.621083059404358,0.633064104093938,0.76448555699624,0.803508779637712,0.585337963369074,0.980183398658511,-0.157565936457021,0.611741517298022,0.675745767258294,0.675745767258294,-0.951455707399533,1.01734846688089,0.51541127622092,1.22174503636361,-0.277204301375652,2.19024997606101,0.675745767258294,0.665857227995888,0.200998212975908,1.01444556281561,0.767382705459238,0.665857227995888,0.260392574650195,0.0548733560431707,0.336136058542705,-1.32737376717611,0.675745767258294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_20-24,0.550325911076404,0.43721638000949,0.550325911076404,1.3095577119693,-0.327482331866976,-2.06343960655209,-1.29370156174434,-2.34805812603719,-2.40711255646537,1.11828229326248,0.550325911076404,0.837459953716839,0.880296616530195,0.550325911076404,1.00594408131201,-0.48699669894169,-1.62806384547168,-2.20402688846388,-2.6029549218043,-2.23389284434268,-2.45283808842129,-0.428054128014533,-2.45283808842129,-2.45283808842129,0.850624101639892,0.789360189132724,-1.82477955358662,-2.50889528863101,-1.68881480219924,-2.20092551230163,-2.45283808842129,-2.22708192701212,-2.27486459202267,-2.68039098294591,-2.45283808842129,-1.62309397826877,-2.04929533548932,-1.27690222335485,-2.67335208164635,-2.45283808842129,0.516968061534246,-1.2767515143385,-2.47876642887393,-2.35651224258123,-2.45283808842129,-2.45283808842129,-1.73435716844757,-2.03735225275495,-1.75917161551566,-0.814762310296217,-1.95828591003913,-2.47301299295612,-2.45283808842129,0.550325911076404,0.929885824040687,0.954440104300563,0.675647817095171,0.550325911076404,0.488681981097214,0.244784451486672,-1.61820488423873,-1.49160892171896,-2.45283808842129,0.327262635117867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
