,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
32,-1,0.3808,0.1542,-1,-1,0.9236,0.9352,0.9798,0.7064,0.9942,0.4084,0.9442,1,0.9882,0.809,0.82,0.5758,0.9102,-1,-1,-1,-1,0.9982,0.604,0.5725,1,0.9794,-1,0.694,0.8394,-0.3322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.2276,-0.433,-0.4554,-1,-0.6762,0.0748,-0.1354,0.3466,-0.2368,0.345,-0.6074,0.2758,0.6998,-0.49,-0.7732,-0.6454,0.2342,-0.8552,-0.7088,0.2305,-1,-1,0.6286,-0.2204,0.2342,0.9413,-0.00939999999999996,-1,-0.1038,-0.1066,0.4088,-0.6664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,-1,-1,-1,-1,-1,-0.2314,-0.9026,-0.2274,-0.7964,0.0469999999999999,-1,0.8674,1,-0.7688,-0.4662,-0.9824,-1,-0.9912,-1,-1,-1,-1,0.8548,-0.3188,0.5029,0.9994,-0.625,-1,0.2282,-0.5706,0.4,0.9974,-0.7284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,0.0286999999999999,0.0606,-0.8122,0.0303,0.0306999999999999,0.1516,-0.6666,0.2101,-0.826,0.2055,-0.848,-0.6504,0.7584,-0.147,-0.77,-0.6916,0.0321,-0.6616,-0.9434,0.0290999999999999,0.0307999999999999,0.0315000000000001,0.2821,-0.833,0.0314000000000001,0.2835,-0.6096,-0.9386,0.1196,-0.7476,-0.3454,0.1452,-0.702,-0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,-1,-1,-1,-1,-1,1,0.9292,0.9996,0.6448,0.9998,0.8648,0.9998,1,0.8976,0.9988,0.9902,-1,0.9592,-1,-1,-1,-1,1,0.7276,0.573,1,0.773,-1,0.9132,-1,-0.3538,1,0.9112,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.0632999999999999,0.1197,-0.7168,0.0588,0.0598000000000001,-0.4494,-0.936,0.3677,-0.9762,0.3715,-0.7504,-0.4766,-1,-1,-0.7432,-0.5402,0.0609999999999999,-0.9252,-1,0.0632999999999999,0.0576000000000001,0.0616000000000001,-0.0244,-0.9884,0.0604,0.4923,-0.9188,-1,0.2172,-0.9706,0.1024,0.3248,-0.4468,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0.0599000000000001,0.1215,-0.715,0.0598000000000001,0.0610999999999999,-0.442,-0.9282,0.3703,-0.9712,0.3667,-0.7646,-0.4914,-1,-1,-0.7726,-0.5504,0.0609,-0.9092,-1,0.0584,0.0584,0.0620000000000001,-0.017,-0.9828,0.0603,0.4842,-0.9056,-1,0.2268,-0.9608,0.0924,0.2992,-0.4676,-1,-1,-1,-0.9966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.0307999999999999,0.0608,-0.8462,0.0276000000000001,0.0302,0.1551,-0.7038,0.2017,-0.8298,0.1997,-0.885,-0.6916,0.7292,-0.276,-0.7652,-0.7292,0.0295000000000001,-0.661,-0.9362,0.0294000000000001,0.0336000000000001,0.0316000000000001,0.2857,-0.8658,0.0306,0.2835,-0.6642,-0.939,0.1158,-0.7802,-0.4044,0.0753999999999999,-0.8176,-0.1224,-0.9392,0.8516,-0.8972,-0.8958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.0310999999999999,-0.9354,0.1194,-0.9432,-0.9414,0.1462,0.18,0.2043,0.091,0.2048,0.0864,0.1848,0.7594,-0.197,0.1188,0.1717,0.0293000000000001,-0.6496,0.0301,0.0324,-0.946,-0.9346,0.2885,0.0913999999999999,0.0299,0.2863,0.1983,0.0283,0.1164,0.1433,-0.4168,0.1018,-0.7378,-0.071,0.0289999999999999,0.8886,0.0606,0.0583,0.0308999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,0.0293000000000001,0.0561,0.117,0.0268999999999999,0.032,0.1483,-0.6564,0.2027,0.0876999999999999,0.2027,0.089,0.1779,0.8874,-0.09,0.1192,0.1774,0.0314000000000001,-0.6532,0.036,0.0283,0.028,0.0306999999999999,0.2736,0.0893999999999999,0.0315000000000001,0.2817,0.2018,0.0264,0.1193,0.1483,0.4287,0.5776,0.231,0.5038,0.0303,0.6854,0.0589999999999999,0.0595000000000001,0.0291999999999999,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,0.1215,0.2167,-0.7024,0.1199,0.1172,-0.631,-0.9822,-0.6732,-0.7996,-0.458,-1,-0.2442,0.8418,-0.8338,-0.9004,-0.7288,0.116,-0.9318,-1,0.1165,0.1151,0.1141,-0.2578,-0.8982,0.1163,0.4684,-0.936,-1,-0.788,-0.7936,0.5646,0.542,-0.4272,-0.893,-1,0.9302,-0.927,-0.9594,-1,0.1174,0.1186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.0305,0.0591999999999999,0.1141,0.0293000000000001,0.0293000000000001,0.1506,0.1705,0.1983,0.0900000000000001,0.2072,0.0960000000000001,-0.656,0.7666,0.4895,0.1177,0.1728,0.0290999999999999,0.1757,0.0264,0.0309999999999999,0.034,0.0307999999999999,0.2929,0.0922000000000001,-0.9362,0.2806,0.2015,0.0301,0.1208,0.1515,0.4293,0.5748,0.227,0.5001,0.0311999999999999,0.8914,0.0580000000000001,0.0581,0.0302,0.0274000000000001,0.0319,0.1218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,-1,-1,-0.5726,-1,-1,0.8038,0.3262,0.825,0.16,0.9016,-1,0.9122,0.999,0.5936,0.3984,0.2568,-1,0.1374,-1,-1,-1,-1,0.9928,-0.0556,0.6145,1,0.7052,-1,0.5584,0.0354000000000001,0.9892,0.9774,-0.0924,0.9936,-1,1,-1,-1,-1,-1,0.1688,-0.7586,0.6135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.2567,-0.3322,-0.307,-1,-1,-0.7636,-0.8278,-0.8584,-0.6638,-0.6658,-1,0.4126,0.9854,-0.4424,-0.9776,-0.8502,0.2569,-0.9972,-1,0.2598,-1,-1,-0.2238,-0.8382,0.2563,0.904,-0.6542,-1,-0.279,-0.6232,0.8502,0.739,-0.9272,-0.8958,-1,0.997,-0.9112,-0.8916,-1,-1,0.2571,-0.9662,0.254,-0.3908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.1517,-0.664,-0.8664,0.1474,0.1464,-0.000800000000000023,-0.1022,0.0631999999999999,-0.3608,0.1106,-0.8026,0.0164,0.9604,0.0374000000000001,-0.3298,-0.4146,-1,-0.9708,-1,0.1515,0.1524,0.1526,0.5148,-0.4434,0.1472,0.8343,0.0104,-1,-0.426,-0.2612,0.8164,0.8554,-0.727,-0.4226,-1,0.8472,-0.601,-0.606,-1,0.1428,0.1521,-0.5082,0.1449,0.3288,-0.2794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,0.0894999999999999,-0.7886,-0.8292,0.0914999999999999,0.0938000000000001,-0.278,-0.9948,-0.2662,-0.9966,-0.2262,-0.8678,-0.2394,0.8002,-0.9962,-0.5268,-0.5622,-1,-0.6264,-1,0.0893999999999999,0.087,0.0868,0.1612,-0.94,0.0817000000000001,0.6417,-0.9958,-1,-0.6472,-0.9908,0.5092,0.7102,-0.5948,-0.8492,-1,0.4726,-0.9816,-0.9708,-1,0.0873999999999999,0.0865,-0.882,0.0873999999999999,0.0329999999999999,-0.7588,-0.4298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.0285,0.0587,-0.9078,0.0307999999999999,0.0268999999999999,0.1478,-0.7394,0.2015,-0.8474,0.2003,-0.9138,-0.7294,0.6236,-0.3818,-0.794,-0.7864,0.028,-0.6634,-0.9428,0.0324,0.0261,0.0337000000000001,0.2816,-0.8734,0.0284,0.2848,-0.7002,-0.947,0.1136,-0.8226,-0.3852,-0.0726,-0.8266,-0.2372,-0.9428,0.7664,-0.9074,-0.9152,-0.9414,0.0306999999999999,0.0284,-0.8434,0.0295000000000001,-0.1222,-0.6994,-0.7488,-0.8212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,-1,0.2758,0.7092,-1,-1,0.8942,0.9476,0.9686,0.7818,0.986,0.553,0.9322,1,0.9804,0.804,0.8844,0.529,0.7916,0.0404,-1,-1,-1,0.9968,0.7594,0.5266,0.9998,0.9848,0.046,0.6404,0.8916,-0.5322,0.0371999999999999,-0.6426,0.996,-1,1,0.5512,0.5566,0.0566,-1,0.5289,0.656,0.5312,0.8554,0.7702,0.7274,0.7646,0.0564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,0.0586,-0.8774,-0.7488,-0.9072,-0.9234,-0.6898,-0.6384,-0.5716,0.174,-0.584,-0.8108,0.3217,-1,-1,-0.741,-0.6336,0.0627,-1,0.0646,0.0600000000000001,-0.9146,-0.9144,-0.4062,0.1722,0.0583,0.4883,-0.5708,0.0600000000000001,-0.7656,0.2704,0.0431999999999999,-1,-1,-1,0.0578000000000001,-1,0.1222,0.117,0.0632999999999999,-0.9184,0.0607,-0.756,0.0558000000000001,-1,-1,-0.6864,-0.8206,0.0579000000000001,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,-1,-1,-1,-1,-1,0.8834,-1,-1,-1,0.9654,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,0.8972,-1,-1,-1,0.8606,1,0.9106,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.973,-1,-1,0.523,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,-1,-1,-1,-1,-1,0.59,-0.7044,0.3674,-0.4316,0.5266,-1,0.982,1,-0.9952,0.3366,-1,-1,0.0364,-1,-1,-1,-1,0.9882,0.1062,0.6614,1,-0.0590000000000001,-1,0.6146,-0.1988,0.6732,1,-0.34,-0.8752,-1,1,-1,-1,-1,-1,-1,-0.4718,0.6612,0.9854,-0.9156,0.1582,-0.9414,-1,0.9952,-1,0.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,-1,-1,-0.5484,-1,-0.1126,-0.0214,-0.9996,0.5122,-0.9972,0.6562,-1,0.6814,0.9844,-0.9898,-0.5844,-0.3596,-1,-1,-1,-1,-0.1162,-0.1112,0.7908,-0.6112,0.5112,0.9988,-0.9912,-1,0.1638,-0.7354,0.9952,0.9832,-0.1596,-0.9832,-1,0.9846,-1,-1,-1,-1,-0.0982,-0.8472,0.5067,0.599,-0.3496,-0.4804,-0.9998,-1,0.9942,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,0.2252,-0.4872,-0.7682,0.2271,0.2371,-0.2646,-0.9512,-0.0696,-0.9134,0.0782,-0.9866,0.0760000000000001,0.6656,-0.7082,-0.8898,-0.6908,-1,-1,-1,0.2308,0.2312,0.2325,0.3618,-0.9152,0.2264,0.8668,-0.9286,-1,-0.308,-0.8202,0.9156,0.9028,-0.4326,-0.9962,-1,0.819,-1,-0.9612,-1,0.231,0.2234,-0.9658,0.2325,-0.3798,-0.9038,-0.858,-0.9734,-1,0.9496,-0.519,-1,-1,-0.9666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.1444,-0.6696,-0.8714,0.1503,0.1426,-0.6612,-0.6474,-0.9242,-0.459,-0.8334,-0.9716,-0.018,0.985,-0.078,-0.9304,-0.9664,-1,-0.9998,-1,0.1462,0.1357,0.1461,-0.2784,-0.581,0.1431,0.8322,-0.4632,-1,-0.4472,-0.341,0.8162,0.884,-0.5708,-0.885,-1,0.9778,-0.697,-0.7142,-1,0.1442,-0.7382,-0.8624,0.1488,0.4404,-0.9594,-0.8244,-0.5686,-1,0.8948,-0.6834,-1,-1,-0.6764,-0.9764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,-0.9336,0.1174,-1,0.0612999999999999,0.0580000000000001,-0.5892,-0.5396,-0.4422,0.175,-0.4538,-0.7596,0.3206,-1,-1,-0.6712,-0.5224,0.0590999999999999,-0.5186,0.0615000000000001,-0.9384,0.0606,0.0602,-0.2526,0.1701,0.0622,0.4941,-0.4548,0.0595000000000001,-0.6806,0.271,-0.0752,-1,-0.4158,-1,0.0585,-1,0.1142,0.1166,0.0609,0.0558000000000001,0.0586,-0.6884,0.0581,-1,-0.3218,-0.599,-0.7506,0.0623,-1,-0.851,-1,-1,-1,-0.3944,-0.5992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,-1,-0.8574,-0.9114,0.0630999999999999,0.0609,0.2762,0.3113,0.3615,0.1734,0.3656,0.1733,-0.391,-1,-1,0.2279,-0.4024,-0.8894,-0.3874,0.0627,-1,0.0627,0.0568,0.4974,0.1737,0.0577000000000001,0.4848,0.3647,0.0571999999999999,0.2246,0.2739,0.1456,0.0072000000000001,0.3977,-1,0.0581,-1,0.1143,0.1206,0.0605,0.0592999999999999,0.0613999999999999,0.2256,0.0563,-1,0.4537,-0.5076,-0.6788,0.0582,0.4644,0.1182,-1,-1,0.0624,-0.2308,-0.4832,-0.8742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.0316000000000001,-0.9382,0.118,-0.9364,-0.9364,0.1506,0.1769,0.2067,0.0891,0.2002,0.0880000000000001,0.1731,0.76,-0.135,0.1228,0.1766,0.0308999999999999,-0.6538,0.0281,0.03,-0.937,-0.9442,0.2876,0.0872999999999999,0.0325,0.2817,0.2022,0.0297000000000001,0.1203,0.1471,-0.3734,0.1202,-0.703,-0.03,0.0302,0.8948,0.0606,0.0597000000000001,0.0319,-0.944,0.0328999999999999,0.1189,0.0265,0.155,-0.561,0.1464,0.0925,0.0289999999999999,0.000399999999999956,-0.9312,0.976,0.303,-0.2006,0.2264,0.1439,0.0548,0.0562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.0304,0.0593999999999999,-0.8938,0.0310999999999999,0.0316000000000001,0.1438,-0.7686,0.2033,-0.8592,0.2025,-0.9032,-0.7374,0.5044,-0.468,-0.8086,-0.8024,0.0290999999999999,-0.6754,-0.9438,0.0294000000000001,0.0333000000000001,0.0282,0.2822,-0.9004,0.0308999999999999,0.2814,-0.7394,-0.9388,0.1191,-0.852,-0.4062,-0.1598,-0.8054,-0.2938,-0.9336,0.6278,-0.9208,-0.9252,-0.934,0.0301,0.0317000000000001,-0.8762,0.0327,-0.2092,-0.7674,-0.7778,-0.8254,-0.9408,0.0189999999999999,0.0622,0.938,0.046,-0.662,-0.8252,-0.8034,0.0588,0.0586,0.0302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
