,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,711_P-1-D,711_P-2-D,711_P-3-D,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-S,712_E-3-M,712_E-3-D,712_P-1-D,712_P-3-D,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-S,713_E-2-M,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-S,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-3-X1,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_30-34,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_5-9,714_S2_20-24,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_1-5,715_E3_10-14,715_E3_20-24,715_E3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_1-5,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_1-5,716_E3_10-14,716_E3_30-34,716_P3_30-34,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_E2_1-5,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_E3_30-34,717_P2_20-24,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
713_E-1-S,0.500011190129646,-0.809075540603979,0.332495855660474,0.511134236187475,-0.113446838652551,0.377798361656342,1.68023061752732,-0.948865800994281,-0.187979448771477,-0.544882473783537,2.14662933023662,-0.544882473783537,1.91167480216451,2.01727268503152,5.73224214987726,5.59979760982782,1.66606587226468,1.35728353520041,2.86156077537497,0.00090142774922654,2.12824276017696,0.802312113978024,2.71768596259581,1.69987258473177,-0.149350492165841,0.489996685070491,0.031340406686174,0.500034503790297,0.720297374802453,4.03696433046851,4.44928632056518,2.74552605418745,4.13678556474474,3.00283263056411,3.00283263056411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-1-M,0.345983063370783,-1.09301052887545,-0.529133309104241,0.078953976427104,0.146151248701455,-0.858428352195165,1.7470361824579,-1.07122285780935,-0.33782626637576,-0.516537820382451,1.46388297396755,-0.516537820382451,2.33976748473048,2.54239260607127,6.26027135318934,6.0936697199124,2.12902021232317,0.395032468927649,-0.0528911400658386,0.277896416576246,0.727014079026693,-0.406968525342842,3.01333489804078,2.27935935140729,-0.703800004849098,0.552643644390922,0.550881295795374,0.678104977851149,0.933847502386774,4.9345784447407,4.68325144136058,3.35581384283302,4.5229217931621,3.36876747594525,3.36876747594525,1.00207028199767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-1-D,2.12367232005266,-0.283197064825305,0.595593112696401,2.57582388062292,0.313585766398124,0.25390701294313,2.63757710439847,-0.438739044915038,0.828341765238423,-0.359614978329346,2.27019110119628,-0.359614978329346,2.27443396046041,2.3253502832387,5.80766380359549,5.66911077034961,2.1540953774645,1.10815266188967,-0.191622199081728,-0.615522823093299,1.63379129131442,0.723941284338877,3.48946974908957,1.64901904622519,0.225273531014752,0.71970943682585,0.00991806837215882,0.967711988684928,1.23416408928897,4.56660143431908,4.23854691194428,3.2154415332458,4.3021444152817,3.33456813695453,3.33456813695453,4.11452041258173,-0.0734599993613067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-1-X0,-0.886480124652609,0.172731987774566,0.394651228830396,-0.51069826582506,-0.499720626197007,0.574046966218403,-0.743389897626892,-0.295277641364241,0.364829969371719,-0.194147339566472,2.6305664420829,-0.194147339566472,2.50709863661378,2.16873596217876,2.77796502252153,3.46191930710815,1.4448296584986,1.14940924691081,-0.771091544240672,-0.704870225264623,-1.05518293866087,0.99497172939124,0.772739207714292,0.0464145325165813,0.597378985115459,0.760476694785649,0.92892089158931,1.11414910460594,2.38833122574811,2.41761712852652,2.66820801164243,2.7023616044788,2.63207995025044,2.14954136002947,2.14798627033923,-0.306197095168726,-0.283371294103437,-0.134328568496407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-1-X1,-1.26584961220497,-0.839247907371725,-1.16767101504527,-1.44852871547864,-0.478427482405895,-1.19124048073423,-1.81546138766863,-1.12362437373555,-1.26816054474942,0.0962245357826664,2.18028866881501,0.0962245357826664,2.54742307933385,2.36995227540072,3.75457152720045,3.37474280339258,1.58502320389254,0.291640149270522,-1.28611947332361,-1.63170921085543,-2.04831571460085,-1.18199183265372,-0.784984582404808,-1.31732087196867,-1.21457526616628,0.353132429504767,0.83729185979926,1.44351506160056,2.27486993116608,3.05974238480357,2.55262040253701,2.62679323349842,2.47645351494012,1.16730868196022,1.11372008887703,-1.25799948272803,-1.05239267407866,-1.11509909942569,-0.825398324911102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-2-S,0.313673869984413,2.01691479287883,0.490277811527361,0.946616155468058,0.551849868521405,0.65036598969225,0.206728247181799,1.51958295083339,-0.243457367190922,-0.835491656942105,1.21169038397853,-0.835491656942105,2.92241842740256,2.6103106439507,4.30707122753088,3.5986907134247,0.975434010618713,1.16595795962823,-0.920673087839181,0.123870969877769,0.0526658027296213,0.781383931336948,2.23674324674699,0.37406495383454,0.467914793491603,0.0828528923049535,-0.227440153845745,0.755695216895436,2.30808005931104,3.11747638795267,1.60450138150547,2.15149986087186,2.23781242860391,1.59328383927252,1.6119221984845,1.23122583842222,1.48089161992972,0.985768384810177,-1.64998191188786,-1.91615206179663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-2-M,2.90697920226442,0.252803319246867,0.568240537952714,1.26648717573321,-0.407162100895826,-0.736684583926402,-0.0872974778228632,0.53116776293396,-0.615481984006913,-0.615758950948668,1.15086338266811,-0.615758950948668,1.50702007543052,1.87895395610898,4.71612694155868,5.45026807131452,1.66167193538577,1.07191061587641,-0.138867070703882,-0.808770878532437,0.379134498742218,-0.506640452069947,2.57307661732765,1.80801738907263,-0.760872386657559,0.366502717386148,-0.526835107217624,0.150902180302705,0.455311807774083,2.67145196552427,3.50178252272949,1.66766659190423,3.76017070560614,2.859974230958,2.84201750910286,0.881389297927304,0.362354529478771,0.501324942359271,-0.476642962830493,-1.31194193943963,1.2766328237391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-2-D,0.829444180031165,-0.378669767305202,0.0274098126353917,-0.207756690421038,-0.425501775672391,-0.147291848029161,-0.309840615179888,-0.526060112623742,-0.00833622816134584,-0.469346289459323,2.38231416407342,-0.469346289459323,2.02257282026552,1.93998131140023,5.67221289950377,5.39523073742545,1.45387965022805,0.349976819452794,0.199768730574411,-0.786192193833611,-0.322854706065843,1.13621736365491,3.39930194762977,0.255867232077288,0.910136769421421,0.631145592571733,-0.764406332679477,0.268407950941717,0.954592125064965,4.15451283844759,3.84950187098616,2.67755339590598,3.85503563310077,2.79563264887601,2.795205118367,-0.632580519314441,-0.548893125426869,-0.0190111645315603,0.942824530900485,-1.14536028334193,0.793975030544328,-0.357507414790949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-2-X0,-0.650469542217568,0.263424423318084,0.953540638925169,-0.715371708422241,0.225782684484844,-0.813396910816883,-1.40806209818749,-0.192939941853542,-0.837261843953023,-0.690622766882247,1.32244851530828,-0.690622766882247,2.63511873333138,2.08431261418759,5.05970780185037,4.69001869408104,1.11660098920404,1.65020292084516,0.20479979977208,-1.32075129825722,-1.65077115565488,-0.432697425043725,0.510618412378227,0.0159246928718377,-0.342601301840995,0.294297228371264,-0.347103967616192,1.52953104032234,2.48279435969514,3.32195248190427,3.27997406480245,2.70143342232618,3.28042173771003,2.43266679585769,2.42064690053042,-0.434840971986092,-0.26928492193695,-0.573982514102073,-0.507166193111098,-1.11054190143066,-1.45559482178683,-0.792563004492462,-0.454135646079143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-2-X1,0.0888582371082467,1.44553867965862,-0.167649741313771,-0.771374431865874,0.199338335288112,-0.375263355659986,0.408768594025262,1.10686947507883,0.248991739941952,-0.585689826404894,2.42668238325825,-0.585689826404894,2.48383986861233,2.14711331973805,3.90456494517933,3.29782494353616,1.30671440874984,2.91375007784864,-0.840079779329108,-0.474987077283763,-1.29477109681581,0.204904294432541,-0.846366051469539,-0.115595020916308,-0.0377494548388858,0.109931870814145,0.574325342604638,1.38433927195963,2.60262967506903,3.22344459374526,2.71619423075908,2.64646936339375,2.39005055710916,1.91622997581295,1.91817147801716,0.259006976141941,0.844960569296993,0.479679600716678,1.1530344968359,-1.45134075036921,-1.27806690434475,1.02448760525696,0.145787326184309,-0.233213659272162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-3-S,1.31182633493585,-0.432142206517509,-0.0221043123558263,1.61590700531358,0.274027555276388,-0.772337610090601,2.12091259976426,-1.03379409521626,-0.545993776706134,-0.547735754361031,2.44644353623089,-0.547735754361031,2.16365098706034,2.06898546888549,6.12857824646893,5.98627124633826,2.1134453837458,0.079034766322723,0.907785660349265,-0.630976520233904,-0.0475628540178159,-0.334143548296741,3.49902556424283,2.88954517448427,-0.499134895999042,0.506592515333434,0.330274960811033,0.507385351785413,0.87770123187912,4.92573892207612,4.26141503763633,3.4587672221581,4.4193098798052,3.20070385633088,3.20070385633088,-0.285044372948424,-0.66334796890604,-0.439752023887782,0.145096502571278,-1.23402896684886,2.34971648308289,1.04766543178211,0.0319076285195697,-0.289183454660713,0.582914087290636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-3-M,0.691548927821117,-0.289950638934249,1.12802748178961,2.27730790660405,1.53586296804629,0.531924846952676,-0.559478325503567,0.847273524418435,0.872026570556718,-0.258653176266245,1.70247399695392,-0.258653176266245,1.63347274248943,2.0529204944885,6.62444616083829,6.17654087857241,2.33841316874123,0.675359673346623,-0.813944746214972,-0.80442667542046,-0.928500336621538,0.299191392672122,1.39630119323154,0.748810534570512,-0.154793449573804,0.918109845372341,-0.265276690027806,0.377249398893926,0.753295043487927,3.55930083775548,4.85094146396332,2.2757985488912,4.33220939450677,3.48915211518127,3.47245452103842,0.571191754310708,0.39181209649115,0.937619353558329,0.178230644606638,-1.35724753011712,-0.392707557981198,-0.889466070141347,0.182131533861187,-1.39659889465585,-1.05119792003495,-0.400162773066645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-3-D,-0.258292109523087,0.911494591262243,1.97245855576734,-0.812018242923694,1.13331326176859,0.607483186128183,-0.215633828645092,0.675842471178708,0.650737766841293,-0.591792715601792,2.4043251075201,-0.591792715601792,2.44008057100893,2.27905930737828,3.11834951695623,3.10334798345098,1.41796259809904,2.05908622034649,1.73719533647635,0.756105441088548,-0.694782816227964,0.755160720693349,1.47947433180643,-0.665521812002385,0.917102867751316,0.115137281950446,1.15868717512728,0.848069033223627,1.85586532727107,2.37276645302822,2.66862179311975,2.50858100647097,2.24514225142651,1.00048765724587,0.950076993196081,0.777569455804561,1.0361825792826,0.712956122146354,1.8019000316919,1.60408795757737,-0.868818037863858,0.292169582775364,0.27598898629129,0.646126398935203,0.237914939072103,0.835595480436409,0.24775328709683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-3-X0,-0.269005697049464,0.416676751874533,0.400754625396325,-0.52141790311128,1.12828195685991,0.129235436808958,-0.587785036935597,-0.122053370289248,0.0371576272497049,-0.417978828203458,2.1273134975418,-0.417978828203458,2.38255909843141,2.23318572951927,3.1290564560403,3.19290595125318,1.54474139855227,1.26845473589382,0.829700117921411,0.426485087377598,-0.486105248747884,0.00885325443206365,0.277098328560737,-0.795135568951424,-0.216227607353871,0.210205619185534,1.50223022190885,0.860303669674343,1.79212591088277,2.37617632309016,2.35941102785324,2.56622826214632,2.39563158459061,1.12584899269681,1.06853534764798,0.565046756818166,0.822517924032403,0.56390375059868,1.32789452643079,1.7815767915528,-0.870912920836728,-0.277983965623563,-0.548369484320971,-0.0586021562799345,-0.695375430810587,0.244026921309908,-0.109939223870973,-0.779209149440504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-3-X1,0.604232539728123,1.13587040991533,0.598939896501777,0.449932757551761,1.48404102660844,0.571629070151981,-0.139115508699291,0.394570253897314,0.729764596176232,-0.151834009990766,1.42384079750029,-0.151834009990766,1.77710971183194,1.66428682088698,1.87060050366517,1.39421444933008,0.281492218148652,2.15537281368375,1.00632391391005,1.3430139229637,0.528278510871892,0.540482018928398,0.362279765380879,-0.253673992230059,0.0790798973060078,0.00952860309089192,0.698142444530208,0.295336116416199,1.51764937236609,1.56022515955202,1.30582723719185,1.19599403832298,0.844505972860615,-0.0652578872491842,-0.0937202858202316,1.09819088653215,1.41714331850133,1.29804483300279,1.20485806363632,1.25989920478967,-0.113187257351063,0.142041728605711,-0.355148383248735,0.60167340531685,-0.254354060115513,0.935495806987855,0.768233179840292,-0.0632363304683273,0.869253322633078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_P-3-X1,0.933105206829098,1.30031545547703,1.57863595391208,1.13250931326922,1.33176096235426,1.56043461370293,1.38478948236619,1.41918228919065,1.61200989145119,-2.65895865500512,1.24254931267682,-2.65895865500512,-0.610136545580242,0.799776477986666,-1.03555207158636,-0.265415334164803,0.319257190870947,1.27107839615662,1.01605867663507,1.62172249573845,1.270320641993,1.77435580112635,1.07327244517731,0.553912755546257,1.61344639562297,-3.17918730085259,-0.561136752483668,-1.12465351595981,-1.02420710752477,-1.01581209138704,0.1685405595714,-0.464453687097676,0.176338450287788,0.452741766623754,0.494210196239711,1.45206252331826,1.55849888800159,1.71729043267277,1.61069849480437,1.20848849740013,0.940008581093049,1.32118588798844,1.62209213854841,1.2194285091237,1.33498950251044,1.48841903866342,1.91670022768549,1.2283739141554,1.4908524729091,0.4437536094699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-1-M,1.11842823761361,1.42950624477941,2.06939181749,1.61782247636617,1.46021282484488,1.90445317191151,1.45340168345077,1.5817972638507,1.64679672608537,-1.20770469416689,1.1983157996473,-1.20770469416689,-2.16075360252457,0.472790526555098,-0.760359709432186,0.249955148598042,0.622929768341554,1.22652164907215,1.7513211761109,2.16594583457411,1.9197510577766,2.00289160560114,2.91695568213057,2.04081073432068,1.89996201632334,-0.842757238570334,0.750164547723851,-1.95344534362698,-2.78250046938643,-1.0414411425929,0.419581355663411,-0.274292811954179,0.689944685600355,1.22340299395737,1.26857641441651,1.80917285502789,2.20385409906678,2.12447516521214,2.63797799379483,2.40271276431646,2.51746720956361,1.92923031298737,1.4611936093211,2.61295858240018,2.57872012102479,1.85344254973692,1.8513906233174,2.39621501433094,2.37574343943258,1.90659209554334,0.509550510260512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-1-D,0.676831844459624,1.1187555370941,1.31257408974526,1.22183579473517,1.43815098940968,1.2246232881019,0.795273289930415,1.55942956495112,1.14224276042105,-1.42582561206546,-0.786758083599674,-1.42582561206546,0.262219406782755,0.84533583188904,-1.40887715621423,-1.88515811941375,-1.58107539177629,1.6250058778839,1.03524894915001,1.61724619859542,1.50885969430346,1.2700416235985,2.1774453345707,0.775389011814101,1.02246671579719,-1.31461553473008,-1.30368566959739,-0.82062524303749,-0.538716973117416,-1.0694340686863,-2.1027504064282,-0.0346224693641568,-2.43519659129325,-2.69372981126656,-2.66081165987531,1.20196474970336,1.57859175352081,1.45617410380847,1.71702553849712,1.70577325497231,1.45772409128686,0.619527992659594,0.818090992986912,1.46579941819153,1.64609137927409,1.62171107128256,1.21260629464801,1.64013258100203,1.7324048800187,0.524428844566175,-0.310225349262024,0.117391124865827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-1-X0,0.756790077614585,1.25102054859156,1.4191844118287,1.54289712594903,1.45065249986815,1.43025815384316,0.84735274203537,1.43993367388734,1.53079361086384,-0.600661888497296,0.0782499993487878,-0.600661888497296,0.524263725913873,0.525410894184877,-2.07982181481727,-2.63488023367758,-3.13467908541316,1.24869639657538,1.35138184958494,1.54002003344184,1.47552270652359,1.47883562059998,1.28422526848111,-0.0989763196278525,1.25272122604353,-0.417835128256456,-0.151814547947581,-1.86223029276529,-0.273165850180116,-2.13092738596036,-2.27167468342744,-3.09888469951162,-2.6585057702637,-2.01297174467826,-2.0058040264754,1.28814017001452,1.7133656662322,1.66078325159423,1.29053255526889,1.33207189057117,0.379640153064164,0.578938762530766,1.1952342545167,1.01975236789861,0.986539830460338,1.80343022830911,1.39815079962092,1.10228740115137,1.29578426416211,-0.0505429871756033,-0.536359046087051,0.440012416845471,-2.65856907777601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-1-X1,-1.03914040902357,-0.422179296104906,-0.0733482334881581,-0.165399937978698,0.186136184396066,-0.186064206251881,-0.765867274984842,-0.183432918259016,-0.293772006355637,-1.1148705537653,-0.432704753803315,-1.1148705537653,0.474333872588026,0.734709679274519,-1.58598434596722,-1.88234981700339,-1.75147696738304,-0.142907570806569,0.162841110548453,-0.248433131043219,-0.203224602816093,-0.2218808860529,-0.369696627432149,-1.15811565892068,-0.430231398416054,-0.915429046185585,-0.812502924316073,-0.42397401557613,-0.00342362950575615,-1.09781301857515,-1.746536481363,-1.23496450398601,-2.26836516619075,-2.56128363700154,-2.56661012252777,-0.154529026989642,0.125490270118608,0.0454213670123046,0.0854922552845941,0.0814695208465648,-1.17691679567564,-1.16522083941298,-0.61605501860625,-0.50877784758518,-0.140173675431719,0.110386346296631,-0.485621308239682,-0.0470205833095369,0.181543590448029,-0.909128599568287,-0.562410672251433,0.334310445453802,-1.9524991640867,-1.34137271550718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
