,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,711_P-1-M,711_P-1-D,711_P-2-D,711_P-3-D,711_S-2-M,711_S-2-D,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-S,712_E-3-M,712_E-3-D,712_P-1-D,712_P-3-D,712_S-1-X,712_S-2-X,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-S,713_E-2-M,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-S,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-3-X1,713_S-2-D,713_S-2-X0,713_S-3-S,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_20-24,714_P1_30-34,714_S1_20-24,714_S1_30-34,714_S3_1-5,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_1-5,715_E3_10-14,715_E3_20-24,715_E3_30-34,715_S1_30-34,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_1-5,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_1-5,716_E3_10-14,716_E3_30-34,716_P1_30-34,716_P3_1-5,716_P3_30-34,716_S1_20-24,716_S1_30-34,716_S2_30-34,716_S3_30-34,717_E2_1-5,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_E3_30-34,717_P2_20-24,717_P3_20-24,717_S2_30-34,717_S3_20-24
714_E1_5-9,-1.57024387576665,-0.61097250164614,0.672181501201685,-1.22257426652545,0.990961338037784,1.14776771461787,-1.7482875316401,-1.79950408064637,0.672181501201685,0.836298035393038,1.77962270412508,0.323311406294333,-0.405657816220154,0.412508846647848,0.390417796608612,0.672181501201685,0.70354135059906,-1.90467861560235,-0.903767642536234,0.672181501201685,0.21684800503132,-1.72800203570412,-0.0333030657554414,0.503988831857631,0.37753994430649,0.299911094737192,0.324819227265753,-1.22704888920661,-1.23154888341557,0.927633495115303,0.928991932574705,0.169100730721634,1.61866585281738,1.13840078579092,-1.86437502681413,-1.54183625054345,0.734308092110638,0.21684800503132,1.31203735561069,-0.0386532951340681,-0.506270097181085,1.23811353434844,1.31141472372357,-0.110025559278075,0.882544084793914,0.340110705320224,0.369031311177546,-1.60448194397657,-2.57086819370289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_E1_20-24,-1.09242841320027,-0.464190291778091,0.778135458313332,-0.890814415194183,0.999808924136211,1.54364635403967,-0.722774009015904,-1.0134001359114,0.778135458313332,0.706854083839584,1.45575657297027,0.489469156780571,-0.727226452005829,0.256605266404474,0.256605266404474,0.778135458313332,1.08331690741494,-0.0822744096497396,-0.560044835508059,0.778135458313332,0.192304828075942,-1.48312692680178,-0.159096556355611,-0.0564024082359546,0.446290851877103,0.256605266404474,0.256605266404474,-1.11859767993672,-1.12165307001566,0.892976443045941,0.892976443045941,-0.159096556355611,1.71284705127162,1.47056716209345,-1.61814023089323,-1.29219660632893,0.59175077123215,0.192304828075942,0.816214723342069,-0.159096556355611,-0.159096556355611,1.45798186679308,1.51379656332373,0.259156974902487,-0.0463922368282449,0.256605266404474,0.256605266404474,-1.45565425946182,-1.44035414611916,0.941004418699641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_E1_30-34,1.6206109306496,2.05261148018634,1.56377397793666,2.17184239078274,1.96402688865665,1.21843539829875,1.97445851784667,1.66062747836231,1.5330641425415,1.54719243157317,2.59884108986419,2.65373630896813,-2.02781282034567,-1.25262122181744,-1.25262122181744,1.20191572054714,0.625970797924165,0.847512331936628,2.54197130066369,1.26864862042001,-1.50093925693811,1.29303341937925,0.985580896820757,-1.36955088914747,2.5102988822014,-1.25262122181744,-1.25262122181744,-2.54080751604121,-2.53498126927683,1.56283369203116,1.56283369203116,0.819545025469586,0.923424403957088,1.29786496380188,0.955471256936038,1.40362790320469,0.15038972176226,-1.50093925693811,0.221646258243117,0.971822894306377,0.985159543889892,1.45884508212723,1.51379287460255,1.24107326240139,-0.11382729500108,-1.25262122181744,-1.25262122181744,-2.75889519032832,-0.546354110165809,1.13134424950017,1.1345421799116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_E2_1-5,-0.23360689743142,-0.375130456863959,-1.06115107181941,-2.49904493228101,-0.093020923021959,-0.968992527480983,-0.573260779358605,-0.63325483478942,-1.21873429520788,1.19337026248395,0.530093535702996,0.426385221122735,-0.511613314866739,-0.958592660501076,-1.04832415004096,-1.5149868829354,-1.401278033914,-1.87372265356931,-1.84937202736391,-1.37693837924709,-1.39300483332383,-0.463877377154515,-1.4510186606688,0.497415496104626,0.0617922427479992,-1.21139955436035,-1.17947919416524,-1.40063766215465,-1.40371430321634,0.00330245263963186,0.0674822105587057,-1.30719698378697,0.952515026581808,0.476049902781818,-1.46322623901126,-1.76847783409892,0.444733848638436,-1.54581305207219,0.973724463176636,-1.36402343929351,-1.64905763615936,1.08953806810922,1.16514542753931,-0.147233445959168,0.917777982756274,-1.19125805513669,-1.0401070418799,-1.80945615979647,-1.33463949229366,-1.4661427125167,-1.05849096698598,-0.20784504751415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_E2_5-9,1.03460818110043,1.3234718130083,0.884204862317045,1.36448426916214,0.810958688456734,1.28474356376061,1.35206038010674,0.897835523541186,0.97728755080502,1.77939740350659,2.64057006944202,2.42994634993627,-1.98453361237446,-1.26708375439881,-1.49740379741754,0.869204480252123,0.728257682021723,-0.603947518279169,1.81101592008813,0.934927504688405,-3.75191535738347,0.344322126028624,0.360142227392222,-0.990882028584604,2.44603788481216,-2.74904711011682,-2.36992842198182,-3.10492516213305,-3.09830526948174,0.54870500968912,0.54870500968912,0.0503448132558539,1.22024896225079,1.17585902717922,0.275913844296815,0.809460653865043,0.0720857017624386,-3.75191535738347,1.69977732209499,0.265880282624935,0.260855372362523,1.13385600766055,1.19617663380593,0.813152078545837,0.766271526411205,-2.14343805144496,-1.75116412200098,-3.26651810611059,-0.963439903912497,0.826889891049117,0.951994759234565,1.65063710004675,-0.568054463039045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_E2_20-24,-1.23216505944729,-0.768014356501493,1.21012392101923,-0.743550734930297,0.973152940841447,2.218824054657,-0.736672387741381,-1.25314591715543,1.21012392101923,1.03648593578226,1.56329203146545,1.07332058405201,-1.59687829550708,-0.794479115338642,-0.794479115338642,1.21012392101923,1.19496394543342,-0.0538141721768354,-0.252630827887218,1.21012392101923,-0.970614573534159,-1.50438267623164,-0.587412933971881,-0.874413684395337,0.997219577822945,-0.794479115338643,-0.794479115338642,-1.89274970047311,-1.89055031690184,0.93324383800472,0.93324383800472,-0.587412933971881,1.72079518180079,1.39779534621132,-1.53142932280217,-1.2022256937456,0.480152659838961,-0.970614573534159,0.787205561861794,-0.587412933971881,-0.587412933971881,1.4389235878478,1.48466198997374,0.293876665679776,-0.119215678001651,-0.794479115338642,-0.794479115338642,-2.11998911874401,-2.09064106370651,1.12427634987736,NA,1.33431930779151,-1.08922091357865,1.06559683348776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_P1_20-24,-0.198737664970965,-0.0546974442385769,-0.352320359185271,0.177184342074311,0.319861864068806,-0.157406450954443,0.0770542872939403,-0.421197108064273,-0.605870943772446,-0.452373213557158,-0.518933574770024,-0.700622258752579,0.479015751434005,-0.251364525103702,-0.28326509049404,-0.423503012061971,-0.165221055923914,-0.710276399719738,-0.258896766353257,-0.495933529813352,-0.254267301948465,-0.474598664824771,-0.724733146082636,0.684572659382004,0.286680843704635,-0.492179589951877,-0.437807630137889,0.607464878506811,0.631941228510365,0.279229023649726,0.232863388417699,-0.664121247254742,2.56871819525744,1.49056239886928,-0.602788055016717,-0.258655460813156,0.0451960819951488,-0.0579211092635684,1.59438978529767,-0.783336044623631,-0.789457457345442,2.32392030786905,2.10039522704471,2.0068065509137,0.375961698755464,-0.375727760813518,-0.377811882179878,0.659655262154875,-0.0912165686300398,-0.129733287048335,0.19417495429707,0.977385951011147,0.327312892834223,0.302624763732017,-0.0198482341988891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_P1_30-34,0.773942177887316,1.24487308904561,1.16047195186413,1.32266815350901,1.51964034485857,1.24212078454243,1.1734657042688,0.988014970207797,1.16047195186413,1.22138484567129,2.21073146551309,2.07453896858339,-0.362384042741534,0.843211351964551,0.843211351964551,1.16047195186413,1.06566318981581,1.11194025544842,1.29519689734247,1.16047195186413,1.14063615971365,0.889876435641221,0.954145802045164,0.13426796139364,2.10668978533536,0.843211351964551,0.843211351964551,-0.820872010398742,-0.820482044859271,1.40343363843539,1.40343363843539,0.954145802045164,2.56973127191798,0.87918872079151,0.590931962764251,0.91352222055177,1.16196018883236,1.14063615971365,1.10618267983986,0.954145802045164,0.954145802045164,2.32323892956786,1.80536328452967,0.33482165298144,0.524763322673354,0.843211351964551,0.843211351964551,-0.990046728263139,-0.0831846293368932,1.34625439981694,1.31517828704276,1.61346995324358,-0.234232773908716,1.75285293557923,1.31517828704276,1.93220346217897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_20-24,0.457406706825767,-1.29569954340436,-1.20321663435865,-0.587673758409471,-2.87304158055589,-2.0454287736815,-0.225411939150738,0.0747180308699179,-1.89278643645171,0.653555831042803,-0.262858619869763,1.02501147015381,-2.50736399370077,NA,NA,-0.401017615597143,0.801096874668826,-1.0268215979785,-0.703662978445784,-0.566966776151342,0.219858091517184,-0.888471945870847,-0.733020837538328,-1.92322243970616,0.804852729851494,NA,NA,-2.81463965332316,-2.81200559270148,-2.9897414485177,-2.88031646190249,-1.6922206072324,0.449969777440589,0.58713545959816,-0.636755533972193,-0.668527775724904,-2.3631501684623,0.219858091517184,-0.84776111760088,-1.3848949628936,-0.706992549825658,0.484604041195308,0.569040293521336,0.76796277247389,-0.702609883494027,NA,NA,-3.04476243315609,-1.41269090964942,0.404967038503598,0.256605266404474,-1.25262122181744,-1.01319586259167,-1.3422654464898,-0.794479115338642,-0.243741301442597,0.843211351964551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_30-34,0.955859726654411,-0.426062970121398,-0.277704842763073,-0.379059431167858,-1.52488060328335,-2.10572477646528,0.0652671204743701,0.697174948227767,-1.18186798071031,1.02824371339633,0.709364510526484,1.79522796109868,-2.26547439733768,1.47275030556022,1.47275030556022,0.0478444785617367,0.295828192538753,-0.92125773692653,-0.499294077349801,-0.0492727195885191,1.23821468370755,-0.684739713913083,-0.0842377167566821,-1.68138360810829,1.621489953068,1.47275030556022,1.47275030556022,-2.64601519309797,-2.64245542280054,-1.97232893060602,-1.8423776835432,-0.56276709850504,0.405734309012946,0.762449978133187,-0.408799015004794,-0.467913870102277,-1.63468880119761,1.23821468370755,-0.592319035854689,-0.681942578831979,-0.055634165808244,0.872245448033258,0.967874615233977,0.924253313069972,-0.395981204884862,1.47275030556022,1.47275030556022,-2.96553965657914,-1.34246448740315,0.602890265608366,0.635900977375562,-1.85154389506161,-0.85712446245554,-1.42200291416879,-0.171597594371713,0.0744688761125787,1.05249905572013,1.47275030556022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_1-5,-1.54689055135917,-2.08769532466321,-2.38391697728852,-2.46897347308172,-2.89591641319634,-2.55937360772953,-2.06576500687786,-2.02569095726831,-2.59109740477617,0.819228433425463,-1.14470105939177,-0.887550139986057,0.667420863356813,-3.0256506116327,-3.07835284402997,-2.06026655775204,-2.5099136059222,-3.09175654023261,-2.3503370029801,-2.21833323833804,-3.47519433676098,-2.63098646881082,-2.53413303620001,0.778557067158197,-0.744183962706812,-3.24683979197218,-3.20683004254167,-3.44635563293188,-3.44635563293188,-2.80688511383074,-2.79694333097843,-2.71476618083987,-1.82123355425405,-1.16354032791821,-2.66264796599547,-2.74839568298444,-2.65795513035815,-3.48251026920926,-1.54827413709001,-2.62447704635742,-2.64480697249288,-1.34639999564138,-1.27644390333958,-1.31255702103454,0.292311367808859,-3.18183055502698,-3.12122226920575,NA,-1.61051494086402,-1.60448194397657,-1.45565425946182,-2.75889519032832,-1.80945615979647,-3.26651810611059,-2.11998911874401,0.659655262154875,-0.990046728263139,-3.04476243315609,-2.96553965657914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E1_1-5,-1.42425514124696,-0.876628349807028,1.74382256573481,0.229078583211462,2.22159955381909,NA,-0.427512546949647,-1.47353012722169,1.74382256573481,1.02070529408936,1.52103820232672,1.83802934091715,-2.15962126528186,-2.54952082042195,-2.54952082042195,1.74382256573481,-1.58697642474938,0.12061172661556,0.858455044999691,1.74382256573481,-2.06018693155176,-0.789602551634921,-0.826681875682575,-1.49793979514905,1.70093524821368,-2.54952082042195,-2.54952082042195,-2.37262834613559,-2.3676456287882,1.76031945594085,1.76031945594085,-0.826681875682575,0.745582033128359,1.15039535722783,-0.840065357693942,-0.26891276671631,-0.730008776502251,-2.06018693155176,0.296184062090055,-0.826681875682575,-0.826681875682575,1.34018304238874,1.38593236198537,0.316920728146374,-0.330490715748706,-2.54952082042195,-2.54952082042195,-2.54793872184029,-1.91072485088394,0.94282142467085,1.41307520943697,1.12971990085657,-0.794868430479944,0.944983973695578,2.15527757938452,-0.133277987716861,1.24212078454243,-2.54952082042195,-2.45536505236334,-2.54793872184029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E2_1-5,-1.18850877231212,0.025503564800622,-0.741578646455511,0.565027155942634,1.46641526734095,-0.572305888496548,-1.12862021281901,-1.46481035494017,-1.27737406622867,1.63703237637631,2.23404731728779,1.46175402877507,-1.45327786496809,-1.31256341925703,-1.43560529739695,-1.50447934007403,-1.46941585897437,-2.67411581870781,1.41652807260682,-1.42730966874965,-2.5009222237024,-1.72054591883737,-1.76200544674954,-0.350833182600289,1.58127748340336,-1.9136954064438,-1.78902987907467,-2.50675678882293,-2.50192394680128,1.21112972524238,1.20915048455685,-1.34806614099052,1.92661759936188,0.911035505484842,-3.02811897743856,-2.19874643653236,0.557261203927999,-2.5009222237024,2.1070024052643,-1.76870078413617,-2.02695678108085,1.44412443185017,1.53486327027501,-0.0599536003951503,0.984378404187503,-1.70924714135636,-1.55349733731046,-2.60667508900257,-1.98609639160797,-1.48436491672375,-1.21241480981847,1.84326676312509,-0.628305432256837,1.12121389686235,-1.19090213594048,-0.177701303669916,1.11676989681505,-1.35465745998815,-1.16969442006478,-2.60667508900257,-0.302823664476314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E2_20-24,1.47431278760024,1.7682784176805,1.32162062414828,1.64576963934054,2.09958874634595,0.891304541936896,1.71871127952757,1.52584079710562,1.29274637412878,1.07098897205022,2.27165525759128,2.37720660917051,-2.08520465408169,-2.23954477203458,-2.23954477203458,1.03810614312113,0.557193804449535,0.806048695708849,1.85955043315361,1.08381542020065,-1.24570517025748,1.18852349987844,0.929747096944709,-1.41271533664449,2.20886546834652,-2.23954477203458,-2.23954477203458,-2.27202175742429,-2.26857124114413,1.67620057480567,1.67620057480567,0.886605442659693,0.705319086035948,1.08359187809671,0.953096505524778,1.18953809737439,0.20970082963925,-1.24570517025748,0.071357852031319,0.931548638221157,0.929857963478903,1.25718886818126,1.29941864938287,0.661635334429346,-0.480569325189367,-2.23954477203458,-2.23954477203458,-2.51757590686474,0.0810689651139488,1.11185304937142,1.13396697141118,0.713834253512403,0.532713660064237,0.816777866189721,1.28715165931407,0.63859022464735,1.51713709649123,-2.23954477203458,-2.38157870697624,-2.51757590686474,0.891304541936896,1.4552273171597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E2_30-34,1.46084231308638,0.812586484603277,0.762709094656134,1.3292474440975,-1.73407054118647,1.13986460104761,1.34839406141141,1.5581941364695,0.92155843713524,0.993063258331642,1.75087545790651,2.09968569845959,-2.17376230720814,-1.67198409770323,-1.67198409770323,0.656260253323927,1.80250939989093,1.03953037649516,1.37516259643834,0.869267929147329,-0.990673922672261,1.30282506215983,1.08446159402973,-1.51428962518519,1.92578235082893,-1.67198409770323,-1.67198409770323,-2.37922803741368,-2.37592857135037,-0.453062713150428,-0.132386221094382,1.33849283760046,0.967601294244368,1.16268335236265,1.02836795402773,0.502502332445935,1.10916023826271,-0.990673922672261,-0.0980412692827142,1.13598794247512,1.086460576294,0.870088026142608,0.893170242556069,0.715989505135694,-0.504857645540429,-1.67198409770323,-1.67198409770323,-2.6476655048055,-0.435020952447188,0.891109695968713,0.73481030990562,1.06831380110179,0.346147423008139,0.217642502683462,0.573440667395328,0.422453815393061,1.31631081782248,-1.67198409770323,-0.667174233538892,-2.6476655048055,0.420308347600145,0.815963955986024,1.19848879813916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E3_1-5,-0.969614855391717,-2.94040018724004,-3.50691788654965,-3.90387144304574,-4.81461674623711,-4.13568305230843,-2.32539650530361,-2.5859033496331,-3.71841958142678,0.740131555658861,-0.541877661736968,-1.03483921371703,-1.94048873537902,-3.1924202224455,-3.24678931801325,-1.97244164198246,-3.96587274141974,-4.56802173595577,-3.6858170910989,-2.52030596485506,-3.66078131215129,-3.41824575990087,-3.56464823651231,-1.21381942594702,-0.924270255884146,-3.42914226967742,-3.38506827640293,-3.4975115169371,-3.49315338886589,-4.31999299467164,-4.254324467502,-4.11521986246535,-2.75248318104828,-0.922019672835719,-3.10441176446021,-4.3491732564907,-3.02036823963147,-3.654555395397,-2.14607631445573,-3.69097107225151,-3.87238717445791,-0.870638008973876,-0.8568483980966,-1.44893467143677,0.237087172156178,-3.35571345181589,-3.29558152202084,-3.44400525813681,-0.369914366730854,-0.734672348605911,-0.857711565134498,-4.6787114825153,-0.930241247373791,-5.12769826007006,-2.63173921125377,-0.605325129253817,-1.3957958923313,-3.21098479925979,-3.1322842284539,-3.44400525813681,-4.01012743777732,-3.80918900822032,-3.6228490125326,-3.83134637991561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E3_10-14,-0.449679690073181,0.861057303452525,0.088757783808358,-0.109882918469356,1.74030514908993,0.176414106033968,NA,-0.985962973423632,-0.443339493767279,1.83731222518337,2.50858268484389,1.77051574779883,-1.42493347651236,-1.1107764678884,-1.26098478901694,-1.14936753317953,-0.828554625704257,-2.6840698620348,0.804372844133292,-0.638365575686022,-2.55571059090332,-2.12029906157607,-1.22137926777093,-0.28122714336975,1.8947622396263,-1.88997453567299,-1.71998269638319,-2.43712802284647,-2.43164225591012,1.35009273391327,1.34665194756941,-0.828912203625936,2.12679757153696,1.16262053299467,-3.16216326728273,-2.34560563423982,0.641672516724876,-2.55571059090332,2.37477059603235,-1.2300469356841,-1.76890135894534,1.56270837191675,1.65807990592986,0.202487791289219,1.06404577592385,-1.61306825914247,-1.40970333081711,-2.59454715974404,-2.59638650977311,-1.71819738168294,-0.131364571750895,2.20023679977642,-0.89459431074768,1.36418833369001,-0.138371874794523,-0.0495027236788868,1.49694476441016,-1.16158635672547,-1.01271516433127,-2.59454715974404,0.268538569909595,-1.12862021281901,1.59765442900312,0.932963347667241,-4.27683479520184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E3_20-24,1.06114615236695,1.26280121674034,0.793540287035655,1.46552700279557,1.21071304712939,1.60631887253515,1.45507813813703,1.01343588129987,0.793540287035655,1.11940961286431,1.59478572269292,1.80546427782781,-2.48470699964494,-2.84642685528036,-2.84642685528036,0.793540287035655,0.98278768607368,0.298300946555251,1.73478776089998,0.793540287035654,-2.6000608295484,0.799264851213656,0.383576809839193,-1.84734721948629,1.60721858349548,-2.84642685528036,-2.84642685528036,-2.79770928189945,-2.79163883387773,NA,NA,-0.340069642370716,0.773241513822261,0.971969091288619,0.595450636916956,0.945826545717637,-1.91699020011254,-2.6000608295484,-0.0247870350057779,0.287226530503384,0.380044787768591,0.993760435811266,1.02156037489142,0.496035484482092,-0.42294573108636,-2.84642685528036,-2.84642685528036,-2.96874253794611,-0.580516894660027,0.880010493999278,0.892976443045942,1.56283369203116,-0.150385580063771,0.54870500968912,0.93324383800472,0.0636352075154432,1.40343363843539,-2.84642685528036,-1.80368972654915,-2.96874253794611,1.76031945594085,1.24902762015381,1.67620057480567,-0.0326773886183683,-4.73566275250315,1.44964808559178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E3_30-34,1.07103683077553,1.26280121674034,0.793540287035655,1.45498497391314,1.21071304712939,1.60631887253515,1.40598977296364,1.02745474050783,0.793540287035655,1.16381252962138,1.59478572269292,1.80546427782781,-2.42779672446332,-3.15754444763665,-3.15754444763665,0.793540287035655,1.00686166048786,0.172573364797033,1.76215862124278,0.793540287035654,-2.74939554745615,0.748299400100401,0.402419060103882,-1.81742004136983,1.60721858349548,-3.15754444763665,-3.15754444763665,-2.80851468609257,-2.80248395571304,NA,NA,-0.29978825145948,0.784582819792842,0.971969091288619,0.553353662832569,0.88885169298966,-1.91699020011254,-2.74939554745615,-0.0247870350057779,0.310093350535522,0.399038794252663,0.993760435811266,1.02156037489142,0.837021829717866,-0.345275482983629,-3.15754444763665,-3.15754444763665,-3.04675011420753,-0.938908495585324,0.840626601993408,0.892976443045941,1.56283369203116,-0.493719636105792,0.54870500968912,0.93324383800472,0.0344148759963191,1.40343363843539,-3.15754444763665,-1.19544843173729,-3.04675011420753,1.76031945594085,1.21578850471307,1.67620057480567,0.013161094204037,-4.91120062113725,1.46345336862263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_30-34,0.419385541776422,-1.22342410340533,-0.693123638193434,-1.76646914998116,-2.6281802650139,-1.86963102144616,-1.00168231775326,-0.0328052444143266,-2.02641481507241,1.27164056830621,0.485104997386612,1.58712213834159,-2.10494078488922,0.219858091517184,0.219858091517184,-0.556474942926107,0.787051024005282,-2.29403798168126,-1.88006268759494,-0.689237183809606,NA,-1.77902975131016,-0.740655500003959,-1.21056533752781,1.56969249906486,0.219858091517184,0.219858091517184,-3.35211924319026,-3.34938969596358,-2.16115684747933,-1.97083507244356,-0.983814215542674,1.05827230166066,0.747976109210151,-1.2767797396425,-1.64325630033474,-1.44754981513249,NA,0.82849655632827,-1.41838827917184,-0.829344731218267,0.535678896276892,0.672876243113111,0.962430538036681,0.503572860017614,0.219858091517184,0.219858091517184,-3.47834904614251,-1.79147372844736,0.21684800503132,0.192304828075942,-1.50093925693811,-1.42333046119679,-3.75191535738347,-0.970614573534159,-0.224594482967078,1.14063615971365,0.219858091517184,1.23821468370755,-3.47834904614251,-2.06018693155176,-2.5009222237024,-1.24570517025748,-0.990673922672261,-3.6617466656413,-2.55571059090332,-2.6000608295484,-2.74939554745615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_30-34,0.457406706825767,-1.29569954340436,-1.20321663435865,-0.757350385313905,-2.87304158055589,-2.0454287736815,-0.332631844670332,0.0747180308699179,-1.89278643645171,0.709107802628668,-0.262858619869763,1.02501147015381,-2.52509226256273,NA,NA,-0.401017615597143,0.801096874668826,-1.21509227366352,-0.885314918550457,-0.566966776151342,0.219858091517185,-1.01468640371732,-0.733020837538328,-1.94760798301733,0.804852729851494,NA,NA,-2.92001710414708,-2.91692934175535,-2.9897414485177,-2.88031646190249,-1.6922206072324,0.449969777440589,0.58713545959816,-0.723556477520247,-0.81007514189373,-2.3631501684623,0.219858091517185,-0.84776111760088,-1.3848949628936,-0.706992549825658,0.484604041195308,0.569040293521336,0.76796277247389,-0.65183562228606,NA,NA,-3.11250273402634,-1.50179076071882,0.375370607859799,0.256605266404474,-1.25262122181744,-1.15558127185618,-1.67266463460712,-0.794479115338642,-0.258257219381619,0.843211351964551,NA,1.47275030556022,-3.11250273402634,-2.54952082042195,-1.5187327568255,-2.23954477203458,-1.67198409770323,-3.2791784583298,-1.36536614931098,-2.84642685528036,-3.15754444763665,0.219858091517185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
