,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,711_P-1-M,711_P-2-M,711_P-2-D,711_P-3-M,711_P-3-D,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-S,712_E-3-M,712_E-3-D,712_P-1-M,712_P-1-D,712_P-2-M,712_P-2-D,712_P-3-M,712_P-3-D,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-S,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-S,713_E-2-M,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-S,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-1-X1,713_P-3-M,713_P-3-X1,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_20-24,714_P1_30-34,714_P3_30-34,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_10-14,715_E3_20-24,715_E3_30-34,715_P1_10-14,715_P1_20-24,715_P1_30-34,715_P2_10-14,715_P2_20-24,715_P3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_1-5,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_10-14,716_E3_30-34,716_P1_30-34,716_P2_1-5,716_P2_10-14,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_20-24,716_P3_30-34,716_S1_1-5,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_E2_1-5,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_E3_30-34,717_P1_10-14,717_P1_20-24,717_P2_10-14,717_P2_20-24,717_P3_20-24,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
715_S1_30-34,0.424911090299708,-1.13618750735406,-1.20910285332941,-1.24085606442228,-1.2824274485163,-0.973043454666823,0.424911090299708,0.106008017410855,-0.450395581792355,-1.17789193188086,-1.5489189666775,-0.805422961400427,-1.5489189666775,-1.5305425710456,-1.96810428015403,0.933966291270206,1.27964458492117,3.52197789184001,0.837635795400163,2.26018717598127,-1.65818238267616,-1.41861515099142,-1.60735701912896,-1.28823692726931,-1.09987006478325,-1.6835209219025,0.424911090299708,-1.18348329992096,-1.5489189666775,-0.950814188652737,-1.28473196378621,-0.688875365547107,-1.22141937013752,-1.69878357783487,-0.614058845082511,-1.30386496905552,3.59930986758953,1.57703441438722,1.12776740382571,-0.274371450743231,-2.06492109938251,-0.392686920920487,-0.385752007309584,-1.47461207266113,-1.42397127873557,-1.36551350401049,-2.31292229796095,-1.34359498791594,0.424911090299708,0.424911090299708,-1.59373796936367,-1.15401596834345,-0.916733591026817,-1.59373796936367,-1.15786608271177,-1.22667680605813,-0.902953888855931,-1.32478328210795,-0.99929935723667,-1.5489189666775,-0.98850376411716,0.109426277604096,0.948217229810225,1.25044862757268,1.00237066982062,0.473929351374994,0.350035978858633,3.6040660714239,2.40759892978117,0.0509148823089532,-1.25753666850554,-0.506983204225211,2.12243958544474,1.05565436572489,-0.373126138206212,0.424911090299708,-1.4667916062843,-1.26202317916254,-1.4549861360848,-1.7837043256202,-1.3865280936361,-1.52443056969346,-1.5489189666775,-0.0655182920779196,-0.779622591336592,-0.753895965496984,0.220937965542624,2.20117336975792,-0.168876295008808,-0.499853777466078,-1.33615868004704,0.947989415644283,-0.126416453707377,-0.275246132563305,0.439701768912406,1.33556925936731,2.43612510569138,0.931054856235388,-2.0455132955795,0.424911090299708,-0.473590393203234,-1.43602791402613,-1.65077815953173,-1.57140247220545,-1.33589157794529,-0.783795262765244,-0.0110617755269743,-0.743332303915982,-1.28473196378621,-0.807036287705019,-1.28473196378621,-1.81690495817034,1.27719726027794,0.511953185232478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_10-14,-0.214858091687881,-1.45776671235908,-1.40518168547719,-1.3561519936566,-0.530492979305781,-1.49612489893301,-0.214858091687881,-0.274467554786555,-0.764742074923822,-0.514262797932848,-1.74183794332684,-0.590647066492227,-1.74183794332684,-0.0328625909391605,-1.71182938007076,-0.25187505552591,-0.410089667477392,-0.392976682528263,-0.761559350526791,-0.812996883300877,-2.06735142524049,-1.34845561202799,-1.31670698757003,-1.53097532731918,-1.13765354991072,-1.36791847812683,-0.214858091687881,-0.980156430767297,-1.74183794332684,-1.23487393741239,-1.55675724729953,-1.20737310673051,-1.31491916400741,-1.6964774859359,-0.728960223262611,-1.73303843517412,0.0179330604020103,-1.13632637143025,-0.71439808129883,-1.14701210211225,-1.9647810093202,-1.18631936454811,-1.14089088704376,-1.1398250588536,-0.990302847528774,-1.17313357978478,-1.75521991507163,-1.35764234377279,-0.214858091687881,-0.214858091687881,-1.50836773130308,-0.82584548421216,-0.837865647233383,-1.60584361122968,-1.27856792080938,-1.60432323187667,-1.4843097000852,-1.26815907633366,-1.06392509010015,-1.74183794332684,-1.09354564029044,-1.42646041279948,-0.990121216670335,-1.07881943810864,-0.0163642839593328,-1.25064798801375,0.0740500094269293,-0.232545049600583,-1.18984714363136,-0.98228056906123,-0.751636535799391,0.388195998333718,-0.15345616232988,-0.754303691604984,-0.851685787156763,-0.214858091687881,-1.64664966590235,-1.66399063274398,-1.32967832243183,-1.37994342241396,-1.75123912527181,-1.19404756807383,-1.74183794332684,-0.936598929731801,-1.12402880287474,-0.681796068802067,-0.595733375175217,-0.605890845766802,-0.804833560998398,-1.44970076285764,-1.39301350910053,-1.09644043068829,-0.951758422038334,-1.02810087480207,-0.827947028475988,-0.674131586446736,-0.829745290602396,-1.04727742570465,-1.68731159361456,-0.214858091687881,-0.920081055116605,-1.14275563639045,-1.40495004654327,-1.32931953821651,-1.4685291025667,-1.41146975061542,-0.238819985797313,-1.03595456517145,-1.55675724729953,0.763082451537864,-1.55675724729953,-1.50152056000223,-0.397840485754534,-0.289708977486434,-1.02283485498478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_20-24,0.681710407115244,-1.86988132267288,-0.807440677160149,-1.8977975411479,-0.185258086513811,-0.0474370233938608,0.681710407115244,0.820222891307187,-0.989519844634472,-0.062781517401698,-1.72321370747476,1.65496257379708,-1.72321370747476,0.489603392449968,-0.958641395497839,0.000480930553548895,0.332216910340552,-0.891506177931702,3.36008813061476,1.74141185371162,-1.05499906959611,-0.317061127586087,-0.994991225659381,-2.06013144977669,-0.664428038783029,-1.87519795072228,0.681710407115244,-0.743081836221662,-1.72321370747476,-0.336121543872247,-1.70828177214019,-0.876286435516604,-1.72404240792586,-1.3767900089033,-0.805148671713212,-1.16847886018022,1.65169657051881,1.55499855692484,1.75354415777021,1.64885013407737,-1.27000263320446,0.986581614093133,1.12116810921419,0.314476100261346,-0.0224688319311942,-1.02360581403211,-1.90049041557896,-1.06661262024966,0.681710407115244,0.681710407115244,-2.27158676471336,-0.887283717058507,0.245627427198299,-2.27158676471336,-1.88590132320342,-1.21521956103205,-0.438455874472194,-1.13944466435403,-0.324824557558912,-1.72321370747476,-0.93322004361348,-0.84771217937812,-0.0843428078621957,1.76472309016821,2.09460244947909,2.17663003159606,0.414851062287546,0.434780195076865,2.3581027453713,2.99487735283163,0.221296550355947,0.623043206011166,0.155051921612548,1.18110816827038,1.88451376406531,0.681710407115244,-2.10390421354542,-0.979984796771242,0.118824269136977,-1.3905970625262,0.807760627439649,-0.374701032363732,-1.72321370747476,-0.337209551273365,-1.31312072610284,0.657113310497853,-0.410202029608989,0.119125912625851,3.12311917049124,3.12173291790575,-0.426136141171779,0.0370296935792845,1.26717619202475,0.496507763329782,0.357779235759125,2.05467317557903,2.37003331908325,2.39128041362278,-1.58166221198161,0.681710407115244,-1.00874365551455,-1.27890957060596,-1.88854803834866,-1.16892663843654,-0.914942491658832,-1.38695329096682,-1.85864497081858,-1.47894778376086,-1.70828177214019,1.95781634052422,-1.70828177214019,-0.359437704935443,-0.39303430451816,2.08840058177178,2.33180594802191,-0.590461148360628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_30-34,0.504835563897901,-2.23522948144508,-1.74054783543659,-1.6278558420209,-1.60568055915103,-1.22488543283386,0.504835563897901,0.153984756703307,-1.08547003465546,-2.59209821321955,-2.46649304886977,-1.06604177126695,-2.46649304886977,-2.17109108413646,-1.99446346901034,-0.291579521180662,-0.407047155124072,3.43410961124095,1.34118467229281,0.810409522423609,-2.09670045426763,-1.14559014287013,-1.81956094187079,-2.49255369647073,-1.37246514639453,-2.67344679986804,0.504835563897901,-1.51950849459432,-2.46649304886977,-1.5592389889709,-2.64979639025349,-2.22046427413034,-2.63898883841394,-2.3038486817111,-0.928721393246003,-1.28389539164183,3.43154627628801,1.66289952081443,1.70271271235575,2.43280486764127,-2.56258951604343,-0.174384352728574,-0.16946114900584,-1.34773515555657,-1.18957074092971,-1.2509482603477,-2.45942552383763,-2.08791770357356,0.504835563897901,0.504835563897901,-2.59008296158486,-2.06637743041851,-1.42810981617776,-2.59008296158486,-2.25049306521117,-2.05139806979161,-1.62325438141812,-1.88600016863266,-1.33024261900841,-2.46649304886977,-1.2651622507926,-0.858285547039648,-0.468101131947291,0.207805940332665,0.00743312185586926,-0.214747517409337,-0.46147257322381,3.40836556852912,2.06232264706827,0.88225346977597,-1.61543381233337,-0.921701341557855,2.17051522631705,1.10357278569766,0.280177751415666,0.504835563897901,-2.3347463589939,-1.29641482683954,-0.990694433822954,-1.98259381564792,-1.4372542675887,-0.942916739937899,-2.46649304886977,-1.15832564588207,-2.28531457777409,-1.35216332661182,-0.618224892720057,2.32154243879617,1.41006860329846,2.57274778569328,-1.75222447116196,-0.425746607230417,0.374177865901098,-1.48270817160227,0.16814585196362,1.65804318283724,1.90835880575604,0.577867736851008,-2.42674614185949,0.504835563897901,-1.43969315052701,-2.11517330329825,-2.78038443571864,-2.1268715196322,-1.94400543690736,-2.41465707063758,-0.666672346527927,-2.08932388444645,-2.64979639025349,-1.94595625850511,-2.64979639025349,-2.03767709391673,-0.608889057360003,3.20891672665692,0.638504286973418,-1.11193688321094,2.97819611333077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S3_20-24,0.557320111009171,-2.21791842075168,-1.57922981943347,-1.55053130982648,-1.44722284553062,-0.882448803233686,0.557320111009171,0.234888999914769,-1.20900964321057,-2.25043549225959,-2.17304034634839,-0.76343315628414,-2.17304034634839,-1.93858805207208,-1.84480888908908,-0.536463435484098,-0.661801061000466,2.489612754213,1.80211122054955,-0.204222856566604,-1.89076987902048,-1.01824189665079,-1.55837209607016,-2.34713621875361,-1.15505977524439,-2.51066978966861,0.557320111009171,-1.2764876249175,-2.17304034634839,-1.25465286879576,-2.24722854132568,-1.57042993108039,-2.20896297981425,-1.94331258942733,-1.04393990225611,-1.11723742495382,2.57773658103827,-0.125009366699827,1.6782429735345,2.69841987803154,-2.34642600672573,-0.358952553164247,-0.368834394619666,-1.31690390389088,-1.09227030738987,-1.09332534691407,-2.33675703523997,-1.73327861025432,0.557320111009171,0.557320111009171,-2.59036628238488,-1.84635168269342,-0.994654735643235,-2.59036628238488,-2.23312510675349,-1.80412136473864,-1.30131850964163,-1.6637763848022,-1.18473581331135,-2.17304034634839,-1.2010151712671,-0.776984313254934,-0.409388362407886,-0.128503411159587,-0.0993440515758968,2.21675999684264,-0.716358123104959,2.21593361247043,0.707357102556512,0.0444301099300304,-1.46485636437701,-1.02055786540593,-0.0788335794778657,-0.337538001227018,-0.513890520438539,0.557320111009171,-2.22916105106843,-1.22202685013803,-0.766907473306642,-1.72162790591723,-1.38107579768237,-0.501587600935632,-2.17304034634839,-0.805130500771448,-1.90392163063662,-0.883292810557821,-0.492753801599179,2.21280599695723,3.01795530905898,2.14183568345892,-1.65744917903564,-0.619262208003468,1.33690585154418,-1.14791596279402,0.089957296544347,0.451069057920837,-0.50229684068794,1.87326002196569,-2.20876407034459,0.557320111009171,-1.47172383035621,-1.974370051289,-2.49435024653153,-1.93293329401748,-1.68254047250171,-1.83691684811606,-2.21576508575947,-1.94214887731395,-2.24722854132568,-1.40735122366849,-2.24722854132568,-1.68940144041958,-0.39895353755756,2.86874491378864,1.8341111523932,-1.0516750765121,2.51176805037278,1.83638757800278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S3_30-34,0.524726381490286,-1.82458470744516,-1.7382766006691,-1.84028536545627,-1.76005469430925,-1.49058184318133,0.524726381490286,0.544911892297419,-0.885291295994154,-2.17946306308318,-2.22579817484438,-0.811056247653539,-2.22579817484438,-1.77730360263024,-2.2600478333487,-0.68095048488618,-0.693385880591307,2.20022823172809,2.57603265832126,1.53320171016872,-1.97237609374233,-1.17636375467224,-1.93461807380453,-2.05158663392171,-1.52201647037616,-2.3794194035219,0.524726381490286,-1.646506486825,-2.22579817484438,-1.22981059933732,-2.25289056427369,-1.7361825406745,-2.21744899129332,-2.1339836227509,-1.53352576808082,-1.41318169449934,1.6741500696255,-0.235585417819333,0.0459351408896122,0.766113498076781,-2.71836592836171,-0.297223262207564,-0.295670503665737,-1.67967958345174,-1.57507635585851,-1.53132756257924,-2.25828353534885,-1.78224667059835,0.524726381490286,0.524726381490286,-2.28711463881499,-1.6175625457268,-1.32265698291904,-2.28711463881499,-1.90564257324884,-1.79707177741882,-1.5318642040037,-1.64572469377667,-1.13538646283816,-2.22579817484438,-1.07356951614292,-0.968118458202194,-0.56298009459067,-0.0164081850404142,2.34110107226389,1.49748928700325,-0.508358377682149,1.51054871235706,0.112116076130531,1.09337520115549,-1.82658329226655,-1.13938645297313,-0.0894992465680639,-0.278542116357491,-0.00527601256566924,0.524726381490286,-2.00308704541305,-1.29025835042713,-0.9519788108763,-1.67200867219838,-1.92917868393609,-1.47179216469003,-2.22579817484438,-0.905909548534825,-1.80395055003658,-1.3203281800985,-0.789012811111252,0.664490679412087,3.23147630228759,4.82475535862442,-2.0364964206579,-1.04971468069242,0.521807161823917,-1.76229426586046,1.15272532305169,1.694101486728,-0.592145419067798,0.93618207292163,-2.07733162432816,0.524726381490286,-1.00653197116961,-2.2319277595834,-2.38048399489244,-2.10739869831041,-1.90594617471216,-1.98311813381363,-2.21999129729961,-1.92262907333043,-2.25289056427369,-1.63393108629523,-2.25289056427369,-2.38821439544731,-0.583542966239981,2.30503401130429,1.80554911424103,-1.38783543247548,2.53863974861341,2.02662390060621,2.72344944117017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_1-5,NA,0.499359146700732,0.556577394283139,0.584368305000153,0.568656290266655,0.488422645051198,NA,0.205926924090703,0.174911068054423,0.658092411870559,0.381730797526808,-0.325273472790784,0.381730797526808,-0.3315293270457,0.616155295992002,0.635269880714115,0.523987201393207,0.810053330850507,0.435310742460508,0.517282713978623,0.567895362573122,0.518476804666654,0.491780051536733,-0.716543285185255,0.29536490161267,0.320735270920597,NA,0.324832611510909,0.381730797526808,0.025324010517712,0.56829260332435,1.10801914339933,0.556689805522389,0.513688864855817,0.672546372381087,0.533811468218857,0.644941080118322,0.490221739433182,0.555196321197544,0.442184690715575,0.600937794966234,0.461169356897461,0.457553315061745,0.642407408894286,0.621800840003948,0.575764475449404,0.566520393748865,0.401375143717982,NA,NA,0.441422290952825,0.41796702024907,0.480767250527322,0.519610653749388,-0.0380523777155948,0.32364782193574,0.357344202391244,0.17160278059101,-0.202322472845699,0.381730797526808,-0.283628913982507,0.637273092347675,0.618159148523121,0.593969956044365,0.387290371710123,0.400563879209236,0.54402439908838,0.702967711848486,0.618993009121054,0.522412295856689,0.468117552357982,0.520586426229048,0.587877114810441,0.669184749893585,0.548421192673959,NA,0.328811393803484,0.574848137441912,0.464102722418868,0.537413540069982,0.565360223690324,0.594241132558431,0.381730797526808,0.866268668535421,0.814776228365827,0.127669176041594,0.558915663152453,0.639939167147384,0.509603719119565,0.450807263269075,-0.38248137387142,0.506451699557522,0.396751141237629,0.456540011422576,0.43418299577227,0.458886498100611,0.48851809061026,0.533196070257086,0.522520289053983,NA,0.522579366752013,0.518743540255757,0.351673216018538,0.59485720893137,0.542673570300118,0.57790816301883,0.69468981109305,0.682682026442298,0.544704068366371,-0.371207577425231,0.561121002405157,-0.963078890977222,0.651005069968304,0.585867942708068,0.424911090299708,-0.214858091687881,0.681710407115244,0.504835563897901,0.557320111009171,0.524726381490286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_10-14,0.561489700736997,-0.489074110366658,0.400044737314659,-2.41007083765494,0.586482533030502,-1.17579200833734,0.561489700736997,1.01857470600739,-1.31925921118152,0.649279940956707,-0.732927007756169,-1.11691978603597,-0.732927007756169,-1.05364547949865,-1.72015852974351,-1.20650451141385,-1.18281173935864,-0.638130615102861,-1.56650908724793,-1.50928483037794,-1.04631626747682,-0.0852945115268158,-0.275502399642768,-1.85185300267533,-1.21360960901523,-0.638265122735359,0.561489700736997,-1.28318928496972,-0.732927007756169,-1.69541041545921,-0.957827098256418,-0.626333899702561,-0.0409976702412995,-0.742159489579518,-0.763339745891203,-1.00189264742602,-0.713639449093519,-1.96044396468484,-1.70086314825187,-1.43010540167654,-1.12100873500597,-1.46612764694081,-1.4227975174426,-0.315459966851435,-0.287145133666886,-0.274689987910019,-1.93025073365107,-1.11276974764371,0.561489700736997,0.561489700736997,-1.7084666018328,-0.178679055391651,-0.848445768793037,-1.7084666018328,-1.14471882925829,-1.14593122404739,-0.715150909868281,-0.50823106073398,-1.27451732092952,-0.732927007756169,-1.59763417167968,-1.1724954777543,-0.5445242156771,-1.4579022024891,-1.49462977066027,-1.85459474616311,-0.800008671592931,-0.56219636789041,-1.8524292554863,-1.90213065336902,-0.912869354994702,-0.974003388175247,-1.2597899964909,-0.973874465018825,-1.72420787876579,0.561489700736997,-0.433869765475291,-0.0499236260895033,0.158017090896393,-1.19081409809966,0.617680153979086,-0.84518813321476,-0.732927007756169,-0.447209215958834,-0.848727861587141,-1.43030488480624,-1.29916449681837,-0.997348330726917,-2.01971964600227,-1.90060006613208,-1.74527634833652,-1.4615032391618,-2.1996484044162,-1.33344121816,-1.00815560652359,-1.36598298291944,-1.1912197422622,-1.90842124538827,-0.615050297257695,0.561489700736997,0.275259635143427,-0.767901224424473,-1.12888551796167,0.522790585498806,0.484986357485037,-0.853854412962457,0.601570243765634,-0.646217577651639,-0.976410795600037,-0.901266312049437,-0.985428781641736,-1.53880156484557,-0.764381314492401,-1.56381963092345,-1.55419546386845,-1.20756948419082,-1.08135184194524,-1.97384949982823,-1.67942896619278,-2.12222149912589,0.561489700736997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_20-24,0.483878237053352,-0.916810542165333,0.164509099368792,-1.60156161835708,0.847039208053123,-0.988522816907142,0.483878237053352,0.937986797686316,-1.15991494604079,0.669110398188997,-1.01607766062429,-1.74648129494988,-1.01607766062429,-1.37690576730348,-1.83821886568371,-1.06848927882083,-1.15420760652141,-0.404262279372184,-1.08299691795485,-1.44353609047376,-1.00374176380088,-0.208218138382114,-1.60490944474078,-2.20110106655336,-0.543127807335783,-1.55211708708679,0.483878237053352,-1.08304105181184,-1.01607766062429,-1.60789434179731,-1.19892457138335,-0.686446035695248,-0.223091265216619,-1.00048704996447,-0.966578845639417,-1.29702956594401,-0.582272054721287,-1.37635378656987,-1.61841210635379,-1.29259130517033,-1.29866520195684,-1.13998621669362,-1.09319700892712,-0.131306589541061,-0.146194288931771,-1.12665937970346,-1.93960904215066,-1.64946236148735,0.483878237053352,0.483878237053352,-1.86476380738581,-1.11923318601815,-0.906442033045949,-1.86476380738581,-1.29317096413,-1.30556108895398,-0.891178152372182,-0.708898720313903,-1.48861960618519,-1.01607766062429,-1.64258143079529,-1.31736011720318,-0.529508734498573,-1.57199129522488,-1.24549918390433,-1.82280601806701,-1.15549567812037,-0.493699241591307,-1.45834897771267,-1.51283499990074,-1.23962991505368,-1.10399463706318,-1.48366018337259,-0.795745297066681,-1.41279082280427,0.483878237053352,-0.655339720966375,-0.00729588779021022,-0.0357379941351896,-1.36905789074408,-1.13295177004788,-1.30233035876529,-1.01607766062429,-0.255640256712369,-1.03771055239577,-1.6871838632942,-1.15628165252429,-0.957471627044754,-1.55622544715608,-1.59637159577155,-1.6724661482951,-1.68971959628964,-1.94427457279594,-1.60958989516115,-1.10336719323309,-1.21047554000107,-0.999440466982318,-1.55357285450758,-1.89301211162901,0.483878237053352,-0.126771791189422,-0.711181629629562,-2.08692547410128,-1.42778270013488,-0.00257142946049385,-0.974716368187489,0.534727749060716,-0.745746874488755,-1.12704456523408,-1.34773508754628,-1.18905544017205,-1.52370765740429,-0.710983763041767,-1.27876556113559,-1.26498000852509,-1.2675845698512,-0.955808869169206,-1.60834660773478,-1.42095525230201,-1.81123254952388,0.483878237053352,-0.755845274723382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_30-34,0.42485622424436,-1.26326146926874,-1.4698245808358,-0.90887967418392,1.10655613130174,-0.78697908135486,0.42485622424436,1.01077379899217,-0.778198640550861,0.65400482637663,-0.83909313676975,-1.28109834338382,-0.83909313676975,-1.23282322265679,-1.91223258478924,-1.41266889540432,-1.301120428282,-0.432817836484315,-1.00329267903027,-1.40730862942772,-0.486904063431742,-1.39930066169341,-0.357911580106101,-1.73835407400618,-0.808752377630588,-1.43402786275877,0.42485622424436,-1.42101752485418,-0.83909313676975,-1.49147551336542,-0.893725074572099,-0.295481236315341,-0.193143737162586,-0.815105003950689,-0.573411337488588,-1.14428310537102,-0.349710900623704,-1.44020298126713,-1.36582481680679,-1.3053043557779,-1.08844820050248,-1.27939276410737,-1.25754186130716,-0.0913857666917028,-0.290857747786529,-0.450028830605702,-1.39506357465207,-1.34967565214924,0.42485622424436,0.42485622424436,-1.72502207481498,-0.735287671852678,-0.282476462205648,-1.72502207481498,-1.9900540368464,-0.987525471776924,-0.515657344011986,-0.582671100617865,-1.25973457844346,-0.83909313676975,-1.50678466009888,-1.11857479678054,-0.654652619640797,-1.41962433828111,-1.04566831074064,-1.6572688463272,-0.561069270279517,-0.288871639653019,-1.400015004857,-1.59421548397808,-1.55436650935778,-1.48700066574837,-1.14275885181148,-1.3221359262298,-1.30732910382423,0.42485622424436,-0.00234026698825157,-1.08061020774014,-2.0167040810545,-1.39139671829325,-1.38303070556737,-0.773755821805061,-0.83909313676975,0.0847663149526905,-0.661258825913076,-2.23695947752541,-1.19833190855976,-0.789230297102541,-1.46682438510638,-1.59670866972304,-1.48867408177413,-1.78762519597662,-1.92991885202532,-1.69246537739708,-1.35916512385002,-1.45368882477862,-1.25161143555129,-1.62212000995958,-2.49036261551169,0.42485622424436,-0.634262597492547,-1.39472680468608,-1.98648423384793,-1.89383238014467,-1.50789923602912,-0.813170612609732,0.807361030788883,-0.457852212642538,-0.839619287891474,-1.30951943435034,-0.885410222676815,-1.89341630791555,-0.725462389118205,-1.26695171058615,-1.22593941430002,-1.01261066016641,-0.972538738499879,-1.59440226063594,-1.44015081007539,-1.76469412573168,0.42485622424436,0.246534242186812,0.793139995091113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
