,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-S,712_S-3-D,712_S-3-X,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_S1_1-5,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
716_S3_10-14,0.00437193255929128,0.0599072560782804,0.413749747743476,-1.60032242050208,1.3336243559391,1.80810851638538,0.00077538567540021,2.18440866968318,-0.499319542204816,-0.597874430440536,-0.685276645792275,-0.0155236158177904,-0.0277190155580015,-1.18821519017914,-1.17986890853314,-0.415732102273955,0.826641678833642,1.6384589759368,1.37631961230778,-0.0155236158177904,-0.391746260495136,0.436505944231979,-0.0597965516443774,-0.597874430440536,0.117667960193236,-0.41196495508578,0.515584263594998,-1.14705750943913,2.41802923748506,0.140175986759295,-1.53929489983526,1.29595038059099,-0.597874430440536,-0.168967801795933,-0.51385673486656,0.623651789996231,1.49652091147525,-0.515212799216677,0.405407442529131,-0.373336100257087,1.04601038234151,-0.0597965516443774,0.46925748915273,-0.875463518181662,0.0649545725849458,-0.0597965516443774,-0.284629140947777,0.436505944231979,-0.0597965516443774,-0.803774466283238,-0.977369401126178,-1.20661095894122,1.82586175229879,1.20775255691455,1.0434748346405,-0.662771946992649,-1.38889716274027,-0.546140027189561,-0.0597965516443774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_20-24,1.2395856670244,1.22381989195445,-0.97797600174391,0.901007430837366,0.933077815854122,1.65477038895443,0.588710764411171,2.28938895359241,0.0844544335319288,-1.26070480651886,0.949220011268354,-0.765420823501622,1.11969435238418,0.909804294672406,0.924818575804185,0.657421480998824,-1.01018205728735,0.573763257629612,-1.26941423576364,-0.765420823501622,0.410289774093916,0.834681081410675,0.490377376935734,-1.24643049878219,0.591514407262723,0.637678923859348,0.53488039659081,1.03066210725107,0.825744951091358,0.803600475291198,0.962539188841299,-1.39019617748193,-1.14843821733364,-0.997406655133963,0.707744620365349,2.09462539417926,-0.833705042215593,1.20659955594908,0.906122208470975,1.17316005554898,-0.904917722334634,0.490377376935734,1.61912087763896,1.51726966702202,-1.05970115603952,0.490377376935734,1.19481176377513,0.834681081410675,0.490377376935734,1.65456130325388,1.4950225740403,0.620243627229723,-0.618035199236293,-1.07681048615376,1.17863701037709,1.96935941052044,0.172019633277561,-0.170135965897148,0.490377376935734,1.55892015517672,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_30-34,0.328050187251798,1.26310854515634,1.07316367497984,0.889394297162362,0.85521374314878,-0.423906950730413,-0.311898235564966,1.8168504613506,0.915152727620802,-1.21128320719709,0.610778033107562,-1.19200921031308,0.411934192807365,1.11849682460947,1.11023047105957,0.32952365803702,1.3382180960754,-0.790398480289466,-0.749665189220885,-1.19200921031308,1.41214009718848,1.31591877866757,0.815768549167981,-1.21128320719709,-0.146728529472316,1.28427594613932,1.1026436200097,0.965284009535929,1.27766743778357,1.00208864576089,0.953253487634551,1.09680611734506,-1.21128320719709,-0.232387204185006,0.52399674108476,0.448089303555437,0.689038509876216,0.149592795189916,0.184598293435284,1.53668987204826,-0.191176198120823,0.815768549167981,0.758894855207941,1.13060488781945,0.592232478271035,0.815768549167981,0.715723072568497,1.22850600531736,0.815768549167981,0.768204045497851,0.592500535161813,-0.236479293600672,-0.620251060407271,-1.29638046020331,1.10844652635709,0.947552281467115,0.293960583860565,0.565775181705542,0.815768549167981,0.480866950101869,-0.327708594826549,NA,NA,NA,NA,NA,NA,NA,NA
717_S2_1-5,-0.5744556173557,-0.644203030916199,-0.504508378316956,-2.4259225524706,-0.193903896009404,1.13760511961661,-0.465662839058207,2.13819518026503,-1.11057574144409,-1.20111310380232,-1.03201017326929,-1.12977804541413,-0.450540888626099,-1.72535087971909,-1.68932491777641,-0.437722610123788,-0.0437613340948434,0.481227949695716,-0.103333438806431,-1.12977804541413,-0.552598731198111,-0.609474149069353,-1.17210586219145,-1.20111310380232,-0.382929204728548,-1.29030116187814,-0.449760474377344,-1.53566343365576,2.29418589898208,-0.286375618176485,-2.36693295885943,-0.325329758334403,-1.20111310380232,-0.640953550657914,-0.0775972673133292,-0.558989411837312,0.00535579955945862,-0.00172350347125546,0.0985115242974923,-0.635830427854945,-0.733076613267471,-1.17210586219145,-1.14420858694653,-1.92265185127631,-1.0420486271347,-1.17210586219145,-0.963763034669375,-0.609474149069353,-1.17210586219145,-1.71512335642107,-1.83549876001925,-0.413894189167377,1.21308465514247,0.299432477429517,0.536854048216371,-0.33799218179254,-0.722350480959095,-0.342551263950192,-1.17210586219145,-1.03215031458633,0.839334080720078,-0.333015650147759,NA,NA,NA,NA,NA,NA,NA
717_S2_10-14,0.111384811767321,0.106762183276446,0.935100356829684,0.530232170167526,1.20492033158854,0.774718625427062,-0.548916194809549,1.73962897686081,0.262251662516349,-0.790167881367048,0.107117914425886,0.40175939094179,0.5563525541307,0.982686090287384,0.965656673623735,-0.470756905076442,1.09144677410398,0.686610584698377,1.54771713430699,0.40175939094179,-0.00544651791597011,0.941801273875063,0.48139201264005,-0.763352204097557,-0.165794447591312,-0.355175619558344,0.11813908217119,0.998944090023026,1.50502206826014,-0.438645619644595,0.519507130222094,1.41138817332377,-0.636554328173641,0.334519939914906,-0.172130768294418,0.386215682108264,1.5843322640097,0.4003820248057,-0.0147347676792409,0.304513546615359,1.15997808081373,0.48139201264005,0.301966405517791,0.409462795335398,0.372920702731629,0.48139201264005,-0.484353208056962,0.941801273875063,0.48139201264005,0.631677023481671,0.41546882162286,-0.335565512849602,1.15051274105507,-0.210567193551061,0.537343147449767,0.710239377500749,-0.69500703717978,-0.591876257062142,0.48139201264005,0.294369019589065,2.03162097210564,0.403615390959015,-0.18011724394407,NA,NA,NA,NA,NA,NA
717_S2_20-24,0.111630101208793,0.163841168916063,-0.687416233163956,1.21812687969846,0.93880575238064,1.11567201851232,-0.573341140152347,1.992049286338,1.05672886690608,-0.581403340727857,0.946074413606257,-0.674829799438991,0.628539185097964,0.716842532377168,0.727027161021396,-0.438564237071511,-0.83700709396604,0.711596990986154,-0.88854128422965,-0.674829799438991,0.260981028056204,0.38579828315466,0.0690198612045232,-0.544615160941907,-0.0309802819887704,0.243182585960451,-0.0766076615422675,0.635309534616213,-0.125566436484234,-0.322085871504294,1.25268677940035,-0.914183273698369,-0.479958146459502,-0.616653962305382,-0.00178647623423167,1.85562631040561,1.00113979189963,0.436006723555077,0.655747817699472,1.08508918161933,-0.312275073944396,0.0690198612045232,0.863197337354803,1.61172125499839,-1.03464212265776,0.0690198612045232,-0.0761467434621893,0.38579828315466,0.0690198612045232,1.69860916235224,1.67914569095422,-0.137675631366995,-1.39542947430994,-1.29114934990637,1.15576568954531,1.1322900079768,-0.679602718739009,-0.883660516735583,0.0690198612045232,1.50829294029205,-1.14130512178992,-0.437655508074465,-0.0462572369497955,1.57140528416477,NA,NA,NA,NA,NA
717_S2_30-34,-0.27315364188625,0.803205830113317,0.951600939415181,0.796276126494947,0.732280442496069,-0.79287936248772,-0.856164783617583,1.56618487316018,0.968915118457514,-1.31408375202431,0.194559568058984,NA,-0.159651887311381,1.02477447632157,1.00603353616222,-0.215587714311309,1.2230914467655,-1.10735321172877,0.75317490747148,NA,1.10461679347674,1.14566130847866,0.732751315682203,-1.34143277516591,-0.85770000730515,0.571217747625905,0.708302751953996,0.729098706562425,0.588387975970101,0.445411398463042,0.779172937961908,1.04034006031638,-1.43192103821005,-0.501985681104499,-0.0803240983922135,-0.0573720670360995,0.849102553140152,-0.713516715292974,-0.450864859721443,1.00940103431953,-0.0265527932863105,0.732751315682203,0.410342996959615,0.911195687356206,0.912816863098388,0.732751315682203,0.377354698981608,1.08755236172342,0.732751315682203,0.577798914533566,0.302695237324559,-1.14319240030337,-0.971038659783282,-1.75644322799135,0.687869794127188,0.185493222390195,-0.35735454885849,0.18806454015475,0.732751315682203,-0.0155236158177904,-0.765420823501622,-1.19200921031308,-1.12977804541413,0.40175939094179,-0.674829799438991,NA,NA,NA,NA
717_S3_1-5,-0.354646202080933,1.16745226705355,0.510745689164103,-1.01135227662098,0.714757800151775,1.72363692689392,-0.776400769841735,3.66102919362736,-0.0356205743009965,-0.756655058589964,-0.310724738032693,-0.147207694619042,-0.86914839659943,-0.936981528469094,-0.936981528469094,1.38175308758849,1.06826736879988,1.51338138918607,1.12418122373927,-0.147207694619042,-0.323151827071415,0.415429235692175,-0.185972076302664,-0.756655058589964,-1.05988547136911,-1.7114209663989,-0.0851801308781606,-0.0580177246140201,2.82493801622165,-0.542565526314856,-1.0245488413625,0.839863987308842,-0.756655058589964,-0.219125300512804,-0.54970310470004,1.70315478413361,0.764774783696424,-0.144187897262388,0.163860246886606,-1.35932591561641,0.407782140009233,-0.185972076302664,-1.07642058569223,-0.244037610854318,-0.0571587306897452,-0.185972076302664,0.665004733049394,0.415429235692175,-0.185972076302664,-1.09313748403177,-1.21476216968107,0.861538668885013,1.75044047580214,1.21118152004984,1.36597049628481,-0.3900392479945,1.837564674009,1.84445215791615,-0.185972076302664,0.0247956167275786,1.77774442277822,0.635332595402728,-0.39840633757164,0.633507340115701,1.18532288405585,-0.147207694619042,NA,NA,NA
717_S3_10-14,0.321736978826163,-0.0417463882954803,-0.885985800737138,-0.598315490104603,1.35756241515611,0.602761509712123,0.0759362463464737,2.20897717491733,-0.200407339932536,-0.59201558533283,0.609888437502588,0.852388511969397,0.932644015053206,1.09602766277385,1.10641053339999,-0.628423822035416,-0.116979651644717,0.361483857035238,-0.0491355618845205,0.852388511969397,0.537824693643788,0.512435715467802,0.641607473004707,-0.561626286152851,0.0732566611462317,-0.161918582554383,0.906194006981372,-1.28020634356254,0.258544181805405,-0.0671625304541031,-0.344192389841391,-0.213159526666386,-0.419944435162904,-0.710238982386505,0.0816573293850788,-0.351821654951216,0.137393366231216,0.893741941935249,-0.433711901627852,0.519130601803161,0.0242829452822821,0.641607473004707,0.24046746194906,0.0384114780345918,-0.69878558285607,0.641607473004707,-0.730573492789565,0.512435715467802,0.641607473004707,0.990578306366652,0.747216820162943,-0.920244936058076,-0.151850160889155,-0.65500007069219,0.427417337785347,1.31062008736583,-0.459724657002875,-0.500243817425842,0.641607473004707,-0.204308370406285,0.554701162071858,1.04885997983021,-0.720045260914596,0.429455078971895,0.00664771978176148,0.852388511969397,0.868455790398072,NA,NA
717_S3_20-24,0.423582869012074,0.849151698770843,0.62778487759745,0.154529123029916,0.805240393465835,-0.396060259596987,-0.312105630502445,1.38506249851497,-0.0187056200577028,-1.21128320719709,0.305672970566134,-1.19200921031308,0.602850384241219,0.481130890623306,0.512036427509123,0.16083305181852,0.678153254337695,-0.643868319539128,-0.928139213002946,-1.19200921031308,0.849741593761266,1.37844207149974,0.843739901423988,-1.21128320719709,-0.146728529472316,1.28427594613932,0.555428094543573,0.283762626382934,1.27766743778357,0.632063873499044,0.416809503394772,0.303737725152908,-1.21128320719709,1.40543984122312,0.640944754944775,0.448089303555437,-0.0996192349678999,0.273512160280769,0.184598293435284,1.53668987204826,-0.59918497825017,0.843739901423988,0.549565904176674,0.470548324226641,-0.418418883568802,0.843739901423988,0.288876296431768,1.27711999203323,0.843739901423988,0.170124710051128,0.119008736883683,-0.236479293600672,-0.576255036999411,-1.29638046020331,1.10844652635709,0.947552281467115,0.293960583860565,0.0695672820422445,0.843739901423988,0.480866950101869,-0.221175262951306,NA,-0.333015650147759,-0.144622936896068,-0.431139221535404,-1.19200921031308,0.635332595402728,0.325920382690793,NA
