,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-3-S,711_E-3-M,711_P-1-S,711_P-1-M,711_P-2-M,711_P-2-D,711_P-3-M,711_P-3-D,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_P-1-M,712_P-1-D,712_P-2-S,712_P-2-D,712_P-3-M,712_P-3-D,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-S,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-2-S,713_E-2-M,713_E-3-S,713_P-1-X1,713_P-3-X1,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P3_30-34,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_E1_1-5,715_E2_20-24,715_E2_30-34,715_E3_20-24,715_E3_30-34,715_P1_1-5,715_P1_10-14,715_P1_20-24,715_P1_30-34,715_P2_10-14,715_P2_20-24,715_P3_10-14,715_P3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_10-14,716_E3_10-14,716_P1_10-14,716_P1_30-34,716_P2_1-5,716_P2_10-14,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_10-14,716_P3_20-24,716_P3_30-34,716_S1_1-5,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_P1_10-14,717_P1_20-24,717_P2_10-14,717_P2_20-24,717_P3_20-24,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
715_S1_30-34,2.31310246032122,1.00967744155221,0.316780365933172,0.8205948542359,0.489393410630959,1.4602211007174,-0.0295640151840161,0.926213571052077,0.502388074864431,0.213852666411735,-0.792651694521799,0.760251932915225,-1.02870758421052,0.678018657647498,1.99534860062395,0.200176825422546,0.2831294783042,0.635496012993862,-0.685046701011181,0.350490330184312,1.18865953595773,0.389714649667322,-0.532866230958869,-0.744783303076047,0.520850377378908,-0.940945435193869,-0.661299325294239,-0.309729125983878,0.444248059358664,1.72649177236204,-0.950285265359472,0.004197483391223,-0.52422221584739,-0.91828040349173,1.03283169944574,-0.786889614741854,0.553707953382385,-1.20013605919278,-0.805482159288455,-0.606726469779438,-0.63250691323947,1.19794242861362,1.81617834042306,1.09123486615356,0.844445212688282,1.02342823698667,1.28165712120571,0.782516038033131,-0.861497074672481,-0.800392145549539,0.435034372683063,-1.17727861403057,-0.58949278331447,-0.914933355048049,-0.423716513574732,-0.648282317942519,1.45747759132566,1.14174401758006,-0.0233315704288838,-0.523371579388247,-0.90540764080579,1.4602211007174,1.02694423818174,-0.597548931925443,1.70877328057518,1.4602211007174,-0.0845085079595124,-1.31715340547389,0.779713763046692,0.864256843906809,0.641335922270636,0.134552989178718,-0.885419659977404,-0.653177977327576,1.0952562002069,1.69179992523228,0.419379945894509,-0.336087582263071,0.836695906126788,1.83245806073159,-1.68562247282474,-0.647076582812694,0.830305655099096,-0.211549290231545,-0.741416533633171,0.501844415677398,0.156997716018894,-0.661299325294239,-0.00836102950445056,-0.0221850501778613,0.0691905001649735,0.213852666411735,0.923218394755981,-0.661299325294239,0.574021859711718,-0.0274361917120727,1.31730695394366,1.27994237026779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_10-14,1.44951785853834,-0.261574469296577,-0.926294389463951,0.846418305101151,-0.039535126511766,0.763473039089459,0.957816039462768,0.407333023187087,-0.3568814096707,-0.932204571523175,-0.484535109615054,0.0185998463731295,-0.34856897281664,-0.534361771398251,-0.321572318474719,-0.221813141039412,0.2928460228172,0.979527556949412,-0.0970106373790516,-0.591859723133888,0.0323057813894373,0.925110264175838,0.54217315230225,-1.40347645200021,-0.3568814096707,-0.23066515568039,-1.41543492504391,-0.360268968341684,-0.237795820500455,1.34085707722009,0.855598743206682,0.142662802361378,-0.866020443090458,1.13775429800819,-0.949254403330919,0.821574851577001,0.234230807167891,0.374966554617942,0.202587816627952,-0.751469733385048,-0.751469733385048,1.34085707722009,1.04682578118432,0.685739395858898,0.659840886929925,-0.196103901251859,-0.159806817006513,-1.1002980327204,0.58923957039011,1.84491964807733,1.97416709893152,-0.368430029064849,-0.801982335146528,0.0880788127707361,1.96547338989467,1.69961600988078,-0.077480167872711,-0.965510405877001,-0.192187842264897,-0.612924098129343,-0.971677802211853,0.763473039089459,-0.391740732018549,-0.321648320668697,-0.128009496628194,0.763473039089459,-0.426814187847493,-0.97750354443492,-0.141033415407026,-0.487351321178084,-0.217301180963308,0.0796511425582898,0.40654813482622,1.23485495408336,0.325437522817873,-1.2473482852799,-0.448604795482653,-0.874649995402765,-0.586442668809631,-0.587531978111691,0.0115200089993818,-0.240646188534348,1.23507896300549,0.127764454147166,-1.247670530665,0.866351681267538,-0.854462664734375,-1.41543492504391,-0.783086168905157,-0.411164761588181,-0.380457455771423,-0.932204571523175,0.919992970043278,-1.41543492504391,1.26561143483276,-0.444579262461446,0.744046854606943,-0.44008093262464,1.51154100596866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_20-24,1.79401004906513,-0.755251440119694,0.000809296396890051,0.8916678794099,0.297637390297104,0.494838718662071,1.34244558287332,0.649866553601865,0.225997029528787,-0.378490958321352,-1.36218965153945,0.592564272012087,-1.18700374814534,-1.12040099905632,1.30273994456707,0.220875202974567,-0.375087003759343,2.13606613985709,-0.520836701810022,0.958382271247502,1.03590633830452,1.38166858948707,0.160550422602818,-1.23345060745944,0.0443349541707237,-0.911279506792996,-1.08567793041129,-0.93953424386076,0.00807471551572334,1.97857799747939,-0.347032709591494,-0.721471490993551,-0.205352775075325,0.576743373369342,-0.285775443220219,-0.1771430990072,-0.755326363521071,0.211549277536761,0.310701853716642,-0.349809828393591,-0.419723877554719,1.97857799747939,1.29227824415588,0.788440984472115,0.655831270267598,1.2856893267695,1.16961018787324,-0.0196638077842608,-0.096966614793235,0.246054272686088,2.07628195322242,-0.692697073750387,-0.31999944574528,-0.989836596920119,1.4121720117609,0.0879381492327806,0.0405925118987277,-0.538511512635335,-0.130339912086687,-0.820549388501529,-0.385431001937871,0.494838718662071,-0.13568050417743,-0.267745244652954,0.853904611957432,0.494838718662071,-0.0831457272016763,-1.39727410279961,0.0498225883136293,-0.345249069558789,-0.897342024013544,-0.427730983402698,0.233915981980734,-0.153597512293492,-0.146072526668202,0.628061153421186,1.04867251779215,-1.95600214155558,-0.0193957559012405,-0.214212221265131,-0.760751357202659,0.305799936493144,1.92477270556965,0.389423999586068,-1.15247908886122,0.877907236791474,-0.635653249659109,-1.08567793041129,-0.802388507368802,-0.762598039290971,-0.570594887719631,-0.378490958321352,0.344203208883705,-1.08567793041129,0.792125323668616,-0.76155718049856,-1.19728717301072,0.0426657006542978,-0.0309108832042563,-0.347230795995748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_30-34,2.02012897502495,0.650806984613691,-0.338507196509296,0.887451216754858,0.105025516451935,1.2677382420212,0.47036354201836,0.813352382639787,0.0140714927843163,-0.214634085897092,-0.114166622051034,0.208918718742261,0.161178398527498,-0.293244470996401,0.172235312764105,-0.133791963853717,-0.332224068939249,0.0970045155739916,-1.0619136520383,0.135889860812896,0.662062500948361,0.405653823689884,-0.290519577141973,-1.20738474653687,0.0124208076999125,1.02694506131137,-1.12603012901832,1.00679770764578,0.153573617134893,1.41551354477205,-0.807148638690094,0.00704907248164145,-1.50483292753602,-1.31405980168918,0.037796470192984,-1.34254191601729,-0.332966452993892,-1.41735746237528,-1.01891347015163,-0.955391830076639,-0.991960695442618,0.685846807628661,1.67196287056258,1.03485607875741,0.899539270314913,0.0808372189048515,1.67181248581024,-0.00225846569731448,-1.4212131889295,-1.21939202976513,-0.635009074697896,-1.28097761728249,-1.14080810495408,-1.10016934150739,-0.996771369318853,-0.55353312129607,0.0551724191100319,0.210816681720788,-0.735980734026242,-0.275625544184807,-0.861626753175163,1.2677382420212,0.21560461976615,-0.950904798525325,1.48851218846486,1.2677382420212,-0.457635538279995,-1.85109020842983,0.863587471966267,-0.47475321513068,-0.487489616218447,-0.963168081809067,0.138474374028842,-0.531793258627338,0.268210691609014,0.0906912592502097,-0.51944307882407,-1.03325353303351,-0.120312046779821,0.977111643371687,-1.99365469550821,-1.08242696858383,1.22686361132256,-0.0959173148807334,-1.18749229639632,0.790630410192281,-0.335258836439875,-1.12603012901832,-0.641940739366032,-0.698481916061253,0.30245695063886,-0.214634085897092,0.603376270631142,-1.12603012901832,0.245696790746768,0.299438293620506,0.765127176807705,0.783866613974584,-0.0976708224898197,0.3998397109456,-0.419990360227088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S3_20-24,1.79449573389453,-0.087306592266823,0.560884767022412,0.19888321168899,0.0841859132392041,1.35113063726407,0.183462053775879,0.429361769130255,1.14099889752055,0.497761106950381,0.421683373656707,1.59236212196457,-0.49406110350404,1.79686423133203,4.14745946049722,0.651017698962931,0.290033366715107,1.80424403947593,1.21611291511302,-0.569671650285733,2.35852473807097,0.270635547460151,-0.517781650437798,0.236381042535524,1.0272425476436,-0.0843656034676015,-0.234925771820301,0.554221385362021,0.745879543881194,2.18572127035996,-0.132270004502544,0.382013613635625,0.885187185333333,1.38284499721712,1.42687978371151,1.08605137915362,1.23969897209987,0.254433558068779,-0.107432968367819,-0.542245141376294,-0.542245141376294,2.18572127035996,1.37216822269143,0.319928371112445,-0.0868050850969738,1.97224849991685,2.74760626503751,0.784220316075385,0.337343055510629,2.33804647590179,2.77266050704574,-0.521292887364173,-0.805016204325214,0.371319058397161,1.98755471494982,1.4118817821201,2.22788556839842,0.990149046420252,2.07719783138092,1.72134472567249,-0.510833320117945,1.35113063726407,1.30354996367773,-0.114252612052857,2.03295282428084,1.35113063726407,-0.177799794286507,-0.635186663079468,0.903795082537787,1.03237522411656,0.735871633356942,0.822137055162721,-0.245983531768533,0.461468075346802,2.99950908648452,3.27549189277479,1.54016812009174,0.0955405793294286,-0.733335213328213,1.86097511629867,0.178669190744062,0.833681757173085,0.372337523159621,-0.292449259059822,0.223787313816099,-0.041428863580417,1.08246410555189,-0.234925771820301,0.49814653756922,0.736356143483419,1.05561407658518,0.497761106950381,1.27616872559415,-0.234925771820301,1.3269880696936,0.000105090129296052,-0.361646864731582,0.0477611978125261,1.17540573228242,0.624497134430586,0.102654170056729,0.72983215622695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S3_30-34,1.96579289834376,-0.574583962132896,0.022987806717848,0.689291877856352,-0.258067654316611,1.33489613448007,0.688011329844676,0.432369823083081,0.616525532179907,-0.130220154461548,-0.215970106251942,1.18939440998287,-0.776647824053736,-0.509549647839512,3.17506183648479,-0.60097778596793,-0.977593413381192,0.648547880674142,-0.126117521373558,-0.69685310328499,1.86161640250847,0.751258082458847,-0.0343345100449674,-0.711089056147688,0.616525532179907,-0.580776212245125,-0.758731696653034,-0.00502155875838711,0.338436808369283,2.25520599539844,-0.0256979903790384,1.43300519942462,0.84231305514166,0.256910418069372,0.997897066319309,0.214822236208143,-0.272732424499857,0.165534457128061,-0.265076778628889,-0.927047006471742,-0.927047006471742,2.25520599539844,1.32595457553702,0.278410910930568,0.344961670024974,1.32204218945366,2.3686945670679,1.02057135240341,-0.435805478302119,1.81163070991488,0.996595732348421,-1.07308553385279,-0.236907768772457,-0.266234440129645,0.845006353443836,0.0452017175370031,-0.0555861084229579,1.88906832256948,0.806457817417448,0.434104633714462,-0.925758389753036,1.33489613448007,0.675390453173618,-0.333684760401751,1.43159511769223,1.33489613448007,-0.549195822427645,-1.15090605109596,0.368604641238906,1.14032182943466,-0.0783955616274507,-0.192359206677008,-1.33488328334005,-0.609077367742488,3.37887514450692,1.85650524145334,0.660158584150842,-1.33478160680639,-0.753553659077923,0.577803251840805,0.0591033767477258,0.173867561327481,1.03923057306852,-0.333588265100177,-0.7357054560921,0.481716013132253,0.313955847892567,-0.758731696653034,-0.278081177962363,-0.00243431159024578,0.101828746674507,-0.130220154461548,0.448522435761364,-0.758731696653034,0.75095322016331,0.502526436467695,-1.06868593388095,-1.39453210375703,-0.196633876423141,0.376720223937995,-1.17668818089365,-0.196811987532211,-1.34111776999811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_10-14,0.96231532569714,-1.40659747534187,0.00684331656906688,1.18562276469048,-0.910389197847261,0.728698816634968,1.0137187443043,0.352377400878838,-0.0231689524110911,-0.485018991542682,0.110263822373566,0.172434181114805,0.423786396003075,-0.19627682306401,-0.226929812498949,-0.187431116699091,-0.777037791489834,-0.114132671597692,-0.353711636320131,0.0144156999241291,-0.245875730235587,0.517179149985375,-0.427220550118903,-0.753983616248242,-0.209954624725296,0.43626084366636,-0.746873064217874,0.389163803475828,-0.0471938301919373,1.01313572903371,-0.514189784733783,-0.388921649542818,-0.65859506465704,-0.545712497227,-0.648785522108073,-0.547614182452244,-0.523289296312055,-0.222021656534352,-0.181010134551226,-0.810115364012439,-0.817301067728201,0.542564569935559,0.945741664008012,0.402460690615323,0.879211555270068,0.1455317011292,0.871703369371963,-0.444385994035526,-0.698269797826839,-0.428619077128533,0.0341541747139651,-0.42031390180311,-0.675928898117822,-0.642755130654281,-0.874667111106562,-0.121904467650991,-0.0986197892490129,-0.530196966396012,-0.636873294752932,-0.213307865571345,-0.207889808634528,0.728698816634968,-0.406560586243655,-0.816908568536943,-0.270976299963221,0.728698816634968,-0.78015907439053,-0.965165657129259,0.562647931367164,-0.886374108558101,-0.745279333721672,-0.694071340101029,-0.864381260292997,-0.0951802112419873,-0.466399596262582,-0.379883464517252,-0.434335670970646,-0.752566662782636,-0.597948069898048,-0.405602417748722,-0.279499349587612,-0.624828960925144,1.5148306598218,0.723544214052945,-0.744351547261274,1.22338512787524,-0.613653281036838,-0.746873064217874,-0.692518791060388,-0.521760725442227,0.290186295862919,-0.485018991542682,1.14764015678998,-0.746873064217874,1.23378196172176,-0.127470905689837,-0.398518406125756,0.129068535211218,-0.134060970422634,-0.596562617070787,-0.328588488782632,-0.508609739972404,-0.288823328165874,-0.584251445034556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E3_10-14,1.74445282729474,1.09844146842192,-0.29717758109496,1.21050757704503,0.575301150129908,0.745514972138054,1.301772842733,0.496960969158291,0.076897796551562,-0.161128233809174,0.696750260297119,0.283083542788259,1.18363211923455,-0.307756983678438,-0.0603656948922946,-0.158649214459478,0.28182434160196,0.682494937408702,-0.396285632924773,-0.176191133502814,0.200743149110351,0.439407667283793,-0.180987620498131,-0.510605384198327,0.0780252624667686,0.699648019682867,-0.491540650576119,0.923158942069347,0.231228812139352,1.14726770684055,-0.380119572649042,-0.0728185879140782,-0.49084165586774,-0.451120186117525,-0.563286910860863,0.347095879654166,0.399571680640738,0.04921523165636,0.0719442882655569,0.0678818493522826,0.0752916054502587,0.672354586148956,1.33238558929394,1.20439085610603,0.792106238279399,0.161694159527336,1.36163319719392,-0.279430368928247,-0.506834060098124,0.255556489816186,1.18870161280644,0.204310225080754,-0.585686207939224,-0.58483354528197,-0.796555954033327,0.966119006679119,0.686124545731803,-0.336247933718024,-0.560185159172888,-0.301067674909271,-0.211513140256711,0.745514972138054,0.15375654955407,0.0524201919194303,0.0467408730620531,0.745514972138054,0.0281761106026479,-0.306115016126173,0.775876771908812,-0.742659298867134,-0.610427340021168,-0.625263845691871,-0.685315309927638,1.01934370644382,-0.304915348168894,-0.324500775094564,-0.463674530540724,0.10158717478871,-0.536289239088557,-0.192250729938359,0.842170072328884,-0.0197337008745546,1.05023079197928,0.894123223238348,-0.500872773663915,1.21501293549725,-0.299174616210892,-0.491540650576119,-0.105800869691071,0.0190516986122206,0.668878859727072,-0.161128233809174,1.08164540268335,-0.491540650576119,0.515612053689611,0.103362003867381,0.669939627565969,0.40587673522612,0.724483760450919,-0.348528238127441,0.170061701906196,0.380164777457316,-0.251786476797396,-0.460273245877831,0.395796029024061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P1_10-14,0.997610086720196,-0.196221569760455,-1.80887655873259,0.937787165090594,-0.879848462166293,0.490072593724194,0.863417584609392,0.454316632316122,-1.03370770765962,-1.19969730630858,-1.02722539446645,-0.931517268435278,-0.635929478568234,-0.716307265131233,0.392736226787735,-0.0935573259430025,-0.812669733973526,-0.944816647426511,-0.412135236885512,-1.08160490981326,-2.31085621937256,0.903527389565887,0.723697520604077,-2.47215692510444,-1.0495321511637,-0.469745888690668,NA,-0.248253101391485,-0.916200688384822,0.724377146279742,-0.693019314626103,-0.687792505096581,-0.663730514251332,-0.0591388069547652,-0.905321403418508,-1.32454484562215,-1.14622829409488,-1.06720175514503,-0.978648697290732,-0.784540356747099,-0.842827724886246,0.745470916983687,0.6836866457413,0.665913783497652,0.725328257789867,0.300871138939701,-0.848127355810825,-0.164218547231074,-0.189580134790509,-1.15820686565968,-0.362791209467866,-0.463923034612164,-0.874601495407469,-1.07214262488229,-0.926908511054415,-0.876637922729593,-1.26701039187171,-1.16269910704458,-1.20505006709771,-1.05853614362819,-1.42239686294554,0.490072593724194,-1.22235863487201,-1.39384696647832,-2.1733986472553,0.490072593724194,-1.00688789632715,-1.44704715860155,-0.35930911990031,-0.969760904034714,-0.735356338293389,-0.496418569538741,-1.0280885203083,-0.684425752853276,-0.626144844184516,-0.256930307312956,-0.775979636987154,-1.0710469805438,-0.806792861926019,-0.427850441820042,-1.59122446753421,-1.849781016396,1.09515573294653,0.449825645137526,-2.46045486835424,0.889267881686259,-2.41400292012148,NA,-1.13831538214132,-1.58466488646818,-1.38732584506727,-1.19969730630858,-1.21807069171264,NA,-1.08885194997592,-0.883739682228428,-0.89205158719071,-0.958775569104731,-0.661299325294239,-1.41543492504391,-1.08567793041129,-1.12603012901832,-0.234925771820301,-0.758731696653034,-0.746873064217874,-0.491540650576119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P1_30-34,1.8745866945035,1.64676473888632,-0.0146548325085215,1.43013515697329,1.50884936014004,1.26556110813279,1.680217617179,0.485509652351198,-0.122682192193722,-0.759778943196563,0.44248733521997,0.605909815807791,0.493008902963382,1.01055823056586,1.19185663628006,0.979548041949922,1.91413044011109,1.87306218563057,0.943160738127,0.846983871513325,-0.281804116680755,2.06189096722344,1.15531167826279,-0.788535111332015,-0.122682192193722,0.494879216432221,-0.777951765457351,-1.06760838227384,-0.297151684148673,1.78468042763044,1.04345394128126,0.474095597656732,1.1971772510584,1.64053956951899,1.62867735952519,0.975114875549917,1.08038481720179,0.972305790890454,0.984706292555469,0.784311327090222,0.782709220872157,1.95070532151034,0.302018641054989,1.51576076528019,1.63955798922107,1.38084445708067,0.418031302959502,0.855844693449323,1.37918107770663,0.643751719214277,1.6181270263384,0.842150789753357,0.42137062120143,1.02616533844887,1.33925126479571,0.979493701045073,1.6782842825042,1.1724609853787,0.740814613195559,0.614498103222587,0.457171133126698,1.26556110813279,0.753685176268165,0.448657041552118,-0.295089110264434,1.26556110813279,1.27811929170828,0.293102951637828,-0.413463753496613,1.03901757456854,1.56756171539718,1.79742628178004,0.905765343544101,1.33001435830475,1.05683759334242,1.30575101244533,0.958661508728722,1.30383939385587,1.19821451981185,1.26301712980967,0.442000594105058,0.241218857593483,1.85436973260251,0.334031047052319,-0.779664091460742,1.24931477745734,-0.656650742747424,-0.777951765457351,-0.689300046917813,-0.520309969043917,-0.0615048110619454,-0.759778943196563,-1.0064258552551,-0.777951765457351,0.605301833562233,-0.00213729560481463,1.53453293239659,0.653496703368288,1.01840755731671,1.23849250778638,0.350971949235412,1.1126451795449,1.37515614385449,0.818633797747622,1.0894212629556,1.45405144654639,-0.777951765457351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P2_1-5,1.63284007947371,1.44696491244272,-0.0352053135540167,1.15353823954993,1.32277600371948,1.17954334845886,1.49873126682715,0.498862205958642,-0.101210828416932,-0.541756284459332,0.431253101603071,0.347996923476149,0.459557352302124,0.777555657288481,1.00198158006213,0.833240972294433,1.67184362597736,1.68916874018416,0.772363981261559,0.700324312736194,-0.302769814754103,1.79714999747538,0.990440643205557,-0.791910573554964,-0.326601448054525,0.419481082068472,-0.783339143141316,-1.05647437780672,-0.527506347682008,1.66564463665231,0.855574360028622,0.14927369706875,0.909375177554794,1.54296868035062,1.33076851727038,0.834229454942519,0.721543515391396,0.774058028433598,0.787581415045191,0.650687190505919,0.647650272788566,1.81119291326195,0.247410467599958,1.3242790248899,1.44077743074368,1.22998315900244,0.389322246522215,0.57902506887771,1.18122590876424,0.49891942403254,1.56034891812984,0.811546083024347,0.0987296615411329,0.777920681137014,1.32954627701456,0.969315312459781,1.32249013259334,0.876151782958133,0.511918082034874,0.411444781981885,0.280704374147295,1.17954334845886,0.693407684631848,0.389994354982487,-0.312485118416821,1.17954334845886,1.08369780542553,0.190485199592139,-0.359168654543398,0.679661760384521,1.2800133099452,1.52187087096426,0.818745192643924,1.27204631454305,0.795388061264279,1.1182705233892,0.826280780473393,0.961339194376475,0.881086683820492,1.04027093572435,0.207221084033468,0.174527161568297,1.65404194408245,0.227005300294446,-0.779550352094583,1.10411663940555,-0.661849709175712,-0.783339143141316,-0.650836265878043,-0.508823059357439,0.109009002571645,-0.541756284459332,-0.587942046472742,-0.783339143141316,0.652159486773771,-0.278089550338268,1.32919276585697,0.598064223733041,1.00877841940325,0.902949674933703,0.314212265605859,0.973910889950099,1.15491195089584,0.565121309026776,0.945489922488033,1.25294288173852,-0.783339143141316,-1.44201868799709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P2_10-14,0.961320478280342,0.0523350152803384,-0.702056957653338,0.904595401722132,-0.0650752110308479,0.450408010242553,0.834909904584223,0.410397710388387,-2.68004680399819,NA,-0.147372004191636,-2.98119824710832,0.125790084090419,-0.324885822792342,0.603558984755709,0.634085162380638,-0.27151668262043,-0.0356075804651892,0.399884213810061,-0.100466531576351,-0.810708327079911,0.872140110861389,0.686422843869888,-1.20545533315002,-2.68004680399819,-0.0749713475446177,-1.19969730630858,-0.690584575544945,-2.3956811314971,0.697198671747164,0.0728975306905743,-0.338578057868049,-0.127635931579773,0.505041155936114,-0.458012946913613,-0.253517216821979,-0.871349446417081,0.173530795570781,0.186327660381896,-0.00291039781587045,-0.0355019761464222,0.71664783742014,0.652709840028355,0.635233625228422,0.692031916754767,1.06768763494728,-0.453363833966356,-0.323201951108261,0.278774221164216,-0.373996516979043,0.591491221493007,0.348181839294292,-0.249788449082981,-0.684183319411517,-0.194136832686295,0.0833999957179686,-0.810907894470332,-0.819065507445563,-0.805690203647691,-0.680737239389928,-1.13783233659676,0.450408010242553,-0.313999675786923,-0.206566176083499,-0.798664327005129,0.450408010242553,-0.187637025773286,-0.394191512446484,0.408910654588621,-0.250336348772769,-0.315350112189893,-0.0638870068619104,0.0453508962099576,0.137635792977096,-0.263385693859042,0.0626858497323208,0.0266891812125178,-0.79522989949825,-0.29072021501764,0.158866935997538,-0.0451242193155866,-1.23101051288327,1.05670720979842,0.423373333188863,-1.21015608878105,0.852564544269055,-1.07193169913828,-1.19969730630858,-1.57331925675263,-1.383350567103,-0.899619207575277,NA,-0.244649436427956,-1.19969730630858,-1.25631537321558,-0.430844392757662,-0.517593809087047,-0.314952458726008,0.213852666411735,-0.932204571523175,-0.378490958321352,-0.214634085897092,0.497761106950381,-0.130220154461548,-0.485018991542682,-0.161128233809174,-1.19969730630858,-0.759778943196563,-0.541756284459332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
