Habitat__,genome,tpm
Fen,20120700_P3D_122,12.36477282642016
Fen,3300037226_12,12.30881655838408
Fen,20150700_S23_2,12.249908146582166
Fen,20120600_S2M_9,12.185902583999972
Fen,PMOF01,12.139664238889953
Fen,20120600_E2D_21,12.114926128287637
Fen,20120700_P3D_36,12.090773083917293
Fen,Bog.None.R3.T0.JGI.BFC.metaspades_bin.157_96.49_2.63,12.052217632136962
Fen,20120700_P3D_55,11.987079023962808
Fen,20120500_P28_6,11.884847220852441
Fen,Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.104_97.47_4.73,11.882985895287945
Fen,20150700_P15_12,11.794353359710879
Fen,Palsa.Unlabelled.R1.T3.F3.trimmomatic.megahit_bin.171_99.39_2.58,11.752255306655425
Fen,PNAZ01,11.654856376834063
Fen,20110800_S1S_13,11.63221581239321
Fen,20120700_P3D_10,11.607940566400845
Fen,20110800_S3S_23,11.5997147433267
Fen,Fen.Labelled.R1.T3.F1.JGI.BFC.metaspades_bin.88_90.34_8.06,11.471448296245352
Fen,20120500_P26_1,11.350174557526064
Fen,Fen.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.59_77.43_0.10,11.32829093098102
Fen,20120800_E3S_10,11.31902309782437
Fen,20120700_P3D_13,11.258327553680195
Fen,20120700_S1D_86,11.256037741239641
Fen,3300037239_6,11.236612184711953
Fen,20160700_S14_9,11.136226165319346
Fen,Bog.None.R2.T0.JGI.BFC.metaspades_bin.27_84.99_8.62,11.088236314432425
Fen,Bog.Unlabelled.R3.T1.F3.JGI.BFC.metaspades_bin.75_99.00_0.81,11.076355062598402
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.189_99.25_4.26,11.027366879401173
Fen,20110800_P1M_21,10.967149635176057
Fen,20120600_P3M_11,10.943685920609168
Fen,20111000_S2M_4,10.939945222460379
Fen,Bog.Labelled.R1.T2.F1.trimmomatic.megahit_bin.69_82.85_0.58,10.906899723530247
Fen,3300031524_30,10.805487824452246
Fen,20120500_P25_12,10.800718851273594
Fen,Bog.None.R2.T0.JGI.BFC.metaspades_bin.224_82.49_1.72,10.759900562256872
Fen,20120500_P28_14,10.73352138202255
Fen,Bog.Unlabelled.R2.T3.F3.trimmomatic.metaspades_bin.103_98.32_1.01,10.706898898764857
Fen,Fen.Labelled.R1.T2.F4.trimmomatic.metaspades_bin.28_74.91_1.75,10.680514158336768
Fen,PLXG01,10.667701504146802
Fen,20120700_S1D_79,10.656460388851816
Fen,Bog.Labelled.R1.T2.F3.trimmomatic.metaspades_bin.102_98.52_1.39,10.638694771745472
Fen,20150700_E23_13,10.61709538560186
Fen,20110600_S1D_15,10.604771466750377
Fen,20110600_P1M_17,10.577352449076653
Fen,Bog.None.R2.T0.trimmomatic.megahit_bin.251_70.02_6.28,10.576545116265299
Fen,Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.30_90.30_1.69,10.572659573920488
Fen,Bog.Unlabelled.R2.T1.F2.trimmomatic.metaspades_bin.45_97.58_0.72,10.545659792223008
Fen,20120700_S1D_90,10.515439251041336
Fen,20150700_P13_7,10.384351519734416
Fen,PLDW01,10.298769419583682
Fen,20120500_P36_3,10.289486604746955
Fen,20130700_C2X_13,10.27675672987239
Fen,20120700_S1D_64,10.265022915929142
Fen,Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.66_88.51_0.00,10.16522436748479
Fen,Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.78_85.95_1.00,10.150325786730152
Fen,Bog.None.R2.T0.trimmomatic.megahit_bin.75_88.18_7.24,10.141682539688473
Fen,20120700_S1D_29,10.140123163700592
Fen,20120600_P3M_9,10.100507393291256
Fen,Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.150_70.93_7.86,9.914585903764214
Fen,20120700_S1D_24,9.893646292508322
Fen,20170700_S33_23,9.783959457206727
Fen,20120700_P3D_134,9.781366394941468
Fen,20150700_S21_10,9.64615116076964
Fen,20110800_S3M_18,9.588406013770877
Fen,3300026450_3,9.571449324176353
Fen,20150700_E23_7,9.54983715367297
Fen,20120700_P3D_72,9.50550413442587
Fen,20150700_P23_11,9.487365121442888
Fen,20111000_P1M_6,9.487266832168693
Fen,Bog.None.R1.T0.trimmomatic.megahit_bin.118_76.60_1.35,9.474667009753688
Fen,Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.56_97.76_1.08,9.447100244812194
Fen,20110800_P3S_8,9.446867489374185
Fen,Bog.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.36_70.45_7.93,9.441698571282522
Fen,20110600_P3S_14,9.419954715642705
Fen,Bog.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.170_83.72_0.87,9.354505520995017
Fen,PMUP01,9.327603146398406
Fen,20111000_P3M_39,9.319991818043405
Fen,20130700_P1Y_8,9.293165894447517
Fen,20120700_P3D_15,9.230780991165718
Fen,20110800_S1S_1,9.217538532634155
Fen,20130700_S1X_7,9.19784237940622
Fen,Bog.None.R1.T0.trimmomatic.megahit_bin.314_85.82_2.79,9.13344016255836
Fen,20130700_C2Y_2,9.088206610115723
Fen,Bog.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.76_83.76_7.26,9.077255295549511
Fen,20140700_S21_13,9.0709627933319
Fen,Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.114_88.45_5.80,9.06313230745948
Fen,20110800_P1S_5,9.02870397562353
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.279_93.16_1.71,9.025350245459876
Fen,20170700_S33_24,8.924992137995769
Fen,Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.90_93.68_0.00,8.88967215827181
Fen,20140700_E15_2,8.87172118569483
Fen,20120500_P39_7,8.82465535997806
Fen,Palsa.Labelled.R2.T3.F1.JGI.BFC.metaspades_bin.25_97.67_0.00,8.816210795539776
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.109_80.72_7.50,8.815345468382443
Fen,20170700_S25_25,8.776565386010187
Fen,20170700_P34_5,8.768513193479192
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.234_85.78_3.99,8.712607722440673
Fen,20120500_P28_10,8.64008403438461
Fen,PLLH01,8.608923562761587
Fen,20120700_P3D_23,8.511749240548685
Fen,PMWT01,8.484822738430115
Fen,20150700_P14_7,8.474473161004276
Fen,3300037175_6,8.430871916320806
Fen,PMSU01,8.409257726117625
Fen,20160700_S33_6,8.403812439853832
Fen,20160700_P15_25,8.394828998218689
Fen,3300037139_5,8.386540478760145
Fen,3300038461_13,8.38482358020058
Fen,3300037156_12,8.251002099036903
Fen,Bog.Labelled.R1.T2.F2.JGI.BFC.metaspades_bin.66_77.13_3.14,8.237746111869768
Fen,20111000_P3M_40,8.21725034024493
Fen,20120600_P2M_8,8.14055104295126
Fen,Bog.None.R3.T0.JGI.BFC.metaspades_bin.34_94.27_1.08,8.111391238742543
Fen,20120700_S1D_51,8.09537243870644
Fen,PLXR01,8.094208052106913
Fen,PLSW01,8.08678700377265
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.14_80.71_5.34,8.067906176006634
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.290_88.99_3.63,8.066886122206094
Fen,20120500_P24_5,8.031187338075782
Fen,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.99_77.59_0.98,7.978834281259923
Fen,20120700_P3D_68,7.954501232764031
Fen,20120700_S1D_28,7.919435043524975
Fen,20170700_S33_29,7.8919859346064385
Fen,20120700_S1D_66,7.876523717954523
Fen,20120700_S1D_6,7.847400135039449
Fen,3300037349_9,7.810342822418132
Fen,20120700_P3D_121,7.774510079235789
Fen,20110600_P1M_8,7.749007982301881
Fen,Bog.None.R1.T0.trimmomatic.megahit_bin.240_81.43_2.70,7.720634584383427
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.302_75.29_1.72,7.717313958938216
Fen,20110600_P1D_1,7.706142463236201
Fen,20130700_P1Y_12,7.679032562309539
Fen,Bog.Unlabelled.R3.T1.F3.JGI.BFC.metaspades_bin.74_92.32_2.91,7.604643402960384
Fen,Bog.None.R3.T0.JGI.BFC.metaspades_bin.166_92.84_2.72,7.597045750033287
Fen,20120700_P3D_143,7.594630761004697
Fen,20110600_P1M_18,7.592442902414559
Fen,20120500_P19_12,7.5451252044734405
Fen,Bog.Unlabelled.R3.T1.F1.trimmomatic.metaspades_bin.60_91.92_1.02,7.5212797503619235
Fen,20110800_E3D_20,7.51432006204361
Fen,20120700_P3D_46,7.488523045360961
Fen,20120700_S1D_87,7.473242052634055
Fen,20150700_P15_9,7.461861198545208
Fen,PLXJ01,7.4598636317461
Fen,PLYM01,7.459316229720582
Fen,PLRX01,7.450291395328108
Fen,20110800_P1D_10,7.440519374142033
Fen,20110800_P2D_10,7.437384839285893
Fen,Fen.Labelled.R1.T3.F4.trimmomatic.metaspades_bin.40_93.84_3.50,7.436537793208656
Fen,20120700_P3D_54,7.422161484290878
Fen,20120700_S1D_52,7.4215175691396444
Fen,20160700_P15_15,7.4002648046166835
Fen,Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.22_74.64_1.66,7.39399113578373
Fen,3300028857_5,7.383285842070391
Fen,Bog.Unlabelled.R2.T3.F2.trimmomatic.megahit_bin.128_97.86_0.00,7.383140512825152
Fen,Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.4_95.88_2.80,7.370964536242292
Fen,Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.142_89.72_0.85,7.308687479938799
Fen,20170700_S25_13,7.278334467852014
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.218_92.57_6.03,7.267279636588556
Fen,Bog.None.R1.T0.trimmomatic.megahit_bin.120_96.00_3.87,7.2666633432256935
Fen,Bog.None.R2.T0.JGI.BFC.metaspades_bin.269_78.13_8.62,7.229364530889248
Fen,3300038461_4,7.2279076121992665
Fen,Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.30_76.90_0.00,7.220460277091472
Fen,20140700_S11_7,7.191167562426632
Fen,20120700_S1D_31,7.184105947389997
Fen,20110700_S3M_15,7.1791343651908885
Fen,20120700_P3D_58,7.1537402130326635
Fen,20130700_S3Z_1,7.150525304363919
Fen,20150700_P24_8,7.140044952827851
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.307_96.20_1.65,7.110961638388262
Fen,20170700_E11_3,7.108165233276851
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.140_93.10_9.25,7.065040026098915
Fen,Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.40_72.49_7.33,7.005728577567227
Fen,Bog.None.R1.T0.trimmomatic.megahit_bin.27_76.49_0.00,6.9967932606875864
Fen,20120800_P1D_1,6.948297419969749
Fen,Bog.Unlabelled.R3.T1.F3.JGI.BFC.metaspades_bin.11_87.40_5.27,6.933767963796835
Fen,20120700_P3S_1,6.933603979476986
Fen,3300037237_7,6.931525727863483
Fen,PMYM01,6.928823405497561
Fen,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.99_87.92_0.00,6.9174587446267815
Fen,20140700_S21_12,6.916212027553735
Fen,Palsa.Labelled.R1.T1.F3.JGI.BFC.metaspades_bin.68_91.15_5.94,6.91593965816925
Fen,20110800_S3D_19,6.913994369458181
Fen,Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.35_75.21_2.71,6.911755483719245
Fen,20110600_P2S_2,6.864717292197605
Fen,Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.39_71.68_0.00,6.788462379484338
Fen,Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.33_99.27_3.62,6.778382406243955
Fen,20160700_S11_1,6.754625418724883
Fen,20160700_S23_13,6.740235759746599
Fen,20111000_P1S_6,6.73849867557668
Fen,20120700_P3D_82,6.720489286942085
Fen,20120700_P3D_50,6.706878233720969
Fen,Bog.None.R2.T0.JGI.BFC.metaspades_bin.304_97.97_7.51,6.653632513500095
Fen,20120700_P3D_135,6.648736581583116
Fen,20160700_P15_2,6.620629441874567
Fen,20140700_S15_2,6.596633425371478
Fen,PLXW01,6.589182894871989
Fen,Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.180_95.25_4.11,6.570447910046299
Fen,Bog.Labelled.R1.T2.F3.JGI.BFC.metaspades_bin.24_99.14_0.86,6.5584189010111045
Fen,Bog.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.103_71.98_4.06,6.5564839952385165
Fen,Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.132_81.32_1.30,6.551637171614804
Fen,PLLP01,6.537173870052339
Fen,Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.63_96.30_0.08,6.522011126301901
Fen,20111000_P3M_37,6.519919355398768
Fen,20120500_P31_3,6.516093775511258
Fen,20120700_P3D_14,6.49293242416212
Fen,20111000_P3M_15,6.483845886893253
Fen,20110800_S1S_18,6.4751609517529545
Fen,20120700_P3D_27,6.4669721137729175
Fen,20140700_S21_6,6.450530441928588
Fen,20120700_P3D_124,6.4137494484399244
Fen,Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.3_98.45_1.59,6.4055239010757505
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.45_95.85_2.93,6.389137252236151
Fen,20160700_E23_6,6.3766738998894885
Fen,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.30_89.06_2.80,6.335969432204877
Fen,Bog.Unlabelled.R3.T1.F1.trimmomatic.metaspades_bin.28_77.90_3.26,6.32387360523637
Fen,Palsa.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.65_95.79_2.63,6.3159342390445055
Fen,20110600_S1D_17,6.3099981812951285
Fen,Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.68_75.40_6.88,6.284044038851064
Fen,Bog.None.R3.T0.JGI.BFC.metaspades_bin.340_100.00_1.76,6.256617953645031
Fen,20110800_E2D_22,6.243556493744228
Fen,Bog.None.R2.T0.trimmomatic.megahit_bin.9_79.17_4.70,6.214473853597589
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.319_82.00_3.81,6.209429289648893
Fen,Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.83_91.54_6.45,6.187779671166741
Fen,Bog.None.R2.T0.JGI.BFC.metaspades_bin.302_84.77_4.31,6.180118973131674
Fen,20120700_P3D_83,6.1559859413796145
Fen,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.116_93.98_2.97,6.132546298865462
Fen,Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.15_94.63_0.85,6.114357466221655
Fen,Bog.Unlabelled.R1.T2.F1.trimmomatic.metaspades_bin.90_96.67_0.48,6.088827256113083
Fen,20110800_P1D_13,6.0855469623439165
Fen,20110800_P1D_14,6.069150946213033
Fen,Bog.None.R2.T0.trimmomatic.megahit_bin.272_80.28_7.13,6.060320284133866
Fen,20110800_E2D_3,6.03550325995937
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.132_71.57_6.17,6.026464476681425
Fen,Bog.Labelled.R1.T3.F3.JGI.BFC.metaspades_bin.9_92.24_4.31,6.0119193483893705
Fen,PLTN01,6.008133146471576
Fen,20120700_S1D_76,5.98823907381168
Fen,20170700_S25_3,5.9608936001024375
Fen,PLYJ01,5.937421278571296
Fen,Fen.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.5_78.34_3.47,5.936907975588128
Fen,20110800_S3S_28,5.916226347358399
Fen,20120800_E1X_20,5.882319348879134
Fen,20111000_S1D_12,5.873447815591516
Fen,PLSL01,5.865629477597319
Fen,20120800_E1X_6,5.837985911881763
Fen,3300037156_13,5.82173131688467
Fen,20140700_S21_14,5.819265917325337
Fen,20150700_S21_9,5.805097028965424
Fen,Palsa.Unlabelled.R1.T3.F2.trimmomatic.megahit_bin.81_72.48_3.96,5.798477783892724
Fen,20111000_P3M_35,5.764643525573428
Fen,3300037262_8,5.762132769504742
Fen,3300038457_7,5.74299479292028
Fen,Bog.None.R2.T0.trimmomatic.megahit_bin.66_95.61_5.83,5.720350101394911
Fen,20120700_P3D_127,5.705395216522669
Fen,Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.98_100.00_0.89,5.700921559674687
Fen,20110800_E3D_35,5.696703929276932
Fen,Bog.Unlabelled.R3.T1.F3.JGI.BFC.metaspades_bin.53_92.50_2.78,5.66058477476151
Fen,Palsa.Labelled.R1.T3.F1.trimmomatic.metaspades_bin.92_78.45_5.29,5.643414231505935
Fen,20111000_P3M_9,5.592271922199644
Fen,PMST01,5.574199749837437
Fen,20120700_P3D_38,5.559256934617805
Fen,Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.26_71.72_1.72,5.544038214771846
Fen,20110800_P1M_20,5.534001977714148
Fen,20111000_P1D_11,5.532502771022249
Fen,3300036886_17,5.529041040733347
Fen,3300037076_20,5.526035167503586
Fen,PLXM01,5.490159039544123
Fen,20120700_P3D_49,5.461338673649979
Fen,20120600_P3D_1,5.433081477017634
Fen,PLYA01,5.404284028919847
Fen,20170700_P34_4,5.386600051152746
Fen,Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.165_74.19_4.27,5.369480404515382
Fen,Bog.None.R2.T0.JGI.BFC.metaspades_bin.347_81.27_8.23,5.358138483495796
Fen,20160700_S34_5,5.357039469501633
Fen,Fen.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.62_76.88_1.72,5.342339426879339
Fen,20120700_S1D_84,5.3199929883102275
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.248_72.59_2.59,5.313312344589378
Fen,20120800_P2D_5,5.2859783365212225
Fen,20111000_P2S_1,5.280071039439804
Fen,Bog.None.R2.T0.JGI.BFC.metaspades_bin.328_92.09_2.03,5.277072559226954
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.298_98.43_2.66,5.276461827472035
Fen,20160700_P15_17,5.266468069614364
Fen,20120700_P3D_132,5.248256423636423
Fen,20170700_S25_1,5.231382829223291
Fen,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.239_79.17_2.28,5.2200719503956075
Fen,3300037353_11,5.210089568282403
Fen,3300037054_4,5.204246529412941
Fen,3300038478_6,5.202878818064912
Fen,20111000_P1M_2,5.1939255792325945
Fen,Palsa.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.54_78.93_5.43,5.167144697051941
Fen,3300037549_16,5.131421001389718
Fen,20111000_S3M_6,5.1185478888666
Fen,20110800_P3M_3,5.118378031554837
Fen,20110700_P2M_4,5.082886060939258
Fen,3300037076_25,5.061840594735496
Fen,20120600_P3D_3,5.050606679024299
Fen,20120700_P3D_47,5.034906713860694
Fen,Bog.None.R1.T0.trimmomatic.megahit_bin.19_85.66_3.93,4.966194129453621
Fen,20110700_P2S_4,4.959038907131442
Fen,Fen.Unlabelled.R3.T1.F3.trimmomatic.megahit_bin.1_88.35_4.39,4.956908347619316
Fen,20150700_P24_5,4.937898214377163
Fen,PLYO01,4.9266363423141595
Fen,Palsa.Labelled.R3.T3.F2.JGI.BFC.metaspades_bin.4_96.80_1.55,4.926424539280527
Fen,20130700_S3M_3,4.903608747791412
Fen,20111000_P2D_18,4.899089158495571
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.21_97.13_1.25,4.897700977306789
Fen,20110800_S3S_25,4.843162897485827
Fen,20150700_P23_7,4.83896020204181
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.137_79.13_4.55,4.815454684000435
Fen,20160700_P15_9,4.814687499404679
Fen,20120500_P19_8,4.807534092755735
Fen,Bog.Unlabelled.R2.T3.F2.trimmomatic.megahit_bin.2_98.85_1.71,4.785621565139382
Fen,Palsa.Labelled.R2.T3.F1.JGI.BFC.metaspades_bin.13_97.46_0.87,4.778799422251633
Fen,Bog.Unlabelled.R1.T1.F1.JGI.BFC.metaspades_bin.7_97.93_0.48,4.75867906831902
Fen,Bog.None.R2.T0.trimmomatic.megahit_bin.344_99.28_6.76,4.754057225365378
Fen,20120700_S1D_115,4.753725698581471
Fen,Fen.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.10_87.59_0.24,4.739013484466637
Fen,20110800_P1D_38,4.717903265584769
Fen,3300037155_10,4.697637517371466
Fen,3300037159_6,4.69281804925738
Fen,3300037159_8,4.680211265120231
Fen,20120600_S1S_4,4.632603244773129
Fen,3300037394_5,4.617184633767285
Fen,20120700_P3D_67,4.603926469677045
Fen,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.77_87.82_4.39,4.596320073544907
Fen,20150700_P21_10,4.580930396075824
Fen,3300037110_7,4.568248378388413
Fen,20170700_S34_2,4.568059618789589
Fen,20120700_P3D_74,4.564427056347444
Fen,Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.69_84.77_5.37,4.556943965901628
Fen,20150700_P31_13,4.53869304781355
Fen,20120500_P32_8,4.4975400003506
Fen,Palsa.Unlabelled.R2.T2.F2.JGI.BFC.metaspades_bin.5_98.37_2.25,4.491259272261836
Fen,20170700_S31_5,4.472336448233014
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.190_90.54_5.98,4.440929304175323
Fen,Bog.None.R3.T0.trimmomatic.megahit_bin.383_96.18_3.47,4.437997895407903
Fen,20110800_S3S_2,4.43661517139563
Fen,Palsa.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.113_71.00_8.58,4.422539503930287
Fen,Bog.None.R2.T0.JGI.BFC.metaspades_bin.201_94.78_1.81,4.420791734139978
Fen,20160700_E21_6,4.418290669655488
Fen,20160700_P15_24,4.396964492164866
Fen,20150700_P15_16,4.384065060016088
Fen,3300029985_7,4.383028960639857
Fen,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.94_89.19_4.42,4.378672551900114
Fen,20120700_P3D_37,4.371615155699039
Fen,20130700_P1Y_11,4.37037223984034
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.61_83.67_6.26,4.364828924097753
Fen,Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.47_85.24_5.81,4.362274899848712
Fen,20110800_P3S_9,4.3561396616863375
Fen,20110800_S3S_13,4.346993414830267
Fen,3300037196_14,4.3466388564569405
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.238_96.77_6.03,4.338532225521719
Fen,PKWS01,4.334325189531619
Fen,3300037104_17,4.329924161367375
Fen,Bog.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.89_90.44_1.43,4.329037512468178
Fen,20120700_P3D_31,4.31369621632518
Fen,3300036886_10,4.294901733612625
Fen,Palsa.Labelled.R1.T3.F1.JGI.BFC.metaspades_bin.33_71.29_4.39,4.277633329640207
Fen,20150700_P14_4,4.277590022540009
Fen,20110800_P2D_17,4.275570634808814
Fen,Bog.None.R2.T0.trimmomatic.megahit_bin.247_70.69_0.00,4.2624803667642
Fen,20120700_S1D_20,4.250243884589016
Fen,3300036876_9,4.242841205290294
Fen,Bog.Unlabelled.R3.T1.F3.trimmomatic.megahit_bin.129_91.29_3.23,4.235795858159498
Fen,Palsa.Labelled.R3.T3.F3.trimmomatic.megahit_bin.132_78.35_6.03,4.210425903366131
Fen,3300037231_17,4.2039373592167
Fen,Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.75_85.15_2.19,4.194900860138799
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.247_71.06_5.63,4.18155299529062
Fen,Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.148_70.25_9.70,4.160631999288457
Fen,Bog.None.R3.T0.JGI.BFC.metaspades_bin.6_96.55_2.67,4.1531697068747935
Fen,Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.144_72.18_2.39,4.14916384021607
Fen,20110600_P1M_10,4.139785256790538
Fen,20170700_S31_11,4.127045899973599
Fen,20170700_S33_5,4.115304354636045
Fen,20120700_P3D_137,4.113984637934754
Fen,20110700_P1S_11,4.106171211748346
Fen,20110800_P3S_2,4.097852235652456
Fen,Bog.None.R3.T0.JGI.BFC.metaspades_bin.275_96.71_5.17,4.095282189135715
Fen,Palsa.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.29_98.93_1.71,4.094070436910057
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.300_98.33_0.91,4.080834606092532
Fen,Fen.Unlabelled.R1.T3.F2.trimmomatic.metaspades_bin.9_83.06_0.83,4.045386555304905
Fen,Bog.Unlabelled.R2.T2.F2.trimmomatic.metaspades_bin.86_71.87_2.22,4.027818534301116
Fen,20120700_P3D_32,4.021554641114203
Fen,PMOU01,3.9995922402742754
Fen,20111000_P3M_19,3.955397705246396
Fen,Bog.None.R2.T0.JGI.BFC.metaspades_bin.260_94.67_5.63,3.953159791759838
Fen,20110600_P1M_23,3.9507758688077836
Fen,3300022861_4,3.9408736160382762
Fen,Bog.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.68_86.32_3.16,3.9314384666777373
Fen,20120700_S1S_1,3.9280267573738383
Fen,20150700_P31_7,3.921483972070571
Fen,20111000_P3M_46,3.911511144604866
Fen,20120800_E1X_8,3.8984174740450865
Fen,PMLV01,3.8873588261200447
Fen,PLUL01,3.8653427783159504
Fen,20111000_P3M_4,3.860298333175664
Fen,20120500_P28_12,3.855924922401242
Fen,20120700_P3D_125,3.855450050458648
Fen,3300037207_8,3.843452476255006
Fen,20170700_S34_32,3.840740414616649
Fen,Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.34_83.32_1.69,3.836329144224877
Fen,20120500_P19_10,3.8328541059343317
Fen,20150700_P13_2,3.828307962365029
Fen,PLXI01,3.8269089149136803
Fen,20130700_E3Z_11,3.818022136383545
Fen,Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.38_96.40_3.38,3.7701859377745066
Fen,20160700_P15_16,3.7701223474755827
Fen,20110800_S1S_6,3.763463489756768
Fen,20110700_P3M_11,3.7187377708791436
Fen,Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.65_73.50_0.43,3.7079631521696403
Fen,20160700_P15_5,3.7052962436159436
Fen,20110800_S1S_12,3.699876527359077
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.145_89.00_3.30,3.699462677876382
Fen,Palsa.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.38_84.70_3.10,3.696055147740352
Fen,20110700_P2D_37,3.6906300003956787
Fen,Bog.None.R1.T0.trimmomatic.megahit_bin.289_96.76_2.78,3.6723693920779934
Fen,Bog.None.R1.T0.trimmomatic.megahit_bin.233_80.97_3.18,3.671877370813759
Fen,20120700_P3D_79,3.657363994253793
Fen,Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.27_85.91_3.87,3.6356829696038075
Fen,20160700_P15_13,3.635591161623682
Fen,20120600_P3S_2,3.6279554481351455
Fen,Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.21_98.78_0.86,3.626412808157572
Fen,20150700_P31_3,3.623519459655264
Fen,20160700_S13_19,3.617122002976588
Fen,20130700_S3M_11,3.6135770688431346
Fen,20111000_P3D_1,3.609776418077778
Fen,20110800_P2D_1,3.6065361969849703
Fen,PLBP01,3.591297060256062
Fen,20120500_P34_3,3.5768352353646886
