Habitat__,genome,tpm
Palsa,20110800_E3D_18,42433.181994272665
Palsa,20110600_P1D_12,42429.94824505504
Palsa,PLZA01,42397.54312317076
Palsa,PNAG01,42162.11176502628
Palsa,20110600_P1M_13,41854.58681967633
Palsa,20120700_P3D_102,39575.94968543808
Palsa,20120800_E1D_7,37716.61999738274
Palsa,20120700_P3D_9,37527.10295843239
Palsa,20140700_S31_3,37485.300902173585
Palsa,20110800_P2D_17,37056.23537319356
Palsa,20120700_P3D_130,37005.73651884867
Palsa,20110800_E2D_9,36912.129073524135
Palsa,20120500_P32_7,36533.67510139265
Palsa,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.116_93.98_2.97,36017.27862268397
Palsa,20130700_S2Y_8,35769.62365318632
Palsa,20130700_C2Y_2,35420.88632150807
Palsa,PLXR01,34674.8654236923
Palsa,20120500_P37_6,34361.133330331235
Palsa,20120800_S3X_7,33139.59317541035
Palsa,20110800_P1M_5,32161.622450578318
Palsa,PLUL01,31271.500606127815
Palsa,20111000_P2M_3,30965.651312071037
Palsa,20110800_S3S_35,30947.607502154333
Palsa,20110600_P1M_24,30789.91426226617
Palsa,20140700_E22_12,30612.72419277508
Palsa,20111000_P3M_9,30486.86438596962
Palsa,20120500_P38_6,30311.508265215387
Palsa,Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.34_83.32_1.69,30129.11027373546
Palsa,20110600_P1M_25,29628.71415201546
Palsa,20111000_P3D_3,29498.891188115867
Palsa,20110800_P1D_29,29061.8005587739
Palsa,20111000_P2M_2,29036.016930401267
Palsa,20120500_P13_10,28884.44005846091
Palsa,20120700_P3D_19,28745.728600107905
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.111_74.07_0.31,28665.130721171765
Palsa,PLYD01,28638.46342727604
Palsa,3300037316_8,28602.131883960545
Palsa,20111000_P3M_27,28037.082531266868
Palsa,20140700_S31_6,27531.237962068444
Palsa,20110700_P2D_27,27166.561878091034
Palsa,20160700_S23_8,26924.18632876332
Palsa,20110800_P2D_1,26817.312245983696
Palsa,20120700_P3D_131,26053.836735256813
Palsa,20111000_P3M_16,25747.906424309243
Palsa,20120700_P3D_122,24929.02260195123
Palsa,20120700_P3D_13,24838.015795993157
Palsa,20120700_P3D_31,24649.505849894937
Palsa,20120700_P3D_44,24620.95788422266
Palsa,20120500_P26_1,23996.13174492279
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.101_93.55_3.87,23550.975756958724
Palsa,20170700_P34_5,22755.805536580105
Palsa,20111000_P3D_2,22178.41815671814
Palsa,20120500_P17_6,22129.22111442931
Palsa,PLYA01,21822.81387226594
Palsa,20120700_P3D_79,21204.535645535594
Palsa,3300037243_8,21014.2502724791
Palsa,PKXJ01,21001.906040341702
Palsa,20120500_P26_8,20811.858748131923
Palsa,20170700_P24_2,20699.96333936585
Palsa,20120700_P3D_89,20528.790901849665
Palsa,20110800_S1S_18,20250.894516338776
Palsa,20120700_P3D_135,20250.21902347086
Palsa,PMOM01,19270.850838916205
Palsa,20110700_P2D_15,18859.060963774427
Palsa,20120700_P3D_92,18830.72918121416
Palsa,20111000_P3M_45,18780.106800368692
Palsa,20110700_P2D_29,18438.287027791266
Palsa,3300037054_6,18420.633362695236
Palsa,PLYC01,18342.449014950747
Palsa,20120700_P3D_110,18035.43778382227
Palsa,20120700_P3D_93,17945.372673711576
Palsa,20110800_E2D_15,17838.990729379122
Palsa,20120700_P3D_136,17781.382884692848
Palsa,20120700_P3D_55,17350.724737107572
Palsa,20120700_P3D_15,16908.18434241781
Palsa,20120500_P26_12,16754.723378700277
Palsa,PLYZ01,15961.062878213028
Palsa,20111000_P2D_6,15559.914986683923
Palsa,PLZB01,15458.284774351305
Palsa,20120700_P3D_41,15395.621410986709
Palsa,20120700_P3D_34,15169.642931015605
Palsa,20120700_P3D_116,14959.3808900623
Palsa,PLXM01,14595.904044302075
Palsa,3300037104_17,14053.599011051858
Palsa,20140700_S16_1,13697.913922066566
Palsa,3300037360_7,13262.893885875954
Palsa,20170700_P24_4,12956.700415977943
Palsa,20120700_P3D_139,12795.929310487416
Palsa,20110800_E3D_9,12610.515950738773
Palsa,20111000_P3M_7,12345.925186945951
Palsa,20120500_P33_4,12165.566354960565
Palsa,20120700_P3D_23,11817.542887214135
Palsa,PLXG01,11498.872485644903
Palsa,PLZJ01,10166.076241711246
Palsa,20111000_P3M_28,10088.430729223637
Palsa,PLYN01,9965.504676806562
Palsa,20120700_P3D_108,9442.607384542462
Palsa,20120700_P3D_43,9390.32423294598
Palsa,PLXY01,9302.716206472202
Palsa,20111000_P1D_14,9192.836790024981
Palsa,PLYP01,9182.440395577885
Palsa,20120800_E3X_15,8922.9926403495665
Palsa,20111000_P2D_12,8731.124632307665
Palsa,20110800_E2D_8,8722.260658825855
Palsa,PLXF01,8371.171327847083
Palsa,PLXZ01,7876.096563134516
Palsa,20120700_P3D_10,6495.42661530686
Palsa,20120700_P3D_8,6159.5227575819945
Palsa,20110600_P1D_7,5960.060281814567
Palsa,3300037222_12,5947.325839837111
Palsa,20111000_P1D_11,5862.966192325997
Palsa,PKXF01,5837.140154673544
Palsa,Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.27_85.91_3.87,5834.122834079245
Palsa,20120700_P3D_37,4892.573421911001
Palsa,20120700_P3D_47,4507.423828461198
Palsa,PLYL01,3488.5241054184803
Palsa,20120700_P3D_49,3022.470634712899
Palsa,20120700_P3D_100,2807.289064125291
Palsa,PLBN01,2658.174164092055
Palsa,20110800_E2D_20,2530.685540768506
Palsa,20120800_E2D_18,2267.6349789823016
Palsa,20120700_P3D_123,2245.9513290029213
Palsa,20120700_P3D_141,1817.966634328815
Palsa,20120700_P3D_137,1526.6905134129115
Palsa,20120800_E1X_21,1519.7789868249492
Palsa,20120700_S1X_2,378.3149958503484
Palsa,20100900_E1D_10,0
Palsa,20100900_E1D_13,0
Palsa,20100900_E1D_4,0
Palsa,20100900_E1D_8,0
Palsa,20100900_E1D_9,0
Palsa,20100900_E2D_7,0
Palsa,20100900_E3D_12,0
Palsa,20100900_E3D_5,0
Palsa,20100900_E3S_1,0
Palsa,20110600_P1D_4,0
Palsa,20110600_P1D_5,0
Palsa,20110600_P1M_5,0
Palsa,20110600_P1M_6,0
Palsa,20110600_P2S_1,0
Palsa,20110600_P2S_2,0
Palsa,20110600_P2S_3,0
Palsa,20110600_S1D_11,0
Palsa,20110600_S1D_15,0
Palsa,20110600_S1M_11,0
Palsa,20110600_S1S_4,0
Palsa,20110600_S3M_2,0
Palsa,20110700_E1D_5,0
Palsa,20110700_P1D_6,0
Palsa,20110700_P2D_8,0
Palsa,20110700_S2D_14,0
Palsa,20110700_S2D_21,0
Palsa,20110700_S2D_6,0
Palsa,20110700_S3M_11,0
Palsa,20110700_S3M_12,0
Palsa,20110700_S3M_18,0
Palsa,20110800_E1D_1,0
Palsa,20110800_E1D_2,0
Palsa,20110800_E1D_22,0
Palsa,20110800_E1D_3,0
Palsa,20110800_E1D_4,0
Palsa,20110800_E1D_5,0
Palsa,20110800_E1D_6,0
Palsa,20110800_E1S_2,0
Palsa,20110800_E1S_5,0
Palsa,20110800_E2D_12,0
Palsa,20110800_E2D_18,0
Palsa,20110800_E2D_22,0
Palsa,20110800_E2D_26,0
Palsa,20110800_E2D_3,0
Palsa,20110800_E2D_32,0
Palsa,20110800_E2D_34,0
Palsa,20110800_E2D_35,0
Palsa,20110800_E2D_5,0
Palsa,20110800_E2D_6,0
Palsa,20110800_E2S_1,0
Palsa,20110800_E2S_11,0
Palsa,20110800_E2S_12,0
Palsa,20110800_E2S_4,0
Palsa,20110800_E3D_1,0
Palsa,20110800_E3D_10,0
Palsa,20110800_E3D_11,0
Palsa,20110800_E3D_13,0
Palsa,20110800_E3D_15,0
Palsa,20110800_E3D_16,0
Palsa,20110800_E3D_17,0
Palsa,20110800_E3D_19,0
Palsa,20110800_E3D_20,0
Palsa,20110800_E3D_22,0
Palsa,20110800_E3D_26,0
Palsa,20110800_E3D_28,0
Palsa,20110800_E3D_3,0
Palsa,20110800_E3D_30,0
Palsa,20110800_E3D_35,0
Palsa,20110800_E3D_36,0
Palsa,20110800_E3D_38,0
Palsa,20110800_E3D_4,0
Palsa,20110800_E3D_40,0
Palsa,20110800_E3D_41,0
Palsa,20110800_E3D_5,0
Palsa,20110800_E3M_2,0
Palsa,20110800_E3M_4,0
Palsa,20110800_E3M_6,0
Palsa,20110800_E3S_2,0
Palsa,20110800_P1D_10,0
Palsa,20110800_P1D_14,0
Palsa,20110800_P1D_16,0
Palsa,20110800_P1D_18,0
Palsa,20110800_P1D_20,0
Palsa,20110800_P1D_21,0
Palsa,20110800_P1D_24,0
Palsa,20110800_P1D_3,0
Palsa,20110800_P1D_30,0
Palsa,20110800_P1D_31,0
Palsa,20110800_P1D_36,0
Palsa,20110800_P1D_37,0
Palsa,20110800_P1D_38,0
Palsa,20110800_P1M_14,0
Palsa,20110800_P1M_16,0
Palsa,20110800_P1M_22,0
Palsa,20110800_P1M_25,0
Palsa,20110800_P1M_28,0
Palsa,20110800_S1D_5,0
Palsa,20110800_S1M_17,0
Palsa,20110800_S1M_20,0
Palsa,20110800_S1M_32,0
Palsa,20110800_S1S_1,0
Palsa,20110800_S1S_12,0
Palsa,20110800_S1S_13,0
Palsa,20110800_S1S_3,0
Palsa,20110800_S1S_6,0
Palsa,20110800_S1S_8,0
Palsa,20110800_S1S_9,0
Palsa,20110800_S2M_9,0
Palsa,20110800_S3D_10,0
Palsa,20110800_S3D_14,0
Palsa,20110800_S3D_19,0
Palsa,20110800_S3M_18,0
Palsa,20110800_S3S_11,0
Palsa,20110800_S3S_12,0
Palsa,20110800_S3S_13,0
Palsa,20110800_S3S_2,0
Palsa,20110800_S3S_21,0
Palsa,20110800_S3S_23,0
Palsa,20110800_S3S_24,0
Palsa,20110800_S3S_25,0
Palsa,20110800_S3S_26,0
Palsa,20110800_S3S_27,0
Palsa,20110800_S3S_28,0
Palsa,20110800_S3S_31,0
Palsa,20110800_S3S_33,0
Palsa,20110800_S3S_8,0
Palsa,20110800_S3S_9,0
Palsa,20111000_E3D_2,0
Palsa,20111000_E3D_3,0
Palsa,20111000_E3D_5,0
Palsa,20111000_E3D_7,0
Palsa,20111000_E3D_9,0
Palsa,20111000_P1D_15,0
Palsa,20111000_P1D_7,0
Palsa,20111000_P1M_1,0
Palsa,20111000_P1M_6,0
Palsa,20111000_P1M_8,0
Palsa,20111000_P2D_11,0
Palsa,20111000_P3D_1,0
Palsa,20111000_P3M_11,0
Palsa,20111000_P3M_12,0
Palsa,20111000_P3M_15,0
Palsa,20111000_P3M_19,0
Palsa,20111000_P3M_21,0
Palsa,20111000_P3M_22,0
Palsa,20111000_P3M_35,0
Palsa,20111000_P3M_36,0
Palsa,20111000_P3M_37,0
Palsa,20111000_P3M_39,0
Palsa,20111000_P3M_4,0
Palsa,20111000_P3M_40,0
Palsa,20111000_P3M_41,0
Palsa,20111000_P3M_46,0
Palsa,20111000_P3M_8,0
Palsa,20111000_S1D_12,0
Palsa,20111000_S1D_14,0
Palsa,20111000_S1D_3,0
Palsa,20111000_S1D_6,0
Palsa,20111000_S2M_4,0
Palsa,20111000_S2S_6,0
Palsa,20111000_S2S_7,0
Palsa,20111000_S3M_6,0
Palsa,20111000_S3S_10,0
Palsa,20111000_S3S_11,0
Palsa,20111000_S3S_12,0
Palsa,20111000_S3S_4,0
Palsa,20111000_S3S_5,0
Palsa,20111000_S3S_7,0
Palsa,20111000_S3S_8,0
Palsa,20111000_S3S_9,0
Palsa,20120500_P19_1,0
Palsa,20120500_P19_10,0
Palsa,20120500_P19_11,0
Palsa,20120500_P19_12,0
Palsa,20120500_P19_3,0
Palsa,20120500_P19_4,0
Palsa,20120500_P19_7,0
Palsa,20120500_P19_8,0
Palsa,20120500_P19_9,0
Palsa,20120500_P27_1,0
Palsa,20120500_P27_3,0
Palsa,20120500_P28_10,0
Palsa,20120500_P28_11,0
Palsa,20120500_P28_14,0
Palsa,20120500_P28_2,0
Palsa,20120500_P28_3,0
Palsa,20120500_P28_6,0
Palsa,20120500_P28_8,0
Palsa,20120500_P28_9,0
Palsa,20120500_P33_5,0
Palsa,20120500_P35_2,0
Palsa,20120500_P36_3,0
Palsa,20120500_P36_8,0
Palsa,20120500_P37_4,0
Palsa,20120500_P38_1,0
Palsa,20120500_P39_7,0
Palsa,20120600_E1D_13,0
Palsa,20120600_E1D_16,0
Palsa,20120600_E1D_17,0
Palsa,20120600_E1D_18,0
Palsa,20120600_E1D_19,0
Palsa,20120600_E1D_20,0
Palsa,20120600_E1D_25,0
Palsa,20120600_E1D_30,0
Palsa,20120600_E1D_31,0
Palsa,20120600_E1D_32,0
Palsa,20120600_E1D_34,0
Palsa,20120600_E1D_37,0
Palsa,20120600_E1D_38,0
Palsa,20120600_E1D_41,0
Palsa,20120600_E1D_42,0
Palsa,20120600_E1D_5,0
Palsa,20120600_E1D_51,0
Palsa,20120600_E1D_52,0
Palsa,20120600_E1D_53,0
Palsa,20120600_E1D_55,0
Palsa,20120600_E1D_6,0
Palsa,20120600_E1D_9,0
Palsa,20120600_E2D_1,0
Palsa,20120600_E2D_11,0
Palsa,20120600_E2D_12,0
Palsa,20120600_E2D_15,0
Palsa,20120600_E2D_16,0
Palsa,20120600_E2D_19,0
Palsa,20120600_E2D_2,0
Palsa,20120600_E2D_24,0
Palsa,20120600_E2D_27,0
Palsa,20120600_E2D_28,0
Palsa,20120600_E2D_33,0
Palsa,20120600_E2D_36,0
Palsa,20120600_E2D_38,0
Palsa,20120600_E2D_39,0
Palsa,20120600_E2D_41,0
Palsa,20120600_E2D_47,0
Palsa,20120600_E2D_49,0
Palsa,20120600_E2D_57,0
Palsa,20120600_E2D_7,0
Palsa,20120600_E2D_8,0
Palsa,20120600_E2D_9,0
Palsa,20120600_E3D_13,0
Palsa,20120600_E3D_14,0
Palsa,20120600_E3D_17,0
Palsa,20120600_E3D_18,0
Palsa,20120600_E3D_2,0
Palsa,20120600_E3D_20,0
Palsa,20120600_E3D_25,0
Palsa,20120600_E3D_27,0
Palsa,20120600_E3D_29,0
Palsa,20120600_E3D_3,0
Palsa,20120600_E3D_33,0
Palsa,20120600_E3D_36,0
Palsa,20120600_E3D_37,0
Palsa,20120600_E3D_38,0
Palsa,20120600_E3D_41,0
Palsa,20120600_E3D_42,0
Palsa,20120600_E3D_45,0
Palsa,20120600_E3D_46,0
Palsa,20120600_E3D_48,0
Palsa,20120600_E3D_49,0
Palsa,20120600_E3D_50,0
Palsa,20120600_E3D_8,0
Palsa,20120600_S1D_1,0
Palsa,20120600_S1D_7,0
Palsa,20120600_S1S_4,0
Palsa,20120600_S2D_17,0
Palsa,20120600_S2D_6,0
Palsa,20120600_S2M_11,0
Palsa,20120600_S2M_9,0
Palsa,20120600_S3D_1,0
Palsa,20120600_S3D_7,0
Palsa,20120700_E1D_7,0
Palsa,20120700_E1X_1,0
Palsa,20120700_E1X_4,0
Palsa,20120700_E2D_6,0
Palsa,20120700_E2X_1,0
Palsa,20120700_E3M_1,0
Palsa,20120700_E3M_2,0
Palsa,20120700_E3M_5,0
Palsa,20120700_E3X_7,0
Palsa,20120700_P3S_3,0
Palsa,20120700_S1D_103,0
Palsa,20120700_S1D_104,0
Palsa,20120700_S1D_106,0
Palsa,20120700_S1D_107,0
Palsa,20120700_S1D_108,0
Palsa,20120700_S1D_113,0
Palsa,20120700_S1D_114,0
Palsa,20120700_S1D_115,0
Palsa,20120700_S1D_12,0
Palsa,20120700_S1D_13,0
Palsa,20120700_S1D_19,0
Palsa,20120700_S1D_20,0
Palsa,20120700_S1D_21,0
Palsa,20120700_S1D_24,0
Palsa,20120700_S1D_25,0
Palsa,20120700_S1D_26,0
Palsa,20120700_S1D_27,0
Palsa,20120700_S1D_28,0
Palsa,20120700_S1D_29,0
Palsa,20120700_S1D_30,0
Palsa,20120700_S1D_31,0
Palsa,20120700_S1D_33,0
Palsa,20120700_S1D_35,0
Palsa,20120700_S1D_39,0
Palsa,20120700_S1D_41,0
Palsa,20120700_S1D_45,0
Palsa,20120700_S1D_46,0
Palsa,20120700_S1D_48,0
Palsa,20120700_S1D_49,0
Palsa,20120700_S1D_5,0
Palsa,20120700_S1D_52,0
Palsa,20120700_S1D_55,0
Palsa,20120700_S1D_57,0
Palsa,20120700_S1D_59,0
Palsa,20120700_S1D_6,0
Palsa,20120700_S1D_61,0
Palsa,20120700_S1D_63,0
Palsa,20120700_S1D_66,0
Palsa,20120700_S1D_67,0
Palsa,20120700_S1D_70,0
Palsa,20120700_S1D_73,0
Palsa,20120700_S1D_77,0
Palsa,20120700_S1D_79,0
Palsa,20120700_S1D_84,0
Palsa,20120700_S1D_85,0
Palsa,20120700_S1D_86,0
Palsa,20120700_S1D_87,0
Palsa,20120700_S1D_89,0
Palsa,20120700_S1D_9,0
Palsa,20120700_S1D_95,0
Palsa,20120700_S1D_96,0
Palsa,20120700_S1D_97,0
Palsa,20120700_S1D_98,0
Palsa,20120700_S1S_1,0
Palsa,20120700_S1S_11,0
Palsa,20120700_S1S_3,0
Palsa,20120700_S1S_6,0
Palsa,20120700_S3D_8,0
Palsa,20120700_S3X_18,0
Palsa,20120700_S3X_22,0
Palsa,20120800_E1D_12,0
Palsa,20120800_E1D_15,0
Palsa,20120800_E1D_18,0
Palsa,20120800_E1D_19,0
Palsa,20120800_E1D_21,0
Palsa,20120800_E1D_8,0
Palsa,20120800_E1X_12,0
Palsa,20120800_E1X_14,0
Palsa,20120800_E1X_20,0
Palsa,20120800_E1X_3,0
Palsa,20120800_E1X_5,0
Palsa,20120800_E1X_6,0
Palsa,20120800_E1X_7,0
Palsa,20120800_E1X_8,0
Palsa,20120800_E1X_9,0
Palsa,20120800_E2D_10,0
Palsa,20120800_E2D_13,0
Palsa,20120800_E2D_20,0
Palsa,20120800_E2D_22,0
Palsa,20120800_E2D_3,0
Palsa,20120800_E2D_4,0
Palsa,20120800_E2X_11,0
Palsa,20120800_E2X_13,0
Palsa,20120800_E2X_14,0
Palsa,20120800_E2X_16,0
Palsa,20120800_E2X_21,0
Palsa,20120800_E2X_3,0
Palsa,20120800_E2X_5,0
Palsa,20120800_E2X_6,0
Palsa,20120800_E3D_2,0
Palsa,20120800_E3D_4,0
Palsa,20120800_E3D_5,0
Palsa,20120800_E3D_7,0
Palsa,20120800_E3S_10,0
Palsa,20120800_E3S_15,0
Palsa,20120800_E3S_17,0
Palsa,20120800_E3S_18,0
Palsa,20120800_E3X_14,0
Palsa,20120800_E3X_18,0
Palsa,20120800_E3X_22,0
Palsa,20120800_E3X_23,0
Palsa,20120800_E3X_26,0
Palsa,20120800_E3X_27,0
Palsa,20120800_E3X_28,0
Palsa,20120800_E3X_29,0
Palsa,20120800_E3X_3,0
Palsa,20120800_E3X_6,0
Palsa,20130700_C1D_1,0
Palsa,20130700_C1D_10,0
Palsa,20130700_C1D_14,0
Palsa,20130700_C1D_16,0
Palsa,20130700_C1D_18,0
Palsa,20130700_C1D_19,0
Palsa,20130700_C1D_3,0
Palsa,20130700_C1D_5,0
Palsa,20130700_C1D_6,0
Palsa,20130700_C1D_8,0
Palsa,20130700_C1D_9,0
Palsa,20130700_C1M_6,0
Palsa,20130700_C1X_10,0
Palsa,20130700_C1X_17,0
Palsa,20130700_C1X_5,0
Palsa,20130700_C1X_6,0
Palsa,20130700_C1X_8,0
Palsa,20130700_C1Y_13,0
Palsa,20130700_C1Y_5,0
Palsa,20130700_C1Y_7,0
Palsa,20130700_C2D_3,0
Palsa,20130700_C2D_7,0
Palsa,20130700_C2M_13,0
Palsa,20130700_C2M_16,0
Palsa,20130700_C2M_17,0
Palsa,20130700_C2M_20,0
Palsa,20130700_C2M_3,0
Palsa,20130700_C2M_5,0
Palsa,20130700_C2M_8,0
Palsa,20130700_C2M_9,0
Palsa,20130700_C2X_10,0
Palsa,20130700_C2X_11,0
Palsa,20130700_C2X_12,0
Palsa,20130700_C2X_13,0
Palsa,20130700_C2X_3,0
Palsa,20130700_C2X_5,0
Palsa,20130700_C2X_6,0
Palsa,20130700_C2Y_6,0
Palsa,20130700_E1M_4,0
Palsa,20130700_E1X_5,0
Palsa,20130700_E1Y_1,0
Palsa,20130700_E1Y_16,0
Palsa,20130700_E1Y_3,0
Palsa,20130700_E1Y_5,0
Palsa,20130700_E1Z_4,0
Palsa,20130700_E2D_3,0
Palsa,20130700_E2M_2,0
Palsa,20130700_E2M_4,0
Palsa,20130700_E2X_2,0
Palsa,20130700_E2Y_10,0
Palsa,20130700_E2Y_17,0
Palsa,20130700_E2Y_3,0
Palsa,20130700_E2Y_4,0
Palsa,20130700_E3M_6,0
Palsa,20130700_E3X_9,0
Palsa,20130700_E3Z_1,0
Palsa,20130700_E3Z_10,0
Palsa,20130700_E3Z_11,0
Palsa,20130700_E3Z_4,0
Palsa,20130700_E3Z_5,0
Palsa,20130700_E3Z_8,0
Palsa,20130700_S1Z_14,0
Palsa,20130700_S1Z_5,0
Palsa,20130700_S2D_2,0
Palsa,20130700_S2M_1,0
Palsa,20130700_S2S_12,0
Palsa,20130700_S2S_8,0
Palsa,20130700_S2Y_13,0
Palsa,20130700_S3M_3,0
Palsa,20130700_S3M_8,0
Palsa,20130700_S3Z_17,0
Palsa,20140700_E14_1,0
Palsa,20140700_E14_11,0
Palsa,20140700_E14_2,0
Palsa,20140700_E15_1,0
Palsa,20140700_E15_11,0
Palsa,20140700_E15_14,0
Palsa,20140700_E15_15,0
Palsa,20140700_E15_18,0
Palsa,20140700_E15_2,0
Palsa,20140700_E15_7,0
Palsa,20140700_E22_1,0
Palsa,20140700_S11_11,0
Palsa,20140700_S11_15,0
Palsa,20140700_S11_5,0
Palsa,20140700_S11_6,0
Palsa,20140700_S11_7,0
Palsa,20140700_S12_11,0
Palsa,20140700_S15_2,0
Palsa,20140700_S16_20,0
Palsa,20140700_S21_12,0
Palsa,20140700_S21_13,0
Palsa,20140700_S21_17,0
Palsa,20140700_S21_18,0
Palsa,20140700_S33_15,0
Palsa,20140700_S36_11,0
Palsa,20150700_E14_10,0
Palsa,20150700_E14_13,0
Palsa,20150700_E14_2,0
Palsa,20150700_E14_4,0
Palsa,20150700_E14_5,0
Palsa,20150700_E15_13,0
Palsa,20150700_E15_18,0
Palsa,20150700_E15_20,0
Palsa,20150700_E15_22,0
Palsa,20150700_E15_4,0
Palsa,20150700_E15_6,0
Palsa,20150700_E23_13,0
Palsa,20150700_E23_6,0
Palsa,20150700_E23_7,0
Palsa,20150700_E25_9,0
Palsa,20150700_E34_11,0
Palsa,20150700_E34_4,0
Palsa,20150700_E35_2,0
Palsa,20150700_S15_1,0
Palsa,20150700_S15_12,0
Palsa,20150700_S15_15,0
Palsa,20150700_S21_10,0
Palsa,20150700_S21_2,0
Palsa,20150700_S21_6,0
Palsa,20150700_S21_9,0
Palsa,20150700_S23_3,0
Palsa,20150700_S25_3,0
Palsa,20160700_E13_6,0
Palsa,20160700_E21_11,0
Palsa,20160700_E21_3,0
Palsa,20160700_E21_6,0
Palsa,20160700_E23_11,0
Palsa,20160700_E23_20,0
Palsa,20160700_E23_21,0
Palsa,20160700_E23_26,0
Palsa,20160700_E23_6,0
Palsa,20160700_E25_11,0
Palsa,20160700_E25_13,0
Palsa,20160700_E25_15,0
Palsa,20160700_E25_16,0
Palsa,20160700_E25_27,0
Palsa,20160700_E25_5,0
Palsa,20160700_E25_7,0
Palsa,20160700_E33_2,0
Palsa,20160700_S11_1,0
Palsa,20160700_S11_6,0
Palsa,20160700_S13_16,0
Palsa,20160700_S13_19,0
Palsa,20160700_S33_6,0
Palsa,20170700_E11_1,0
Palsa,20170700_E11_3,0
Palsa,20170700_E14_6,0
Palsa,20170700_E15_6,0
Palsa,20170700_E15_8,0
Palsa,20170700_S24_10,0
Palsa,20170700_S24_16,0
Palsa,20170700_S24_18,0
Palsa,20170700_S24_4,0
Palsa,20170700_S24_8,0
Palsa,20170700_S24_9,0
Palsa,20170700_S25_14,0
Palsa,20170700_S25_23,0
Palsa,20170700_S25_25,0
Palsa,20170700_S25_26,0
Palsa,20170700_S25_32,0
Palsa,20170700_S25_38,0
Palsa,20170700_S25_7,0
Palsa,20170700_S31_11,0
Palsa,20170700_S31_5,0
Palsa,20170700_S33_13,0
Palsa,20170700_S33_23,0
Palsa,20170700_S33_24,0
Palsa,20170700_S33_29,0
Palsa,20170700_S33_33,0
Palsa,20170700_S33_37,0
Palsa,20170700_S33_5,0
Palsa,20170700_S34_10,0
Palsa,20170700_S34_11,0
Palsa,20170700_S34_13,0
Palsa,20170700_S34_2,0
Palsa,20170700_S34_23,0
Palsa,20170700_S34_25,0
Palsa,20170700_S34_26,0
Palsa,20170700_S34_29,0
Palsa,20170700_S34_36,0
Palsa,20170700_S34_41,0
Palsa,20170700_S35_14,0
Palsa,20170700_S35_18,0
Palsa,20170700_S35_19,0
Palsa,20170700_S35_2,0
Palsa,20170700_S35_4,0
Palsa,20170700_S35_7,0
Palsa,20170700_S35_8,0
Palsa,3300022824_1,0
Palsa,3300022861_2,0
Palsa,3300022861_3,0
Palsa,3300022861_4,0
Palsa,3300023232_1,0
Palsa,3300023248_5,0
Palsa,3300023254_4,0
Palsa,3300023254_8,0
Palsa,3300024238_3,0
Palsa,3300026366_1,0
Palsa,3300026368_2,0
Palsa,3300026450_3,0
Palsa,3300028731_7,0
Palsa,3300028795_9,0
Palsa,3300028857_5,0
Palsa,3300029985_7,0
Palsa,3300031524_30,0
Palsa,3300031726_16,0
Palsa,3300031726_9,0
Palsa,3300036876_12,0
Palsa,3300036876_9,0
Palsa,3300036884_16,0
Palsa,3300036884_17,0
Palsa,3300036884_7,0
Palsa,3300036886_10,0
Palsa,3300036886_17,0
Palsa,3300036888_6,0
Palsa,3300036913_19,0
Palsa,3300036929_5,0
Palsa,3300037049_16,0
Palsa,3300037049_8,0
Palsa,3300037054_4,0
Palsa,3300037062_11,0
Palsa,3300037076_10,0
Palsa,3300037076_11,0
Palsa,3300037076_20,0
Palsa,3300037076_21,0
Palsa,3300037076_25,0
Palsa,3300037076_30,0
Palsa,3300037076_33,0
Palsa,3300037076_9,0
Palsa,3300037085_4,0
Palsa,3300037089_14,0
Palsa,3300037089_15,0
Palsa,3300037090_15,0
Palsa,3300037091_10,0
Palsa,3300037104_11,0
Palsa,3300037104_19,0
Palsa,3300037104_21,0
Palsa,3300037104_22,0
Palsa,3300037105_13,0
Palsa,3300037109_9,0
Palsa,3300037110_7,0
Palsa,3300037129_8,0
Palsa,3300037132_15,0
Palsa,3300037132_8,0
Palsa,3300037132_9,0
Palsa,3300037134_11,0
Palsa,3300037140_10,0
Palsa,3300037141_6,0
Palsa,3300037149_6,0
Palsa,3300037155_12,0
Palsa,3300037155_22,0
Palsa,3300037156_8,0
Palsa,3300037165_5,0
Palsa,3300037175_6,0
Palsa,3300037185_7,0
Palsa,3300037196_13,0
Palsa,3300037196_14,0
Palsa,3300037198_12,0
Palsa,3300037207_8,0
Palsa,3300037224_12,0
Palsa,3300037225_15,0
Palsa,3300037225_16,0
Palsa,3300037225_17,0
Palsa,3300037226_12,0
Palsa,3300037231_14,0
Palsa,3300037231_15,0
Palsa,3300037237_7,0
Palsa,3300037239_6,0
Palsa,3300037316_10,0
Palsa,3300037342_8,0
Palsa,3300037349_11,0
Palsa,3300037349_9,0
Palsa,3300037355_2,0
Palsa,3300037359_10,0
Palsa,3300037361_6,0
Palsa,3300037361_7,0
Palsa,3300037365_14,0
Palsa,3300037401_3,0
Palsa,3300037549_11,0
Palsa,3300037549_12,0
Palsa,3300037549_13,0
Palsa,3300037549_14,0
Palsa,3300037549_16,0
Palsa,3300038457_7,0
Palsa,3300038458_11,0
