genome,anaerobe
Bog.Labelled.R2.T2.F1.trimmomatic.megahit_bin.42_91.40_0.85,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.megahit_bin.44_89.89_7.65,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.megahit_bin.49_97.36_1.35,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.megahit_bin.51_91.09_1.72,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.megahit_bin.55_88.52_0.93,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.megahit_bin.6_87.22_3.50,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.megahit_bin.71_88.25_5.75,FALSE
Bog.Labelled.R2.T2.F1.trimmomatic.megahit_bin.73_87.08_9.10,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.megahit_bin.74_83.22_4.06,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.megahit_bin.77_97.04_0.99,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.megahit_bin.79_79.75_1.74,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.megahit_bin.80_99.83_0.95,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.megahit_bin.90_79.02_9.40,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.131_94.53_0.00,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.133_93.11_1.26,FALSE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.15_76.96_0.05,FALSE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.16_84.33_1.72,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.25_80.18_0.82,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.37_81.86_2.78,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.40_95.62_2.14,FALSE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.47_98.03_0.99,FALSE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.48_73.66_1.72,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.49_90.04_0.99,FALSE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.60_79.74_1.29,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.63_74.98_1.37,FALSE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.67_87.97_1.53,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.69_84.77_5.37,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.72_82.10_0.86,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.80_89.75_0.93,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.81_99.91_1.58,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.82_96.24_1.61,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.83_88.89_1.76,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.84_85.47_9.05,TRUE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.87_70.90_0.00,FALSE
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.97_96.47_1.08,TRUE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.10_84.82_2.56,TRUE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.11_79.21_1.80,TRUE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.21_89.15_3.19,TRUE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.30_90.30_1.69,TRUE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.34_87.28_7.88,FALSE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.36_96.53_1.92,TRUE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.38_91.67_9.67,TRUE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.3_96.77_1.72,TRUE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.41_74.66_6.74,TRUE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.48_85.46_2.16,TRUE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.49_82.46_5.12,FALSE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.4_97.95_3.08,FALSE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.51_84.36_2.78,TRUE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.57_94.40_0.86,TRUE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.60_88.00_1.72,TRUE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.66_91.59_1.20,TRUE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.79_85.05_6.18,TRUE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.87_87.74_3.94,TRUE
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.88_75.13_4.58,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.102_82.75_4.23,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.17_75.65_4.39,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.22_96.52_4.30,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.25_87.51_3.82,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.30_77.24_0.86,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.41_80.61_4.73,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.42_92.96_0.86,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.43_80.22_2.59,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.4_97.63_2.96,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.56_72.37_5.17,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.7_84.10_4.04,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.82_86.34_6.84,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.90_93.96_1.85,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.91_95.74_3.42,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.93_86.52_2.56,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.94_89.83_1.27,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.95_85.15_0.85,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.96_79.22_0.00,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.97_77.99_1.29,FALSE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.101_78.24_6.44,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.109_89.79_6.20,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.10_71.72_8.62,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.111_78.18_1.72,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.118_80.48_2.35,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.130_88.83_1.52,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.18_92.64_1.38,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.19_90.67_2.99,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.24_96.78_1.42,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.41_90.67_2.19,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.43_72.03_1.49,FALSE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.46_83.38_2.56,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.48_96.83_4.74,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.4_87.60_0.00,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.50_76.67_3.05,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.51_88.31_1.29,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.52_85.58_7.33,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.65_75.74_0.86,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.67_80.03_0.15,TRUE
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.69_74.62_2.74,FALSE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.14_83.19_9.41,TRUE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.17_82.08_1.16,TRUE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.28_88.93_3.45,FALSE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.2_85.62_4.93,TRUE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.31_70.25_7.85,FALSE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.34_73.86_1.51,TRUE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.36_80.30_2.63,TRUE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.42_85.96_1.17,TRUE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.47_85.58_1.72,TRUE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.51_93.16_6.27,TRUE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.54_97.62_1.72,TRUE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.56_83.04_1.28,TRUE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.61_93.65_2.44,TRUE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.65_70.99_2.81,TRUE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.70_70.14_0.10,FALSE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.76_82.97_4.17,FALSE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.82_97.41_0.86,TRUE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.83_95.48_8.08,TRUE
Bog.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.87_73.15_2.59,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.100_91.45_6.51,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.104_92.24_0.86,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.107_97.49_4.20,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.111_82.81_3.51,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.116_90.96_3.79,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.11_88.54_2.70,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.123_94.83_2.60,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.14_80.31_1.08,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.15_98.61_2.44,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.21_87.99_4.41,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.29_92.97_1.00,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.33_83.10_2.48,FALSE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.39_87.46_7.60,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.46_95.18_6.81,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.51_74.59_1.77,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.58_82.78_2.59,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.75_94.43_0.88,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.80_72.41_3.45,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.81_72.87_0.00,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.85_77.75_1.53,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.87_80.22_5.17,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.89_81.50_9.83,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.91_83.33_9.40,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.95_89.74_6.03,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.97_87.58_0.00,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.98_72.55_2.13,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.99_71.75_1.29,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.104_96.20_8.50,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.113_93.37_0.86,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.11_82.82_0.55,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.123_80.46_0.00,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.124_77.35_1.72,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.15_70.55_1.03,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.16_94.09_0.05,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.18_84.15_8.69,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.19_80.57_8.49,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.25_79.55_2.40,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.29_86.37_6.47,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.30_71.80_0.43,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.32_91.04_3.56,FALSE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.35_74.14_2.56,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.38_86.17_1.37,FALSE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.3_75.59_4.19,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.40_84.82_1.75,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.4_84.60_1.72,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.56_83.91_1.14,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.5_87.30_7.05,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.63_88.17_1.77,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.66_86.03_2.46,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.67_88.93_2.03,FALSE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.6_93.17_0.97,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.72_81.07_5.41,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.73_90.57_0.00,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.74_80.18_1.75,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.80_90.83_1.72,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.83_79.91_5.17,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.88_76.92_2.56,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.90_97.61_1.01,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.93_85.78_3.74,TRUE
Bog.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.95_88.91_2.19,TRUE
Bog.Labelled.R2.T3.F1.trimmomatic.megahit_bin.18_97.38_0.85,TRUE
Bog.Labelled.R2.T3.F1.trimmomatic.megahit_bin.19_92.62_2.95,FALSE
Bog.Labelled.R2.T3.F1.trimmomatic.megahit_bin.38_89.78_3.45,FALSE
Bog.Labelled.R2.T3.F1.trimmomatic.megahit_bin.39_95.11_1.00,TRUE
Bog.Labelled.R2.T3.F1.trimmomatic.megahit_bin.48_81.00_1.19,TRUE
Bog.Labelled.R2.T3.F1.trimmomatic.megahit_bin.49_81.64_0.78,TRUE
Bog.Labelled.R2.T3.F1.trimmomatic.megahit_bin.4_76.13_2.05,FALSE
Bog.Labelled.R2.T3.F1.trimmomatic.megahit_bin.58_95.63_1.54,TRUE
Bog.Labelled.R2.T3.F1.trimmomatic.megahit_bin.7_93.32_2.16,TRUE
Bog.Labelled.R2.T3.F1.trimmomatic.metaspades_bin.11_91.60_2.59,TRUE
Bog.Labelled.R2.T3.F1.trimmomatic.metaspades_bin.13_94.52_1.43,FALSE
Bog.Labelled.R2.T3.F1.trimmomatic.metaspades_bin.15_82.27_0.58,TRUE
Bog.Labelled.R2.T3.F1.trimmomatic.metaspades_bin.17_97.04_2.15,TRUE
Bog.Labelled.R2.T3.F1.trimmomatic.metaspades_bin.18_96.94_1.11,TRUE
Bog.Labelled.R2.T3.F1.trimmomatic.metaspades_bin.1_72.18_0.02,TRUE
Bog.Labelled.R2.T3.F1.trimmomatic.metaspades_bin.24_89.84_0.89,TRUE
Bog.Labelled.R2.T3.F1.trimmomatic.metaspades_bin.27_92.34_1.23,FALSE
Bog.Labelled.R2.T3.F1.trimmomatic.metaspades_bin.31_89.15_2.78,FALSE
Bog.Labelled.R2.T3.F1.trimmomatic.metaspades_bin.5_97.74_0.00,TRUE
Bog.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.16_92.05_3.45,TRUE
Bog.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.21_100.00_1.52,TRUE
Bog.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.24_93.24_4.85,TRUE
Bog.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.35_82.72_2.05,FALSE
Bog.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.36_96.53_0.28,TRUE
Bog.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.3_99.91_1.32,TRUE
Bog.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.40_74.75_8.65,TRUE
Bog.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.44_78.04_8.78,TRUE
Bog.Labelled.R2.T3.F2.trimmomatic.megahit_bin.16_77.87_6.03,TRUE
Bog.Labelled.R2.T3.F2.trimmomatic.megahit_bin.17_71.35_5.17,TRUE
Bog.Labelled.R2.T3.F2.trimmomatic.megahit_bin.18_75.21_8.03,TRUE
Bog.Labelled.R2.T3.F2.trimmomatic.megahit_bin.25_87.21_4.31,TRUE
Bog.Labelled.R2.T3.F2.trimmomatic.megahit_bin.30_96.31_0.95,TRUE
Bog.Labelled.R2.T3.F2.trimmomatic.megahit_bin.31_76.57_3.15,TRUE
Bog.Labelled.R2.T3.F2.trimmomatic.megahit_bin.35_100.00_1.32,TRUE
Bog.Labelled.R2.T3.F2.trimmomatic.megahit_bin.46_97.95_2.10,FALSE
Bog.Labelled.R2.T3.F2.trimmomatic.megahit_bin.4_74.36_1.26,FALSE
Bog.Labelled.R2.T3.F2.trimmomatic.megahit_bin.53_99.46_1.52,TRUE
Bog.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.32_89.34_1.72,TRUE
Bog.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.34_86.93_4.27,TRUE
Bog.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.38_74.54_2.14,TRUE
Bog.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.42_96.77_0.54,TRUE
Bog.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.48_98.63_0.89,TRUE
Bog.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.57_85.02_1.74,FALSE
Bog.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.68_80.13_6.01,TRUE
Bog.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.75_72.71_3.49,TRUE
Bog.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.78_72.06_3.01,FALSE
Bog.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.81_71.86_1.72,FALSE
Bog.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.8_92.90_0.00,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.107_81.90_8.78,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.113_97.86_0.85,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.122_95.04_1.72,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.128_82.79_2.59,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.130_92.57_3.98,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.135_79.65_4.31,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.18_84.62_0.55,FALSE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.19_77.26_4.58,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.1_82.41_2.93,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.32_92.24_7.52,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.33_87.24_0.88,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.3_88.82_6.45,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.42_85.82_2.41,FALSE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.43_70.00_0.00,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.4_71.39_2.59,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.51_73.47_3.42,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.52_98.49_1.72,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.56_74.96_6.90,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.58_90.32_7.40,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.59_74.91_1.00,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.5_91.65_7.18,FALSE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.63_77.19_0.00,FALSE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.64_81.47_6.97,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.66_73.59_1.92,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.69_82.19_4.86,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.71_98.91_3.57,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.73_82.97_3.93,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.76_93.53_5.39,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.84_81.88_1.32,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.88_80.41_1.72,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.98_100.00_0.89,TRUE
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.99_95.69_0.86,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.100_70.93_3.32,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.101_80.34_8.91,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.107_85.61_0.86,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.10_79.41_4.91,FALSE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.124_91.98_2.19,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.126_96.49_2.19,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.128_70.83_3.03,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.129_89.53_3.25,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.139_78.80_3.66,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.13_74.63_0.88,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.140_95.14_5.26,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.150_91.93_2.95,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.151_87.39_1.28,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.157_89.11_8.73,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.159_91.57_0.86,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.165_93.44_2.69,FALSE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.166_73.97_1.44,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.167_94.95_2.97,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.170_84.02_1.99,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.1_83.49_0.85,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.23_89.51_1.28,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.29_78.83_0.00,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.30_75.24_1.46,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.39_96.15_0.00,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.40_71.19_4.39,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.43_82.82_2.81,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.48_93.38_3.08,FALSE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.53_95.53_6.85,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.5_85.94_3.70,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.62_80.99_4.79,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.70_91.46_3.79,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.7_97.80_1.10,FALSE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.84_79.84_6.03,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.90_82.05_2.14,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.95_88.03_6.89,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.97_100.00_0.89,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.99_97.64_4.73,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.102_74.52_0.43,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.108_80.16_9.83,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.109_85.58_3.07,TRUE
