genome,slp,etc,aerobic
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.156_77.11_6.03,3,5,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.15_84.17_3.49,4,4,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.163_96.21_2.31,3,5,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.180_90.85_1.72,4,5,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.181_93.96_0.10,3,5,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.182_88.31_6.03,4,4,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.183_94.25_0.00,4,5,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.184_90.88_3.99,4,5,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.185_77.65_6.51,4,5,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.18_74.71_5.26,3,3,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.190_73.84_5.16,4,5,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.195_72.88_6.25,4,3,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.19_83.45_7.23,4,5,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.22_88.68_7.98,3,5,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.32_91.21_1.23,4,4,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.3_81.54_5.48,4,5,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.40_82.73_2.15,4,4,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.43_77.76_1.43,3,5,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.58_91.58_1.78,4,4,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.5_86.03_2.23,4,4,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.62_87.26_1.05,4,3,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.64_83.86_2.63,4,5,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.68_91.52_2.19,4,4,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.70_83.12_9.83,2,4,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.74_71.15_3.79,4,2,FALSE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.75_93.42_3.95,4,5,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.76_83.76_2.14,3,4,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.78_95.69_6.68,4,5,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.82_77.80_1.72,2,4,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.83_93.82_7.46,4,4,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.85_91.04_0.86,3,5,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.88_83.37_5.83,3,4,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.95_70.65_7.11,4,5,TRUE
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.98_86.25_0.00,3,5,TRUE
Bog.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.15_75.04_2.97,4,4,TRUE
Bog.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.27_91.52_1.76,3,5,TRUE
Bog.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.8_85.43_1.88,3,1,FALSE
Bog.Labelled.R3.T1.F1.trimmomatic.megahit_bin.11_82.95_2.15,3,4,TRUE
Bog.Labelled.R3.T1.F1.trimmomatic.megahit_bin.1_91.54_1.44,3,4,TRUE
Bog.Labelled.R3.T1.F1.trimmomatic.megahit_bin.28_81.89_7.15,3,5,TRUE
Bog.Labelled.R3.T1.F1.trimmomatic.megahit_bin.33_97.58_1.43,3,1,FALSE
Bog.Labelled.R3.T1.F1.trimmomatic.megahit_bin.35_93.21_3.01,3,4,TRUE
Bog.Labelled.R3.T1.F1.trimmomatic.megahit_bin.45_94.18_3.62,4,4,TRUE
Bog.Labelled.R3.T1.F1.trimmomatic.megahit_bin.50_76.44_2.56,3,4,TRUE
Bog.Labelled.R3.T1.F1.trimmomatic.megahit_bin.6_92.61_3.04,3,5,TRUE
Bog.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.12_94.75_0.85,3,5,TRUE
Bog.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.14_77.49_3.64,4,5,TRUE
Bog.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.15_77.90_4.11,4,4,TRUE
Bog.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.22_97.98_1.97,3,1,FALSE
Bog.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.23_92.31_0.95,3,4,TRUE
Bog.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.25_77.47_1.97,3,4,TRUE
Bog.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.27_81.75_1.77,4,3,TRUE
Bog.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.30_76.43_3.08,3,4,TRUE
Bog.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.31_90.40_2.38,3,4,TRUE
Bog.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.9_81.84_3.11,3,4,TRUE
Bog.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.12_71.54_2.32,4,5,TRUE
Bog.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.13_74.25_3.42,4,4,TRUE
Bog.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.14_95.67_3.63,3,5,TRUE
Bog.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.24_88.79_7.84,4,5,TRUE
Bog.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.27_81.55_1.58,3,5,TRUE
Bog.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.2_90.13_0.86,3,5,TRUE
Bog.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.34_92.67_4.31,4,5,TRUE
Bog.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.37_74.57_5.19,3,4,TRUE
Bog.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.5_94.98_2.74,4,4,TRUE
Bog.Labelled.R3.T1.F2.trimmomatic.megahit_bin.10_71.87_7.32,3,5,TRUE
Bog.Labelled.R3.T1.F2.trimmomatic.megahit_bin.14_96.77_1.72,4,5,TRUE
Bog.Labelled.R3.T1.F2.trimmomatic.megahit_bin.17_83.23_6.82,4,5,TRUE
Bog.Labelled.R3.T1.F2.trimmomatic.megahit_bin.25_93.46_2.76,4,5,TRUE
Bog.Labelled.R3.T1.F2.trimmomatic.megahit_bin.40_80.03_3.45,4,4,TRUE
Bog.Labelled.R3.T1.F2.trimmomatic.megahit_bin.46_95.22_5.50,3,5,TRUE
Bog.Labelled.R3.T1.F2.trimmomatic.megahit_bin.53_93.50_1.37,4,5,TRUE
Bog.Labelled.R3.T1.F2.trimmomatic.megahit_bin.60_91.40_1.92,3,5,TRUE
Bog.Labelled.R3.T1.F2.trimmomatic.megahit_bin.64_91.86_2.63,4,5,TRUE
Bog.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.15_95.09_1.37,4,5,TRUE
Bog.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.1_83.41_1.72,3,4,TRUE
Bog.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.23_92.82_0.75,3,5,TRUE
Bog.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.30_96.64_1.75,4,5,TRUE
Bog.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.41_91.38_2.59,4,4,TRUE
Bog.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.42_83.51_9.55,4,4,TRUE
Bog.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.43_94.49_0.05,3,5,TRUE
Bog.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.47_76.03_4.31,3,5,TRUE
Bog.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.77_91.04_2.59,4,5,TRUE
Bog.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.12_91.84_0.51,4,4,TRUE
Bog.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.13_78.58_1.66,4,4,TRUE
Bog.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.21_78.29_2.02,4,5,TRUE
Bog.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.31_76.33_6.22,4,3,TRUE
Bog.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.33_93.90_5.55,3,5,TRUE
Bog.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.34_93.38_3.60,4,5,TRUE
Bog.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.56_98.28_0.86,4,5,TRUE
Bog.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.58_94.83_3.02,4,5,TRUE
Bog.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.5_96.65_1.23,4,5,TRUE
Bog.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.60_74.22_0.00,4,5,TRUE
Bog.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.70_82.30_4.82,2,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.106_72.52_2.14,3,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.12_82.85_4.26,4,2,FALSE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.15_97.41_1.72,4,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.16_90.63_0.90,3,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.1_80.36_4.73,3,3,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.20_75.18_2.59,3,3,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.24_81.48_8.97,3,3,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.25_72.36_4.22,3,3,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.26_96.92_1.89,4,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.27_85.34_6.47,4,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.29_95.72_3.08,4,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.39_89.21_3.95,4,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.40_78.69_2.82,2,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.43_82.15_1.31,2,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.44_93.46_0.05,4,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.46_97.22_1.77,4,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.47_92.90_2.05,4,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.50_95.52_4.16,3,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.54_76.14_3.88,3,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.58_88.41_1.08,4,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.63_91.50_0.93,4,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.70_74.72_1.91,3,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.72_82.93_5.17,4,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.82_88.52_4.76,4,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.93_83.87_1.23,3,2,FALSE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.98_94.74_2.56,4,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.99_95.73_4.70,3,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.101_74.90_3.45,2,3,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.108_81.59_9.68,3,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.110_97.43_0.91,4,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.113_76.35_0.00,2,3,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.11_81.27_0.96,3,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.18_97.43_1.01,4,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.22_85.03_1.31,3,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.24_94.57_6.81,4,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.44_88.41_1.72,4,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.49_93.35_0.37,4,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.51_93.04_2.74,4,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.54_80.28_2.55,2,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.58_89.65_0.43,3,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.61_88.86_2.14,4,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.64_85.03_9.40,3,3,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.65_77.83_4.50,3,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.6_86.25_2.24,4,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.73_75.43_3.61,4,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.7_93.10_2.85,4,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.81_90.22_1.08,4,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.85_84.03_2.63,4,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.86_95.64_1.14,4,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.91_92.85_3.54,4,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.94_92.42_3.42,3,4,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.96_96.89_1.72,4,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.97_90.35_2.38,3,5,TRUE
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.99_80.25_2.14,4,4,TRUE
Bog.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.23_93.02_1.39,3,4,TRUE
Bog.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.26_98.03_0.99,4,4,TRUE
Bog.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.27_77.58_1.02,1,2,FALSE
Bog.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.52_70.44_5.66,4,3,TRUE
Bog.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.64_81.94_5.58,4,5,TRUE
Bog.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.65_86.04_3.47,3,5,TRUE
Bog.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.67_99.91_1.66,4,5,TRUE
Bog.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.70_82.79_0.77,3,5,TRUE
Bog.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.71_90.70_2.43,4,4,TRUE
Bog.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.73_91.19_3.97,3,4,TRUE
Bog.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.74_92.69_0.81,4,4,TRUE
Bog.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.79_73.25_2.59,4,5,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.10_98.68_0.79,3,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.11_88.87_1.59,3,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.20_98.03_0.99,4,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.24_74.85_1.21,3,5,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.25_73.75_4.91,3,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.26_99.91_1.19,4,5,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.28_70.09_8.41,4,3,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.41_91.68_1.83,4,5,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.45_88.34_0.07,3,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.49_80.65_0.91,4,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.52_73.91_1.72,4,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.55_74.33_7.14,4,3,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.63_90.94_4.70,4,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.68_82.85_1.45,1,2,FALSE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.69_97.05_1.90,3,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.71_97.31_1.61,4,5,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.72_78.54_3.88,4,5,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.79_84.82_1.92,4,5,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.87_74.17_9.63,3,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.93_71.23_1.74,3,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.96_96.24_2.99,3,5,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.106_98.03_3.94,4,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.11_91.68_3.41,4,5,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.19_93.29_3.81,4,5,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.24_86.61_2.16,3,5,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.2_86.92_4.06,4,5,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.33_80.55_2.59,4,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.43_94.67_0.02,3,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.44_82.85_0.78,1,2,FALSE
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.46_91.63_0.00,3,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.51_99.28_0.50,3,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.55_90.33_1.83,4,5,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.57_84.08_1.72,4,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.58_92.18_0.90,3,5,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.72_97.04_0.54,4,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.86_86.31_0.07,3,4,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.89_99.28_0.95,4,5,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.90_86.85_1.03,3,5,TRUE
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.99_71.05_3.84,3,3,TRUE
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.14_72.01_1.38,2,3,TRUE
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.33_75.89_1.71,2,5,TRUE
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.40_73.26_7.09,4,2,FALSE
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.48_83.22_0.82,4,4,TRUE
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.49_97.04_1.48,4,4,TRUE
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.50_97.93_3.61,4,5,TRUE
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.51_77.28_1.85,4,4,TRUE
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.54_70.45_2.25,3,4,TRUE
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.59_81.75_4.74,4,4,TRUE
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.5_72.89_0.16,3,5,TRUE
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.60_94.54_0.86,4,5,TRUE
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.68_89.94_0.91,4,5,TRUE
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.6_81.85_5.07,4,4,TRUE
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.75_96.28_7.43,4,4,TRUE
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.82_74.66_5.41,4,4,TRUE
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.90_79.47_9.56,4,3,TRUE
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.92_76.58_4.74,4,4,TRUE
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.95_80.02_4.31,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.103_95.21_3.45,4,4,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.108_75.31_4.73,4,3,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.119_84.71_2.99,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.123_83.52_5.37,4,3,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.125_98.03_0.99,4,4,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.14_96.96_1.72,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.26_92.28_0.46,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.36_81.33_4.31,4,4,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.42_94.91_7.69,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.43_89.40_5.33,4,4,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.46_91.84_1.66,3,4,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.50_73.89_0.86,4,2,FALSE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.53_88.33_1.72,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.54_91.54_7.95,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.55_86.88_5.80,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.57_78.72_9.26,4,3,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.62_94.04_1.72,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.70_81.44_6.98,4,4,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.77_77.77_2.16,3,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.81_81.45_1.99,3,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.85_95.11_1.27,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.96_79.04_3.61,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.100_77.18_9.91,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.10_95.26_1.38,3,4,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.116_95.07_0.99,4,4,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.126_90.79_2.29,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.16_86.86_0.85,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.19_92.75_1.16,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.25_85.39_1.72,4,3,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.26_77.82_8.92,3,4,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.36_90.26_0.05,3,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.37_93.89_1.72,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.40_79.31_1.72,3,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.46_90.30_6.61,4,4,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.50_88.53_1.83,4,4,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.51_71.36_1.72,3,3,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.55_74.34_1.72,4,4,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.60_78.74_2.19,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.75_75.50_2.14,4,4,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.76_82.28_4.73,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.94_91.04_3.45,4,5,TRUE
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.9_74.11_0.91,4,5,TRUE
Bog.Labelled.R3.T2.F3.JGI.BFC.metaspades_bin.100_92.10_1.61,4,5,TRUE
Bog.Labelled.R3.T2.F3.JGI.BFC.metaspades_bin.105_82.76_0.00,3,5,TRUE
Bog.Labelled.R3.T2.F3.JGI.BFC.metaspades_bin.107_72.96_0.00,3,4,TRUE
Bog.Labelled.R3.T2.F3.JGI.BFC.metaspades_bin.115_83.89_3.89,3,5,TRUE
Bog.Labelled.R3.T2.F3.JGI.BFC.metaspades_bin.118_79.38_6.25,3,3,TRUE
Bog.Labelled.R3.T2.F3.JGI.BFC.metaspades_bin.12_76.10_0.35,4,3,TRUE
Bog.Labelled.R3.T2.F3.JGI.BFC.metaspades_bin.13_86.03_1.72,3,3,TRUE
Bog.Labelled.R3.T2.F3.JGI.BFC.metaspades_bin.14_93.33_2.38,3,5,TRUE
Bog.Labelled.R3.T2.F3.JGI.BFC.metaspades_bin.15_93.91_5.23,4,5,TRUE
Bog.Labelled.R3.T2.F3.JGI.BFC.metaspades_bin.2_84.22_1.09,2,5,TRUE
Bog.Labelled.R3.T2.F3.JGI.BFC.metaspades_bin.36_74.07_2.30,3,3,TRUE
